address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kolleruplund 64 2665 Vallensbæk Strand,2665,2495000.0,11-05-2017,Alm.,24702,4,Rækkehus,101,1966,0 %
Nysøvej 42 2665 Vallensbæk Strand,2665,3260000.0,04-05-2017,Alm.,19064,5,Villa,171,1971,-6 %
"Vejlegårdsparken 2, ST. 6 2665 Vallensbæk Strand",2665,1510000.0,30-04-2017,Alm.,17159,3,Lejlighed,88,1966,-1 %
"Gammelgårds Alle 19, 2. 24 2665 Vallensbæk Strand",2665,1050000.0,28-04-2017,Alm.,22340,2,Lejlighed,47,1966,
Stærebo 25 2665 Vallensbæk Strand,2665,1150000.0,28-04-2017,Alm.,10550,4,Rækkehus,109,1979,
Kolleruplund 28 2665 Vallensbæk Strand,2665,1317500.0,27-04-2017,Fam.,13044,4,Rækkehus,101,1964,
Gisselfeldvej 4A 2665 Vallensbæk Strand,2665,2600000.0,25-04-2017,Alm.,14606,5,Villa,178,1960,
"Vejlegårdsparken 32, 1. 18 2665 Vallensbæk Strand",2665,995000.0,21-04-2017,Alm.,20306,2,Lejlighed,49,1966,0 %
"Vejlegårdsparken 32, ST. 4 2665 Vallensbæk Strand",2665,510000.0,20-04-2017,Fam.,10851,2,Lejlighed,47,1966,
Tårnborgvej 26 2665 Vallensbæk Strand,2665,3500000.0,15-04-2017,Alm.,28000,4,Villa,125,1984,-3 %
Broholmvej 5 2665 Vallensbæk Strand,2665,5495000.0,11-04-2017,Alm.,20351,6,Villa,270,2011,0 %
Ørnebo 12 2665 Vallensbæk Strand,2665,2565000.0,09-04-2017,Alm.,23532,4,Rækkehus,109,1978,-3 %
Bjørnebo 7 2665 Vallensbæk Strand,2665,2495000.0,07-04-2017,Alm.,24460,4,Rækkehus,102,1977,0 %
Kathrinebjergvej 20 2665 Vallensbæk Strand,2665,3300000.0,05-04-2017,Fam.,25984,5,Villa,127,1984,
"Gammelgårds Alle 29, 2. 24 2665 Vallensbæk Strand",2665,1050000.0,03-04-2017,Alm.,22340,2,Lejlighed,47,1966,
Bjørnebo 25 2665 Vallensbæk Strand,2665,1203623.0,31-03-2017,Andet,11800,4,Rækkehus,102,1977,
Mejsebo 14 2665 Vallensbæk Strand,2665,2445000.0,29-03-2017,Alm.,22431,4,Rækkehus,109,1978,0 %
"Lyngvej 1, ST. 3 2665 Vallensbæk Strand",2665,1250000.0,28-03-2017,Alm.,20833,2,Lejlighed,60,1939,
"Vejlegårdsparken 48, 2. 24 2665 Vallensbæk Strand",2665,770000.0,27-03-2017,Alm.,16382,2,Lejlighed,47,1966,
Bregnebo 24 2665 Vallensbæk Strand,2665,2660000.0,23-03-2017,Alm.,24403,4,Rækkehus,109,1978,-1 %
Egeskovvej 59 2665 Vallensbæk Strand,2665,2395000.0,22-03-2017,Alm.,27215,4,Rækkehus,88,2002,0 %
Sneglebo 5 2665 Vallensbæk Strand,2665,2600000.0,22-03-2017,Alm.,23853,4,Rækkehus,109,1978,-4 %
"Vejlegårdsparken 32, 2. 23 2665 Vallensbæk Strand",2665,1470000.0,20-03-2017,Alm.,17093,3,Lejlighed,86,1966,-3 %
Bjørnebo 3 2665 Vallensbæk Strand,2665,2535000.0,19-03-2017,Alm.,24852,4,Rækkehus,102,1977,0 %
"Vejlegårdsparken 86, 3. TV 2665 Vallensbæk Strand",2665,1650000.0,17-03-2017,Alm.,17741,3,Lejlighed,93,1969,-3 %
"Vejlegårdsparken 8, ST. TH 2665 Vallensbæk Strand",2665,1570000.0,17-03-2017,Alm.,18045,3,Lejlighed,87,1966,-5 %
Selsøvej 56 2665 Vallensbæk Strand,2665,3700000.0,16-03-2017,Alm.,20329,6,Villa,182,1969,-7 %
Liselundsvej 1E 2665 Vallensbæk Strand,2665,950000.0,13-03-2017,Fam.,8715,3,Rækkehus,109,1964,
Bjørnebo 4 2665 Vallensbæk Strand,2665,2350000.0,09-03-2017,Alm.,23039,4,Rækkehus,102,1977,-4 %
"Vejlegårdsparken 24, 3. 36 2665 Vallensbæk Strand",2665,1525000.0,09-03-2017,Alm.,17329,3,Lejlighed,88,1966,-3 %
"Vejlegårdsparken 86, 4. MF 2665 Vallensbæk Strand",2665,1150000.0,07-03-2017,Alm.,19166,2,Lejlighed,60,1969,-6 %
Højstrupvej 18 2665 Vallensbæk Strand,2665,3600000.0,07-03-2017,Alm.,31034,4,Villa,116,1965,-1 %
Bregnebo 12 2665 Vallensbæk Strand,2665,2650000.0,06-03-2017,Alm.,24311,4,Rækkehus,109,1978,-2 %
