address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sønder Bjergevej 69 4261 Dalmose,69,767477.0,01-05-2017,Alm.,1387,13,Villa,553,1925,
Ørnevej 64 4261 Dalmose,64,660000.0,01-05-2017,Alm.,6226,3,Rækkehus,106,1989,
Ørnevej 37 4261 Dalmose,37,1300000.0,18-04-2017,Alm.,9558,5,Villa,136,1979,-2 %
Liljevænget 9 4261 Dalmose,9,845000.0,22-03-2017,Alm.,6601,4,Villa,128,1968,0 %
Skælskørvej 105 4261 Dalmose,105,2273750.0,15-03-2017,Fam.,11781,5,Stuehus,193,1890,
Skælskørvej 99 4261 Dalmose,99,2150000.0,27-02-2017,Alm.,10046,7,Stuehus,214,1912,-4 %
Sønder Bjergevej 250 4261 Dalmose,250,60000.0,13-02-2017,Alm.,545,6,Villa,110,1908,
Hovedgaden 51 4261 Dalmose,51,550000.0,12-02-2017,Alm.,4166,3,Villa,132,1924,
Ørnevej 60 4261 Dalmose,60,755000.0,10-02-2017,Alm.,8779,4,Rækkehus,86,1989,-5 %
Vibevej 27 4261 Dalmose,27,1695000.0,19-01-2017,Alm.,7811,7,Villa,217,1977,0 %
Hyllestedvej 45 4261 Dalmose,45,1985000.0,19-01-2017,Alm.,7971,8,Villa,249,1800,0 %
Skælskørvej 95 4261 Dalmose,95,2210000.0,12-01-2017,Fam.,20090,4,Stuehus,110,1852,
Ørnevej 14 4261 Dalmose,14,1407500.0,14-12-2016,Alm.,10744,4,Villa,131,2000,-3 %
Øllemosevej 2 4261 Dalmose,2,317553.0,13-12-2016,Alm.,2145,5,Villa,148,1940,
Hyllestedvej 1 4261 Dalmose,1,1050000.0,06-12-2016,Alm.,6818,4,Villa,154,1928,0 %
Vibevej 17 4261 Dalmose,17,990000.0,17-11-2016,Alm.,8389,4,Villa,118,1977,
Hovedgaden 63 4261 Dalmose,63,458500.0,17-11-2016,Alm.,3668,5,Villa,125,1925,
Hovedgaden 47 4261 Dalmose,47,200000.0,04-11-2016,Alm.,2298,4,Villa,87,1917,-45 %
Tværvej 7 4261 Dalmose,7,330000.0,24-10-2016,Alm.,2750,4,Villa,120,1897,-16 %
Hovedgaden 40 4261 Dalmose,40,645000.0,15-10-2016,Alm.,6323,6,Villa,102,1912,-19 %
Vemmeløsevej 22 4261 Dalmose,22,1360000.0,06-10-2016,Alm.,4415,8,Villa,308,1907,-22 %
Østervej 6 4261 Dalmose,6,1225000.0,04-10-2016,Alm.,8750,5,Villa,140,1974,-4 %
Enghavevej 10 4261 Dalmose,10,695000.0,27-09-2016,Alm.,5940,5,Villa,117,1905,0 %
Banevej 16 4261 Dalmose,16,370000.0,27-09-2016,Alm.,3425,3,Villa,108,1917,-6 %
Sønder Bjergevej 248 4261 Dalmose,248,714000.0,13-09-2016,Fam.,4547,5,Villa,157,1907,
Falkevej 34 4261 Dalmose,34,1240000.0,18-08-2016,Alm.,8551,5,Villa,145,1974,-4 %
Enghavevej 12 4261 Dalmose,12,1285000.0,05-08-2016,Alm.,7427,4,Villa,173,1906,-4 %
Ørnevej 39 4261 Dalmose,39,1175000.0,01-08-2016,Alm.,9325,4,Villa,126,1979,-4 %
Blomstervænget 3A 4261 Dalmose,0,693000.0,28-07-2016,Alm.,5330,4,Villa,130,1988,-13 %
Præstemarken 51 4261 Dalmose,51,12276500.0,19-07-2016,Alm.,46326,10,Stuehus,265,1927,
Sønder Bjergevej 240 4261 Dalmose,240,250000.0,18-07-2016,Alm.,1329,8,Villa,188,1900,-37 %
Venslevvej 17 4261 Dalmose,17,911574.0,13-07-2016,Alm.,9025,4,Stuehus,101,1923,
Ørnevej 2 4261 Dalmose,2,1449000.0,04-07-2016,Alm.,11061,4,Villa,131,1998,-3 %
Rosenvænget 7 4261 Dalmose,7,600000.0,29-06-2016,Alm.,5263,4,Villa,114,1970,-14 %
Skælskørvej 87 4261 Dalmose,87,425000.0,24-06-2016,Andet,3455,3,Villa,123,1965,
Liljevænget 4 4261 Dalmose,4,578150.0,15-06-2016,Alm.,4282,5,Villa,135,1973,
Vibevej 4 4261 Dalmose,4,660000.0,12-05-2016,Alm.,4342,7,Villa,152,1974,
Skælskørvej 142 4261 Dalmose,142,831121.0,14-04-2016,Fam.,3661,7,Villa,227,1892,
Sønder Bjergevej 258 4261 Dalmose,258,650000.0,06-04-2016,Auktion,2850,10,Villa,228,1887,
Ågårdsvej 4 4261 Dalmose,4,5190000.0,05-04-2016,Alm.,19584,7,Stuehus,265,1931,
Sønder Bjergevej 269 4261 Dalmose,269,3150000.0,02-04-2016,Alm.,17027,6,Stuehus,185,1900,
Flakkebjergvej 8 4261 Dalmose,8,245000.0,21-03-2016,Alm.,2149,3,Villa,114,1900,
Hyllestedvej 64 4261 Dalmose,64,14800000.0,14-03-2016,Alm.,71153,8,Stuehus,208,1892,
Bygaden 13 4261 Dalmose,13,895000.0,01-03-2016,Alm.,8689,4,Villa,103,1974,0 %
Ørnevej 25 4261 Dalmose,25,1040000.0,11-02-2016,Alm.,7761,5,Villa,134,1979,-5 %
Vibevej 2 4261 Dalmose,2,946000.0,09-02-2016,Alm.,7448,5,Villa,127,1975,7 %
Banevej 5 4261 Dalmose,5,625000.0,05-02-2016,Alm.,5296,2,Villa,118,1886,-4 %
Bygaden 38 4261 Dalmose,38,357500.0,22-01-2016,Alm.,2883,3,Villa,124,1880,
Flakkebjergvej 4 4261 Dalmose,4,2422500.0,16-12-2015,Fam.,11215,5,Stuehus,216,1880,
Enghavevej 8 4261 Dalmose,8,520737.0,09-12-2015,Auktion,8265,3,Stuehus,63,1877,
Lundbyvej 10 4261 Dalmose,10,400000.0,27-10-2015,Alm.,2366,4,Villa,169,1875,-47 %
Præstemarken 71 4261 Dalmose,71,450000.0,20-10-2015,Alm.,3488,5,Villa,129,1920,-9 %
Hovedgaden 14 4261 Dalmose,14,665000.0,17-09-2015,Alm.,6927,3,Villa,96,1930,-4 %
Lærkevej 17 4261 Dalmose,17,1339000.0,20-08-2015,Alm.,10460,4,Villa,128,2003,-1 %
Ågårdsvej 2 4261 Dalmose,2,1150000.0,20-08-2015,Alm.,4372,6,Villa,263,1900,-32 %
Ting Jellinge Vej 8 4261 Dalmose,8,170000.0,19-08-2015,Alm.,1133,5,Villa,150,1880,
Sorø Landevej 303 4261 Dalmose,303,2400000.0,30-07-2015,Alm.,9836,7,Stuehus,244,1880,
Fresiavænget 7 4261 Dalmose,7,1155000.0,14-07-2015,Alm.,7700,5,Villa,150,1973,-3 %
Lundbyvej 18 4261 Dalmose,18,425000.0,08-07-2015,Alm.,5059,3,Villa,84,1898,0 %
Sønder Bjergevej 185 4261 Dalmose,185,1250000.0,30-06-2015,Alm.,8680,5,Villa,144,2005,-6 %
Sønder Jellinge Vej 2 4261 Dalmose,2,50000.0,30-06-2015,Fam.,724,3,Villa,69,1800,
Astersvænget 1 4261 Dalmose,1,860000.0,19-06-2015,Alm.,6615,4,Villa,130,1972,-4 %
Høvevej 16 4261 Dalmose,16,850000.0,03-06-2015,Auktion,7657,4,Villa,111,1906,
Hovedgaden 38 4261 Dalmose,38,378250.0,02-06-2015,Andet,2278,8,Villa,166,1903,
Banevej 17 4261 Dalmose,17,500000.0,17-05-2015,Alm.,3401,4,Villa,147,1979,-8 %
Violvænget 3 4261 Dalmose,3,650000.0,27-04-2015,Alm.,4710,4,Villa,138,1977,-4 %
Sorø Landevej 305 4261 Dalmose,305,895000.0,01-04-2015,Alm.,3623,5,Villa,247,1877,-10 %
Skælskørvej 128 4261 Dalmose,128,775000.0,23-03-2015,Alm.,4725,3,Villa,164,1890,-3 %
Bygaden 5B 4261 Dalmose,0,1650000.0,27-02-2015,Alm.,6626,6,Villa,249,1887,-7 %
Stationsvej 13 4261 Dalmose,13,330000.0,20-02-2015,Alm.,2323,4,Villa,142,1900,-37 %
Marbæksvej 16 4261 Dalmose,16,695000.0,17-02-2015,Auktion,7315,3,Villa,95,1920,
Stationsvej 3 4261 Dalmose,3,534166.0,21-01-2015,Andet,3257,5,Villa,164,1917,
Hovedgaden 54 4261 Dalmose,54,995000.0,20-01-2015,Auktion,3886,7,Villa,256,1928,-29 %
Enghavevej 3 4261 Dalmose,3,656200.0,13-01-2015,Auktion,2543,9,Stuehus,258,1915,-53 %
Venslevvej 13 4261 Dalmose,13,500000.0,13-01-2015,Alm.,4504,3,Villa,111,1950,-9 %
Vemmeløsevej 21 4261 Dalmose,21,8571738.0,02-01-2015,Fam.,25435,8,Stuehus,337,1877,
Orebyvej 102 4261 Dalmose,102,1572500.0,14-12-2014,Fam.,6290,5,Villa,250,1900,
Ørnevej 7 4261 Dalmose,7,1150000.0,18-11-2014,Alm.,5111,7,Villa,225,1978,-4 %
Fresiavænget 10 4261 Dalmose,10,600000.0,27-10-2014,Alm.,4166,5,Villa,144,1973,-18 %
Nyvej 7 4261 Dalmose,7,530000.0,19-08-2014,Alm.,3464,6,Villa,153,1954,-15 %
Banevej 20 4261 Dalmose,20,1290000.0,13-08-2014,Alm.,6028,7,Villa,214,1978,0 %
Tværvej 3 4261 Dalmose,3,250000.0,16-07-2014,Alm.,3623,2,Villa,69,1954,-15 %
Jellingevej 5 4261 Dalmose,5,1650000.0,08-07-2014,Alm.,6420,8,Villa,257,1925,
Nyvej 16 4261 Dalmose,16,370746.0,06-07-2014,Fam.,3707,4,Villa,100,1920,
Marbæksvej 6 4261 Dalmose,6,150000.0,22-05-2014,Alm.,2272,4,Villa,66,1955,-14 %
Lærkevej 16 4261 Dalmose,16,745000.0,21-05-2014,Alm.,7095,4,Rækkehus,105,1980,-6 %
Venslevvej 18 4261 Dalmose,18,1355000.0,07-05-2014,Alm.,9217,4,Stuehus,147,1892,-3 %
Maglebjergvej 8 4261 Dalmose,8,515000.0,11-03-2014,Alm.,5099,2,Villa,101,1912,-9 %
Bygaden 11 4261 Dalmose,11,475000.0,02-02-2014,Alm.,3893,5,Villa,122,1896,-4 %
Orebyvej 116 4261 Dalmose,116,100000.0,31-01-2014,Alm.,1098,3,Villa,91,1850,-59 %
Hyllestedvej 32 4261 Dalmose,32,252599.0,17-12-2013,Alm.,1778,5,Villa,142,1927,
Venslevvej 4 4261 Dalmose,4,1845000.0,04-12-2013,Alm.,4589,8,Villa,402,1721,-8 %
Sønder Bjergevej 210 4261 Dalmose,210,885000.0,25-11-2013,Alm.,7080,3,Villa,125,1890,0 %
Østervej 9 4261 Dalmose,9,980000.0,19-11-2013,Alm.,6621,5,Villa,148,1974,-2 %
Pilevej 2 4261 Dalmose,2,1395000.0,01-11-2013,Alm.,7265,4,Villa,192,1877,0 %
Hovedgaden 69 4261 Dalmose,69,363000.0,08-10-2013,Auktion,4078,5,Villa,89,1930,
Vemmeløsevej 15 4261 Dalmose,15,280000.0,08-10-2013,Alm.,4666,3,Villa,60,1914,-11 %
Sorø Landevej 309 4261 Dalmose,309,1170000.0,03-10-2013,Alm.,4208,5,Villa,278,1927,-6 %
Bygaden 7 4261 Dalmose,7,550000.0,03-10-2013,Alm.,3525,3,Villa,156,1912,-8 %
Hovedgaden 43B 4261 Dalmose,0,850000.0,16-09-2013,Alm.,0,2,Lejlighed,75,1900,
Vandværksvej 3 4261 Dalmose,3,600000.0,26-08-2013,Alm.,4651,5,Villa,129,1915,
Sønder Bjergevej 174 4261 Dalmose,174,74900.0,21-08-2013,Auktion,640,3,Villa,117,1930,-60 %
Bygaden 40 4261 Dalmose,40,112000.0,01-08-2013,Alm.,1333,4,Villa,84,1850,-30 %
Vemmeløsevej 18 4261 Dalmose,18,3500000.0,15-07-2013,Alm.,15283,7,Stuehus,229,1904,0 %
Skælskørvej 134 4261 Dalmose,134,550000.0,03-07-2013,Alm.,5092,5,Villa,108,1913,-27 %
Sorø Landevej 312 4261 Dalmose,312,1700000.0,26-06-2013,Alm.,7906,9,Stuehus,215,1876,-5 %
Banevej 26 4261 Dalmose,26,660000.0,17-06-2013,Alm.,4748,4,Villa,139,1890,-5 %
Fresiavænget 9 4261 Dalmose,9,1100000.0,11-06-2013,Alm.,9016,4,Villa,122,1976,-6 %
Viaduktvej 8 4261 Dalmose,8,625000.0,30-05-2013,Alm.,4222,5,Villa,148,1900,-10 %
Lodsvej 8 4261 Dalmose,8,750000.0,04-04-2013,Alm.,7211,4,Villa,104,1920,-3 %
Jellingevej 1B 4261 Dalmose,0,1128000.0,11-02-2013,Auktion,6097,7,Villa,185,1942,26 %
