address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Blåborgvej 3 7960 Karby,3,370000.0,03-04-2017,Alm.,3333,4,Villa,111,1956,
Kærhaven 4 7960 Karby,4,125000.0,16-12-2016,Alm.,1388,4,Sommerhus,90,1900,
Ørndrupvej 13 7960 Karby,13,200000.0,08-12-2016,Fam.,1666,5,Villa,120,1887,-50 %
Næssundvej 374 7960 Karby,374,425000.0,03-12-2016,Alm.,3541,4,Stuehus,120,1969,
Grønvej 13 7960 Karby,13,60000.0,17-10-2016,Alm.,571,2,Villa,105,1958,
Vestmorsvej 65 7960 Karby,65,685000.0,14-10-2016,Alm.,3643,5,Villa,188,1947,0 %
Ørndrupvej 31 7960 Karby,31,560000.0,22-08-2016,Alm.,4057,6,Villa,138,1933,-17 %
Næssundvej 365 7960 Karby,365,450000.0,22-08-2016,Fam.,2393,5,Villa,188,1916,
Fruensgård 8 7960 Karby,8,1308880.0,21-08-2016,Alm.,6031,6,Stuehus,217,1922,-56 %
Kringsholmen 7 7960 Karby,7,14624250.0,15-08-2016,Fam.,64424,7,Stuehus,227,1898,
Engdraget 6 7960 Karby,6,602500.0,26-07-2016,Alm.,4184,4,Villa,144,1973,
Blåborgvej 6 7960 Karby,6,875000.0,19-07-2016,Alm.,5028,5,Villa,174,1979,-20 %
Vestmorsvej 75 7960 Karby,75,300000.0,12-07-2016,Alm.,1744,5,Villa,172,1927,-24 %
Ørndrupvej 3 7960 Karby,3,150000.0,30-06-2016,Fam.,1271,4,Villa,118,1877,
Agerøvej 9 7960 Karby,9,1200000.0,06-06-2016,Fam.,5882,4,Stuehus,204,1914,
Kringsholmen 11 7960 Karby,11,11025000.0,06-06-2016,Fam.,29400,11,Stuehus,375,1864,
Næsørevej 7 7960 Karby,7,1100000.0,28-04-2016,Alm.,4150,8,Stuehus,265,1975,11 %
Ørndrupvej 17 7960 Karby,17,175000.0,13-02-2016,Alm.,1215,5,Villa,144,1927,
Kringsholmen 5 7960 Karby,5,1800000.0,15-01-2016,Andet,9890,6,Villa,182,2004,
Blåborgvej 13 7960 Karby,13,240000.0,21-12-2015,Alm.,1538,6,Villa,156,1927,
Næssundvej 414 7960 Karby,414,110000.0,19-09-2015,Alm.,1067,3,Villa,103,1892,
Næssundvej 355 7960 Karby,355,185000.0,08-07-2015,Alm.,1637,4,Villa,113,1927,-46 %
Agerøvej 22 7960 Karby,22,675000.0,26-06-2015,Alm.,4753,5,Villa,142,1935,-3 %
Ørndrupmark 16 7960 Karby,16,360000.0,23-06-2015,Alm.,2589,5,Villa,139,1928,-9 %
Næssundvej 359 7960 Karby,359,560000.0,16-06-2015,Alm.,2718,6,Villa,206,1973,-5 %
Nørvej 28 7960 Karby,28,1937500.0,11-06-2015,Alm.,8106,5,Stuehus,239,1935,
Krogshaven 8 7960 Karby,8,1937500.0,11-06-2015,Alm.,7876,5,Stuehus,246,1937,
Næssundvej 462 7960 Karby,462,140000.0,26-04-2015,Alm.,1707,4,Villa,82,1910,
Ørndrupvej 5 7960 Karby,5,215000.0,22-04-2015,Fam.,1902,4,Villa,113,1927,
Blåborgvej 18 7960 Karby,18,122729.0,02-02-2015,Alm.,717,4,Villa,171,1897,
Blåborgvej 52 7960 Karby,52,420000.0,14-01-2015,Alm.,2500,5,Villa,168,1937,-15 %
Ørndrupvej 24 7960 Karby,24,410000.0,07-01-2015,Alm.,2733,5,Villa,150,1973,
Næssundvej 350 7960 Karby,350,50000.0,17-12-2014,Alm.,480,4,Villa,104,1948,-82 %
Kærhaven 12 7960 Karby,12,565000.0,01-12-2014,Alm.,3621,5,Stuehus,156,1917,-5 %
Ørndrupvej 21 7960 Karby,21,75000.0,11-11-2014,Alm.,721,3,Villa,104,1890,
Ørndrupvej 12 7960 Karby,12,52500.0,02-11-2014,Alm.,583,3,Villa,90,1912,
Hovmøllevej 14 7960 Karby,14,1835600.0,06-10-2014,Alm.,6555,11,Stuehus,280,1885,
Ørndrupvej 75 7960 Karby,75,75000.0,09-09-2014,Andet,1171,3,Villa,64,1889,
Blåborgvej 7 7960 Karby,7,325106.0,05-09-2014,Fam.,2778,4,Villa,117,1966,-44 %
Nørvej 16 7960 Karby,16,740000.0,14-08-2014,Alm.,4157,7,Villa,178,1974,-12 %
Næssundvej 336 7960 Karby,336,150000.0,11-08-2014,Fam.,1171,4,Villa,128,1942,
Agerøvej 37 7960 Karby,37,1295000.0,18-06-2014,Alm.,5606,8,Stuehus,231,1920,
Ørndrupvej 74 7960 Karby,74,200000.0,13-04-2014,Fam.,1492,5,Villa,134,1958,
Agerøvej 30 7960 Karby,30,280506.0,31-03-2014,Fam.,1882,5,Villa,149,1914,
Karbymark 15 7960 Karby,15,195000.0,27-01-2014,Alm.,1652,4,Villa,118,1932,0 %
Blåborgvej 49 7960 Karby,49,700000.0,21-01-2014,Alm.,4794,5,Villa,146,1940,
Ørndrupvej 34 7960 Karby,34,165000.0,20-01-2014,Alm.,1683,3,Villa,98,1959,-40 %
Vestmorsvej 79 7960 Karby,79,1860000.0,17-01-2014,Alm.,9207,7,Villa,202,1949,-5 %
Næssundvej 454 7960 Karby,454,274463.0,25-11-2013,Alm.,2018,5,Villa,136,1902,
Engdraget 4 7960 Karby,4,50000.0,04-10-2013,Alm.,1666,1,Sommerhus,30,1955,
Ørndrupvej 11 7960 Karby,11,400000.0,19-09-2013,Alm.,2941,5,Villa,136,1984,
Agerøvej 54 7960 Karby,54,1740000.0,12-08-2013,Alm.,9775,5,Stuehus,178,1923,
Agerøvej 4 7960 Karby,4,140000.0,30-07-2013,Alm.,3684,2,Villa,38,1957,
Næssundvej 372 7960 Karby,372,1080000.0,19-07-2013,Alm.,6390,6,Villa,169,1942,
Hedevej 12 7960 Karby,12,60000.0,01-07-2013,Alm.,750,4,Villa,80,1937,
Blåborgvej 54 7960 Karby,54,570000.0,01-05-2013,Alm.,3931,4,Villa,145,1940,-18 %
Blåborgvej 58 7960 Karby,58,1548500.0,29-04-2013,Alm.,5267,7,Stuehus,294,1982,
Vestmorsvej 57 7960 Karby,57,98000.0,03-04-2013,Auktion,569,6,Villa,172,1897,
Krogshaven 9 7960 Karby,9,825890.0,17-01-2013,Alm.,8880,7,Stuehus,93,1897,
Nørvej 6 7960 Karby,6,330000.0,14-01-2013,Alm.,2619,3,Villa,126,1957,-6 %
Vestmorsvej 59 7960 Karby,59,351323.0,05-10-2012,Alm.,3698,4,Villa,95,1941,
Karbymark 8 7960 Karby,8,250000.0,13-08-2012,Alm.,2232,3,Villa,112,1940,-12 %
Gårdvejen 3 7960 Karby,3,6700000.0,06-07-2012,Andet,24632,6,Stuehus,272,1977,
Blåborgvej 56 7960 Karby,56,22400000.0,06-07-2012,Andet,70440,11,Stuehus,318,1916,
Blåborgvej 55 7960 Karby,55,300000.0,06-07-2012,Andet,2054,5,Villa,146,1940,
Agervejle 14 7960 Karby,14,1988594.0,27-06-2012,Andet,9844,6,Villa,202,2007,
Karbymark 2 7960 Karby,2,110000.0,18-04-2012,Alm.,1182,2,Villa,93,1904,
Agerøvej 27 7960 Karby,27,500000.0,06-03-2012,Alm.,3205,5,Stuehus,156,1906,-37 %
Hedevej 15 7960 Karby,15,11075000.0,22-12-2011,Andet,49004,7,Stuehus,226,1939,
Kærhaven 8 7960 Karby,8,400000.0,20-12-2011,Alm.,4166,3,Villa,96,1877,-18 %
Madsbjergvej 1 7960 Karby,1,400000.0,07-12-2011,Alm.,6451,3,Sommerhus,62,1971,
Næssundvej 461 7960 Karby,461,1150000.0,22-10-2011,Alm.,3993,7,Villa,288,1889,0 %
Næssundvej 341 7960 Karby,341,1250000.0,06-10-2011,Alm.,6410,6,Villa,195,1952,
Blåborgvej 14 7960 Karby,14,210000.0,30-09-2011,Alm.,2079,4,Villa,101,1936,-16 %
Ørndrupvej 123 7960 Karby,123,29932500.0,19-09-2011,Alm.,103215,8,Stuehus,290,1960,
Sensommervej 5 7960 Karby,5,500000.0,13-09-2011,Alm.,2659,6,Villa,188,1969,-12 %
Sønder Hedevej 2 7960 Karby,2,205000.0,03-08-2011,Auktion,1056,7,Villa,194,1890,
Ørndrupmark 10 7960 Karby,10,1300000.0,21-07-2011,Alm.,8125,4,Villa,160,1929,-13 %
Nørvej 18 7960 Karby,18,725000.0,23-06-2011,Alm.,5330,4,Villa,136,1970,
Agerøvej 18 7960 Karby,18,2650000.0,17-06-2011,Fam.,9566,8,Stuehus,277,1870,-47 %
