address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Dæmningen 21 5672 Broby,21,606490.0,09-05-2017,Alm.,5054,4,Villa,120,1967,
Engbækvej 16 5672 Broby,16,995000.0,28-04-2017,Alm.,5852,5,Villa,170,1979,0 %
Fangelvej 56 5672 Broby,56,475000.0,24-04-2017,Alm.,5163,3,Villa,92,1855,-4 %
Gulfeldtsvej 32 5672 Broby,32,50000.0,06-04-2017,Alm.,704,3,Villa,71,1954,
Stationsvej 19 5672 Broby,19,380000.0,31-03-2017,Alm.,4470,5,Villa,85,1922,
Verningevej 24 5672 Broby,24,200000.0,29-03-2017,Alm.,520,13,Stuehus,384,1870,-87 %
Stålbjergvej 9 5672 Broby,9,300000.0,27-03-2017,Alm.,2777,3,Villa,108,1970,
Spurvelunden 37 5672 Broby,37,1785000.0,26-03-2017,Alm.,14280,4,Villa,125,2006,0 %
Søbovej 2 5672 Broby,2,455000.0,24-03-2017,Alm.,4892,3,Villa,93,1877,-9 %
Odensevej 15 5672 Broby,15,1250000.0,23-03-2017,Alm.,7225,5,Villa,173,1900,-3 %
Ståbyvej 25 5672 Broby,25,1365000.0,22-03-2017,Alm.,9349,5,Stuehus,146,1927,-12 %
Vøjstrupvej 14 5672 Broby,14,431952.0,22-03-2017,Andet,5081,3,Villa,85,1952,
Vøjstrupvej 5 5672 Broby,5,225000.0,14-03-2017,Alm.,1046,7,Stuehus,215,1777,
Radbyvej 26 5672 Broby,26,2700000.0,10-03-2017,Alm.,17419,3,Villa,155,1727,-3 %
Marsk Billesvej 10 5672 Broby,10,750000.0,17-02-2017,Alm.,4464,8,Lejlighed,168,1866,-6 %
Ny Vestergade 14 5672 Broby,14,595000.0,15-02-2017,Alm.,5042,4,Villa,118,1777,-14 %
Søbovej 4 5672 Broby,4,650000.0,13-02-2017,Alm.,5909,5,Villa,110,1930,-19 %
Søbyvej 2 5672 Broby,2,875000.0,08-02-2017,Alm.,3888,5,Villa,225,1700,-12 %
Allerupvej 36 5672 Broby,36,220500.0,02-02-2017,Andet,3340,3,Rækkehus,66,1852,
Dæmningen 1 5672 Broby,1,1750000.0,30-01-2017,Alm.,9615,7,Villa,182,1957,-3 %
Nørregade 28 5672 Broby,28,1100000.0,23-01-2017,Alm.,3264,12,Villa,337,1930,-12 %
Krogsgårdsvej 36 5672 Broby,36,800000.0,29-12-2016,Alm.,3902,5,Villa,205,1977,-9 %
Horseballevej 8 5672 Broby,8,60000.0,22-12-2016,Andet,681,2,Villa,88,1936,
Pontoppidansvej 4 5672 Broby,4,350000.0,22-12-2016,Alm.,3153,3,Villa,111,1930,
Stensbjergvej 4 5672 Broby,4,195606.0,19-12-2016,Fam.,2173,4,Villa,90,1951,-64 %
Odensevej 42 5672 Broby,42,1167470.0,15-12-2016,Alm.,5837,7,Stuehus,200,1902,
Syrenvej 4 5672 Broby,4,555000.0,15-12-2016,Alm.,5336,3,Villa,104,1972,-11 %
Broholmvej 37 5672 Broby,37,1160000.0,07-12-2016,Alm.,9586,4,Villa,121,1973,-2 %
Lærkevej 5 5672 Broby,5,760000.0,01-12-2016,Alm.,7238,4,Villa,105,1968,-4 %
Marsk Billesvej 36 5672 Broby,36,575000.0,01-12-2016,Alm.,6927,3,Villa,83,1957,-2 %
Dæmningen 25 5672 Broby,25,750000.0,29-11-2016,Alm.,4237,6,Villa,177,1970,
Søbjergvænget 30 5672 Broby,30,980000.0,25-11-2016,Alm.,6805,5,Villa,144,1978,-3 %
Birkevej 60 5672 Broby,60,1450000.0,24-11-2016,Alm.,11885,4,Villa,122,1951,
Gulfeldtsvej 28 5672 Broby,28,52002.0,22-11-2016,Alm.,634,2,Villa,82,1952,
Møllebakken 35 5672 Broby,35,1050000.0,07-11-2016,Alm.,8974,4,Villa,117,1977,-4 %
Marsk Billesvej 32 5672 Broby,32,325000.0,03-11-2016,Andet,2272,4,Villa,143,1935,
Dæmningen 11 5672 Broby,11,400000.0,28-10-2016,Alm.,5405,3,Villa,74,1961,-19 %
Søndervej 50 5672 Broby,50,1235000.0,27-10-2016,Alm.,5210,7,Villa,237,1877,-5 %
Gl. Stenderupvej 19 5672 Broby,19,800000.0,25-10-2016,Alm.,2962,7,Villa,270,1973,-5 %
Søndervej 64 5672 Broby,64,395000.0,25-10-2016,Alm.,1803,9,Villa,219,1900,0 %
Østergade 72 5672 Broby,72,570260.0,25-10-2016,Alm.,3655,4,Villa,156,1987,
Granvænget 23 5672 Broby,23,1275000.0,21-10-2016,Alm.,8614,4,Villa,148,1984,-6 %
Vestergade 4 5672 Broby,4,450000.0,20-10-2016,Alm.,2743,5,Villa,164,1877,-9 %
Østergade 28 5672 Broby,28,350000.0,19-10-2016,Alm.,2966,4,Villa,118,1910,0 %
