address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Jacobsvej 7 9490 Pandrup,7,1110000.0,30-04-2017,Alm.,9327,4,Villa,119,1986,-3 %
Marsvinet 6 9490 Pandrup,6,1650000.0,27-04-2017,Alm.,21153,4,Sommerhus,78,1974,-5 %
Rugmarken 5 9490 Pandrup,5,1205000.0,26-04-2017,Alm.,8368,4,Villa,144,1972,-2 %
Løkkegade 12 9490 Pandrup,12,260000.0,19-04-2017,Fam.,2653,3,Villa,98,1948,
Storkekæret 31 9490 Pandrup,31,690000.0,19-04-2017,Alm.,9718,3,Rækkehus,71,2000,-7 %
Parallelvej 24 9490 Pandrup,24,675000.0,18-04-2017,Alm.,6250,3,Villa,108,1971,
Tranekærvej 2B 9490 Pandrup,0,665000.0,12-04-2017,Alm.,6394,3,Villa,104,1900,-5 %
Rødhus Klitvej 372 9490 Pandrup,372,770000.0,10-04-2017,Alm.,10131,3,Sommerhus,76,1979,-3 %
Rødhusparken 25 9490 Pandrup,25,950000.0,06-04-2017,Alm.,16964,4,Sommerhus,56,1984,-3 %
Cannerslundvej 50 9490 Pandrup,50,2100000.0,05-04-2017,Alm.,13207,5,Villa,159,2006,-2 %
Rødhus Skolevej 27 9490 Pandrup,27,678383.0,04-04-2017,Alm.,10436,4,Sommerhus,65,1986,
Lunekrogen 10 9490 Pandrup,10,1095000.0,03-04-2017,Alm.,15000,4,Sommerhus,73,1995,0 %
Mosevej 12 9490 Pandrup,12,100000.0,30-03-2017,Alm.,1000,3,Villa,100,1852,
Rødhusparken 60 9490 Pandrup,60,1197500.0,26-03-2017,Alm.,14603,4,Sommerhus,82,1981,
Bredgade 25 9490 Pandrup,25,1040000.0,24-03-2017,Alm.,6500,5,Detailhandel,160,1910,
Bredgade 30 9490 Pandrup,30,1200000.0,21-03-2017,Alm.,23529,9,Servicevirksomhed,51,1937,
Vesterhavsvej 105 9490 Pandrup,105,1900000.0,17-03-2017,Alm.,12837,5,Stuehus,148,1924,-13 %
Langgade 96A 9490 Pandrup,0,440000.0,17-03-2017,Alm.,5176,3,Villa,85,1910,
Skolevej 17A 9490 Pandrup,0,700000.0,13-03-2017,Alm.,5645,4,Villa,124,1974,-10 %
Kærvangen 23 9490 Pandrup,23,529500.0,13-03-2017,Alm.,2076,6,Villa,255,1877,
Rødhus Klitvej 312 9490 Pandrup,312,825000.0,10-03-2017,Alm.,10855,3,Sommerhus,76,1979,-2 %
Jernbanegade 6 9490 Pandrup,6,570000.0,09-03-2017,Alm.,3352,5,Villa,170,1912,-9 %
Villadsvej 6 9490 Pandrup,6,1000000.0,07-03-2017,Alm.,25000,3,Sommerhus,40,1964,-3 %
Maagevej 14 9490 Pandrup,14,595000.0,28-02-2017,Fam.,4722,4,Villa,126,1968,
Fredensvej 4 9490 Pandrup,4,297500.0,27-02-2017,Fam.,1364,6,Villa,218,1968,-70 %
Nordvej 47 9490 Pandrup,47,2120000.0,23-02-2017,Alm.,34193,4,Sommerhus,62,1987,-3 %
Bystrædet 3 9490 Pandrup,3,825000.0,22-02-2017,Alm.,8593,3,Villa,96,1962,-8 %
Birkevej 6 9490 Pandrup,6,350000.0,20-02-2017,Alm.,2991,3,Villa,117,1961,-41 %
Lundbakvej 79 9490 Pandrup,79,72000.0,20-02-2017,Alm.,1014,3,Stuehus,71,1900,
Rødhus Klitvej 319 9490 Pandrup,319,795000.0,19-02-2017,Alm.,10460,3,Sommerhus,76,1979,-11 %
Rødhus Klitvej 130 9490 Pandrup,130,248200.0,19-02-2017,Fam.,3400,3,Sommerhus,73,1961,
Villadsvej 16 9490 Pandrup,16,1455000.0,17-02-2017,Alm.,21397,4,Sommerhus,68,1961,-3 %
Lunen 86 9490 Pandrup,86,600000.0,13-02-2017,Fam.,9677,3,Sommerhus,62,2010,
Stadionvej 18 9490 Pandrup,18,810000.0,10-02-2017,Alm.,5472,4,Villa,148,1971,-4 %
Kildebakken 11A 9490 Pandrup,0,450000.0,10-02-2017,Alm.,6818,3,Rækkehus,66,1986,-9 %
Østerled 14 9490 Pandrup,14,690000.0,08-02-2017,Alm.,4423,7,Villa,156,1942,-11 %
Skolevej 19B 9490 Pandrup,0,800000.0,07-02-2017,Andet,8247,4,Rækkehus,97,1988,
Risagervej 11 9490 Pandrup,11,530000.0,02-02-2017,Alm.,4608,4,Villa,115,1958,-11 %
Rødhusparken 9 9490 Pandrup,9,800000.0,31-01-2017,Alm.,14285,4,Sommerhus,56,1984,-11 %
Kildeparken 13 9490 Pandrup,13,935000.0,30-01-2017,Alm.,8500,4,Villa,110,1980,
Løkkenvej 44 9490 Pandrup,44,1235000.0,30-01-2017,Alm.,7576,6,Villa,163,1946,0 %
Maagevej 1A 9490 Pandrup,0,845000.0,28-01-2017,Alm.,5633,5,Villa,150,1978,0 %
Fruensgaardsvej 39 9490 Pandrup,39,1080000.0,11-01-2017,Alm.,10093,3,Villa,107,2002,-8 %
Kærvangen 4 9490 Pandrup,4,1345000.0,04-01-2017,Alm.,9607,5,Villa,140,1988,
Hunetorp Klitvej 7 9490 Pandrup,7,1300000.0,03-01-2017,Alm.,16250,4,Sommerhus,80,2004,-4 %
Røde Hedevej 43 9490 Pandrup,43,510000.0,03-01-2017,Alm.,4434,8,Villa,115,1954,
Violvej 1 9490 Pandrup,1,475000.0,02-01-2017,Fam.,5397,3,Villa,88,1961,
Hunetorp Klitvej 191 9490 Pandrup,191,1100000.0,28-12-2016,Fam.,15942,4,Sommerhus,69,1979,
Kaas Hedevej 1 9490 Pandrup,1,625000.0,23-12-2016,Alm.,10593,2,Villa,59,1920,
Rødhusvej 71 9490 Pandrup,71,545000.0,22-12-2016,Andet,5797,3,Stuehus,94,1900,
Ferborgvej 34 9490 Pandrup,34,850000.0,20-12-2016,Fam.,15178,3,Sommerhus,56,1984,
Purkærvej 3 9490 Pandrup,3,1390000.0,19-12-2016,Alm.,8176,5,Villa,170,1976,-7 %
Gartnervænget 1A 9490 Pandrup,0,645000.0,15-12-2016,Alm.,5420,4,Villa,119,1965,-4 %
Birkevej 10 9490 Pandrup,10,1805000.0,13-12-2016,Alm.,10494,6,Villa,172,1964,-5 %
Helledivej 44 9490 Pandrup,44,675000.0,12-12-2016,Alm.,4192,5,Stuehus,161,1903,-3 %
Snerlevej 14 9490 Pandrup,14,714000.0,12-12-2016,Fam.,10984,4,Sommerhus,65,1971,
Rødhus Klitvej 335 9490 Pandrup,335,825000.0,12-12-2016,Alm.,10855,3,Sommerhus,76,1979,-3 %
Langgade 144B 9490 Pandrup,0,510000.0,09-12-2016,Alm.,6891,3,Rækkehus,74,1985,-6 %
Pilevej 26 9490 Pandrup,26,590000.0,01-12-2016,Fam.,3554,6,Stuehus,166,1902,
Rødhusvej 187 9490 Pandrup,187,2245000.0,01-12-2016,Alm.,8193,7,Villa,274,2001,-2 %
Pandrup Markvej 18 9490 Pandrup,18,919000.0,30-11-2016,Fam.,5929,6,Stuehus,155,1930,
Magnolievej 33 9490 Pandrup,33,850000.0,28-11-2016,Auktion,6746,5,Villa,126,1986,
Nørregade 34 9490 Pandrup,34,170000.0,21-11-2016,Alm.,1789,4,Villa,95,1930,-13 %
Ninasvej 1 9490 Pandrup,1,825000.0,21-11-2016,Alm.,16836,3,Sommerhus,49,1972,-13 %
Skolevej 5 9490 Pandrup,5,1710000.0,17-11-2016,Alm.,8142,6,Villa,210,1974,-5 %
Parallelvej 22 9490 Pandrup,22,755000.0,08-11-2016,Alm.,4718,4,Villa,160,1972,0 %
Parallelvej 31 9490 Pandrup,31,730000.0,07-11-2016,Alm.,7604,4,Rækkehus,96,1979,-8 %
Birkevej 2 9490 Pandrup,2,410000.0,01-11-2016,Alm.,4100,3,Villa,100,1962,-17 %
Nørregade 52 9490 Pandrup,52,675000.0,01-11-2016,Alm.,5400,3,Villa,125,1939,-3 %
Skolevej 50 9490 Pandrup,50,1500000.0,31-10-2016,Alm.,7936,7,Villa,189,1932,-62 %
Røde Sig 34 9490 Pandrup,34,400000.0,29-10-2016,Alm.,4210,4,Villa,95,1877,
Rødhus Klitvej 124 9490 Pandrup,124,840000.0,26-10-2016,Alm.,11506,3,Sommerhus,73,1961,-1 %
Omfartsvejen 160 9490 Pandrup,160,613150.0,21-10-2016,Alm.,2544,8,Villa,241,1957,
Løkkegade 27 9490 Pandrup,27,655000.0,11-10-2016,Alm.,7705,3,Villa,85,1960,-6 %
