address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lønne Feriepark 27 6830 Nørre Nebel,6830,965000.0,13-05-2017,Alm.,12371,4,Sommerhus,78,2006,-6 %
Sivvejen 26 6830 Nørre Nebel,6830,545152.0,08-05-2017,Fam.,6338,5,Sommerhus,86,1972,
Lydumvej 61 6830 Nørre Nebel,6830,255000.0,03-05-2017,Alm.,2023,3,Villa,126,1976,-7 %
Ndr. Skovvej 8 6830 Nørre Nebel,6830,975000.0,01-05-2017,Alm.,11890,5,Sommerhus,82,1984,-2 %
Lydumvej 131 6830 Nørre Nebel,6830,735000.0,27-04-2017,Alm.,2752,5,Villa,267,1912,-18 %
Kirkeflod 19 6830 Nørre Nebel,6830,985000.0,13-04-2017,Alm.,14485,3,Sommerhus,68,1988,-1 %
Gravensbjergvej 2A 6830 Nørre Nebel,6830,2095000.0,13-04-2017,Alm.,13782,5,Sommerhus,152,2012,0 %
Grantoften 4 6830 Nørre Nebel,6830,360000.0,06-04-2017,Alm.,4800,3,Villa,75,1962,-20 %
Kvongvej 60 6830 Nørre Nebel,6830,1096000.0,06-04-2017,Alm.,8698,5,Villa,126,1857,
Lønne Feriepark 158H 6830 Nørre Nebel,6830,660000.0,03-04-2017,Alm.,9705,4,Sommerhus,68,2005,
Vestervang 3 6830 Nørre Nebel,6830,1080000.0,27-03-2017,Alm.,10485,4,Sommerhus,103,1995,-2 %
Peder Larsensvej 43 6830 Nørre Nebel,6830,900000.0,24-03-2017,Alm.,12162,4,Sommerhus,74,1984,-10 %
Højsvej 9 6830 Nørre Nebel,6830,750000.0,23-03-2017,Alm.,7731,5,Sommerhus,97,1977,-6 %
Kirkeflod 44 6830 Nørre Nebel,6830,217874.0,21-03-2017,Andet,3692,3,Sommerhus,59,1977,
Lønne Feriepark 11 6830 Nørre Nebel,6830,1000000.0,16-03-2017,Alm.,11904,4,Sommerhus,84,2006,-1 %
"Hedevang 75D, ST 6830 Nørre Nebel",6830,1875000.0,15-03-2017,Alm.,12175,6,Sommerhus,154,2017,-1 %
Tranevænget 81 6830 Nørre Nebel,6830,1275000.0,14-03-2017,Alm.,8279,6,Villa,154,1996,-4 %
Vesterlundvej 54 6830 Nørre Nebel,6830,715000.0,10-03-2017,Alm.,8411,4,Sommerhus,85,1944,-8 %
Mellemvejen 7 6830 Nørre Nebel,6830,120000.0,03-03-2017,Alm.,1090,4,Villa,110,1958,-38 %
Kirkeflod 81 6830 Nørre Nebel,6830,820000.0,02-03-2017,Alm.,12058,3,Sommerhus,68,1975,-6 %
Kollevej 15F 6830 Nørre Nebel,6830,540000.0,02-03-2017,Alm.,5684,4,Rækkehus,95,1977,-6 %
Lønne Feriepark 54 6830 Nørre Nebel,6830,1080000.0,26-02-2017,Alm.,12857,4,Sommerhus,84,2006,-6 %
V. Hennebysvej 14 6830 Nørre Nebel,6830,2120000.0,24-02-2017,Alm.,15035,5,Sommerhus,141,2011,-3 %
Klintingvej 16 6830 Nørre Nebel,6830,995000.0,22-02-2017,Alm.,7537,5,Villa,132,1969,0 %
Søndervang 80 6830 Nørre Nebel,6830,499000.0,22-02-2017,Fam.,7028,4,Sommerhus,71,1980,
Birketoften 3 6830 Nørre Nebel,6830,400000.0,15-02-2017,Fam.,1709,8,Villa,234,1974,
Tarpvej 100 6830 Nørre Nebel,6830,298000.0,15-02-2017,Alm.,1910,4,Villa,156,1937,0 %
Nr. Allé 23 6830 Nørre Nebel,6830,450500.0,15-02-2017,Auktion,3883,4,Villa,116,1966,-28 %
Lønne Feriepark 71C 6830 Nørre Nebel,6830,550000.0,15-02-2017,Alm.,10185,3,Sommerhus,54,2007,-2 %
Lønne Feriepark 107C 6830 Nørre Nebel,6830,590000.0,02-02-2017,Alm.,8676,4,Sommerhus,68,2006,-3 %
Bolkærvej 1 6830 Nørre Nebel,6830,845000.0,30-01-2017,Alm.,8450,3,Villa,100,1964,0 %
Søndervang 49 6830 Nørre Nebel,6830,950000.0,30-01-2017,Fam.,10674,5,Sommerhus,89,1992,
Højsvej 8 6830 Nørre Nebel,6830,655000.0,30-01-2017,Alm.,9632,3,Sommerhus,68,1976,-6 %
Østergade 1 6830 Nørre Nebel,6830,225000.0,28-01-2017,Alm.,2272,4,Villa,99,1902,-35 %
Kollevej 6 6830 Nørre Nebel,6830,465000.0,25-01-2017,Alm.,5284,3,Villa,88,1963,-6 %
Søndervang 70 6830 Nørre Nebel,6830,825000.0,24-01-2017,Alm.,9269,4,Sommerhus,89,1979,-3 %
Peder Larsensvej 12 6830 Nørre Nebel,6830,1275000.0,21-01-2017,Alm.,10897,6,Sommerhus,117,1977,
Vesterhavsvej 150 6830 Nørre Nebel,6830,6053987.0,20-01-2017,Andet,50873,6,Anden beboelse,119,1958,
Nørrevang 208 6830 Nørre Nebel,6830,385000.0,16-01-2017,Alm.,4476,4,Sommerhus,86,2000,-67 %
Sandtag 22 6830 Nørre Nebel,6830,1575000.0,11-01-2017,Alm.,13235,5,Sommerhus,119,2007,-5 %
Kirkeflod 94 6830 Nørre Nebel,6830,1100000.0,10-01-2017,Alm.,13095,4,Sommerhus,84,1997,-6 %
Mellemvejen 4 6830 Nørre Nebel,6830,500000.0,06-01-2017,Alm.,3311,5,Villa,151,1968,
Fyrretoften 9 6830 Nørre Nebel,6830,1062500.0,03-01-2017,Fam.,4502,7,Villa,236,1966,
Boelsvej 10 6830 Nørre Nebel,6830,1625000.0,30-12-2016,Alm.,9789,7,Stuehus,166,1900,-3 %
Peder Larsensvej 81 6830 Nørre Nebel,6830,405000.0,26-12-2016,Fam.,4821,4,Sommerhus,84,1976,
Redningsvejen 65 6830 Nørre Nebel,6830,2498000.0,26-12-2016,Alm.,18367,5,Sommerhus,136,1968,-4 %
Redningsvejen 70 6830 Nørre Nebel,6830,1350000.0,21-12-2016,Fam.,18750,4,Sommerhus,72,1951,
Frøstrupvej 161 6830 Nørre Nebel,6830,443333.0,19-12-2016,Fam.,1248,16,Villa,355,1877,
Borkvej 14 6830 Nørre Nebel,6830,871180.0,15-12-2016,Alm.,4399,8,Villa,198,1964,
Granstien 9 6830 Nørre Nebel,6830,725000.0,15-12-2016,Alm.,5708,4,Villa,127,1972,-5 %
Kirkeflod 8 6830 Nørre Nebel,6830,340000.0,14-12-2016,Alm.,4250,4,Sommerhus,80,1974,
Hennebjergvej 17 6830 Nørre Nebel,6830,805678.0,13-12-2016,Alm.,4451,8,Stuehus,181,1850,
Krogen 5 6830 Nørre Nebel,6830,515000.0,13-12-2016,Fam.,7054,3,Villa,73,1945,
Rosenvænget 18 6830 Nørre Nebel,6830,595000.0,12-12-2016,Alm.,6611,3,Villa,90,1974,-8 %
Nørrevang 15 6830 Nørre Nebel,6830,925000.0,11-12-2016,Fam.,6045,4,Villa,153,2004,-72 %
Vesterhavsvej 220 6830 Nørre Nebel,6830,1250000.0,07-12-2016,Alm.,10683,4,Stuehus,117,1973,
Sivvejen 16 6830 Nørre Nebel,6830,456967.0,06-12-2016,Alm.,7878,3,Sommerhus,58,1971,
Højsvej 1 6830 Nørre Nebel,6830,800000.0,05-12-2016,Fam.,12307,3,Sommerhus,65,1977,
Stationsvej 4A 6830 Nørre Nebel,6830,545000.0,01-12-2016,Alm.,3343,7,Villa,163,1952,-1 %
Vesterhavsvej 140 6830 Nørre Nebel,6830,300000.0,28-11-2016,Alm.,2970,4,Villa,101,1968,-24 %
Lønne Feriepark 44 6830 Nørre Nebel,6830,1000000.0,27-11-2016,Alm.,12820,4,Sommerhus,78,2006,-13 %
Guldvangen 56 6830 Nørre Nebel,6830,674345.0,23-11-2016,Fam.,4922,7,Sommerhus,137,1997,
Sdr. Skovvej 10 6830 Nørre Nebel,6830,557000.0,18-11-2016,Fam.,5304,4,Sommerhus,105,2011,
Peder Larsensvej 5 6830 Nørre Nebel,6830,1000000.0,14-11-2016,Alm.,9708,5,Sommerhus,103,1977,-2 %
Bolkærvej 26 6830 Nørre Nebel,6830,470000.0,14-11-2016,Alm.,4433,4,Villa,106,1965,-12 %
Gammelgabvej 54 6830 Nørre Nebel,6830,200000.0,13-11-2016,Fam.,7407,2,Sommerhus,27,1999,
Jeppesvej 51 6830 Nørre Nebel,6830,695000.0,08-11-2016,Alm.,9652,4,Sommerhus,72,1980,-4 %
Jeppesvej 58 6830 Nørre Nebel,6830,600000.0,04-11-2016,Alm.,8219,4,Sommerhus,73,1975,-8 %
Frøstrupvej 150 6830 Nørre Nebel,6830,1268400.0,02-11-2016,Alm.,7734,4,Villa,164,1960,
Hedevang 4 6830 Nørre Nebel,6830,850000.0,01-11-2016,Fam.,10365,4,Sommerhus,82,1986,
Frøstrupvej 130 6830 Nørre Nebel,6830,16312550.0,31-10-2016,Alm.,73479,7,Stuehus,222,1864,
Lønne Feriepark 6 6830 Nørre Nebel,6830,960000.0,31-10-2016,Alm.,12307,4,Sommerhus,78,2006,-4 %
Lønnehedevej 50 6830 Nørre Nebel,6830,1350000.0,28-10-2016,Andet,10150,5,Villa,133,1877,-3 %
Vesterled 5 6830 Nørre Nebel,6830,1350000.0,28-10-2016,Andet,7105,7,Villa,190,1972,
Bolkærvej 17 6830 Nørre Nebel,6830,475000.0,25-10-2016,Alm.,5277,4,Villa,90,1964,-10 %
Jeppesvej 100 6830 Nørre Nebel,6830,550000.0,19-10-2016,Alm.,8461,4,Sommerhus,65,1975,0 %
Skolegade 28 6830 Nørre Nebel,6830,485000.0,18-10-2016,Fam.,2204,7,Villa,220,1964,
Skovbrynet 18 6830 Nørre Nebel,6830,895000.0,12-10-2016,Fam.,9322,4,Villa,96,1965,
Vadgårdsvej 49 6830 Nørre Nebel,6830,1500000.0,12-10-2016,Fam.,11627,4,Villa,129,2009,
Tobjergevej 40 6830 Nørre Nebel,6830,545000.0,10-10-2016,Alm.,4780,6,Villa,114,1892,0 %
