address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gråkærsvej 13 8444 Balle,13,465000.0,24-03-2017,Alm.,4793,3,Villa,97,1962,-6 %
Glatvedvej 19 8444 Balle,19,1938000.0,16-02-2017,Fam.,15140,5,Stuehus,128,1902,
Glatved Strandvej 35 8444 Balle,35,29560306.0,26-01-2017,Andet,168916,5,Villa,175,1907,
Gråkærsvej 3 8444 Balle,3,695000.0,25-01-2017,Alm.,7722,3,Villa,90,1962,0 %
Åvangen 54 8444 Balle,54,710000.0,18-01-2017,Alm.,5772,4,Villa,123,1978,-6 %
Rosmus Bygade 9 8444 Balle,9,275000.0,28-12-2016,Alm.,2115,3,Villa,130,1890,0 %
Søndervang 19 8444 Balle,19,680000.0,20-12-2016,Alm.,3675,6,Villa,185,1946,-3 %
Glatvedvej 7 8444 Balle,7,650000.0,13-12-2016,Alm.,4088,7,Stuehus,159,1900,
Søndervang 7 8444 Balle,7,490000.0,11-12-2016,Andet,6125,3,Villa,80,1880,
Søndervang 9 8444 Balle,9,490000.0,11-12-2016,Andet,7777,2,Villa,63,1920,
Lunbakkevej 9 8444 Balle,9,1320000.0,07-12-2016,Alm.,5409,5,Stuehus,244,1853,
Glatved Strandvej 39 8444 Balle,39,850000.0,06-12-2016,Alm.,17000,4,Sommerhus,50,1922,
Glatved Strandvej 21 8444 Balle,21,5126000.0,05-11-2016,Alm.,32037,5,Stuehus,160,1899,
Vestergade 6 8444 Balle,6,495000.0,04-11-2016,Alm.,3721,6,Villa,133,1939,0 %
Åvangen 31 8444 Balle,31,2150000.0,14-09-2016,Andet,9429,6,Villa,228,2009,
Gråkærsvej 11 8444 Balle,11,670000.0,06-09-2016,Alm.,6203,4,Villa,108,1962,-4 %
Elmevænget 18 8444 Balle,18,450000.0,25-08-2016,Alm.,4166,4,Villa,108,1972,-25 %
Vestergade 17 8444 Balle,17,58000.0,24-08-2016,Auktion,920,2,Villa,63,1978,
Vestergade 36 8444 Balle,36,570000.0,15-08-2016,Alm.,4830,4,Villa,118,1961,-5 %
Elmevænget 17 8444 Balle,17,400000.0,01-07-2016,Fam.,2500,5,Villa,160,1967,
Th. Robdrups Vej 16 8444 Balle,16,10000.0,27-06-2016,Alm.,131,2,Villa,76,1921,
Dalsvinget 5 8444 Balle,5,575000.0,24-06-2016,Alm.,5043,4,Villa,114,1959,-8 %
Birkesigvej 2 8444 Balle,2,900000.0,09-05-2016,Alm.,8411,4,Villa,107,1900,-5 %
Rugårdsvej 28 8444 Balle,28,1800000.0,12-04-2016,Alm.,15000,5,Stuehus,120,1915,-2 %
Søndervang 38 8444 Balle,38,760000.0,14-03-2016,Alm.,5277,4,Villa,144,1921,-2 %
Glatvedvej 83 8444 Balle,83,900000.0,04-03-2016,Alm.,6122,5,Villa,147,1954,-5 %
Vestergade 26 8444 Balle,26,698000.0,03-03-2016,Alm.,6232,3,Villa,112,1960,0 %
Glatved Strandvej 57 8444 Balle,57,487500.0,18-02-2016,Alm.,3507,7,Stuehus,139,1900,
Nordre Kærvej 9 8444 Balle,9,275000.0,24-11-2015,Alm.,3928,3,Villa,70,1920,
Lunbakkevej 7 8444 Balle,7,720000.0,09-11-2015,Andet,3711,5,Stuehus,194,1905,
Remshøjevej 8 8444 Balle,8,1608300.0,11-09-2015,Fam.,13629,6,Stuehus,118,1887,
Lykkesholmvej 26 8444 Balle,26,600000.0,25-08-2015,Alm.,5217,4,Villa,115,1965,-14 %
Enghaven 16 8444 Balle,16,985000.0,07-08-2015,Fam.,6006,4,Villa,164,1909,
Lykkesholmvej 8 8444 Balle,8,640000.0,05-08-2015,Andet,5333,4,Villa,120,1965,
Remshøjevej 6 8444 Balle,6,9067000.0,01-07-2015,Fam.,47721,5,Stuehus,190,1933,
Lunbakkevej 5 8444 Balle,5,6669603.0,11-06-2015,Fam.,41685,7,Stuehus,160,1877,
Østergade 32 8444 Balle,32,725000.0,10-06-2015,Alm.,5534,8,Villa,131,1930,-6 %
Glatved Strandvej 59 8444 Balle,59,375000.0,23-05-2015,Alm.,2500,5,Villa,150,1827,-37 %
Nordre Kærvej 10 8444 Balle,10,218713.0,29-04-2015,Auktion,2430,3,Villa,90,1936,
Mejerivej 2 8444 Balle,2,20000.0,17-04-2015,Alm.,273,3,Villa,73,1912,
Nordre Kærvej 11 8444 Balle,11,501200.0,15-04-2015,Auktion,1777,9,Stuehus,282,2010,
Rosmus Bygade 11 8444 Balle,11,469102.0,14-04-2015,Alm.,2792,6,Villa,168,1890,
Enegårdsvej 2 8444 Balle,2,5760000.0,27-03-2015,Alm.,27428,6,Stuehus,210,1887,-11 %
Søndervang 15 8444 Balle,15,125000.0,11-03-2015,Auktion,833,3,Villa,150,1850,-75 %
Vestergade 34 8444 Balle,34,300000.0,28-01-2015,Alm.,3296,3,Villa,91,1962,-33 %
Nordre Kærvej 17 8444 Balle,17,990589.0,12-01-2015,Fam.,6003,5,Stuehus,165,1877,
Rosmus Bygade 5 8444 Balle,5,265090.0,08-01-2015,Alm.,3787,2,Villa,70,1877,
Søndervang 34 8444 Balle,34,221600.0,07-01-2015,Auktion,2130,6,Villa,104,1924,-53 %
Åvangen 10 8444 Balle,10,125000.0,18-12-2014,Alm.,892,4,Villa,140,2015,
Lykkesholmvej 20 8444 Balle,20,375000.0,17-12-2014,Alm.,4120,3,Villa,91,1963,-5 %
Søndervang 30 8444 Balle,30,525000.0,04-12-2014,Alm.,4166,5,Villa,126,1964,
Elmevænget 10 8444 Balle,10,610000.0,22-09-2014,Alm.,5000,4,Villa,122,1964,-18 %
Glatvedvej 73 8444 Balle,73,975000.0,20-06-2014,Alm.,6372,5,Villa,153,1967,-2 %
