address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Veronikavej 20 2610 Rødovre,20,3850000.0,22-05-2017,Alm.,22514,6,Villa,171,1945,-8 %
Åmosevej 14 2610 Rødovre,14,1650000.0,21-05-2017,Fam.,12406,5,Villa,133,1969,
Guldsmedevej 63 2610 Rødovre,63,1375000.0,17-05-2017,Fam.,10338,4,Villa,133,1940,
Rødovrevej 376 2610 Rødovre,376,3100000.0,10-05-2017,Alm.,36470,2,Villa,85,1936,
"Roskildevej 264E, ST. TH 2610 Rødovre",0,3595000.0,10-05-2017,Alm.,29710,3,Lejlighed,121,1958,0 %
"Agerskovvej 4B, 5 2610 Rødovre",5,1595000.0,06-05-2017,Alm.,22785,2,Lejlighed,70,1968,0 %
Brandholms Alle 55 2610 Rødovre,55,4525000.0,05-05-2017,Alm.,26005,5,Villa,174,1938,-6 %
Slotsherrensvej 239 2610 Rødovre,239,1125000.0,03-05-2017,Alm.,3548,10,Villa,317,1953,
"Rødovrevej 175, 1. TH 2610 Rødovre",0,2300000.0,03-05-2017,Alm.,27058,4,Lejlighed,85,1954,0 %
"Jyllingevej 155, 2. TH 2610 Rødovre",0,1500000.0,03-05-2017,Alm.,22727,3,Lejlighed,66,1961,
"Brandholms Alle 24D, 1. TH 2610 Rødovre",0,867854.0,01-05-2017,Alm.,13149,3,Lejlighed,66,1960,
Damhus Boulevard 109 2610 Rødovre,109,3750000.0,30-04-2017,Alm.,33482,5,Villa,112,1931,-1 %
Jyllingevej 175 2610 Rødovre,175,2795000.0,28-04-2017,Alm.,17042,6,Villa,164,1929,-3 %
Ovrevej 9 2610 Rødovre,9,2375000.0,27-04-2017,Alm.,40948,3,Villa,58,1933,-1 %
Rødager Alle 49E 2610 Rødovre,0,3095000.0,26-04-2017,Alm.,25162,5,Rækkehus,123,1972,0 %
Rudebækvej 27 2610 Rødovre,27,3522000.0,21-04-2017,Alm.,27952,4,Villa,126,1938,-2 %
"Skanderupvej 16, 2. TV 2610 Rødovre",0,2435000.0,20-04-2017,Alm.,26758,3,Lejlighed,91,1967,0 %
Koldbyvej 34 2610 Rødovre,34,2375000.0,20-04-2017,Alm.,28963,3,Villa,82,1962,-1 %
Rødovrevej 280B 2610 Rødovre,0,3025000.0,19-04-2017,Alm.,27500,4,Dobbelthus,110,1980,1 %
"Roskildevej 388, 1. 8 2610 Rødovre",8,1225000.0,19-04-2017,Alm.,21120,2,Lejlighed,58,1969,-2 %
Løgumvej 17A 2610 Rødovre,0,1417500.0,18-04-2017,Fam.,13762,4,Dobbelthus,103,1984,
Nørregårdsvej 86 2610 Rødovre,86,2700000.0,18-04-2017,Alm.,19852,4,Villa,136,1942,-10 %
"Roskildevej 297A, 1. TV 2610 Rødovre",0,1500000.0,16-04-2017,Alm.,28846,2,Lejlighed,52,1939,-6 %
