address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bakkekammen 8 3600 Frederikssund,8,1750000.0,23-05-2017,Alm.,21604,3,Rækkehus,81,2006,-3 %
Sigerslevøstervej 4 3600 Frederikssund,4,3900000.0,10-05-2017,Alm.,18571,5,Villa,210,1922,-2 %
Kirsebærvænget 4 3600 Frederikssund,4,2100000.0,10-05-2017,Alm.,16535,4,Villa,127,1973,
Dyrlægegårds Alle 82 3600 Frederikssund,82,2750000.0,03-05-2017,Alm.,18965,5,Villa,145,1977,-2 %
Vestervej 60 3600 Frederikssund,60,2600000.0,02-05-2017,Alm.,13903,6,Villa,187,2009,-7 %
Vestervej 38 3600 Frederikssund,38,1585000.0,02-05-2017,Alm.,19812,3,Villa,80,1963,-3 %
Roskildevej 176 3600 Frederikssund,176,3055000.0,01-05-2017,Alm.,16078,5,Villa,190,1877,-3 %
Platanvej 24 3600 Frederikssund,24,2445000.0,27-04-2017,Alm.,22638,4,Villa,108,1960,0 %
"Havnegade 10C, ST. TV 3600 Frederikssund",0,3900000.0,18-04-2017,Alm.,45348,3,Lejlighed,86,2008,
Poppelvej 28 3600 Frederikssund,28,1700000.0,14-04-2017,Fam.,15740,4,Villa,108,1963,
Baunehøjen 57 3600 Frederikssund,57,2000000.0,13-04-2017,Alm.,17857,4,Rækkehus,112,2001,-5 %
Gyldenstens Vænge 164 3600 Frederikssund,164,1685000.0,10-04-2017,Alm.,22171,3,Lejlighed,76,2008,0 %
Græse Bygade 10 3600 Frederikssund,10,1685000.0,07-04-2017,Alm.,12961,4,Villa,130,1877,-4 %
Store Rørbækvej 15 3600 Frederikssund,15,2475000.0,07-04-2017,Alm.,13451,5,Villa,184,1925,-1 %
Græse Bygade 9 3600 Frederikssund,9,2460000.0,06-04-2017,Alm.,19523,5,Villa,126,2000,-1 %
Gyldenstens Vænge 182 3600 Frederikssund,182,1600000.0,03-04-2017,Alm.,21052,3,Lejlighed,76,2008,-6 %
Stagetornsvej 15 3600 Frederikssund,15,2200000.0,03-04-2017,Alm.,16296,4,Villa,135,1968,-2 %
Gulspurvevej 17C 3600 Frederikssund,0,1800000.0,02-04-2017,Alm.,20689,4,Rækkehus,87,1984,-2 %
Havelse Mølle 26A 3600 Frederikssund,0,985790.0,31-03-2017,Andet,8214,5,Villa,120,1960,
Kornvænget 195 3600 Frederikssund,195,2700000.0,31-03-2017,Alm.,20454,5,Villa,132,1975,2 %
Højdevej 4 3600 Frederikssund,4,1300000.0,31-03-2017,Fam.,5349,8,Villa,243,1975,
Østerled 6 3600 Frederikssund,6,1995000.0,30-03-2017,Alm.,20357,4,Villa,98,1962,0 %
Roskildevej 128B 3600 Frederikssund,0,2475000.0,28-03-2017,Alm.,20454,4,Villa,121,1999,-1 %
Møllehøjvej 6 3600 Frederikssund,6,50000.0,27-03-2017,Alm.,1136,1,Sommerhus,44,1948,
Flintehøjen 20 3600 Frederikssund,20,1050000.0,24-03-2017,Fam.,6603,5,Villa,159,1986,-47 %
