address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bøgevej 2 4350 Ugerløse,2,750000.0,06-02-2017,Alm.,6944,3,Villa,108,1967,-14 %
Nyrupvej 60 4350 Ugerløse,60,913750.0,16-01-2017,Fam.,5820,5,Stuehus,157,1923,
Fælledvej 7 4350 Ugerløse,7,2200000.0,20-12-2016,Alm.,21782,3,Villa,101,1963,
Østrupvej 81 4350 Ugerløse,81,610000.0,19-12-2016,Alm.,9682,2,Villa,63,1900,
Tølløsevej 360 4350 Ugerløse,360,595000.0,08-11-2016,Alm.,6329,3,Villa,94,1943,0 %
Tjørneholm 29 4350 Ugerløse,29,975000.0,23-09-2016,Alm.,9750,4,Rækkehus,100,1990,-2 %
Holbæk Landevej 6 4350 Ugerløse,6,927500.0,06-09-2016,Andet,3897,8,Villa,238,1900,
Egevej 7 4350 Ugerløse,7,1975000.0,04-08-2016,Alm.,10025,7,Villa,197,1968,-6 %
Hejrevej 11 4350 Ugerløse,11,600000.0,26-07-2016,Fam.,4687,4,Villa,128,1977,
Tølløsevej 374 4350 Ugerløse,374,625000.0,21-07-2016,Alm.,7812,4,Villa,80,1900,-4 %
Jonstrupvej 10 4350 Ugerløse,10,1095000.0,20-07-2016,Alm.,7992,4,Villa,137,1969,0 %
Egevej 6 4350 Ugerløse,6,788500.0,07-07-2016,Fam.,7233,4,Villa,109,1970,
Hovedgaden 55 4350 Ugerløse,55,1150000.0,29-06-2016,Alm.,7666,5,Villa,150,1920,
Bonderupvej 19 4350 Ugerløse,19,975000.0,20-06-2016,Alm.,6210,4,Villa,157,1947,-11 %
Hovedgaden 11 4350 Ugerløse,11,251000.0,02-06-2016,Alm.,1832,6,Villa,137,1907,
Østrup Skovvej 6 4350 Ugerløse,6,675000.0,28-04-2016,Alm.,5578,3,Villa,121,1880,-25 %
Jonstrupvej 62 4350 Ugerløse,62,182500.0,16-04-2016,Alm.,965,6,Stuehus,189,1900,
Jonstrupvej 26 4350 Ugerløse,26,490000.0,22-03-2016,Alm.,3310,3,Villa,148,1890,-18 %
Bøgevej 6 4350 Ugerløse,6,1025000.0,09-03-2016,Alm.,5570,7,Villa,184,1966,-3 %
