address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Jernalderen 54 2640 Hedehusene,54,1250000.0,23-05-2017,Andet,12019,4,Rækkehus,104,1974,
Grannsvej 2 2640 Hedehusene,2,2050000.0,03-05-2017,Alm.,17521,6,Villa,117,1927,-7 %
"Hedekæret 44, ST. TH 2640 Hedehusene",0,570000.0,28-04-2017,Alm.,7307,3,Lejlighed,78,1972,-59 %
Månebakken 5 2640 Hedehusene,5,2800000.0,27-04-2017,Alm.,15555,6,Villa,180,1980,-3 %
Berberisvej 3 2640 Hedehusene,3,1995000.0,26-04-2017,Alm.,19950,4,Villa,100,1964,-5 %
Sletteager 36 2640 Hedehusene,36,2450000.0,23-04-2017,Alm.,18148,5,Villa,135,1977,-2 %
Stærkendevej 159 2640 Hedehusene,159,3275000.0,15-04-2017,Alm.,20468,6,Villa,160,1910,-4 %
Fritidshaven 36 2640 Hedehusene,36,675000.0,12-04-2017,Alm.,13500,3,Kolonihavehus,50,1972,
"Hedekæret 14, 1. TH 2640 Hedehusene",0,1315000.0,09-04-2017,Alm.,18785,3,Lejlighed,70,1969,-3 %
Fløngvænget 35 2640 Hedehusene,35,2340000.0,03-04-2017,Alm.,18000,5,Rækkehus,130,1971,-2 %
Fagerbo 1 2640 Hedehusene,1,2275000.0,03-04-2017,Alm.,18958,4,Rækkehus,120,1984,-5 %
Tingstedvej 31 2640 Hedehusene,31,1055000.0,30-03-2017,Alm.,9768,4,Villa,108,1920,-34 %
"Hedekæret 44, 1. TH 2640 Hedehusene",0,1350000.0,21-03-2017,Alm.,17307,3,Lejlighed,78,1972,-4 %
"Hedekæret 43, 2. TH 2640 Hedehusene",0,1375000.0,19-03-2017,Alm.,18092,3,Lejlighed,76,1967,-2 %
Hedetoften 2 2640 Hedehusene,2,1765000.0,19-03-2017,Alm.,14467,4,Villa,122,1960,-6 %
Vildkildevej 43 2640 Hedehusene,43,1800000.0,17-03-2017,Alm.,18181,4,Villa,99,1964,-5 %
Lyngmosen 14A 2640 Hedehusene,0,1700000.0,15-03-2017,Alm.,22972,3,Rækkehus,74,1966,
Sydstjernen 1 2640 Hedehusene,1,2050000.0,14-03-2017,Alm.,16015,4,Villa,128,1962,-7 %
Birkevang 16 2640 Hedehusene,16,1250000.0,14-03-2017,Fam.,9615,5,Villa,130,1973,
Maglehøjtoften 6 2640 Hedehusene,6,2250000.0,11-03-2017,Fam.,12857,6,Villa,175,2011,
Lyngevej 10A 2640 Hedehusene,0,3150000.0,10-03-2017,Alm.,20588,4,Villa,153,1958,-7 %
Mejerivej 6 2640 Hedehusene,6,1895000.0,08-03-2017,Alm.,21055,3,Rækkehus,90,1906,-5 %
"Hedetoften 47, ST. TV 2640 Hedehusene",0,1445000.0,07-03-2017,Alm.,19527,3,Lejlighed,74,1960,4 %
Møllebovej 15 2640 Hedehusene,15,1725000.0,07-03-2017,Alm.,15681,4,Villa,110,1959,
"Hedetoften 38, 1 2640 Hedehusene",1,2150000.0,06-03-2017,Alm.,20093,4,Lejlighed,107,2002,-2 %
Solvang 60 2640 Hedehusene,60,2650000.0,01-03-2017,Alm.,19629,5,Villa,135,1976,
Fløng Byvej 29 2640 Hedehusene,29,2750000.0,27-02-2017,Alm.,17628,5,Villa,156,1954,0 %
Lilleager 14 2640 Hedehusene,14,2795000.0,27-02-2017,Alm.,17360,5,Villa,161,1974,
"Hedekæret 89, ST. TH 2640 Hedehusene",0,1200000.0,27-02-2017,Alm.,16901,3,Lejlighed,71,1970,-8 %
M W Gjøes Vej 4 2640 Hedehusene,4,3400000.0,26-02-2017,Alm.,20000,4,Villa,170,2009,-3 %
"Hedekæret 26, 1. TH 2640 Hedehusene",0,1350000.0,26-02-2017,Alm.,17763,3,Lejlighed,76,1968,-4 %
"Hedetoften 37, 1. TH 2640 Hedehusene",0,1470000.0,23-02-2017,Alm.,17926,3,Lejlighed,82,1961,-2 %
Østergade 18 2640 Hedehusene,18,1350000.0,22-02-2017,Andet,9926,4,Villa,136,1950,
Lyngevej 45 2640 Hedehusene,45,2275000.0,20-02-2017,Alm.,20681,4,Villa,110,1958,-3 %
"Hedekæret 49, ST. 2 2640 Hedehusene",2,725000.0,20-02-2017,Fam.,12946,2,Lejlighed,56,1970,
Plantagevej 7 2640 Hedehusene,7,3000000.0,17-02-2017,Alm.,20408,6,Villa,147,1954,0 %
"Hedekæret 47, 1. TH 2640 Hedehusene",0,1250000.0,17-02-2017,Alm.,16233,3,Lejlighed,77,1967,-4 %
"Hedekæret 89, 2. TV 2640 Hedehusene",0,1150000.0,17-02-2017,Alm.,16197,3,Lejlighed,71,1970,-4 %
Græshøjvej 14 2640 Hedehusene,14,2050000.0,17-02-2017,Fam.,12893,7,Villa,159,1959,
Sparrebro 4 2640 Hedehusene,4,1950000.0,16-02-2017,Andet,13175,4,Villa,148,1943,
