address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Falkevænget 3 5550 Langeskov,3,713917.0,01-05-2017,Andet,4957,4,Villa,144,1971,
Glambækvej 9 5550 Langeskov,9,1765000.0,12-03-2017,Alm.,11688,5,Villa,151,1969,-1 %
Vesterskovvej 11 5550 Langeskov,11,690000.0,06-03-2017,Alm.,7040,3,Villa,98,1960,
Nyhavevej 1A 5550 Langeskov,0,226347.0,06-03-2017,Alm.,984,6,Stuehus,230,2001,
Dalsvænget 7 5550 Langeskov,7,1250000.0,22-02-2017,Alm.,10504,2,Villa,119,1948,-4 %
Pilelunden 8 5550 Langeskov,8,1145000.0,20-02-2017,Alm.,10601,4,Villa,108,1977,-4 %
Bakkegårds Allé 8 5550 Langeskov,8,2250000.0,17-02-2017,Fam.,13473,6,Villa,167,2007,
Nyhavevej 6 5550 Langeskov,6,2775000.0,10-02-2017,Alm.,7479,12,Villa,371,1850,-4 %
Grønvangen 136 5550 Langeskov,136,1645000.0,03-02-2017,Alm.,9909,5,Villa,166,1985,-3 %
Ternevej 9 5550 Langeskov,9,25000.0,30-01-2017,Alm.,268,4,Rækkehus,93,1966,
Glambækvej 1 5550 Langeskov,1,490000.0,27-01-2017,Alm.,4083,4,Villa,120,1964,-2 %
Møllegyden 4 5550 Langeskov,4,1112500.0,26-01-2017,Fam.,7224,5,Villa,154,1827,
Vibevej 1 5550 Langeskov,1,950000.0,13-01-2017,Alm.,7983,4,Villa,119,1965,
Ternevej 25 5550 Langeskov,25,750000.0,08-01-2017,Alm.,8152,4,Rækkehus,92,1970,
Rønninge Bygade 4 5550 Langeskov,4,350000.0,06-01-2017,Alm.,3017,4,Villa,116,1904,0 %
Nattergalevej 12 5550 Langeskov,12,1995000.0,04-01-2017,Alm.,10390,5,Villa,192,1973,0 %
Rønningevej 28A 5550 Langeskov,0,1230000.0,21-12-2016,Alm.,10982,4,Villa,112,1970,-5 %
Odensevej 52 5550 Langeskov,52,618337.0,21-12-2016,Andet,5570,3,Villa,111,1937,-52 %
Bakkegårds Allé 44 5550 Langeskov,44,2485760.0,19-12-2016,Alm.,15250,5,Villa,163,2008,
Rypevænget 13 5550 Langeskov,13,1120000.0,15-12-2016,Alm.,9333,4,Villa,120,1972,-5 %
Kastanievej 30 5550 Langeskov,30,850000.0,08-12-2016,Alm.,8095,4,Rækkehus,105,1981,-5 %
Henriettevej 34 5550 Langeskov,34,1151000.0,01-12-2016,Andet,8163,5,Villa,141,1963,
Henriettevej 4 5550 Langeskov,4,1035000.0,19-11-2016,Alm.,7446,5,Villa,139,1918,-4 %
Kærsangervænget 46 5550 Langeskov,46,995000.0,05-11-2016,Alm.,8223,4,Villa,121,1977,0 %
Toftevej 5 5550 Langeskov,5,625000.0,30-10-2016,Alm.,4882,4,Villa,128,1927,-7 %
