address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Marupvej 4 6900 Skjern,4,550000.0,02-05-2017,Alm.,5851,3,Villa,94,1958,
"Bredgade 47, 2. TV 6900 Skjern",0,1630000.0,27-04-2017,Alm.,12255,3,Lejlighed,133,1987,-2 %
Præstegårdsvej 4 6900 Skjern,4,3500000.0,25-04-2017,Andet,10903,9,Villa,321,1995,
Adelvej 13 6900 Skjern,13,1337500.0,23-04-2017,Alm.,7190,8,Stuehus,186,1941,-11 %
Birkalle 9 6900 Skjern,9,825000.0,21-04-2017,Alm.,11148,2,Villa,74,1948,-2 %
Dalbrinken 29 6900 Skjern,29,1325000.0,20-04-2017,Alm.,10114,4,Villa,131,1980,0 %
Åglimt 18 6900 Skjern,18,49000.0,20-04-2017,Alm.,264,8,Stuehus,185,1957,
Klokkebjergevej 29 6900 Skjern,29,850000.0,19-04-2017,Alm.,7083,3,Villa,120,1970,-13 %
Lundevej 22 6900 Skjern,22,1535000.0,19-04-2017,Alm.,10513,3,Villa,146,1955,-4 %
Møllebakken 46 6900 Skjern,46,812500.0,07-04-2017,Alm.,6827,4,Villa,119,1981,-4 %
Hybenvej 20 6900 Skjern,20,595000.0,05-04-2017,Alm.,7628,4,Sommerhus,78,1977,0 %
Oldager Allé 26 6900 Skjern,26,1300000.0,04-04-2017,Alm.,6806,7,Villa,191,2008,
Drosselvej 15 6900 Skjern,15,1075000.0,30-03-2017,Alm.,8269,5,Villa,130,1972,0 %
Oldager Allé 21 6900 Skjern,21,2400000.0,30-03-2017,Alm.,15189,6,Villa,158,2010,-2 %
Lundevej 5 6900 Skjern,5,1035000.0,29-03-2017,Alm.,15923,2,Villa,65,1952,-9 %
Arnborgvej 11 6900 Skjern,11,400000.0,25-03-2017,Alm.,3846,6,Stuehus,104,1916,
Ganeråparken 8 6900 Skjern,8,1123500.0,16-03-2017,Alm.,5882,7,Villa,191,2016,
Fresiavej 7 6900 Skjern,7,700000.0,15-03-2017,Fam.,4761,5,Villa,147,1979,
Stauningvej 5 6900 Skjern,5,3475000.0,14-03-2017,Alm.,12728,9,Stuehus,273,1914,-6 %
Agervej 5 6900 Skjern,5,379000.0,13-03-2017,Alm.,3445,5,Villa,110,1940,-20 %
Vardevej 80 6900 Skjern,80,550000.0,11-03-2017,Alm.,3666,4,Villa,150,1930,
Ejstrupvej 12 6900 Skjern,12,750000.0,09-03-2017,Alm.,5813,5,Stuehus,129,1929,-6 %
Dalbrinken 35 6900 Skjern,35,1010000.0,09-03-2017,Alm.,8632,4,Villa,117,1980,
Voldgade 19 6900 Skjern,19,1030000.0,06-03-2017,Alm.,8240,3,Rækkehus,125,1920,-6 %
Birk Skovpark 17 6900 Skjern,17,2200000.0,05-03-2017,Fam.,8239,7,Villa,267,2008,
