address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Møllevej 13 5792 Årslev,13,1875000.0,03-05-2017,Alm.,9868,6,Villa,190,1852,-6 %
Overvejen 108 5792 Årslev,108,390000.0,21-04-2017,Alm.,4062,3,Villa,96,1953,
Dømmestrupvej 24 5792 Årslev,24,575000.0,21-04-2017,Alm.,1134,9,Villa,507,1900,
Smedevænget 20 5792 Årslev,20,1020000.0,12-04-2017,Alm.,9107,3,Villa,112,1949,-7 %
Garbeled 1 5792 Årslev,1,457000.0,29-03-2017,Alm.,4480,4,Rækkehus,102,1987,
Stationsvej 147 5792 Årslev,147,1160000.0,29-03-2017,Alm.,6236,3,Villa,186,1920,-10 %
Albanivej 77 5792 Årslev,77,3800000.0,28-03-2017,Alm.,23456,6,Stuehus,162,1852,
Hvidkærparken 4 5792 Årslev,4,1150000.0,24-03-2017,Alm.,8273,5,Villa,139,1979,-13 %
Birkevænget 13 5792 Årslev,13,1415000.0,19-03-2017,Alm.,8899,5,Villa,159,1965,-5 %
Dømmestrupvej 20H 5792 Årslev,0,400000.0,16-03-2017,Alm.,7142,2,Rækkehus,56,1974,-11 %
Rødeledvej 1 5792 Årslev,1,2500000.0,10-03-2017,Alm.,8896,6,Villa,281,1912,
Kirkeløkken 8 5792 Årslev,8,2100000.0,10-03-2017,Alm.,14482,5,Villa,145,2008,
Dømmestrupvej 5 5792 Årslev,5,800000.0,09-03-2017,Fam.,6349,5,Villa,126,1958,
Kløvervej 21 5792 Årslev,21,655618.0,02-03-2017,Fam.,4649,5,Villa,141,1973,
Birkelyvej 7 5792 Årslev,7,3245000.0,21-02-2017,Alm.,20668,5,Villa,157,2006,
Carl Nielsensvej 20 5792 Årslev,20,1355000.0,02-02-2017,Alm.,9963,5,Villa,136,1971,-9 %
Rønnebærvej 98 5792 Årslev,98,2340000.0,02-02-2017,Alm.,14096,5,Villa,166,2005,-6 %
Lumbyholmvej 7 5792 Årslev,7,77000.0,31-01-2017,Andet,458,6,Villa,168,1850,
Hestegangen 4A 5792 Årslev,0,575000.0,28-01-2017,Alm.,10454,2,Rækkehus,55,1975,-3 %
Kirkeløkken 81 5792 Årslev,81,1125000.0,27-01-2017,Alm.,11842,3,Rækkehus,95,2005,-4 %
Lindelyvej 12 5792 Årslev,12,1130000.0,26-01-2017,Alm.,10000,4,Villa,113,1977,-1 %
Lindelyvej 31 5792 Årslev,31,800000.0,21-01-2017,Alm.,6250,4,Villa,128,1976,-9 %
Gammelgårdsvej 29 5792 Årslev,29,712282.0,19-01-2017,Alm.,6416,5,Villa,111,1973,
Albanivej 98C 5792 Årslev,0,725000.0,16-01-2017,Alm.,4865,6,Lejlighed,149,1906,-9 %
Enggårdsvej 59 5792 Årslev,59,1725000.0,11-01-2017,Alm.,9426,5,Villa,183,1974,-7 %
Morbærvænget 4 5792 Årslev,4,1895000.0,11-01-2017,Alm.,9818,7,Villa,193,1976,
Gl. Byvej 24 5792 Årslev,24,850000.0,10-01-2017,Alm.,6439,3,Villa,132,1901,3 %
Overvejen 13 5792 Årslev,13,1245000.0,06-01-2017,Alm.,8190,4,Villa,152,1950,-4 %
Granvænget 18 5792 Årslev,18,945000.0,30-12-2016,Alm.,12115,3,Rækkehus,78,1987,-5 %
Røjlegyden 9 5792 Årslev,9,300000.0,30-12-2016,Fam.,2803,4,Villa,107,1992,
