address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Skovvej 31 7470 Karup J,7470,600000.0,15-05-2017,Alm.,4545,4,Villa,132,1975,-25 %
Drakenvej 20 7470 Karup J,7470,741476.0,26-04-2017,Fam.,5575,5,Villa,133,1972,
Aarestrupvej 122 7470 Karup J,7470,20000.0,11-04-2017,Alm.,76,6,Villa,262,1977,
Ringparken 8 7470 Karup J,7470,1120000.0,05-04-2017,Alm.,9739,4,Rækkehus,115,2006,-5 %
Trehusevej 4 7470 Karup J,7470,595000.0,04-04-2017,Alm.,3628,5,Villa,164,1965,-14 %
Høgildvej 42 7470 Karup J,7470,3860000.0,29-03-2017,Andet,14846,7,Stuehus,260,1953,
Brinken 21 7470 Karup J,7470,695000.0,28-03-2017,Alm.,5560,4,Villa,125,1965,0 %
Viborgvej 72 7470 Karup J,7470,2191500.0,21-03-2017,Alm.,29614,2,Stuehus,74,1931,
Grønhøj Skivevej 19 7470 Karup J,7470,724580.0,15-03-2017,Alm.,2524,9,Villa,287,1934,
Volden 32 7470 Karup J,7470,1465000.0,10-03-2017,Alm.,6369,6,Villa,230,1964,-2 %
Mønstedvej 56 7470 Karup J,7470,580000.0,07-03-2017,Alm.,4566,5,Villa,127,1934,-51 %
Høgildvej 55 7470 Karup J,7470,222360.0,07-03-2017,Alm.,1208,7,Stuehus,184,1915,
Egevej 10 7470 Karup J,7470,450000.0,06-03-2017,Alm.,4411,4,Villa,102,1966,
Ribesvej 8 7470 Karup J,7470,695000.0,27-02-2017,Alm.,5472,5,Villa,127,1972,
Ericavej 12 7470 Karup J,7470,310000.0,22-02-2017,Alm.,3875,3,Villa,80,1930,
Solvænget 66 7470 Karup J,7470,810000.0,22-02-2017,Fam.,4475,7,Villa,181,1999,
Ulvedalsvej 20 7470 Karup J,7470,1800000.0,17-02-2017,Alm.,6844,8,Villa,263,1890,-10 %
Ribesvej 17 7470 Karup J,7470,1300000.0,16-02-2017,Alm.,6914,5,Villa,188,1973,-6 %
Egevej 29 7470 Karup J,7470,521742.0,14-02-2017,Andet,4140,5,Villa,126,1971,
Stadionvej 10B 7470 Karup J,7470,570000.0,14-02-2017,Alm.,5277,4,Rækkehus,108,1988,
Brinken 11 7470 Karup J,7470,1500000.0,10-02-2017,Alm.,6976,7,Villa,215,1966,
Nørregade 18 7470 Karup J,7470,420000.0,08-02-2017,Alm.,3442,5,Villa,122,1923,
Dollerupvej 20 7470 Karup J,7470,175000.0,08-02-2017,Alm.,2364,3,Villa,74,1900,
Bregnevej 35 7470 Karup J,7470,830000.0,08-02-2017,Alm.,6102,4,Villa,136,1976,
Hybenvej 8 7470 Karup J,7470,400000.0,27-01-2017,Fam.,2702,5,Villa,148,1959,
Volden 30 7470 Karup J,7470,249300.0,26-01-2017,Auktion,2094,4,Villa,119,1949,
