address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nordvej 39 6853 Vejers Strand,6853,1795000.0,24-05-2017,Alm.,11149,6,Sommerhus,161,1938,0 %
Engesøvej 17 6853 Vejers Strand,6853,1450000.0,05-05-2017,Alm.,18831,4,Sommerhus,77,1988,0 %
Kratvej 20 6853 Vejers Strand,6853,2700000.0,25-04-2017,Alm.,22131,5,Sommerhus,122,2007,
Jafdalvej 19 6853 Vejers Strand,6853,2130000.0,06-04-2017,Alm.,14295,6,Sommerhus,149,1988,-15 %
Nordvej 43 6853 Vejers Strand,6853,1003300.0,02-04-2017,Alm.,10033,6,Sommerhus,100,1933,
Nordvej 41A 6853 Vejers Strand,6853,2717488.0,02-04-2017,Alm.,19137,5,Sommerhus,142,2016,
Nordvej 19 6853 Vejers Strand,6853,3100000.0,31-03-2017,Alm.,16666,6,Sommerhus,186,2006,-17 %
"Vejers Havvej 68A, 1. TV 6853 Vejers Strand",6853,840000.0,10-03-2017,Alm.,14736,3,Lejlighed,57,1993,-6 %
Engesøvej 27 6853 Vejers Strand,6853,1265000.0,10-03-2017,Alm.,12650,5,Sommerhus,100,1992,-6 %
Violvej 12 6853 Vejers Strand,6853,2475000.0,03-03-2017,Fam.,44196,4,Sommerhus,56,1962,
Gøgevej 11 6853 Vejers Strand,6853,1512500.0,02-03-2017,Alm.,13750,3,Sommerhus,110,1972,-5 %
Havstien 14 6853 Vejers Strand,6853,385000.0,26-02-2017,Alm.,4277,5,Sommerhus,90,1967,
Gulspurvevej 3 6853 Vejers Strand,6853,1450000.0,12-02-2017,Alm.,18125,5,Sommerhus,80,1971,-3 %
Risvej 20 6853 Vejers Strand,6853,837500.0,11-02-2017,Alm.,11964,3,Sommerhus,70,1968,
Kratvej 3 6853 Vejers Strand,6853,2000000.0,06-02-2017,Alm.,16260,4,Sommerhus,123,1988,-2 %
Mosevej 4 6853 Vejers Strand,6853,828750.0,03-02-2017,Fam.,6424,4,Sommerhus,129,1967,-58 %
Kratvej 26 6853 Vejers Strand,6853,1180000.0,01-02-2017,Alm.,22692,3,Sommerhus,52,1959,-8 %
Uglevej 5 6853 Vejers Strand,6853,667422.0,18-01-2017,Auktion,7945,5,Sommerhus,84,1963,
Engesøvej 108 6853 Vejers Strand,6853,1000000.0,14-01-2017,Fam.,15384,4,Sommerhus,65,1974,-16 %
Vejers Havvej 65 6853 Vejers Strand,6853,1742500.0,31-12-2016,Andet,19801,4,Sommerhus,88,1989,
Mosevej 7 6853 Vejers Strand,6853,1041153.0,23-12-2016,Alm.,14262,4,Sommerhus,73,1937,
Engesøvej 90 6853 Vejers Strand,6853,2550000.0,19-12-2016,Alm.,20400,4,Sommerhus,125,2010,-2 %
