address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Baldersvej 2 4180 Sorø,2,1525000.0,23-05-2017,Fam.,8068,6,Villa,189,2007,
Apotekervej 1 4180 Sorø,1,1900000.0,23-05-2017,Alm.,22352,3,Villa,85,1953,
Brandsmarkvej 21 4180 Sorø,21,2341000.0,15-05-2017,Alm.,13770,4,Villa,170,1902,-6 %
Kongebrovej 5 4180 Sorø,5,1150000.0,13-05-2017,Fam.,6804,11,Villa,169,1951,
Birkehusevej 3 4180 Sorø,3,1645000.0,10-05-2017,Alm.,11750,5,Stuehus,140,1877,-5 %
Priorgade 3C 4180 Sorø,0,1348000.0,01-05-2017,Alm.,17736,2,Lejlighed,76,1856,
Apotekervej 2 4180 Sorø,2,1930000.0,28-04-2017,Alm.,20531,4,Villa,94,1954,11 %
Topshøjvej 15 4180 Sorø,15,5675000.0,27-04-2017,Alm.,19368,6,Stuehus,293,1870,-5 %
Lokesvej 6 4180 Sorø,6,3295000.0,26-04-2017,Alm.,19613,6,Villa,168,2007,
"Munkevænget 16, 2. TV 4180 Sorø",0,995000.0,25-04-2017,Alm.,14420,2,Lejlighed,69,1973,0 %
Skælskørvej 50A 4180 Sorø,0,504000.0,24-04-2017,Fam.,4666,4,Villa,108,1820,
Døjringevej 41 4180 Sorø,41,510000.0,23-04-2017,Alm.,6375,3,Villa,80,1830,-4 %
Strandvejen 29 4180 Sorø,29,1695000.0,21-04-2017,Alm.,10527,4,Villa,161,1902,0 %
Smedevej 11 4180 Sorø,11,538000.0,19-04-2017,Fam.,6725,2,Villa,80,1934,
Egesvinget 21 4180 Sorø,21,1450000.0,11-04-2017,Alm.,14795,3,Villa,98,1967,0 %
Tøjhusvej 17 4180 Sorø,17,1700000.0,11-04-2017,Alm.,13281,4,Rækkehus,128,2015,
Haverupvej 65 4180 Sorø,65,475000.0,07-04-2017,Alm.,4896,3,Villa,97,1915,-32 %
"Munkevænget 12, 1. TV 4180 Sorø",0,4649000.0,04-04-2017,Andet,94877,1,Lejlighed,49,1973,
Bjernedevej 39 4180 Sorø,39,2500000.0,04-04-2017,Alm.,10330,7,Stuehus,242,1907,-7 %
Ryevej 3 4180 Sorø,3,750000.0,03-04-2017,Fam.,6578,4,Villa,114,1965,
Højbjærgvej 21 4180 Sorø,21,2475000.0,03-04-2017,Alm.,12692,4,Villa,195,1850,-3 %
