address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Assensvej 519 5642 Millinge,519,532402.0,15-05-2017,Alm.,1971,8,Stuehus,270,1914,
Buursminde 15 5642 Millinge,15,1250000.0,09-05-2017,Alm.,14534,3,Sommerhus,86,1966,-7 %
Lindegårdsvej 17 5642 Millinge,17,650000.0,11-04-2017,Alm.,5508,4,Villa,118,1976,-13 %
Søvænget 2C 5642 Millinge,0,495000.0,21-03-2017,Alm.,6346,3,Rækkehus,78,1990,0 %
Assensvej 316 5642 Millinge,316,495000.0,14-03-2017,Fam.,3807,3,Villa,130,1909,
Assensvej 442 5642 Millinge,442,1580000.0,07-02-2017,Alm.,10896,3,Stuehus,145,1982,-17 %
Assensvej 491 5642 Millinge,491,1550000.0,31-01-2017,Alm.,10264,7,Villa,151,1882,
Assensvej 509 5642 Millinge,509,875000.0,17-12-2016,Alm.,7231,4,Villa,121,1952,-2 %
Bjerghammer 20 5642 Millinge,20,1900000.0,16-12-2016,Fam.,22891,4,Sommerhus,83,1972,
Strandholmen 41D 5642 Millinge,0,840000.0,01-12-2016,Alm.,11506,4,Sommerhus,73,1975,
Bjerghammer 22 5642 Millinge,22,1190000.0,09-11-2016,Fam.,17246,4,Sommerhus,69,1987,
Kirkegyden 11 5642 Millinge,11,600000.0,01-11-2016,Alm.,4687,5,Villa,128,1965,-8 %
Strandparken 3 5642 Millinge,3,1440000.0,12-10-2016,Alm.,8323,8,Villa,173,1966,
Strandholmen 61 5642 Millinge,61,2200000.0,12-09-2016,Alm.,22000,3,Sommerhus,100,1965,
Klintebakkevej 4 5642 Millinge,4,1395000.0,05-09-2016,Alm.,21461,4,Sommerhus,65,1979,
Strandholmen 21 5642 Millinge,21,670000.0,04-09-2016,Alm.,8815,4,Sommerhus,76,1972,-25 %
Ellegyden 4 5642 Millinge,4,525000.0,01-09-2016,Fam.,3671,5,Villa,143,1875,-52 %
Strandgyden 4 5642 Millinge,4,850000.0,30-08-2016,Alm.,6854,5,Villa,124,1929,0 %
Østerbyvej 36 5642 Millinge,36,13600000.0,29-08-2016,Alm.,48398,11,Stuehus,281,1930,
Østerbyvej 42 5642 Millinge,42,100000.0,29-08-2016,Alm.,1666,2,Fritid,60,1947,
Strandholmen 42 5642 Millinge,42,575000.0,29-08-2016,Fam.,7467,5,Sommerhus,77,1977,
Lindegårdsvej 21 5642 Millinge,21,760000.0,26-08-2016,Alm.,5066,6,Villa,150,1988,-4 %
Ryttervej 16 5642 Millinge,16,975000.0,03-06-2016,Alm.,8705,4,Villa,112,1976,-2 %
Strandholmen 51 5642 Millinge,51,435000.0,31-05-2016,Alm.,10609,3,Sommerhus,41,1986,-3 %
Strandholmen 53 5642 Millinge,53,1350000.0,26-05-2016,Alm.,16666,4,Sommerhus,81,1996,-3 %
Klintebakkevej 16 5642 Millinge,16,1625000.0,11-05-2016,Alm.,19117,4,Sommerhus,85,1999,-7 %
Strandholmen 53D 5642 Millinge,0,904576.0,06-05-2016,Alm.,9137,4,Sommerhus,99,1980,-21 %
Assensvej 516 5642 Millinge,516,750000.0,04-05-2016,Alm.,4601,4,Villa,163,1780,-16 %
Assensvej 435 5642 Millinge,435,470000.0,26-04-2016,Andet,3112,4,Villa,151,1979,
Assensvej 523 5642 Millinge,523,1900000.0,13-04-2016,Alm.,6312,7,Villa,301,1870,-5 %
Strandparken 15 5642 Millinge,15,525000.0,05-04-2016,Alm.,7191,4,Sommerhus,73,1966,-12 %
Buursminde 19 5642 Millinge,19,575000.0,31-03-2016,Alm.,7986,3,Sommerhus,72,1970,-3 %
Bjerghammer 56 5642 Millinge,56,554803.0,11-03-2016,Fam.,12328,3,Sommerhus,45,1934,
Østerbyvej 8 5642 Millinge,8,1250000.0,26-02-2016,Alm.,9842,3,Villa,127,1946,-3 %
Bjerghammer 35 5642 Millinge,35,1100000.0,12-02-2016,Alm.,18965,3,Sommerhus,58,1970,-19 %
Kirkegyden 8 5642 Millinge,8,425000.0,29-01-2016,Alm.,2707,5,Villa,157,1913,0 %
Assensvej 282 5642 Millinge,282,100000.0,27-01-2016,Alm.,1449,3,Rækkehus,69,1850,-50 %
Bjerghammer 27 5642 Millinge,27,1190000.0,07-12-2015,Fam.,16081,4,Sommerhus,74,1984,
Lykkevej 2 5642 Millinge,2,665000.0,04-12-2015,Alm.,8636,3,Villa,77,1938,-16 %
Assensvej 371 5642 Millinge,371,308500.0,03-12-2015,Andet,2172,5,Villa,142,1904,
Lykkevej 6 5642 Millinge,6,2450000.0,30-11-2015,Alm.,12694,5,Villa,193,1965,
Højstræde 2 5642 Millinge,2,600000.0,27-11-2015,Fam.,7500,3,Villa,80,1772,
Østerbyvej 27 5642 Millinge,27,3490000.0,21-11-2015,Alm.,19717,6,Stuehus,177,1827,
Granvej 1 5642 Millinge,1,2650000.0,16-11-2015,Andet,29444,4,Villa,90,1966,
Strandgyden 2 5642 Millinge,2,690000.0,07-11-2015,Alm.,5948,3,Villa,116,1971,-13 %
Assensvej 216 5642 Millinge,216,525000.0,22-10-2015,Alm.,4687,4,Villa,112,1969,-4 %
Assensvej 453 5642 Millinge,453,403000.0,21-10-2015,Auktion,2686,6,Villa,150,1920,
Irisvej 3 5642 Millinge,3,510000.0,20-10-2015,Alm.,6000,4,Villa,85,1936,-14 %
Strandholmen 26 5642 Millinge,26,775000.0,07-10-2015,Fam.,15500,3,Sommerhus,50,1963,
Egenskrog 12 5642 Millinge,12,495000.0,18-09-2015,Fam.,1375,8,Stuehus,360,1842,
Strandholmen 37 5642 Millinge,37,2550000.0,17-09-2015,Alm.,22767,4,Sommerhus,112,1969,
Kirkegyden 28A 5642 Millinge,0,185000.0,27-08-2015,Auktion,1868,5,Villa,99,1930,
Fiskerstræde 6 5642 Millinge,6,4895000.0,26-08-2015,Alm.,20144,7,Villa,243,1730,-2 %
Egevej 16 5642 Millinge,16,4975000.0,21-08-2015,Alm.,21351,6,Villa,233,1900,-9 %
Bjerghammer 46 5642 Millinge,46,2033000.0,20-08-2015,Alm.,34457,4,Sommerhus,59,1925,2 %
Strandparken 1B 5642 Millinge,0,560000.0,13-08-2015,Alm.,6829,3,Rækkehus,82,1981,-6 %
Klintebakkevej 17 5642 Millinge,17,965000.0,12-08-2015,Alm.,12371,3,Sommerhus,78,1983,-3 %
Assensvej 295 5642 Millinge,295,1775000.0,04-08-2015,Alm.,7553,5,Villa,235,1997,-11 %
Assensvej 296 5642 Millinge,296,900000.0,10-07-2015,Alm.,3734,9,Villa,241,1850,
Assensvej 306 5642 Millinge,306,525000.0,23-06-2015,Alm.,3671,4,Villa,143,1949,-4 %
Assensvej 280 5642 Millinge,280,800000.0,21-04-2015,Alm.,2836,7,Stuehus,282,1903,-20 %
Strandparken 46 5642 Millinge,46,1075000.0,10-04-2015,Alm.,5874,9,Villa,183,1970,-10 %
Assensvej 326 5642 Millinge,326,150000.0,30-03-2015,Alm.,1376,4,Villa,109,1935,
Østerbyvej 5 5642 Millinge,5,725000.0,30-03-2015,Alm.,6775,3,Villa,107,1933,-9 %
Stålbjergvænget 1B 5642 Millinge,0,690000.0,06-03-2015,Fam.,6160,4,Villa,112,1977,
Østerbyvej 20 5642 Millinge,20,75000.0,16-02-2015,Alm.,390,4,Stuehus,192,1877,
Assensvej 518 5642 Millinge,518,465000.0,24-01-2015,Alm.,1597,6,Villa,291,1662,
Skovgyden 2 5642 Millinge,2,500000.0,05-01-2015,Andet,2222,5,Stuehus,225,1900,
Bjerghammer 41 5642 Millinge,41,1572500.0,22-12-2014,Fam.,46250,2,Sommerhus,34,2003,
Strandholmen 32 5642 Millinge,32,1425000.0,18-12-2014,Alm.,11585,5,Sommerhus,123,1970,-11 %
Lykkevej 8 5642 Millinge,8,1800000.0,23-10-2014,Alm.,20454,5,Villa,88,1936,-10 %
Assensvej 259 5642 Millinge,259,573095.0,25-09-2014,Alm.,3237,7,Villa,177,1930,
Strandparken 4 5642 Millinge,4,650000.0,05-09-2014,Alm.,5909,2,Villa,110,1969,-13 %
Strandparken 80 5642 Millinge,80,2598000.0,14-08-2014,Auktion,13055,4,Villa,199,1972,-16 %
Strandgyden 13 5642 Millinge,13,995000.0,28-07-2014,Alm.,17155,3,Sommerhus,58,1973,0 %
Assensvej 537 5642 Millinge,537,1250000.0,16-07-2014,Alm.,7062,6,Villa,177,1877,-16 %
Klintholmvej 16 5642 Millinge,16,700000.0,30-06-2014,Alm.,11475,3,Sommerhus,61,1963,-12 %
Strandholmen 43 5642 Millinge,43,672000.0,26-04-2014,Fam.,8296,4,Sommerhus,81,1974,-54 %
Bjerghammer 4 5642 Millinge,4,800000.0,10-04-2014,Alm.,8333,4,Sommerhus,96,1958,-20 %
Klintholmvej 22 5642 Millinge,22,995000.0,04-04-2014,Alm.,13819,3,Sommerhus,72,1969,-9 %
Østerbyvej 11 5642 Millinge,11,900000.0,04-03-2014,Alm.,6338,4,Villa,142,1910,-14 %
Assensvej 511 5642 Millinge,511,4200000.0,29-01-2014,Alm.,23728,5,Villa,177,1924,
Højstræde 31 5642 Millinge,31,2600000.0,27-01-2014,Alm.,10699,7,Villa,243,1860,-7 %
Søvænget 3 5642 Millinge,3,247862.0,08-01-2014,Auktion,1951,4,Villa,127,1940,-55 %
Assensvej 315 5642 Millinge,315,394903.0,04-11-2013,Alm.,3159,5,Villa,125,1920,
Østerbyvej 17 5642 Millinge,17,422491.0,16-10-2013,Fam.,4224,4,Villa,100,1907,-47 %
Buursminde 29 5642 Millinge,29,1900000.0,21-09-2013,Alm.,27536,4,Sommerhus,69,1998,
Præstevænget 4 5642 Millinge,4,475000.0,17-09-2013,Alm.,3467,3,Villa,137,2015,-4 %
Kirkegyden 22 5642 Millinge,22,675000.0,27-07-2013,Alm.,5000,6,Villa,135,1968,
Assensvej 253 5642 Millinge,253,250000.0,17-07-2013,Auktion,2100,3,Villa,119,1895,
Assensvej 367 5642 Millinge,367,500000.0,21-06-2013,Alm.,2958,2,Stuehus,169,1877,-53 %
Ellegyden 2 5642 Millinge,2,250000.0,10-06-2013,Alm.,2136,4,Villa,117,1896,
Bjerghammer 34 5642 Millinge,34,1450000.0,26-04-2013,Andet,21323,4,Sommerhus,68,1986,
Assensvej 507 5642 Millinge,507,649000.0,17-04-2013,Alm.,5900,3,Rækkehus,110,1936,-7 %
Bjerghammer 21 5642 Millinge,21,1530000.0,02-04-2013,Fam.,15000,4,Sommerhus,102,1999,
Klintholmvej 23 5642 Millinge,23,975000.0,20-03-2013,Alm.,14772,3,Sommerhus,66,1967,-2 %
Assensvej 301 5642 Millinge,301,573891.0,18-03-2013,Alm.,3609,6,Villa,159,1928,
Buursminde 11 5642 Millinge,11,841500.0,19-12-2012,Fam.,14262,4,Sommerhus,59,1985,
Strandholmen 15 5642 Millinge,15,600000.0,19-11-2012,Alm.,10169,3,Sommerhus,59,1968,
