address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Barsidalvej 16 7600 Struer,16,665000.0,09-05-2017,Alm.,11271,4,Sommerhus,59,1967,-5 %
Kærvænget 3 7600 Struer,3,345000.0,08-05-2017,Fam.,3520,3,Villa,98,1962,-23 %
Stentofterne 269 7600 Struer,269,720000.0,05-05-2017,Fam.,4832,5,Villa,149,1980,
Ringgade 74 7600 Struer,74,415000.0,27-04-2017,Alm.,3143,4,Villa,132,1942,-24 %
"Østergade 48, ST. TV 7600 Struer",0,795000.0,27-04-2017,Alm.,4968,6,Lejlighed,160,1904,
Plantagevej 28 7600 Struer,28,1350000.0,26-04-2017,Alm.,11842,3,Sommerhus,114,2009,-10 %
Lyngvej 1 7600 Struer,1,387500.0,26-04-2017,Alm.,7908,4,Sommerhus,49,1970,-14 %
Ahornvej 3 7600 Struer,3,950000.0,22-04-2017,Alm.,12025,4,Sommerhus,79,1994,
Makholmvej 15 7600 Struer,15,575000.0,21-04-2017,Alm.,4291,6,Villa,134,1930,-17 %
Birkevej 10 7600 Struer,10,625000.0,20-04-2017,Alm.,2693,6,Villa,232,1965,-19 %
Glentevej 40 7600 Struer,40,1400000.0,18-04-2017,Fam.,10144,6,Rækkehus,138,1991,
Nørgårdvej 35 7600 Struer,35,2500000.0,18-04-2017,Fam.,16891,4,Villa,148,1986,
Torvegade 47 7600 Struer,47,665000.0,18-04-2017,Alm.,5541,5,Villa,120,1953,-10 %
Mundbergs Alle 12 7600 Struer,12,725000.0,12-04-2017,Alm.,5253,4,Villa,138,1966,-9 %
Skovvej 12 7600 Struer,12,450000.0,12-04-2017,Alm.,5625,3,Sommerhus,80,1937,
Nøddehegnet 12 7600 Struer,12,1475000.0,10-04-2017,Alm.,14460,4,Villa,102,2004,0 %
Barsidalvej 9 7600 Struer,9,850000.0,06-04-2017,Alm.,8585,6,Sommerhus,99,1993,-15 %
Fredensgade 22 7600 Struer,22,495000.0,05-04-2017,Alm.,3867,4,Villa,128,1906,0 %
Skt Olai Bakke 2A 7600 Struer,0,4275000.0,30-03-2017,Alm.,15833,9,Villa,270,1936,230 %
Skrænten 7A 7600 Struer,0,900000.0,28-03-2017,Andet,7500,4,Rækkehus,120,1968,
Strømmen 1 7600 Struer,1,480000.0,26-03-2017,Alm.,8000,3,Sommerhus,60,1971,
Stenvej 41 7600 Struer,41,500000.0,23-03-2017,Alm.,3816,5,Rækkehus,131,1979,-16 %
Pilgårdvej 1 7600 Struer,1,2600000.0,22-03-2017,Alm.,17218,5,Stuehus,151,1920,
Vossevangen 26 7600 Struer,26,1530000.0,22-03-2017,Alm.,10065,3,Villa,152,2001,-10 %
Fuglebakken 43 7600 Struer,43,1260000.0,21-03-2017,Alm.,8571,5,Villa,147,1970,-3 %
Sejlhusene 30 7600 Struer,30,2500000.0,20-03-2017,Alm.,14450,4,Rækkehus,173,2011,-17 %
Plantagevej 43 7600 Struer,43,680000.0,18-03-2017,Alm.,9714,3,Sommerhus,70,1968,-7 %
Plantagevej 93 7600 Struer,93,660000.0,18-03-2017,Alm.,10819,3,Sommerhus,61,1990,-15 %
Plantagevej 15 7600 Struer,15,435000.0,16-03-2017,Alm.,7372,3,Sommerhus,59,1967,-12 %
Nordvestvej 11 7600 Struer,11,500000.0,15-03-2017,Alm.,4464,4,Villa,112,1960,-8 %
Rævlingevej 2 7600 Struer,2,700000.0,10-03-2017,Alm.,9589,3,Sommerhus,73,1975,-7 %
Dalen 4 7600 Struer,4,750000.0,08-03-2017,Fam.,3750,7,Villa,200,1971,
Kirketoft 50 7600 Struer,50,1065000.0,03-03-2017,Alm.,8875,4,Villa,120,1979,-5 %
Peter Bangs Vej 80 7600 Struer,80,550000.0,28-02-2017,Alm.,3716,4,Villa,148,1965,-21 %
Kirsebærhaven 33 7600 Struer,33,1075000.0,23-02-2017,Alm.,9772,4,Villa,110,2005,-10 %
Langergårdvej 16 7600 Struer,16,1125000.0,21-02-2017,Alm.,4213,8,Villa,267,1973,-13 %
Lundgaardsparken 6 7600 Struer,6,1000000.0,17-02-2017,Alm.,7142,5,Villa,140,1974,-9 %
Lærkevej 15 7600 Struer,15,525000.0,17-02-2017,Alm.,9905,3,Sommerhus,53,1947,
Plantagevej 24 7600 Struer,24,575000.0,14-02-2017,Alm.,9583,4,Sommerhus,60,1971,-3 %
Ørnevej 11 7600 Struer,11,1650000.0,14-02-2017,Alm.,10122,5,Villa,163,2005,-13 %
Langhøjvej 18 7600 Struer,18,700000.0,10-02-2017,Fam.,4794,5,Villa,146,1961,
"Gl Færgevej 5, 2. TV 7600 Struer",0,615000.0,30-01-2017,Alm.,7409,1,Lejlighed,83,1903,-12 %
Søndergade 55 7600 Struer,55,400000.0,29-01-2017,Andet,3478,4,Rækkehus,115,1928,
Plantagevej 65 7600 Struer,65,544000.0,24-01-2017,Alm.,11333,3,Sommerhus,48,1971,
"Elmevej 4, ST. 3 7600 Struer",3,510000.0,24-01-2017,Fam.,6623,3,Lejlighed,77,1969,
Tårngade 28 7600 Struer,28,280000.0,24-01-2017,Alm.,2916,4,Rækkehus,96,1930,
Hunsballevej 73 7600 Struer,73,4638000.0,21-01-2017,Alm.,12883,9,Stuehus,360,1906,
Gl Studevej 3 7600 Struer,3,3100000.0,19-01-2017,Alm.,20529,7,Sommerhus,151,1974,-20 %
"Reberbanen 11, 1. 32 7600 Struer",32,100000.0,19-01-2017,Alm.,3225,1,Lejlighed,31,1971,
"Smedegade 2, 3. TV 7600 Struer",0,1525000.0,18-01-2017,Alm.,14386,4,Lejlighed,106,2006,
Søndergade 26F 7600 Struer,0,710000.0,15-01-2017,Alm.,8068,3,Lejlighed,88,2011,
Skt Olai Bakke 10A 7600 Struer,0,1012500.0,10-01-2017,Alm.,4402,9,Stuehus,230,1875,
"Strandparken 4, 4. TV 7600 Struer",0,1900000.0,08-01-2017,Alm.,14285,4,Lejlighed,133,2007,
Pilevej 2 7600 Struer,2,825000.0,03-01-2017,Alm.,6875,4,Villa,120,1971,-6 %
Tranevej 38 7600 Struer,38,1175000.0,02-01-2017,Alm.,8216,4,Villa,143,1971,0 %
Brinken 1 7600 Struer,1,925000.0,31-12-2016,Alm.,4447,5,Villa,208,1966,-7 %
Pilevej 41 7600 Struer,41,1365000.0,30-12-2016,Alm.,9750,5,Villa,140,1973,-9 %
Stentofterne 238 7600 Struer,238,1170000.0,26-12-2016,Alm.,8666,4,Villa,135,1979,-6 %
Kildevej 23 7600 Struer,23,518000.0,22-12-2016,Fam.,7095,5,Sommerhus,73,1956,
Fuglebakken 29 7600 Struer,29,1020000.0,22-12-2016,Alm.,8095,4,Villa,126,1969,-7 %
Gimsinghøje 21 7600 Struer,21,750000.0,21-12-2016,Fam.,7500,4,Villa,100,1950,
Stentofterne 132 7600 Struer,132,847094.0,19-12-2016,Andet,5723,5,Villa,148,1979,
Strandbjerggårdparken 28 7600 Struer,28,2415000.0,16-12-2016,Alm.,14907,6,Villa,162,2007,0 %
Hjermvej 34 7600 Struer,34,675000.0,15-12-2016,Alm.,4354,6,Villa,155,1903,-7 %
Møllemarken 1 7600 Struer,1,545000.0,14-12-2016,Alm.,3838,5,Villa,142,1984,-9 %
Abildhøj 3 7600 Struer,3,800000.0,14-12-2016,Alm.,6779,5,Villa,118,1960,
