address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Ørnevej 50, ST. TV 2400 København NV",2400,810000.0,24-05-2017,Alm.,12656,2,Lejlighed,64,1925,
"Frederiksborgvej 38, 2. TV 2400 København NV",2400,975000.0,21-05-2017,Alm.,9558,3,Lejlighed,102,2006,
"Borups Allé 219, 1. TV 2400 København NV",2400,1850000.0,19-05-2017,Fam.,29838,2,Lejlighed,62,1928,
"Emdrupvej 113, 3. 4 2400 København NV",2400,900535.0,16-05-2017,Andet,9380,3,Lejlighed,96,1979,
"Skaffervej 3, 3. TH 2400 København NV",2400,1200000.0,15-05-2017,Fam.,16438,3,Lejlighed,73,1935,
"Frimestervej 13, 3. TV 2400 København NV",2400,1600000.0,15-05-2017,Alm.,32000,2,Lejlighed,50,1935,-3 %
"Tingskrivervej 1, 3. TV 2400 København NV",2400,1750000.0,15-05-2017,Alm.,22151,3,Lejlighed,79,1933,
"Frimestervej 6, 1. TV 2400 København NV",2400,1117000.0,02-05-2017,Fam.,21901,2,Lejlighed,51,1937,
"Birkedommervej 26, ST. TH 2400 København NV",2400,1400000.0,02-05-2017,Andet,22580,3,Lejlighed,62,1933,
"Rentemestervej 19B, 2. 5 2400 København NV",2400,3085000.0,26-04-2017,Alm.,23195,4,Lejlighed,133,1989,-2 %
"Banebrinken 99, 1. 74 2400 København NV",2400,2030000.0,25-04-2017,Alm.,24756,2,Lejlighed,82,1973,-8 %
"Landfogedvej 3, 4. TV 2400 København NV",2400,1340000.0,23-04-2017,Alm.,36216,2,Lejlighed,37,1933,-3 %
"Skaffervej 13, 4. TH 2400 København NV",2400,1900000.0,21-04-2017,Alm.,35849,2,Lejlighed,53,1935,2 %
"Ørnevej 38, 1. TH 2400 København NV",2400,1240000.0,20-04-2017,Alm.,34444,1,Lejlighed,36,1936,-4 %
"Frimestervej 3, 1. TV 2400 København NV",2400,2035000.0,19-04-2017,Alm.,37685,2,Lejlighed,54,1935,13 %
"Frederikssundsvej 68D, 4. TH 2400 København NV",2400,985179.0,19-04-2017,Fam.,16697,2,Lejlighed,59,1932,
"Hejrevej 1B, 2. TH 2400 København NV",2400,3612000.0,18-04-2017,Alm.,32836,3,Lejlighed,110,1907,3 %
"Musvågevej 5, 4. TH 2400 København NV",2400,1240000.0,18-04-2017,Fam.,17464,3,Lejlighed,71,1925,
"Borups Allé 231A, ST. TV 2400 København NV",2400,2245000.0,18-04-2017,Alm.,29155,3,Lejlighed,77,1928,-2 %
"Banebrinken 97, 3. 63 2400 København NV",2400,2080000.0,18-04-2017,Alm.,31044,2,Lejlighed,67,1973,-3 %
Emdrup Mosevej 8 2400 København NV,2400,3995000.0,18-04-2017,Alm.,42956,3,Villa,93,1935,0 %
"Frimestervej 4, 1. TH 2400 København NV",2400,1561000.0,13-04-2017,Alm.,33934,2,Lejlighed,46,1937,-2 %
"Peter Ipsens Allé 3, 2. 60 2400 København NV",2400,850000.0,11-04-2017,Alm.,21250,1,Lejlighed,40,1973,
"Borups Allé 223, 2. TV 2400 København NV",2400,1735000.0,10-04-2017,Alm.,27983,2,Lejlighed,62,1928,-2 %
