address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lavendelvej 5 4450 Jyderup,5,2450000.0,30-04-2017,Alm.,15909,4,Villa,154,2009,-2 %
Løgtvedvej 16 4450 Jyderup,16,868750.0,25-04-2017,Andet,4880,5,Villa,178,1900,
Slettensbjerg 12 4450 Jyderup,12,2450000.0,21-04-2017,Alm.,14939,6,Stuehus,164,1877,-6 %
Amtsvejen 19 4450 Jyderup,19,1000000.0,20-04-2017,Alm.,10416,4,Villa,96,1938,-9 %
Brokøb Overdrev 15 4450 Jyderup,15,1125000.0,20-04-2017,Andet,11363,3,Stuehus,99,1900,
Tornved Byvej 4 4450 Jyderup,4,820000.0,04-04-2017,Alm.,8453,3,Villa,97,1960,-3 %
Slettensbjerg 6 4450 Jyderup,6,575000.0,24-03-2017,Alm.,6845,3,Villa,84,1927,
Aldersrovej 8 4450 Jyderup,8,775000.0,20-03-2017,Alm.,10472,3,Villa,74,1962,-3 %
Ny Kirkevej 8 4450 Jyderup,8,730000.0,20-03-2017,Alm.,8111,3,Villa,90,1917,-8 %
Holbækvej 141 4450 Jyderup,141,600000.0,15-03-2017,Alm.,4687,6,Villa,128,1914,-14 %
Søbæksparken 76 4450 Jyderup,76,900000.0,10-03-2017,Alm.,8411,3,Rækkehus,107,1981,-10 %
Slagelsevej 48 4450 Jyderup,48,950000.0,07-03-2017,Alm.,7307,6,Villa,130,1907,-17 %
"Nyvej 18B, 1. 5 4450 Jyderup",5,270000.0,07-03-2017,Alm.,6428,1,Lejlighed,42,1984,
Enghaven 3 4450 Jyderup,3,495000.0,06-03-2017,Alm.,8114,2,Villa,61,1932,0 %
Bakkevænget 3 4450 Jyderup,3,895000.0,03-03-2017,Alm.,11623,3,Villa,77,1968,0 %
Emmabodavej 19E 4450 Jyderup,0,800000.0,23-02-2017,Alm.,10000,3,Rækkehus,80,1984,-9 %
Elmegården 7 4450 Jyderup,7,1695000.0,16-02-2017,Alm.,9970,4,Villa,170,1975,0 %
Drivsåtvej 6 4450 Jyderup,6,2400000.0,16-02-2017,Alm.,11594,7,Villa,207,1912,-4 %
Præstevænget 7 4450 Jyderup,7,15260000.0,09-02-2017,Alm.,75920,9,Villa,201,1920,
Elmegården 70 4450 Jyderup,70,1645000.0,08-02-2017,Alm.,12952,6,Villa,127,1976,0 %
Parkvej 4 4450 Jyderup,4,860000.0,30-01-2017,Alm.,8514,3,Villa,101,1968,-7 %
Tornbrinken 15 4450 Jyderup,15,635000.0,25-01-2017,Alm.,7055,3,Villa,90,1952,-9 %
Elmegården 152 4450 Jyderup,152,1300000.0,25-01-2017,Alm.,12037,4,Villa,108,1976,
Brokøb Overdrev 10 4450 Jyderup,10,2100000.0,09-01-2017,Alm.,8203,5,Villa,256,1955,-8 %
Mathildevej 6 4450 Jyderup,6,535000.0,04-01-2017,Alm.,8916,3,Sommerhus,60,1777,-2 %
Solvej 8 4450 Jyderup,8,445000.0,19-12-2016,Alm.,5705,3,Villa,78,1930,-10 %
Slagelsevej 53 4450 Jyderup,53,750000.0,02-12-2016,Alm.,10714,3,Villa,70,1928,-3 %
Tornved Byvej 2 4450 Jyderup,2,345000.0,28-11-2016,Alm.,4107,3,Villa,84,1877,-8 %
Parkvej 12 4450 Jyderup,12,1325000.0,21-11-2016,Alm.,9671,5,Villa,137,1968,-13 %
Høedvej 29 4450 Jyderup,29,3000000.0,18-11-2016,Alm.,14018,6,Stuehus,214,1946,
Lindevej 12 4450 Jyderup,12,400000.0,17-11-2016,Fam.,3846,4,Villa,104,1909,
Ellebjergvej 8 4450 Jyderup,8,855000.0,16-11-2016,Auktion,4672,6,Villa,183,1898,
Aerolitvej 2D 4450 Jyderup,0,850000.0,09-11-2016,Alm.,7456,2,Rækkehus,114,1977,-10 %
Elmegården 44 4450 Jyderup,44,2500000.0,07-11-2016,Alm.,13888,5,Villa,180,2006,-3 %
Tværvej 10 4450 Jyderup,10,1495000.0,05-11-2016,Alm.,8542,6,Villa,175,1973,0 %
Emmabodavej 19D 4450 Jyderup,0,990000.0,01-11-2016,Alm.,12375,3,Rækkehus,80,1984,-6 %
Provstevænget 13B 4450 Jyderup,0,1310000.0,28-10-2016,Alm.,13789,3,Rækkehus,95,2002,
Provstevænget 28 4450 Jyderup,28,1950000.0,25-10-2016,Fam.,13175,4,Villa,148,2003,-11 %
Ellebjergvej 32 4450 Jyderup,32,1000000.0,24-10-2016,Alm.,9900,4,Villa,101,1967,-7 %
Bonderosevej 1 4450 Jyderup,1,1325000.0,18-10-2016,Alm.,9397,3,Villa,141,1900,-5 %
"Holbækvej 17, 1 4450 Jyderup",1,580000.0,17-10-2016,Alm.,9666,2,Lejlighed,60,1920,
Markvænget 3 4450 Jyderup,3,850000.0,10-10-2016,Alm.,8018,4,Villa,106,1974,-15 %
Skovengen 1A 4450 Jyderup,0,750000.0,10-10-2016,Alm.,6944,4,Rækkehus,108,1988,
Kvamvej 7 4450 Jyderup,7,1800000.0,04-10-2016,Fam.,10169,5,Villa,177,1969,
Dyremosevej 5 4450 Jyderup,5,695000.0,29-09-2016,Alm.,6318,4,Villa,110,1945,-7 %
Bjergsted Byvej 30 4450 Jyderup,30,495000.0,29-09-2016,Alm.,4852,2,Villa,102,1862,0 %
"Holbækvej 110B, 2. TV 4450 Jyderup",0,285000.0,26-09-2016,Alm.,5937,2,Lejlighed,48,1900,
Holbækvej 151A 4450 Jyderup,0,428000.0,21-09-2016,Alm.,3926,3,Villa,109,1957,-57 %
Drivsåtvej 8 4450 Jyderup,8,1395000.0,20-09-2016,Alm.,9300,6,Villa,150,1919,-7 %
Krogen 24 4450 Jyderup,24,381600.0,19-09-2016,Alm.,1750,5,Stuehus,218,1930,
Bjergstedvej 49 4450 Jyderup,49,7375000.0,13-09-2016,Alm.,26339,11,Stuehus,280,1850,
Orevej 1 4450 Jyderup,1,2525000.0,10-09-2016,Alm.,11529,5,Stuehus,219,1877,-8 %
Dyremosevej 25A 4450 Jyderup,0,1400000.0,09-09-2016,Alm.,10447,4,Villa,134,1974,-3 %
Åmosevej 18 4450 Jyderup,18,2195000.0,08-09-2016,Alm.,12262,4,Villa,179,1906,
Slagelsevej 66 4450 Jyderup,66,400000.0,08-09-2016,Alm.,6060,3,Villa,66,1956,
Teglværksvej 47 4450 Jyderup,47,575000.0,06-09-2016,Alm.,6117,4,Villa,94,1974,0 %
Vandværksbakken 5 4450 Jyderup,5,1550000.0,05-09-2016,Alm.,10197,4,Villa,152,1987,
Hørløkkevej 1 4450 Jyderup,1,2280000.0,30-08-2016,Alm.,21509,5,Stuehus,106,1910,
Buerupvej 4 4450 Jyderup,4,862264.0,23-08-2016,Fam.,4490,4,Stuehus,192,1920,
"Teglværksvej 24, ST 4450 Jyderup",0,450000.0,17-08-2016,Alm.,5844,3,Lejlighed,77,1920,
Emmabodavej 39 4450 Jyderup,39,685000.0,15-08-2016,Alm.,7135,4,Villa,96,1964,-8 %
