address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vestergade 15 2690 Karlslunde,15,2950000.0,18-05-2017,Alm.,23412,4,Villa,126,2002,-2 %
Møllehaven 31 2690 Karlslunde,31,3300000.0,07-05-2017,Alm.,21290,6,Villa,155,1986,-6 %
Planteskolevej 7 2690 Karlslunde,7,2895000.0,03-05-2017,Alm.,22976,3,Villa,126,1975,0 %
Højvangen 28 2690 Karlslunde,28,2330000.0,28-04-2017,Alm.,24020,4,Rækkehus,97,2007,-2 %
Hinbjerg 62 2690 Karlslunde,62,2900000.0,25-04-2017,Alm.,25217,5,Villa,115,1965,-3 %
Egedalsvej 4 2690 Karlslunde,4,2400000.0,18-04-2017,Alm.,17142,5,Villa,140,1970,
Agergårdshaven 55 2690 Karlslunde,55,3530000.0,10-04-2017,Alm.,26541,4,Rækkehus,133,2016,-2 %
Mejerivej 17 2690 Karlslunde,17,1194416.0,07-04-2017,Alm.,8237,6,Villa,145,1962,
Klintebakken 7 2690 Karlslunde,7,4400000.0,07-04-2017,Alm.,25000,4,Villa,176,1977,-4 %
Søhøj 117 2690 Karlslunde,117,2325000.0,05-04-2017,Alm.,19537,4,Rækkehus,119,1975,1 %
Willumsens Alle 17 2690 Karlslunde,17,3000000.0,29-03-2017,Alm.,16666,7,Villa,180,1965,-9 %
Møllehaven 67 2690 Karlslunde,67,400000.0,28-03-2017,Fam.,3174,5,Villa,126,1978,
Vårgyvelvej 39 2690 Karlslunde,39,3300000.0,27-03-2017,Alm.,14347,6,Villa,230,1974,-3 %
Jens Nielsens Vej 14 2690 Karlslunde,14,2500000.0,22-03-2017,Alm.,20833,4,Villa,120,1967,
Benedikte Alle 18 2690 Karlslunde,18,2100000.0,17-03-2017,Alm.,15909,5,Villa,132,1969,-12 %
"Karlslunde Kysthave 9, 2. TH 2690 Karlslunde",0,3050000.0,15-03-2017,Alm.,34659,2,Lejlighed,88,2007,-5 %
"Karlslunde Kysthave 11, ST. TH 2690 Karlslunde",0,2250000.0,13-03-2017,Alm.,25568,2,Lejlighed,88,2007,-13 %
Ahornvej 44 2690 Karlslunde,44,1160708.0,09-03-2017,Fam.,10093,4,Villa,115,1965,
Krogen 11 2690 Karlslunde,11,750000.0,08-03-2017,Alm.,5514,6,Villa,136,1953,
"Karlslunde Kysthave 9, 2. MF 2690 Karlslunde",0,3500000.0,28-02-2017,Alm.,30701,3,Lejlighed,114,2007,-5 %
Bjælkevangen 21 2690 Karlslunde,21,2500000.0,24-02-2017,Fam.,15060,6,Villa,166,1965,
Margrethe Alle 62 2690 Karlslunde,62,2615000.0,20-02-2017,Alm.,21260,5,Villa,123,1969,-3 %
Hastrupvejen 13 2690 Karlslunde,13,2150000.0,15-02-2017,Fam.,18376,4,Villa,117,1958,-1 %
Ahornvej 50 2690 Karlslunde,50,1750000.0,09-02-2017,Alm.,23972,3,Sommerhus,73,1968,0 %
Brødmosen 24 2690 Karlslunde,24,1500000.0,08-02-2017,Alm.,10273,5,Rækkehus,146,1877,-12 %
Højmarksvej 3 2690 Karlslunde,3,2975000.0,07-02-2017,Alm.,19070,3,Villa,156,1974,-6 %
Markersvænge 11 2690 Karlslunde,11,1000000.0,04-02-2017,Fam.,11904,4,Villa,84,1952,
"Karlslunde Kysthave 3, 1. MF 2690 Karlslunde",0,3475000.0,03-02-2017,Alm.,30482,3,Lejlighed,114,2005,-3 %
Tofteholmen 64 2690 Karlslunde,64,3080000.0,27-01-2017,Alm.,21241,5,Villa,145,1977,-2 %
Højvangen 24 2690 Karlslunde,24,2350000.0,23-01-2017,Alm.,24226,3,Rækkehus,97,2007,-2 %
"Vendalsgård 9, 1 2690 Karlslunde",1,30000.0,22-01-2017,Alm.,0,1,Fritid,0,2006,
Margrethe Alle 42 2690 Karlslunde,42,2780000.0,21-01-2017,Alm.,22601,5,Villa,123,1969,0 %
Notgangen 9 2690 Karlslunde,9,3800000.0,19-01-2017,Alm.,22619,5,Villa,168,1980,
Agergårdshaven 127 2690 Karlslunde,127,1477500.0,19-01-2017,Andet,11109,4,Rækkehus,133,2015,
Sønderholmsvej 25 2690 Karlslunde,25,2850000.0,17-01-2017,Alm.,24358,5,Villa,117,1966,-2 %
Skovlyvej 7 2690 Karlslunde,7,3400000.0,15-01-2017,Alm.,22666,5,Villa,150,1936,-5 %
Karlslunde Strandvej 110 2690 Karlslunde,110,1568500.0,13-01-2017,Fam.,7228,6,Villa,217,1951,
Firhøj 50 2690 Karlslunde,50,1650000.0,10-01-2017,Alm.,16666,3,Rækkehus,99,1969,-3 %
Klinteparken 5 2690 Karlslunde,5,4200000.0,31-12-2016,Alm.,24852,5,Villa,169,1976,-3 %
Højvangen 29 2690 Karlslunde,29,3600000.0,30-12-2016,Alm.,21052,5,Rækkehus,171,2010,-10 %
Vestergade 3 2690 Karlslunde,3,2365000.0,28-12-2016,Alm.,16423,4,Villa,144,1972,-1 %
Rørgangen 14. LEJL 2690 Karlslunde,0,2500000.0,27-12-2016,Alm.,44642,1,Anden beboelse,56,1985,
Holmebuen 13 2690 Karlslunde,13,4400000.0,21-12-2016,Alm.,25730,6,Villa,171,1965,
Margrethe Alle 16 2690 Karlslunde,16,2795000.0,20-12-2016,Alm.,22723,5,Villa,123,1969,0 %
Agergårdshaven 17 2690 Karlslunde,17,3400000.0,20-12-2016,Alm.,25757,4,Rækkehus,132,2015,-3 %
Bygaden 11 2690 Karlslunde,11,4675000.0,19-12-2016,Alm.,22475,5,Villa,208,1827,-6 %
Klintegårdsvej 21 2690 Karlslunde,21,2795000.0,19-12-2016,Alm.,17253,5,Villa,162,1976,-3 %
Strandgårdsvej 21 2690 Karlslunde,21,3050000.0,19-12-2016,Alm.,18827,6,Villa,162,1979,-8 %
Bastebjerg 16 2690 Karlslunde,16,1489759.0,16-12-2016,Fam.,11201,6,Villa,133,1964,
Lille Strandgårdsvej 6 2690 Karlslunde,6,2250000.0,15-12-2016,Alm.,18145,4,Villa,124,1946,-10 %
Åsager 32 2690 Karlslunde,32,2695000.0,12-12-2016,Alm.,23849,4,Rækkehus,113,1970,0 %
Toftholmsvej 14 2690 Karlslunde,14,3000000.0,11-12-2016,Alm.,21897,4,Villa,137,1965,
Søhøj 201 2690 Karlslunde,201,2345000.0,01-12-2016,Alm.,18320,5,Rækkehus,128,1977,0 %
Vårgyvelvej 7 2690 Karlslunde,7,2800000.0,29-11-2016,Auktion,16666,4,Villa,168,1986,-11 %
Karlslunde Strandvej 12 2690 Karlslunde,12,2700000.0,29-11-2016,Alm.,27000,2,Villa,100,1971,-3 %
Bygaden 10 2690 Karlslunde,10,2125000.0,28-11-2016,Alm.,21250,5,Villa,100,1777,-3 %
Østervej 9 2690 Karlslunde,9,2000000.0,27-11-2016,Alm.,17699,4,Villa,113,1967,-9 %
Egedalsvej 14 2690 Karlslunde,14,2300000.0,23-11-2016,Alm.,19658,4,Villa,117,1963,-4 %
Nørrevej 8 2690 Karlslunde,8,1910000.0,22-11-2016,Alm.,16050,4,Villa,119,1967,-4 %
Mariannevej 22 2690 Karlslunde,22,3500000.0,20-11-2016,Alm.,16129,5,Villa,217,1967,-12 %
Agergårdshaven 87 2690 Karlslunde,87,3300000.0,20-11-2016,Alm.,25000,4,Rækkehus,132,2016,-3 %
Vestergade 12 2690 Karlslunde,12,3800000.0,18-11-2016,Alm.,19191,7,Villa,198,1962,-5 %
Søhøj 207 2690 Karlslunde,207,2250000.0,18-11-2016,Alm.,18907,5,Rækkehus,119,1974,0 %
Nørrevej 18 2690 Karlslunde,18,1225000.0,17-11-2016,Alm.,9074,5,Villa,135,1967,
Hinbjerg 89 2690 Karlslunde,89,3200000.0,16-11-2016,Alm.,19161,5,Villa,167,1973,
Rugager 12 2690 Karlslunde,12,2825000.0,14-11-2016,Alm.,21240,5,Rækkehus,133,1970,-2 %
Agerkrogen 1A 2690 Karlslunde,0,2800000.0,11-11-2016,Andet,21705,4,Villa,129,1969,
Margrethe Alle 60 2690 Karlslunde,60,142000.0,10-11-2016,Alm.,972,4,Villa,146,1969,
Nordmarksvej 21 2690 Karlslunde,21,4800000.0,08-11-2016,Alm.,38095,5,Villa,126,1927,7 %
Søen 57 2690 Karlslunde,57,1000000.0,02-11-2016,Fam.,7692,6,Villa,130,1967,
Pilevangen 4 2690 Karlslunde,4,1998000.0,02-11-2016,Alm.,19980,3,Villa,100,1958,0 %
Bastebjerg 24 2690 Karlslunde,24,2000000.0,01-11-2016,Alm.,15267,4,Villa,131,1964,-11 %
Hovedgaden 19 2690 Karlslunde,19,500000.0,01-11-2016,Fam.,4237,3,Villa,118,1912,
Skolevej 5 2690 Karlslunde,5,2325000.0,30-10-2016,Alm.,21527,5,Villa,108,1955,-6 %
Agergårdshaven 131 2690 Karlslunde,131,3320000.0,24-10-2016,Alm.,24962,4,Rækkehus,133,2015,
Vendalsgård 8B 2690 Karlslunde,0,2400000.0,22-10-2016,Fam.,22018,3,Rækkehus,109,1827,
Fugleparken 62 2690 Karlslunde,62,3775000.0,12-10-2016,Alm.,13981,5,Villa,270,1972,-3 %
Tofteholmen 22 2690 Karlslunde,22,3400000.0,11-10-2016,Alm.,23611,5,Villa,144,1983,-3 %
Råbjerg 25 2690 Karlslunde,25,3630000.0,07-10-2016,Alm.,29754,4,Villa,122,1967,1 %
Møllevej 16 2690 Karlslunde,16,2700000.0,04-10-2016,Alm.,13432,6,Villa,201,1850,-10 %
Bastebjerg 21 2690 Karlslunde,21,2830000.0,02-10-2016,Alm.,18258,4,Villa,155,1967,-1 %
Højvangen 7 2690 Karlslunde,7,2450000.0,30-09-2016,Alm.,24747,3,Rækkehus,99,2007,-2 %
Toftholmsvej 25 2690 Karlslunde,25,4500000.0,28-09-2016,Alm.,27272,7,Villa,165,2010,
Ræveholmsvej 4 2690 Karlslunde,4,3195000.0,27-09-2016,Alm.,21300,6,Villa,150,1961,0 %
Kløvervej 21 2690 Karlslunde,21,2800000.0,27-09-2016,Alm.,21538,4,Villa,130,1965,-2 %
Karlslundevej 16 2690 Karlslunde,16,2820000.0,27-09-2016,Alm.,32413,4,Villa,87,1934,-3 %
Strandmarken 16 2690 Karlslunde,16,2895000.0,23-09-2016,Alm.,21604,4,Villa,134,1967,0 %
Hybenvej 3 2690 Karlslunde,3,2875000.0,19-09-2016,Alm.,19827,6,Villa,145,1918,
Skovlyvej 4 2690 Karlslunde,4,1200000.0,19-09-2016,Fam.,21818,2,Villa,55,1943,
Sandternevej 6 2690 Karlslunde,6,7500000.0,15-09-2016,Alm.,31120,5,Villa,241,1965,-9 %
