address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Skodsborgparken 20, ST. TV 2942 Skodsborg",0,4600000.0,03-05-2017,Alm.,39316,3,Lejlighed,117,1981,
"Skodsborg Strandvej 157A, 1. TV 2942 Skodsborg",0,2450000.0,08-04-2017,Alm.,29878,3,Lejlighed,82,1934,-2 %
"Skodsborgparken 64, 3. TH 2942 Skodsborg",0,7250000.0,24-03-2017,Andet,54924,3,Lejlighed,132,1963,
"Skodsborgparken 60, 2. TH 2942 Skodsborg",0,5325000.0,01-03-2017,Alm.,39738,5,Lejlighed,134,1963,-5 %
"Skodsborgparken 30, 3. TV 2942 Skodsborg",0,3995000.0,15-02-2017,Alm.,48719,2,Lejlighed,82,1963,0 %
Skodsborgparken 7 2942 Skodsborg,7,3150000.0,14-02-2017,Alm.,32474,3,Rækkehus,97,1920,-10 %
"Solgårdsvej 7, ST. TV 2942 Skodsborg",0,2440000.0,14-02-2017,Alm.,26813,3,Lejlighed,91,1937,0 %
Skodsborg Strandvej 11 2942 Skodsborg,11,13061893.0,08-02-2017,Auktion,40818,7,Villa,320,1916,
"Solgårdsvej 6, 1. TV 2942 Skodsborg",0,1500000.0,07-02-2017,Alm.,18987,3,Lejlighed,79,1935,
Frydenlundsvej 14 2942 Skodsborg,14,550000.0,30-01-2017,Alm.,3216,6,Villa,171,1919,
Skodsborg Strandvej 214 2942 Skodsborg,214,12890000.0,27-01-2017,Alm.,49961,4,Villa,258,1978,-14 %
"Høje Skodsborgvej 4, 1. TV 2942 Skodsborg",0,3500000.0,24-01-2017,Alm.,36458,4,Lejlighed,96,1936,-5 %
"Skodsborgparken 56, 4. TV 2942 Skodsborg",0,5800000.0,22-01-2017,Alm.,52252,3,Lejlighed,111,1963,-3 %
"Høje Skodsborgvej 2, 2. TH 2942 Skodsborg",0,3145000.0,19-01-2017,Fam.,26652,4,Lejlighed,118,1936,
