address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Storegade 57 8765 Klovborg,57,350000.0,10-04-2017,Alm.,3571,3,Villa,98,1904,-11 %
Storegade 34 8765 Klovborg,34,165000.0,29-03-2017,Alm.,2704,4,Villa,61,1920,-18 %
Malundvej 7 8765 Klovborg,7,2100000.0,09-02-2017,Alm.,7835,7,Villa,268,1900,-5 %
Storegade 50 8765 Klovborg,50,295000.0,21-12-2016,Alm.,2360,4,Villa,125,1935,0 %
Sandvadvej 3 8765 Klovborg,3,485000.0,25-11-2016,Alm.,4409,4,Villa,110,1932,-2 %
Gl Skolevej 10 8765 Klovborg,10,4390000.0,09-09-2016,Alm.,17283,8,Stuehus,254,1979,
Sandvadvej 30 8765 Klovborg,30,3200000.0,29-08-2016,Alm.,11940,8,Stuehus,268,1900,-8 %
Storegade 83 8765 Klovborg,83,303000.0,10-08-2016,Alm.,1702,8,Villa,178,1940,-12 %
Storegade 1 8765 Klovborg,1,630000.0,10-08-2016,Alm.,4532,5,Villa,139,1965,-9 %
Stadionvej 7 8765 Klovborg,7,200000.0,11-07-2016,Alm.,2150,3,Villa,93,1963,-20 %
Storegade 36 8765 Klovborg,36,325000.0,11-07-2016,Alm.,3316,5,Villa,98,1890,-34 %
Storegade 90 8765 Klovborg,90,50000.0,01-07-2016,Auktion,485,4,Villa,103,1944,-83 %
Sønderdalvej 23 8765 Klovborg,23,540000.0,27-06-2016,Fam.,4500,5,Villa,120,1944,-5 %
Floritsvej 8 8765 Klovborg,8,6200000.0,24-06-2016,Alm.,86111,4,Stuehus,72,1900,
Lupinmarken 35 8765 Klovborg,35,1695000.0,15-04-2016,Alm.,10593,5,Villa,160,2002,0 %
Grønnevænget 12 8765 Klovborg,12,800000.0,19-03-2016,Alm.,5673,4,Villa,141,1974,
Nørregade 3 8765 Klovborg,3,400000.0,10-02-2016,Alm.,3846,5,Villa,104,1934,-10 %
Storegade 42 8765 Klovborg,42,275000.0,08-02-2016,Alm.,3437,3,Villa,80,1927,-8 %
Grønnevænget 13 8765 Klovborg,13,850000.0,25-01-2016,Alm.,5944,5,Villa,143,1961,-5 %
Grønnevænget 1 8765 Klovborg,1,462500.0,15-01-2016,Alm.,3167,5,Villa,146,1960,
Storegade 25 8765 Klovborg,25,180000.0,08-01-2016,Alm.,1500,4,Villa,120,1877,-10 %
Storegade 70B 8765 Klovborg,0,1100000.0,10-12-2015,Alm.,7913,4,Villa,139,1931,
Tranholmvej 5 8765 Klovborg,5,1770000.0,28-10-2015,Alm.,7629,10,Villa,232,1920,-7 %
