address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Mårvej 1 4571 Grevinge,1,500000.0,11-05-2017,Alm.,9433,3,Sommerhus,53,2016,
Kirsebærhaven 12 4571 Grevinge,12,600000.0,22-04-2017,Alm.,7058,3,Sommerhus,85,1961,-8 %
Kratvej 18 4571 Grevinge,18,185000.0,06-04-2017,Alm.,3083,3,Sommerhus,60,1966,-24 %
Byvænget 2 4571 Grevinge,2,450000.0,01-04-2017,Alm.,3600,5,Villa,125,1880,-24 %
Ærtebjergvej 20 4571 Grevinge,20,2200000.0,29-03-2017,Alm.,12790,6,Stuehus,172,1868,0 %
Egebjergvej 374 4571 Grevinge,374,918360.0,28-03-2017,Fam.,10435,2,Stuehus,88,1880,
Gyvelstien 15 4571 Grevinge,15,405000.0,21-03-2017,Alm.,11250,3,Sommerhus,36,1972,3 %
Plejerupvej 4 4571 Grevinge,4,1350000.0,19-03-2017,Alm.,12500,4,Stuehus,108,1969,-10 %
Lynghusene 10A 4571 Grevinge,0,150000.0,08-03-2017,Fam.,2142,2,Villa,70,1800,
Bjørnevej 3 4571 Grevinge,3,175000.0,02-03-2017,Alm.,3181,3,Sommerhus,55,1971,
Slåenvangen 6 4571 Grevinge,6,295000.0,01-03-2017,Alm.,4758,4,Sommerhus,62,1973,0 %
Ny Holbækvej 14 4571 Grevinge,14,1295000.0,27-02-2017,Alm.,9961,4,Stuehus,130,1880,0 %
Solvejen 8 4571 Grevinge,8,345000.0,21-02-2017,Alm.,8625,3,Sommerhus,40,1971,-13 %
Egebjergvej 404 4571 Grevinge,404,1075000.0,20-02-2017,Alm.,7846,5,Villa,137,1946,-10 %
Stormvej 13 4571 Grevinge,13,800000.0,07-02-2017,Alm.,7766,4,Sommerhus,103,1971,-3 %
Skovløbervej 2 4571 Grevinge,2,1750000.0,06-02-2017,Alm.,6944,6,Villa,252,1900,-3 %
Kildevangen 10 4571 Grevinge,10,1295000.0,26-01-2017,Alm.,7617,5,Villa,170,1963,0 %
Grevinge Kanalvej 85 4571 Grevinge,85,400000.0,21-01-2017,Alm.,6779,4,Sommerhus,59,1968,
Egebjergvej 341 4571 Grevinge,341,1150000.0,10-01-2017,Alm.,7324,5,Villa,157,1970,-4 %
Kildeåsen 9 4571 Grevinge,9,1025000.0,09-01-2017,Alm.,7592,4,Villa,135,1975,-5 %
Hasselvangen 2 4571 Grevinge,2,380000.0,03-01-2017,Alm.,5588,3,Sommerhus,68,1972,-4 %
Bugten 15 4571 Grevinge,15,130000.0,20-12-2016,Alm.,13000,1,Sommerhus,10,1975,-13 %
Trekanten 2 4571 Grevinge,2,1000000.0,05-12-2016,Alm.,5714,7,Villa,175,1928,-16 %
Egebovej 1 4571 Grevinge,1,775000.0,22-11-2016,Alm.,7175,6,Villa,108,1919,-9 %
Ny Holbækvej 18 4571 Grevinge,18,1950000.0,20-11-2016,Alm.,13732,3,Stuehus,142,1850,
Rødhøj 63 4571 Grevinge,63,1000000.0,15-11-2016,Alm.,7092,6,Villa,141,1965,-14 %
Lyngtoften 11 4571 Grevinge,11,125000.0,14-11-2016,Auktion,2049,4,Sommerhus,61,1967,
Gennemløbet 12 4571 Grevinge,12,460000.0,01-11-2016,Alm.,5974,4,Sommerhus,77,1979,-16 %
Skolevænget 11 4571 Grevinge,11,825000.0,21-10-2016,Alm.,6991,4,Villa,118,1975,-3 %
