address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vorbjergvej 2 8752 Østbirk,2,375000.0,01-05-2017,Alm.,4411,3,Villa,85,1961,-24 %
Sattrupvej 26 8752 Østbirk,26,780000.0,26-04-2017,Alm.,5954,4,Villa,131,1890,-8 %
Højbakkevej 2 8752 Østbirk,2,850000.0,19-04-2017,Alm.,8673,4,Villa,98,1980,-4 %
Industrivej 3 8752 Østbirk,3,2400000.0,10-04-2017,Alm.,10434,4,Villa,230,1974,
Stenagervej 34 8752 Østbirk,34,1625000.0,07-04-2017,Alm.,10979,5,Villa,148,2016,-2 %
Skjoldborgsvej 7 8752 Østbirk,7,1175000.0,05-04-2017,Alm.,8333,4,Villa,141,1973,-6 %
Storegade 74 8752 Østbirk,74,850000.0,16-03-2017,Alm.,6250,4,Villa,136,1956,-5 %
Smedegade 6 8752 Østbirk,6,540000.0,02-03-2017,Alm.,7012,4,Villa,77,1892,-9 %
Præstemarken 64 8752 Østbirk,64,1285000.0,01-03-2017,Alm.,10982,4,Villa,117,1978,0 %
Bøgevej 12 8752 Østbirk,12,1220000.0,15-02-2017,Alm.,7721,6,Villa,158,1972,-6 %
Ydingvej 14 8752 Østbirk,14,1890000.0,07-02-2017,Andet,11886,7,Villa,159,1925,
Højbakkevej 3 8752 Østbirk,3,685000.0,02-02-2017,Alm.,6284,4,Villa,109,1982,-2 %
Vorbjergvej 4 8752 Østbirk,4,998500.0,30-01-2017,Alm.,5255,7,Stuehus,190,1850,
Raagaardsvænget 10 8752 Østbirk,10,811500.0,19-01-2017,Fam.,6242,3,Villa,130,2006,-49 %
Højageren 57 8752 Østbirk,57,2575000.0,12-01-2017,Alm.,15606,6,Villa,165,2008,-3 %
Søndermarken 3 8752 Østbirk,3,974000.0,14-12-2016,Alm.,7854,4,Villa,124,1970,0 %
Sattrupvej 16 8752 Østbirk,16,126000.0,06-12-2016,Alm.,1223,4,Villa,103,1900,
Ydingvej 32 8752 Østbirk,32,1125000.0,31-10-2016,Alm.,10416,4,Villa,108,1948,-6 %
Ryvej 40 8752 Østbirk,40,1260000.0,15-10-2016,Alm.,7000,5,Stuehus,180,1877,
Møllegårdsvej 2 8752 Østbirk,2,125000.0,14-10-2016,Alm.,1923,2,Villa,65,1800,
Præstemarken 20A 8752 Østbirk,0,844000.0,13-10-2016,Alm.,8791,3,Villa,96,1979,
Vestbirkvej 18 8752 Østbirk,18,1395000.0,12-10-2016,Alm.,7010,5,Villa,199,1914,0 %
Stenagervej 25 8752 Østbirk,25,1950000.0,12-10-2016,Alm.,12913,5,Villa,151,2006,-2 %
Søvejen 24 8752 Østbirk,24,425000.0,07-10-2016,Alm.,3035,5,Villa,140,1914,
Præstemarken 7 8752 Østbirk,7,995000.0,04-10-2016,Alm.,12437,3,Rækkehus,80,1977,
Vestbirkvej 39 8752 Østbirk,39,596475.0,03-10-2016,Alm.,2485,6,Villa,240,1900,
Torpvej 8 8752 Østbirk,8,1900000.0,03-10-2016,Alm.,16239,5,Villa,117,1955,27 %
Tjørnevej 20 8752 Østbirk,20,560000.0,03-10-2016,Alm.,3043,6,Villa,184,2017,-80 %
Kongevej 27 8752 Østbirk,27,1790000.0,23-09-2016,Alm.,10981,7,Villa,163,1914,0 %
Østbirkvej 2 8752 Østbirk,2,3500000.0,20-09-2016,Alm.,27777,2,Stuehus,126,1877,-8 %
Stenagervej 32 8752 Østbirk,32,1600000.0,14-09-2016,Alm.,10810,5,Villa,148,2016,
Savskovhusvej 7 8752 Østbirk,7,198046.0,09-09-2016,Auktion,956,5,Villa,207,1777,
Stenagervej 14 8752 Østbirk,14,320000.0,08-09-2016,Alm.,2133,5,Villa,150,2017,
Skjoldborgsvej 4 8752 Østbirk,4,1400000.0,01-09-2016,Alm.,9859,5,Villa,142,1973,-6 %
Nybakken 112 8752 Østbirk,112,375000.0,01-09-2016,Alm.,2419,5,Villa,155,2017,
Søvejen 26 8752 Østbirk,26,55000.0,19-08-2016,Alm.,307,7,Villa,179,1910,
Kongevej 37 8752 Østbirk,37,971306.0,16-08-2016,Alm.,2632,8,Lejlighed,369,1935,
Blichersvej 22 8752 Østbirk,22,1625000.0,16-08-2016,Alm.,10551,4,Villa,154,1973,-4 %
