address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lille Madsegade 26C 3700 Rønne,0,425000.0,23-05-2017,Alm.,4829,3,Rækkehus,88,1990,
Sankt Mortens Gade 51 3700 Rønne,51,150000.0,16-05-2017,Alm.,3333,2,Rækkehus,45,1880,
Blykobbevej 9 3700 Rønne,9,312597.0,08-05-2017,Andet,2867,3,Rækkehus,109,1953,
Søstien 2 3700 Rønne,2,2600000.0,08-05-2017,Alm.,16149,6,Villa,161,1952,-4 %
Violstræde 7 3700 Rønne,7,540000.0,01-05-2017,Alm.,6835,2,Rækkehus,79,1820,-2 %
Nyvej 4 3700 Rønne,4,395000.0,27-04-2017,Alm.,3798,3,Rækkehus,104,1951,
Østerled 51 3700 Rønne,51,995000.0,25-04-2017,Alm.,8155,4,Villa,122,1965,0 %
"Slippen 2, 1. TH 3700 Rønne",0,1650000.0,25-04-2017,Alm.,6600,8,Lejlighed,250,1914,-17 %
Frydenlundsvej 4 3700 Rønne,4,2650000.0,24-04-2017,Alm.,17905,3,Villa,148,1956,-2 %
"Søndergade 2, 1 3700 Rønne",1,700000.0,21-04-2017,Alm.,12727,2,Lejlighed,55,1870,
Slappegade 6 3700 Rønne,6,150000.0,20-04-2017,Alm.,3125,3,Rækkehus,48,1900,
Fosforitvej 21 3700 Rønne,21,1170000.0,18-04-2017,Alm.,13000,4,Sommerhus,90,2003,-2 %
"Haslevej 7, ST. TH 3700 Rønne",0,250000.0,13-04-2017,Alm.,1893,4,Villa,132,1953,
Borgmester Nielsens Vej 55 3700 Rønne,55,850000.0,12-04-2017,Alm.,6692,4,Villa,127,1950,0 %
Lille Madsegade 10 3700 Rønne,10,1875000.0,10-04-2017,Alm.,9146,8,Rækkehus,205,1880,-3 %
Østerled 10 3700 Rønne,10,527500.0,10-04-2017,Andet,5023,4,Villa,105,1966,
Kapelvej 16 3700 Rønne,16,1400000.0,06-04-2017,Alm.,10852,4,Rækkehus,129,1885,-6 %
Torneværksvej 26 3700 Rønne,26,750000.0,03-04-2017,Alm.,4166,8,Villa,180,1955,-6 %
Løkkegade 30 3700 Rønne,30,445000.0,01-04-2017,Alm.,5235,4,Rækkehus,85,1884,0 %
Møllegade 27B 3700 Rønne,0,895000.0,31-03-2017,Alm.,9944,3,Rækkehus,90,1900,0 %
Louisenhøj 36 3700 Rønne,36,565000.0,30-03-2017,Alm.,5824,4,Rækkehus,97,1962,0 %
Kalmarvej 16 3700 Rønne,16,1150000.0,30-03-2017,Alm.,15333,3,Villa,75,1946,0 %
Borgmester Nielsens Vej 139 3700 Rønne,139,1150000.0,30-03-2017,Alm.,9583,4,Villa,120,1961,
Kirsebærstien 8 3700 Rønne,8,409543.0,29-03-2017,Alm.,3592,5,Villa,114,1965,
Fru Krabbes Vej 12 3700 Rønne,12,473000.0,27-03-2017,Alm.,7276,3,Rækkehus,65,1899,-5 %
Byledsgade 66 3700 Rønne,66,650000.0,27-03-2017,Alm.,6250,5,Rækkehus,104,1917,0 %
Ladegårdsvej 3 3700 Rønne,3,61900.0,23-03-2017,Fam.,897,2,Sommerhus,69,1900,
Lillegade 5 3700 Rønne,5,660000.0,23-03-2017,Alm.,7333,2,Rækkehus,90,1850,-12 %
Nyker Strandvej 3 3700 Rønne,3,160127.0,22-03-2017,Fam.,2223,3,Villa,72,1911,
Jens Koefoeds Vej 18 3700 Rønne,18,800000.0,21-03-2017,Alm.,5755,5,Villa,139,1965,
Lille Madsegade 105 3700 Rønne,105,765000.0,18-03-2017,Alm.,7574,3,Villa,101,1898,0 %
Nyker Strandvej 91 3700 Rønne,91,375000.0,17-03-2017,Alm.,4166,3,Villa,90,1953,-6 %
Hedningestræde 8 3700 Rønne,8,598000.0,17-03-2017,Alm.,7204,4,Villa,83,1870,0 %
Sandemandsvej 27A 3700 Rønne,0,3500000.0,16-03-2017,Alm.,17073,6,Villa,205,1979,
Krystalgade 16B 3700 Rønne,0,2010000.0,14-03-2017,Alm.,5809,10,Rækkehus,346,1880,-4 %
Thorsvej 2 3700 Rønne,2,795000.0,14-03-2017,Alm.,6625,4,Rækkehus,120,1880,0 %
Segenvej 33 3700 Rønne,33,150000.0,14-03-2017,Fam.,1293,4,Villa,116,1959,
Segenvej 35 3700 Rønne,35,150000.0,14-03-2017,Fam.,1041,5,Villa,144,1959,
Ægirsvej 27 3700 Rønne,27,760426.0,14-03-2017,Andet,5035,7,Villa,151,1969,
Lille Madsegade 103 3700 Rønne,103,683000.0,13-03-2017,Alm.,8986,3,Rækkehus,76,1896,-2 %
Askeløkken 34 3700 Rønne,34,1500000.0,13-03-2017,Fam.,10000,5,Villa,150,1984,
Valmueløkken 1 3700 Rønne,1,1995000.0,09-03-2017,Alm.,8906,6,Villa,224,1979,
Kapelvej 14 3700 Rønne,14,1292000.0,09-03-2017,Fam.,9362,6,Rækkehus,138,1890,
Grønnegade 4 3700 Rønne,4,1460000.0,09-03-2017,Alm.,8248,10,Villa,177,1863,-2 %
Strandvejen 114C 3700 Rønne,0,2000000.0,09-03-2017,Alm.,7633,8,Villa,262,1975,
Aarsballevej 33 3700 Rønne,33,1195000.0,07-03-2017,Alm.,8184,5,Villa,146,1934,0 %
Voldgade 4 3700 Rønne,4,1374000.0,06-03-2017,Alm.,5748,7,Villa,239,1910,-2 %
Byledsgade 64 3700 Rønne,64,1100000.0,06-03-2017,Alm.,8270,4,Rækkehus,133,1929,-4 %
Varpeløkken 8 3700 Rønne,8,683000.0,06-03-2017,Alm.,6631,3,Villa,103,1875,-2 %
Byledsgade 12 3700 Rønne,12,1100000.0,04-03-2017,Alm.,7857,5,Rækkehus,140,1875,-4 %
Bødkergænget 5 3700 Rønne,5,370000.0,02-03-2017,Alm.,5138,4,Rækkehus,72,1900,-7 %
Sankt Hans Stræde 1 3700 Rønne,1,2000000.0,02-03-2017,Alm.,11299,6,Rækkehus,177,1875,-7 %
Kirkemarksvej 62 3700 Rønne,62,1685001.0,02-03-2017,Alm.,6061,5,Villa,278,1880,
Heimdalsvej 3 3700 Rønne,3,1425000.0,01-03-2017,Alm.,12284,4,Villa,116,1966,
"Snellemark 19, 1 3700 Rønne",1,975000.0,28-02-2017,Alm.,5078,5,Lejlighed,192,1949,-7 %
Bækken 34 3700 Rønne,34,875000.0,28-02-2017,Alm.,8663,4,Rækkehus,101,1930,3 %
Nyvej 5 3700 Rønne,5,825000.0,28-02-2017,Alm.,6818,4,Rækkehus,121,1948,-8 %
Haslevej 66 3700 Rønne,66,638003.0,28-02-2017,Andet,4492,6,Villa,142,1914,
Egene 3 3700 Rønne,3,450000.0,28-02-2017,Alm.,3879,3,Villa,116,1966,-10 %
Haslevej 52B 3700 Rønne,0,1300000.0,26-02-2017,Alm.,8441,5,Villa,154,1929,-3 %
Østerled 69 3700 Rønne,69,1250000.0,24-02-2017,Alm.,11160,8,Villa,112,1965,-3 %
Harbovej 151 3700 Rønne,151,800000.0,24-02-2017,Alm.,8333,3,Rækkehus,96,1927,-3 %
Kalmarvej 9 3700 Rønne,9,607586.0,23-02-2017,Fam.,6199,4,Villa,98,1946,
Godthåbsvej 2 3700 Rønne,2,800000.0,23-02-2017,Alm.,6956,5,Rækkehus,115,1918,-11 %
Almegade 35 3700 Rønne,35,800000.0,23-02-2017,Alm.,9411,4,Rækkehus,85,1893,-3 %
Asavej 26 3700 Rønne,26,1665000.0,22-02-2017,Alm.,10605,6,Villa,157,1970,
Rolighedsgade 14B 3700 Rønne,0,1098000.0,22-02-2017,Alm.,11204,3,Rækkehus,98,1895,
Larsegade 15 3700 Rønne,15,310000.0,22-02-2017,Alm.,2313,5,Rækkehus,134,1818,-22 %
Vimmelskaftet 15 3700 Rønne,15,550000.0,21-02-2017,Alm.,11458,2,Rækkehus,48,1765,0 %
Storegade 39 3700 Rønne,39,2945000.0,21-02-2017,Alm.,15748,7,Rækkehus,187,1906,-2 %
Smedegårdsvej 27 3700 Rønne,27,410000.0,21-02-2017,Alm.,3416,5,Rækkehus,120,1924,-9 %
Kirkemøllevejen 13 3700 Rønne,13,1325000.0,19-02-2017,Alm.,4600,7,Villa,288,2000,-5 %
Ydunsvej 4 3700 Rønne,4,1376000.0,17-02-2017,Alm.,8600,6,Villa,160,1967,0 %
Strandvejen 7 3700 Rønne,7,1520000.0,17-02-2017,Alm.,12258,5,Villa,124,1937,-5 %
Kirkemøllevejen 12 3700 Rønne,12,1095000.0,17-02-2017,Alm.,7203,5,Villa,152,1973,0 %
Landlystvej 14 3700 Rønne,14,1300000.0,16-02-2017,Alm.,7262,5,Villa,179,2006,
Østergade 3 3700 Rønne,3,1062500.0,16-02-2017,Fam.,6724,6,Rækkehus,158,1747,
