address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Syrenvænget 9 5631 Ebberup,9,1240000.0,09-05-2017,Alm.,16103,5,Sommerhus,77,1971,-10 %
Topshøj 24 5631 Ebberup,24,555000.0,13-04-2017,Alm.,8283,2,Rækkehus,67,1979,-3 %
Højtoften 12 5631 Ebberup,12,1062000.0,11-04-2017,Alm.,7426,5,Villa,143,1976,-10 %
Topshøj 4A 5631 Ebberup,0,500000.0,06-04-2017,Fam.,7352,2,Villa,68,1979,
Gammelhave 9 5631 Ebberup,9,1150000.0,31-03-2017,Alm.,15753,3,Sommerhus,73,1974,-18 %
Ryet 19 5631 Ebberup,19,800000.0,10-02-2017,Alm.,6106,5,Villa,131,1969,
Strandbakken 53 5631 Ebberup,53,2300000.0,06-02-2017,Alm.,17692,5,Sommerhus,130,1870,-8 %
Pilehøjen 9 5631 Ebberup,9,2300000.0,03-02-2017,Alm.,12041,7,Villa,191,1977,0 %
Topshøj 32 5631 Ebberup,32,600000.0,03-02-2017,Alm.,7894,2,Rækkehus,76,1979,
Rybergsvej 41 5631 Ebberup,41,1300000.0,03-02-2017,Alm.,8227,6,Villa,158,1950,
Bjørnemosevej 23 5631 Ebberup,23,1700000.0,21-11-2016,Alm.,10625,5,Villa,160,1927,-3 %
Rybergsvej 11 5631 Ebberup,11,60000.0,19-11-2016,Alm.,833,2,Villa,72,1877,-60 %
Topshøj 8A 5631 Ebberup,0,550000.0,24-10-2016,Alm.,7236,3,Rækkehus,76,1979,-8 %
Ebberupvej 14A 5631 Ebberup,0,650000.0,20-10-2016,Alm.,4577,5,Villa,142,1976,
Brombærvænget 14 5631 Ebberup,14,1295000.0,19-10-2016,Alm.,14388,3,Sommerhus,90,1998,-7 %
Ebberupvej 48 5631 Ebberup,48,2170000.0,18-10-2016,Alm.,11243,7,Villa,193,1896,-1 %
Ebberupvej 108 5631 Ebberup,108,1181000.0,01-10-2016,Alm.,4900,9,Villa,241,1936,0 %
Å Strandvej 39 5631 Ebberup,39,80000.0,26-09-2016,Fam.,1176,4,Villa,68,1850,
Banevænget 2 5631 Ebberup,2,685000.0,25-09-2016,Alm.,6650,4,Villa,103,1933,0 %
Prinsevej 10 5631 Ebberup,10,2900000.0,14-09-2016,Alm.,9863,12,Villa,294,1911,-3 %
Prinsevej 19 5631 Ebberup,19,775000.0,02-09-2016,Alm.,4558,7,Villa,170,1900,-13 %
Prinsevej 47 5631 Ebberup,47,1450000.0,28-06-2016,Alm.,10357,4,Villa,140,1877,0 %
Ræveskoven 15 5631 Ebberup,15,60000.0,13-06-2016,Fam.,535,4,Villa,112,1827,
Pilehøjen 15 5631 Ebberup,15,1095000.0,26-05-2016,Alm.,8171,5,Villa,134,1974,0 %
Thinggyden 28 5631 Ebberup,28,750000.0,26-05-2016,Alm.,3588,6,Villa,209,1697,0 %
Ebberupvej 20 5631 Ebberup,20,90000.0,24-05-2016,Alm.,1084,4,Villa,83,1896,-55 %
Ravnekærvej 39 5631 Ebberup,39,870000.0,18-05-2016,Alm.,6444,5,Villa,135,1800,-3 %
Topshøj 12 5631 Ebberup,12,2250000.0,06-05-2016,Alm.,37500,2,Rækkehus,60,1979,
Topshøj 18 5631 Ebberup,18,450000.0,06-05-2016,Alm.,7500,2,Rækkehus,60,1979,
Poppelvænget 32 5631 Ebberup,32,750000.0,19-04-2016,Alm.,7500,4,Sommerhus,100,1973,-21 %
Ravnekærvej 7 5631 Ebberup,7,650000.0,21-03-2016,Alm.,6500,4,Villa,100,1953,-6 %
Prinsevej 1 5631 Ebberup,1,2150000.0,21-03-2016,Alm.,6635,7,Villa,324,1913,-2 %
Nyvej 8 5631 Ebberup,8,555000.0,18-03-2016,Alm.,4911,4,Villa,113,1967,-7 %
Ebberupvej 69 5631 Ebberup,69,210000.0,11-03-2016,Alm.,2210,3,Villa,95,1883,-40 %
Ravnekærvej 31 5631 Ebberup,31,490000.0,28-02-2016,Alm.,4260,5,Villa,115,1940,
Gammelhave 14 5631 Ebberup,14,1575000.0,26-02-2016,Alm.,17119,4,Sommerhus,92,1976,-7 %
Helnæs Byvej 36 5631 Ebberup,36,465000.0,22-02-2016,Alm.,4227,5,Villa,110,1896,
Snaven 14 5631 Ebberup,14,879590.0,15-02-2016,Alm.,5943,5,Villa,148,1900,
Bøgevænget 1 5631 Ebberup,1,739057.0,12-02-2016,Fam.,3695,6,Villa,200,1972,
Degnegyden 4 5631 Ebberup,4,470000.0,03-02-2016,Alm.,4895,4,Villa,96,1947,-21 %
Birkevænget 5 5631 Ebberup,5,596625.0,13-01-2016,Alm.,4419,5,Villa,135,1969,-14 %
Åhaven 4 5631 Ebberup,4,950000.0,26-12-2015,Alm.,12500,4,Sommerhus,76,1890,-5 %
Nyvej 7 5631 Ebberup,7,700000.0,22-12-2015,Alm.,6481,3,Villa,108,1962,-6 %
Hasselvænget 6 5631 Ebberup,6,1000000.0,16-12-2015,Alm.,14285,4,Sommerhus,70,1972,
Toftedalsvej 20 5631 Ebberup,20,595000.0,01-12-2015,Alm.,4250,4,Villa,140,1974,-14 %
Uglebjergsvej 5 5631 Ebberup,5,4122500.0,01-12-2015,Fam.,19174,7,Stuehus,215,1933,
Bjørnemosevej 6 5631 Ebberup,6,925000.0,30-11-2015,Alm.,5854,5,Villa,158,1928,-7 %
Ågyden 2 5631 Ebberup,2,1250000.0,20-11-2015,Alm.,13020,4,Villa,96,1953,0 %
Rybergsvej 49 5631 Ebberup,49,550000.0,26-10-2015,Fam.,6111,4,Villa,90,1850,
Ebberupvej 45 5631 Ebberup,45,989863.0,22-10-2015,Fam.,4458,7,Villa,222,1920,
Jasminvænget 4 5631 Ebberup,4,250000.0,21-10-2015,Alm.,3378,3,Villa,74,1962,
Johan Rantzaus Vej 3 5631 Ebberup,3,14373970.0,24-09-2015,Alm.,71512,8,Stuehus,201,1966,
Snaven 7 5631 Ebberup,7,995000.0,21-08-2015,Alm.,6633,5,Villa,150,1970,0 %
Ryet 28 5631 Ebberup,28,25000.0,18-08-2015,Alm.,166,5,Villa,150,1877,
Gammelhave 8 5631 Ebberup,8,935000.0,11-08-2015,Alm.,14609,3,Sommerhus,64,1971,-19 %
Pilehøjen 7 5631 Ebberup,7,735000.0,13-07-2015,Alm.,5975,4,Villa,123,1978,-8 %
Gammelhave 5 5631 Ebberup,5,915000.0,05-07-2015,Alm.,16052,3,Sommerhus,57,1971,-16 %
Skolevej 13 5631 Ebberup,13,625000.0,30-06-2015,Alm.,5482,6,Villa,114,1961,-10 %
Ebberupvej 18 5631 Ebberup,18,1300000.0,30-06-2015,Alm.,6878,4,Villa,189,1933,-13 %
Ryet 3 5631 Ebberup,3,29000000.0,30-06-2015,Andet,181250,5,Stuehus,160,1970,
Ryet 22 5631 Ebberup,22,2000000.0,29-06-2015,Alm.,13071,5,Villa,153,1939,-20 %
