address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Libravej 32 7673 Harboøre,32,23800.0,27-04-2017,Fam.,170,5,Sommerhus,140,1993,
Vejlby Klit 71 7673 Harboøre,71,687500.0,26-04-2017,Alm.,7812,5,Sommerhus,88,1987,-5 %
Sylphidevej 7 7673 Harboøre,7,1200000.0,19-04-2017,Alm.,13793,3,Sommerhus,87,1965,
Vejlby Klit 345 7673 Harboøre,345,870000.0,14-04-2017,Alm.,12608,4,Sommerhus,69,1978,-13 %
Dalevej 11 7673 Harboøre,11,385000.0,06-04-2017,Alm.,6416,3,Sommerhus,60,1971,-45 %
Mågegade 6 7673 Harboøre,6,162500.0,05-04-2017,Fam.,1269,4,Villa,128,1966,
Vejlby Klit 247 7673 Harboøre,247,400000.0,04-04-2017,Alm.,6250,4,Sommerhus,64,1978,
Vejlby Klit 275 7673 Harboøre,275,334538.0,31-03-2017,Fam.,4711,4,Sommerhus,71,1978,
Strandvejen 82 7673 Harboøre,82,318750.0,29-03-2017,Fam.,2897,4,Villa,110,1920,
Flyvholmvej 31 7673 Harboøre,31,2781000.0,28-03-2017,Fam.,17381,5,Stuehus,160,1881,
Vejlby Klit 349 7673 Harboøre,349,1625000.0,16-03-2017,Alm.,15776,5,Sommerhus,103,1977,-4 %
Barendsvej 11 7673 Harboøre,11,325000.0,13-03-2017,Fam.,4333,4,Sommerhus,75,1978,
Fourmivej 51 7673 Harboøre,51,1085000.0,13-03-2017,Alm.,12471,4,Sommerhus,87,2003,-9 %
Bjergehusvej 17 7673 Harboøre,17,807000.0,05-03-2017,Alm.,12044,3,Sommerhus,67,2008,-17 %
Neerlandiavej 100 7673 Harboøre,100,930000.0,28-02-2017,Alm.,11772,4,Sommerhus,79,2002,-5 %
Strandvejen 46 7673 Harboøre,46,230000.0,23-02-2017,Alm.,1678,4,Villa,137,1917,-22 %
Vejlby Klit 257 7673 Harboøre,257,600000.0,20-02-2017,Alm.,9375,4,Sommerhus,64,1978,-4 %
Libravej 22 7673 Harboøre,22,714000.0,20-02-2017,Andet,8814,4,Sommerhus,81,1987,-10 %
Strandvejen 145 7673 Harboøre,145,955000.0,10-02-2017,Alm.,9845,4,Sommerhus,97,1993,-9 %
Charlottevej 1 7673 Harboøre,1,310000.0,31-01-2017,Alm.,5254,4,Sommerhus,59,1981,
