address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gallemosevej 18 4953 Vesterborg,18,175000.0,27-02-2017,Alm.,2333,4,Sommerhus,75,1870,-30 %
Langesø Skolevej 1 4953 Vesterborg,1,415000.0,27-01-2017,Alm.,3429,3,Villa,121,1948,-7 %
Skovhusevej 16 4953 Vesterborg,16,450000.0,01-12-2016,Alm.,2586,5,Villa,174,1924,-9 %
Gadesvej 9 4953 Vesterborg,9,625000.0,04-11-2016,Alm.,2358,6,Villa,265,1975,-10 %
Skovhusevej 12 4953 Vesterborg,12,275000.0,24-10-2016,Alm.,3437,2,Sommerhus,80,1820,-17 %
Vesterborgvej 2 4953 Vesterborg,2,230000.0,24-10-2016,Alm.,2211,3,Villa,104,1945,-22 %
Hulbækvej 13 4953 Vesterborg,13,145612.0,04-10-2016,Alm.,1941,3,Villa,75,1777,
Bregneholtvej 18A 4953 Vesterborg,0,100000.0,22-08-2016,Alm.,1639,3,Villa,61,1740,
Rosningevej 1 4953 Vesterborg,1,550000.0,12-08-2016,Alm.,3273,7,Villa,168,1878,-8 %
Vesterborgvej 26 4953 Vesterborg,26,795000.0,04-07-2016,Alm.,3057,7,Stuehus,260,1852,14 %
Pederstrupvej 136 4953 Vesterborg,136,99000.0,22-06-2016,Auktion,980,4,Villa,101,1960,-60 %
Pederstrupvej 138 4953 Vesterborg,138,199626.0,22-06-2016,Auktion,688,16,Villa,290,1847,-75 %
Vesterborgvej 24 4953 Vesterborg,24,150000.0,20-06-2016,Alm.,1442,4,Villa,104,1934,-25 %
Gadesvej 8 4953 Vesterborg,8,215000.0,12-06-2016,Alm.,1919,4,Villa,112,1973,
Rosningvej 93 4953 Vesterborg,93,48301.0,08-06-2016,Auktion,301,4,Villa,160,1850,
Rosningevej 14 4953 Vesterborg,14,300000.0,01-04-2016,Alm.,2205,5,Villa,136,1905,
Åvej 25 4953 Vesterborg,25,350000.0,30-03-2016,Alm.,3301,4,Sommerhus,106,1909,-11 %
Skovhusevej 42 4953 Vesterborg,42,8925000.0,14-03-2016,Fam.,39666,6,Stuehus,225,1900,
Småhusevej 4 4953 Vesterborg,4,325000.0,07-03-2016,Alm.,3421,3,Villa,95,1877,-6 %
Rosningevej 15 4953 Vesterborg,15,1400000.0,18-02-2016,Alm.,9271,5,Villa,151,1870,-5 %
Skovhusevej 23 4953 Vesterborg,23,50000.0,17-09-2015,Alm.,333,5,Villa,150,1920,
Hulbækvej 11 4953 Vesterborg,11,49000.0,06-05-2015,Auktion,583,5,Villa,84,1914,
Vesterborgvej 36 4953 Vesterborg,36,160000.0,10-03-2015,Alm.,498,6,Villa,321,1870,
Langesøvej 11 4953 Vesterborg,11,125000.0,28-01-2015,Alm.,1358,3,Villa,92,1917,-64 %
Vedby Sidevej 1 4953 Vesterborg,1,685000.0,08-12-2014,Alm.,4756,3,Villa,144,1910,-9 %
Vesterborgvej 28 4953 Vesterborg,28,185000.0,27-10-2014,Fam.,2371,4,Villa,78,1954,
