address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nørregade 18 9632 Møldrup,18,133000.0,26-04-2017,Alm.,1343,5,Villa,99,1964,
Tingvej 63 9632 Møldrup,63,1060000.0,24-03-2017,Alm.,8688,4,Villa,122,1949,
Havrevænget 10 9632 Møldrup,10,975000.0,15-03-2017,Alm.,5131,5,Villa,190,1972,-2 %
Toftevænget 7 9632 Møldrup,7,810000.0,07-03-2017,Alm.,5625,5,Villa,144,1970,-4 %
Gl. Aalborgvej 53C 9632 Møldrup,0,2485000.0,12-02-2017,Alm.,7990,6,Stuehus,311,1907,0 %
Langmosevej 3 9632 Møldrup,3,775000.0,04-02-2017,Alm.,6102,4,Villa,127,1975,-12 %
Dalvej 10 9632 Møldrup,10,103278.0,26-01-2017,Alm.,653,5,Stuehus,158,1873,
Hobrovej 15 9632 Møldrup,15,946000.0,18-01-2017,Alm.,3814,7,Stuehus,248,1877,
Møllegade 5 9632 Møldrup,5,1885000.0,07-01-2017,Alm.,9869,10,Villa,191,1935,
Ahornvej 92 9632 Møldrup,92,550000.0,16-12-2016,Alm.,5000,4,Villa,110,1986,
Søndergade 17 9632 Møldrup,17,425000.0,10-12-2016,Alm.,3148,7,Villa,135,1948,-14 %
Birkevej 20 9632 Møldrup,20,650000.0,09-12-2016,Alm.,5803,4,Villa,112,1969,-6 %
Birkevej 26 9632 Møldrup,26,1040000.0,08-12-2016,Alm.,8739,4,Villa,119,1971,-5 %
Herredsvejen 53 9632 Møldrup,53,750000.0,28-11-2016,Alm.,3906,7,Villa,192,1914,-6 %
Birkevej 3 9632 Møldrup,3,550000.0,24-11-2016,Alm.,6179,5,Villa,89,1967,-6 %
Tværgade 3 9632 Møldrup,3,1050000.0,21-11-2016,Alm.,7954,4,Villa,132,1967,
Nybovænget 14 9632 Møldrup,14,875000.0,02-11-2016,Alm.,4807,5,Villa,182,1975,
Skovvænget 4 9632 Møldrup,4,660000.0,01-11-2016,Alm.,6600,4,Villa,100,1950,-4 %
Lundvej 13 9632 Møldrup,13,1300000.0,28-10-2016,Fam.,12037,5,Stuehus,108,1938,
Tingvej 66 9632 Møldrup,66,122281.0,21-10-2016,Alm.,1027,6,Villa,119,1900,
Havrevænget 32 9632 Møldrup,32,660000.0,29-09-2016,Alm.,4852,5,Villa,136,1977,-5 %
Gl. Aalborgvej 69 9632 Møldrup,69,500000.0,18-09-2016,Alm.,4166,3,Villa,120,1963,-7 %
Gl. Aalborgvej 219 9632 Møldrup,219,415000.0,13-09-2016,Alm.,2292,8,Villa,181,1928,-13 %
Kirkevænget 10 9632 Møldrup,10,550000.0,12-09-2016,Alm.,3666,4,Villa,150,1960,
Rolighedsvej 1B 9632 Møldrup,0,498000.0,12-09-2016,Alm.,2929,5,Villa,170,1948,0 %
Gl. Aalborgvej 65 9632 Møldrup,65,363000.0,30-07-2016,Fam.,3270,4,Villa,111,1962,
Søndergade 51B 9632 Møldrup,0,300000.0,18-07-2016,Alm.,2307,5,Villa,130,1934,-39 %
Drivvejen 3 9632 Møldrup,3,1225000.0,08-07-2016,Alm.,5889,6,Villa,208,1978,-4 %
Vestergade 40 9632 Møldrup,40,225000.0,16-06-2016,Auktion,1844,6,Villa,122,1960,
Nørdamvej 27 9632 Møldrup,27,1475000.0,16-06-2016,Alm.,8428,5,Villa,175,1907,-5 %
Nørdamvej 12 9632 Møldrup,12,1500000.0,14-06-2016,Fam.,8152,6,Stuehus,184,1914,
Roumvej 11 9632 Møldrup,11,585000.0,11-05-2016,Alm.,4178,4,Villa,140,1877,-2 %
Østergade 4B 9632 Møldrup,0,1460000.0,05-05-2016,Alm.,6919,5,Villa,211,1974,
Mosevænget 10 9632 Møldrup,10,745000.0,04-05-2016,Alm.,5398,6,Villa,138,1969,-4 %
Hobrovej 25 9632 Møldrup,25,4375000.0,14-04-2016,Alm.,28225,6,Stuehus,155,1867,-11 %
Birkevej 24 9632 Møldrup,24,980000.0,04-04-2016,Alm.,4260,8,Villa,230,1969,-2 %
Østergade 11 9632 Møldrup,11,551331.0,31-03-2016,Fam.,3855,5,Villa,143,1947,
Teglgårdvej 9 9632 Møldrup,9,1317500.0,22-03-2016,Fam.,9149,5,Stuehus,144,1898,
Toftevænget 10 9632 Møldrup,10,850000.0,16-03-2016,Alm.,5151,5,Villa,165,1968,-5 %
Fjelsøvej 3 9632 Møldrup,3,770513.0,13-01-2016,Alm.,3567,4,Villa,216,1975,
Ahornvej 47 9632 Møldrup,47,1400000.0,12-01-2016,Alm.,10218,4,Villa,137,1986,
Søndergade 9A 9632 Møldrup,0,500000.0,07-01-2016,Fam.,4424,5,Villa,113,1950,
Langmosevej 17 9632 Møldrup,17,900000.0,17-12-2015,Alm.,8653,4,Villa,104,1977,-10 %
Troelstrupvej 10 9632 Møldrup,10,2125000.0,01-12-2015,Alm.,10678,6,Stuehus,199,1939,
Birkevej 16 9632 Møldrup,16,740000.0,20-11-2015,Alm.,6727,3,Villa,110,1970,
Hørupvej 16 9632 Møldrup,16,1400000.0,04-11-2015,Alm.,10218,4,Stuehus,137,1927,-6 %
