address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Grøftebjergvej 107 5492 Vissenbjerg,107,200000.0,04-05-2017,Alm.,2352,5,Villa,85,1863,-33 %
Gadsbøllevej 31 5492 Vissenbjerg,31,569500.0,29-04-2017,Fam.,7301,3,Villa,78,1928,
Grøftebjergvej 12 5492 Vissenbjerg,12,680000.0,20-04-2017,Alm.,5230,4,Villa,130,1986,
Bøgevej 13 5492 Vissenbjerg,13,1998000.0,15-04-2017,Alm.,12333,5,Villa,162,1964,0 %
Østerskovvej 10 5492 Vissenbjerg,10,760000.0,15-04-2017,Alm.,6178,4,Villa,123,1875,-5 %
Andebøllevej 192 5492 Vissenbjerg,192,1395000.0,08-04-2017,Alm.,8403,5,Villa,166,1875,0 %
Kløvermarken 64 5492 Vissenbjerg,64,1550000.0,28-03-2017,Alm.,10616,6,Villa,146,1978,-9 %
Magtenbøllevej 89 5492 Vissenbjerg,89,500000.0,28-03-2017,Alm.,3472,4,Stuehus,144,1850,
Middelfartvej 157 5492 Vissenbjerg,157,250000.0,28-03-2017,Alm.,2500,4,Villa,100,1965,-37 %
Kobbervænget 2 5492 Vissenbjerg,2,1600000.0,24-03-2017,Alm.,10596,6,Villa,151,1988,-3 %
Mågevej 31 5492 Vissenbjerg,31,895000.0,22-03-2017,Alm.,7396,4,Villa,121,1970,0 %
Parkvej 63 5492 Vissenbjerg,63,1200000.0,15-03-2017,Alm.,7058,5,Villa,170,1973,-13 %
Østergade 31 5492 Vissenbjerg,31,1195000.0,15-03-2017,Fam.,8415,5,Villa,142,1859,
Havelundvej 69 5492 Vissenbjerg,69,750000.0,13-03-2017,Alm.,7500,4,Villa,100,1960,-6 %
Langesøvej 63 5492 Vissenbjerg,63,2795000.0,10-03-2017,Alm.,14710,11,Stuehus,190,1899,0 %
Gadsbøllevej 2 5492 Vissenbjerg,2,85000.0,09-03-2017,Alm.,758,5,Villa,112,1943,
Andebøllemosevej 51 5492 Vissenbjerg,51,90000.0,06-03-2017,Alm.,927,3,Villa,97,1870,-28 %
Fuglebakken 8 5492 Vissenbjerg,8,965000.0,03-03-2017,Alm.,6266,6,Villa,154,1965,-3 %
Søndergade 8 5492 Vissenbjerg,8,1450000.0,01-03-2017,Alm.,9931,6,Villa,146,1930,4 %
Vestervang 1 5492 Vissenbjerg,1,937807.0,28-02-2017,Auktion,7502,5,Villa,125,1970,
Andebølleskovvej 10 5492 Vissenbjerg,10,2195000.0,28-02-2017,Alm.,5716,6,Villa,384,1969,0 %
Liljevænget 3 5492 Vissenbjerg,3,1600000.0,28-02-2017,Alm.,7407,6,Villa,216,1980,-4 %
Søndersøvej 119 5492 Vissenbjerg,119,650000.0,26-02-2017,Alm.,4850,6,Stuehus,134,1845,-18 %
Havremarken 11 5492 Vissenbjerg,11,1900000.0,26-02-2017,Alm.,11585,5,Villa,164,1998,-5 %
Mejseparken 6 5492 Vissenbjerg,6,925000.0,23-02-2017,Alm.,6654,4,Villa,139,1975,-7 %
Lundager 69 5492 Vissenbjerg,69,2100000.0,22-02-2017,Alm.,17647,4,Villa,119,2013,
Mejseparken 1 5492 Vissenbjerg,1,765000.0,20-02-2017,Alm.,6071,4,Villa,126,1976,-4 %
Østervang 26 5492 Vissenbjerg,26,1270000.0,05-02-2017,Alm.,9694,4,Villa,131,1972,-9 %
Lundager 31 5492 Vissenbjerg,31,795000.0,05-02-2017,Alm.,7162,7,Villa,111,1976,-4 %
Skovgårdsvej 12 5492 Vissenbjerg,12,700000.0,03-02-2017,Alm.,4575,4,Villa,153,1972,-36 %
Svanevej 31 5492 Vissenbjerg,31,1050000.0,25-01-2017,Alm.,7777,4,Villa,135,1965,-4 %
