address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Spangager 4 6880 Tarm,4,1046065.0,22-05-2017,Alm.,6378,5,Villa,164,1980,
Skovbrynet 4 6880 Tarm,4,790500.0,10-05-2017,Fam.,9640,4,Sommerhus,82,1971,
Gråhedevej 5 6880 Tarm,5,25000.0,10-05-2017,Alm.,396,3,Villa,63,1953,
Ålevej 19 6880 Tarm,19,1675000.0,10-05-2017,Alm.,19705,5,Sommerhus,85,1979,
Køjbankevej 9 6880 Tarm,9,500000.0,25-04-2017,Alm.,8771,4,Sommerhus,57,1972,
Vejlevej 32 6880 Tarm,32,600000.0,20-04-2017,Alm.,5660,4,Villa,106,1954,-4 %
Brombærvej 1 6880 Tarm,1,975000.0,20-04-2017,Alm.,13000,4,Sommerhus,75,2001,-2 %
Lønborgvej 3 6880 Tarm,3,410000.0,19-04-2017,Alm.,4712,4,Villa,87,1900,-14 %
Vittarpvej 3 6880 Tarm,3,110000.0,18-04-2017,Alm.,1047,3,Villa,105,1890,-12 %
Fasanvej 13 6880 Tarm,13,685000.0,11-04-2017,Alm.,5854,4,Villa,117,1970,-6 %
Gransangervænget 3 6880 Tarm,3,500000.0,05-04-2017,Alm.,8333,3,Sommerhus,60,1975,-28 %
Østergade 13 6880 Tarm,13,350000.0,30-03-2017,Alm.,2991,3,Villa,117,1980,-11 %
Tarmvej 82 6880 Tarm,82,285000.0,29-03-2017,Alm.,1792,5,Villa,159,1920,-3 %
Egvadvej 27 6880 Tarm,27,1155000.0,29-03-2017,Alm.,5397,7,Stuehus,214,1880,-3 %
Magnolievej 124 6880 Tarm,124,1150000.0,21-03-2017,Alm.,6052,9,Villa,190,1965,-6 %
Korsvej 10 6880 Tarm,10,145000.0,19-03-2017,Alm.,1239,5,Villa,117,1962,
Skjernåvej 8 6880 Tarm,8,300000.0,17-03-2017,Alm.,1276,7,Villa,235,1935,-8 %
Vardevej 103 6880 Tarm,103,45000.0,16-03-2017,Alm.,381,6,Villa,118,1935,
Elmevej 2 6880 Tarm,2,1125000.0,14-03-2017,Alm.,8789,6,Villa,128,1951,-13 %
Vinkelvej 13 6880 Tarm,13,435000.0,28-02-2017,Alm.,5649,3,Villa,77,1952,-17 %
Pilevej 51 6880 Tarm,51,307701.0,27-02-2017,Alm.,3016,5,Rækkehus,102,1973,
Fasanvej 9 6880 Tarm,9,785000.0,24-02-2017,Alm.,7696,4,Villa,102,1967,-1 %
Bredgade 20 6880 Tarm,20,70000.0,23-02-2017,Alm.,551,3,Rækkehus,127,1908,-18 %
Øen 7 6880 Tarm,7,600000.0,21-02-2017,Alm.,4316,5,Sommerhus,139,1972,
Vardevej 79 6880 Tarm,79,1644000.0,17-02-2017,Alm.,11337,5,Villa,145,1938,
Tarmvej 41 6880 Tarm,41,255000.0,06-02-2017,Alm.,2256,4,Villa,113,1961,-14 %
Søndergade 10 6880 Tarm,10,320000.0,03-02-2017,Alm.,2285,4,Villa,140,1970,0 %
Åboulevarden 25 6880 Tarm,25,539000.0,30-01-2017,Alm.,6125,4,Villa,88,1953,-5 %
Pilevej 7 6880 Tarm,7,650000.0,23-01-2017,Alm.,5416,4,Villa,120,1973,-4 %
Andrupsvej 4 6880 Tarm,4,438500.0,13-01-2017,Alm.,3594,3,Villa,122,1840,-26 %
Lønborgvej 45 6880 Tarm,45,492433.0,12-01-2017,Andet,3674,5,Villa,134,1949,-54 %
"Hermelinvej 5, ST 6880 Tarm",0,1250000.0,04-01-2017,Fam.,14705,4,Sommerhus,85,2015,-14 %
Vestparken 16 6880 Tarm,16,1070000.0,22-12-2016,Alm.,8167,4,Villa,131,1999,-10 %
Ribisvej 18 6880 Tarm,18,625000.0,21-12-2016,Alm.,5952,4,Villa,105,1965,-7 %
Østerbyvej 9 6880 Tarm,9,875000.0,19-12-2016,Alm.,5537,6,Villa,158,1979,-10 %
Bredgade 27 6880 Tarm,27,75000.0,19-12-2016,Alm.,576,4,Villa,130,1900,
Bredgade 32 6880 Tarm,32,108000.0,19-12-2016,Alm.,947,5,Villa,114,1955,
Egebjergvej 11 6880 Tarm,11,362500.0,09-12-2016,Alm.,3207,3,Villa,113,1970,-3 %
Flyndervej 20 6880 Tarm,20,1275000.0,07-12-2016,Fam.,10365,4,Sommerhus,123,2010,
Sortbærvej 18 6880 Tarm,18,900000.0,06-12-2016,Alm.,12500,4,Sommerhus,72,2006,-5 %
Svinget 21 6880 Tarm,21,77806.0,02-12-2016,Auktion,960,3,Villa,81,1953,
Møllevej 4 6880 Tarm,4,750000.0,29-11-2016,Alm.,5555,5,Villa,135,1954,-5 %
Sortbærvej 6 6880 Tarm,6,800000.0,28-11-2016,Alm.,8695,4,Sommerhus,92,2006,-20 %
Laksestien 2 6880 Tarm,2,280000.0,24-11-2016,Fam.,5000,3,Sommerhus,56,1966,
Parkallé 21 6880 Tarm,21,1895000.0,24-11-2016,Alm.,10586,7,Villa,179,1986,0 %
Bredgade 36 6880 Tarm,36,100000.0,23-11-2016,Alm.,869,4,Villa,115,1954,
Sortbærvej 23 6880 Tarm,23,368000.0,22-11-2016,Alm.,3755,4,Sommerhus,98,2009,
Spangager 23 6880 Tarm,23,695000.0,18-11-2016,Alm.,6043,4,Villa,115,1977,0 %
Vejlevej 99 6880 Tarm,99,580453.0,18-11-2016,Fam.,5136,3,Villa,113,1929,
Brombærvej 28 6880 Tarm,28,950000.0,16-11-2016,Alm.,12337,4,Sommerhus,77,2001,-5 %
Vardevej 98 6880 Tarm,98,268500.0,14-11-2016,Fam.,2049,5,Villa,131,1929,
Mølletoften 4 6880 Tarm,4,280000.0,10-11-2016,Fam.,2947,3,Villa,95,1895,
Industrivej 9 6880 Tarm,9,187000.0,06-11-2016,Alm.,2337,3,Villa,80,1955,
Nørremarksvej 8 6880 Tarm,8,260000.0,04-11-2016,Alm.,2680,3,Villa,97,1964,0 %
Tarmvej 16 6880 Tarm,16,358392.0,31-10-2016,Alm.,3853,3,Villa,93,1956,
Spangager 32 6880 Tarm,32,895000.0,28-10-2016,Alm.,5203,7,Villa,172,1979,-9 %
Kastanievej 16 6880 Tarm,16,500839.0,21-10-2016,Alm.,4139,4,Villa,121,1973,
Rabækvej 3 6880 Tarm,3,650000.0,21-10-2016,Alm.,6190,4,Stuehus,105,1828,-79 %
Stenbjergvej 10 6880 Tarm,10,661000.0,19-10-2016,Andet,1996,8,Stuehus,331,2010,
Falkevej 10 6880 Tarm,10,645000.0,11-10-2016,Alm.,5608,4,Villa,115,1974,0 %
Korsvej 22 6880 Tarm,22,825000.0,11-10-2016,Alm.,9593,3,Villa,86,1966,-3 %
Vibevej 1 6880 Tarm,1,750000.0,11-10-2016,Alm.,4777,6,Villa,157,1967,-16 %
Fasanvej 35 6880 Tarm,35,400000.0,06-10-2016,Alm.,5000,3,Rækkehus,80,1968,-19 %
Blåkildevej 15 6880 Tarm,15,500000.0,03-10-2016,Alm.,2958,8,Villa,169,1971,-23 %
Tarmvej 56 6880 Tarm,56,112500.0,26-09-2016,Alm.,1032,4,Villa,109,1917,
Tunvej 8 6880 Tarm,8,1365000.0,21-09-2016,Alm.,0,4,Sommerhus,99,1979,
Baunbækvej 9 6880 Tarm,9,262500.0,19-09-2016,Alm.,3645,3,Villa,72,1959,-11 %
Lyngvej 5 6880 Tarm,5,1200000.0,19-09-2016,Alm.,12000,4,Sommerhus,100,2003,-4 %
Ribisvej 10 6880 Tarm,10,625000.0,18-09-2016,Alm.,6250,4,Villa,100,1965,
Brombærvej 3 6880 Tarm,3,1125000.0,14-09-2016,Alm.,9868,4,Sommerhus,114,2006,-6 %
Poppelvej 16 6880 Tarm,16,975000.0,13-09-2016,Alm.,6500,5,Villa,150,1974,0 %
Korsvej 1C 6880 Tarm,0,525000.0,12-09-2016,Alm.,3431,6,Villa,153,1964,-9 %
Åboulevarden 49 6880 Tarm,49,800000.0,09-09-2016,Alm.,7017,5,Villa,114,1971,1 %
Hustedvej 7 6880 Tarm,7,1167000.0,09-09-2016,Alm.,5805,6,Villa,201,1934,
Tarmvej 68 6880 Tarm,68,400000.0,08-09-2016,Alm.,2453,5,Villa,163,1914,-8 %
Lyngvej 7 6880 Tarm,7,1050000.0,05-09-2016,Alm.,11538,4,Sommerhus,91,2005,-4 %
Sivsangervænget 7 6880 Tarm,7,1115000.0,03-09-2016,Alm.,11377,4,Sommerhus,98,2004,-4 %
Østerbyvej 38 6880 Tarm,38,950000.0,30-08-2016,Alm.,5792,6,Stuehus,164,1880,-5 %
Tøstrupvej 23 6880 Tarm,23,232000.0,30-08-2016,Alm.,1718,6,Villa,135,1910,-21 %
Nørhedevej 15 6880 Tarm,15,850000.0,29-08-2016,Alm.,5059,7,Villa,168,1902,-5 %
Anemonevej 131 6880 Tarm,131,930000.0,26-08-2016,Alm.,7948,4,Villa,117,1967,-11 %
Østergade 18 6880 Tarm,18,175000.0,23-08-2016,Fam.,1650,3,Villa,106,1975,
Hårkjærvej 13 6880 Tarm,13,2840000.0,18-08-2016,Alm.,19452,4,Stuehus,146,1956,-11 %
Sivsangervænget 11 6880 Tarm,11,900000.0,18-08-2016,Alm.,10588,4,Sommerhus,85,2000,-5 %
Magnolievej 114 6880 Tarm,114,625000.0,15-08-2016,Alm.,5482,4,Villa,114,1967,0 %
Brombærvej 18 6880 Tarm,18,1250000.0,13-08-2016,Alm.,13586,4,Sommerhus,92,2014,
Teglværksvej 4 6880 Tarm,4,400000.0,12-08-2016,Alm.,4255,5,Villa,94,1890,-6 %
Strømmesbølvej 12 6880 Tarm,12,200000.0,11-08-2016,Alm.,1449,5,Villa,138,1954,
Rønnebærvej 9 6880 Tarm,9,1125000.0,09-08-2016,Alm.,11250,4,Sommerhus,100,2005,-6 %
Flyndervej 8 6880 Tarm,8,375000.0,07-08-2016,Alm.,4870,4,Sommerhus,77,1967,
Odderupvej 4 6880 Tarm,4,667500.0,05-08-2016,Alm.,3272,5,Villa,204,1909,-8 %
Hejmdalvej 2 6880 Tarm,2,1700000.0,02-08-2016,Alm.,10828,5,Villa,157,1973,0 %
Egvad Kirkevej 6 6880 Tarm,6,3200000.0,29-07-2016,Alm.,19512,4,Stuehus,164,1835,
Bæverstien 11 6880 Tarm,11,895000.0,29-07-2016,Alm.,13984,4,Sommerhus,64,1973,0 %
Øster Vejrupvej 11 6880 Tarm,11,1508666.0,27-07-2016,Alm.,11258,4,Stuehus,134,1931,
Herningvej 2 6880 Tarm,2,1300000.0,21-07-2016,Alm.,4761,5,Villa,273,1927,-3 %
Tyttebærvej 7 6880 Tarm,7,875000.0,20-07-2016,Alm.,7675,4,Sommerhus,114,2003,-12 %
Kløvervej 8 6880 Tarm,8,720000.0,15-07-2016,Alm.,4260,6,Villa,169,1964,-3 %
Vibevej 36 6880 Tarm,36,1225000.0,14-07-2016,Alm.,8390,4,Villa,146,1973,0 %
Tværvej 4 6880 Tarm,4,1060000.0,13-07-2016,Alm.,6022,6,Villa,176,1971,-11 %
Rønnevej 6 6880 Tarm,6,685000.0,30-06-2016,Alm.,3743,4,Villa,183,1962,-9 %
Kirkegade 10 6880 Tarm,10,1925000.0,27-06-2016,Alm.,8555,6,Villa,225,1913,-4 %
Jordbærvej 21 6880 Tarm,21,1135000.0,22-06-2016,Alm.,10607,5,Sommerhus,107,2005,-3 %
Gjerager 7 6880 Tarm,7,1550000.0,20-06-2016,Alm.,8072,7,Villa,192,1978,-2 %
Bisgårdsvej 2 6880 Tarm,2,450000.0,15-06-2016,Alm.,2922,4,Villa,154,1949,
Rønnebærvej 4 6880 Tarm,4,825000.0,09-06-2016,Alm.,8418,5,Sommerhus,98,2006,-7 %
Ballekjær 2 6880 Tarm,2,170000.0,08-06-2016,Alm.,1118,6,Villa,152,2017,0 %
Teglgårdsvej 8 6880 Tarm,8,1600000.0,06-06-2016,Alm.,7804,6,Stuehus,205,1914,3 %
Skovvænget 2 6880 Tarm,2,1100000.0,06-06-2016,Fam.,5670,7,Villa,194,1966,
Bæverstien 3 6880 Tarm,3,450000.0,06-06-2016,Alm.,6081,4,Sommerhus,74,1972,-52 %
