address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Thorsbjergvænget 11 6500 Vojens,11,825000.0,04-05-2017,Alm.,7710,4,Rækkehus,107,1982,
Søndervang 21 6500 Vojens,21,650000.0,01-05-2017,Fam.,6500,4,Villa,100,1965,
Mimersvænge 2 6500 Vojens,2,1237500.0,24-04-2017,Alm.,9099,5,Villa,136,1973,
Solsikkevej 12 6500 Vojens,12,1366865.0,19-04-2017,Alm.,11390,4,Villa,120,1963,
Tøndervej 44 6500 Vojens,44,500000.0,18-04-2017,Alm.,5154,3,Villa,97,1827,
Odinsvej 235 6500 Vojens,235,725000.0,12-04-2017,Alm.,7880,3,Rækkehus,92,1987,-8 %
Halemejsevej 12 6500 Vojens,12,750000.0,07-04-2017,Alm.,5859,4,Villa,128,1975,0 %
Ved Landevejen 1 6500 Vojens,1,350000.0,06-04-2017,Alm.,3763,3,Villa,93,1955,-11 %
Elmevej 13 6500 Vojens,13,1950000.0,05-04-2017,Alm.,9375,7,Villa,208,1967,-7 %
Hovedgaden Øst 19 6500 Vojens,19,325000.0,05-04-2017,Andet,2480,6,Villa,131,1936,
Dyssebakken 153 6500 Vojens,153,950000.0,30-03-2017,Fam.,5937,6,Villa,160,2009,
Dyssebakken 20 6500 Vojens,20,875000.0,28-03-2017,Alm.,7882,4,Villa,111,1980,-7 %
Allegade 27 6500 Vojens,27,435000.0,28-03-2017,Fam.,3425,3,Villa,127,1958,
Staghøj 19 6500 Vojens,19,580000.0,27-03-2017,Alm.,4640,4,Villa,125,1971,-3 %
Langdyssevej 1 6500 Vojens,1,185000.0,16-03-2017,Alm.,2283,3,Villa,81,1958,
Solsikkevej 4 6500 Vojens,4,600000.0,02-03-2017,Alm.,4316,5,Villa,139,1964,-11 %
Volbrovej 10 6500 Vojens,10,1815000.0,28-02-2017,Alm.,8897,7,Villa,204,1934,-4 %
Tøndervej 26 6500 Vojens,26,700000.0,24-02-2017,Alm.,6363,3,Villa,110,1965,-10 %
Haderslevvej 11 6500 Vojens,11,337500.0,24-02-2017,Alm.,2766,4,Villa,122,1966,-10 %
Anne-Marie Vej 6 6500 Vojens,6,585000.0,23-02-2017,Alm.,6093,5,Villa,96,1962,0 %
