address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Holdgårdsvej 13 7260 Sønder Omme,7260,675000.0,04-05-2017,Alm.,7584,3,Villa,89,1958,0 %
Gammel Bøvlvej 21 7260 Sønder Omme,7260,478000.0,28-04-2017,Fam.,3144,4,Villa,152,1957,
Vejlevej 23 7260 Sønder Omme,7260,400000.0,21-04-2017,Alm.,2500,7,Villa,160,1939,-10 %
Stakrogevej 51 7260 Sønder Omme,7260,960000.0,17-04-2017,Fam.,6000,4,Stuehus,160,1910,
Herningvej 10A 7260 Sønder Omme,7260,230000.0,03-04-2017,Alm.,2035,3,Rækkehus,113,1919,-16 %
Birkebæk Alle 4 7260 Sønder Omme,7260,825000.0,03-03-2017,Alm.,3891,7,Villa,212,1970,-8 %
Enghaven 27 7260 Sønder Omme,7260,850000.0,06-02-2017,Alm.,3386,8,Villa,251,1947,-15 %
Holdgårdsvej 46 7260 Sønder Omme,7260,760000.0,30-01-2017,Alm.,5135,3,Villa,148,1952,-8 %
Vejlevej 26A 7260 Sønder Omme,7260,1035000.0,25-01-2017,Alm.,8483,3,Villa,122,1987,-10 %
Grønvang 14 7260 Sønder Omme,7260,975000.0,20-01-2017,Alm.,11079,4,Villa,88,1950,0 %
Møbjergvej 89 7260 Sønder Omme,7260,795000.0,09-12-2016,Alm.,5520,7,Villa,144,1870,0 %
Skovvang 8 7260 Sønder Omme,7260,400000.0,28-11-2016,Alm.,2702,5,Villa,148,1978,-38 %
Grønvang 13 7260 Sønder Omme,7260,550000.0,19-11-2016,Alm.,4330,3,Villa,127,1973,-8 %
Tarm Landevej 15 7260 Sønder Omme,7260,750000.0,04-11-2016,Alm.,5395,5,Villa,139,1966,-6 %
Holdgårdsvej 10 7260 Sønder Omme,7260,750000.0,26-10-2016,Alm.,6355,3,Villa,118,1971,-6 %
Tolvalenvej 32 7260 Sønder Omme,7260,1350000.0,21-10-2016,Alm.,7627,4,Villa,177,1979,-10 %
Grindstedvej 25 7260 Sønder Omme,7260,730000.0,21-10-2016,Alm.,4932,6,Villa,148,1938,-8 %
Holdgårdsvej 18 7260 Sønder Omme,7260,640000.0,15-10-2016,Alm.,8888,3,Villa,72,1958,-15 %
Vejlevej 20 7260 Sønder Omme,7260,1025000.0,10-10-2016,Alm.,4495,7,Villa,228,1900,-4 %
Vilhelmsmindevej 38 7260 Sønder Omme,7260,1550000.0,06-10-2016,Alm.,9064,5,Villa,171,1916,-3 %
