address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tværvej 4 6753 Agerbæk,4,1400000.0,12-04-2017,Alm.,8974,5,Villa,156,1969,-6 %
Bredgade 31 6753 Agerbæk,31,187500.0,09-04-2017,Alm.,1339,4,Villa,140,1957,-64 %
Storegade 50 6753 Agerbæk,50,670000.0,26-03-2017,Alm.,6700,3,Villa,100,1984,
Hellevej 15 6753 Agerbæk,15,540000.0,03-03-2017,Alm.,2151,8,Stuehus,251,1930,
Nørregade 11B 6753 Agerbæk,0,798500.0,12-01-2017,Alm.,12098,2,Rækkehus,66,2001,
Kærbjergvej 32 6753 Agerbæk,32,840000.0,10-01-2017,Alm.,2857,6,Stuehus,294,1969,-56 %
Jernbanegade 12 6753 Agerbæk,12,750000.0,29-12-2016,Alm.,6944,3,Villa,108,1961,-16 %
Tranebærvej 19 6753 Agerbæk,19,1775000.0,27-12-2016,Alm.,8255,4,Villa,215,2010,
Tjørnealle 10 6753 Agerbæk,10,269633.0,15-12-2016,Andet,1821,6,Villa,148,1977,
Lochmannsvej 12 6753 Agerbæk,12,264000.0,09-11-2016,Auktion,2357,4,Villa,112,1973,
Jernbanegade 28 6753 Agerbæk,28,407922.0,16-10-2016,Fam.,3609,4,Villa,113,1941,
Debelvej 27 6753 Agerbæk,27,515000.0,14-10-2016,Alm.,5364,4,Villa,96,1961,-13 %
Østergade 6 6753 Agerbæk,6,725000.0,27-09-2016,Alm.,7631,3,Villa,95,1957,-9 %
Fåborgvej 161 6753 Agerbæk,161,325000.0,14-08-2016,Alm.,2321,4,Villa,140,1940,-7 %
Blåbærvej 6 6753 Agerbæk,6,595000.0,04-07-2016,Alm.,4375,5,Villa,136,1978,-15 %
Kokjærvej 2 6753 Agerbæk,2,400000.0,29-06-2016,Fam.,2352,4,Stuehus,170,1927,
Kokjærvej 3 6753 Agerbæk,3,4725000.0,29-06-2016,Fam.,39375,5,Stuehus,120,1939,
Tingvejen 272 6753 Agerbæk,272,275500.0,29-06-2016,Alm.,2221,4,Villa,124,1947,
Sønderbyen 11 6753 Agerbæk,11,375000.0,23-05-2016,Fam.,3537,3,Villa,106,1840,
Jernbanegade 24 6753 Agerbæk,24,506000.0,04-05-2016,Alm.,4324,5,Villa,117,1939,-8 %
Pilealle 8 6753 Agerbæk,8,720000.0,19-04-2016,Alm.,6371,4,Villa,113,1973,-9 %
Kærbjergvej 30 6753 Agerbæk,30,13411000.0,17-03-2016,Alm.,112697,4,Stuehus,119,1957,
Bredgade 20 6753 Agerbæk,20,243301.0,30-01-2016,Alm.,1946,4,Villa,125,1935,
Skovgårdsvej 25 6753 Agerbæk,25,995000.0,30-01-2016,Alm.,5437,5,Villa,183,1969,
Storegade 51 6753 Agerbæk,51,780000.0,27-01-2016,Alm.,6046,3,Villa,129,1965,-2 %
Sønderbyen 2 6753 Agerbæk,2,150000.0,13-12-2015,Alm.,2586,2,Villa,58,1946,
Skovgårdsvej 1 6753 Agerbæk,1,500000.0,19-11-2015,Alm.,5000,4,Villa,100,1969,-9 %
Tranebærvej 21 6753 Agerbæk,21,719500.0,13-11-2015,Andet,3670,7,Villa,196,2005,
Fåborgvej 135 6753 Agerbæk,135,1450000.0,14-10-2015,Alm.,5141,7,Villa,282,1927,-3 %
Hybenvej 3 6753 Agerbæk,3,435000.0,13-10-2015,Alm.,1968,8,Villa,221,1981,-19 %
Pilealle 4 6753 Agerbæk,4,565000.0,08-10-2015,Alm.,4829,3,Villa,117,1972,
Debelvej 24 6753 Agerbæk,24,1195000.0,10-09-2015,Alm.,6065,7,Villa,197,1909,0 %
Hybenvej 4 6753 Agerbæk,4,1335000.0,20-08-2015,Alm.,9335,6,Villa,143,1988,-1 %
Tværvej 2 6753 Agerbæk,2,530000.0,11-08-2015,Alm.,5196,4,Villa,102,1978,
Tjørnealle 16 6753 Agerbæk,16,820000.0,04-06-2015,Alm.,5694,4,Villa,144,1977,-3 %
Lindealle 13 6753 Agerbæk,13,1195000.0,05-05-2015,Alm.,6789,6,Villa,176,1975,0 %
Egealle 19 6753 Agerbæk,19,549000.0,10-04-2015,Alm.,4463,4,Villa,123,1976,0 %
Kokjærvej 7 6753 Agerbæk,7,36000.0,26-03-2015,Auktion,514,2,Villa,70,1900,
Fåborgvej 104 6753 Agerbæk,104,460000.0,16-03-2015,Alm.,4791,5,Villa,96,1939,-33 %
Debelvej 44 6753 Agerbæk,44,600000.0,20-02-2015,Alm.,4109,5,Villa,146,1962,
Højgårdsvej 10 6753 Agerbæk,10,51000.0,19-02-2015,Auktion,455,5,Stuehus,112,1953,
Fåborgvej 114 6753 Agerbæk,114,1260000.0,11-02-2015,Alm.,7368,3,Villa,171,1928,-7 %
