address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Porsevej 4 4874 Gedser,4,900000.0,08-05-2017,Alm.,12500,3,Sommerhus,72,1980,-3 %
Langgade 71 4874 Gedser,71,95000.0,31-03-2017,Fam.,931,4,Villa,102,1900,
Vinkelvej 7 4874 Gedser,7,625000.0,23-03-2017,Alm.,4111,5,Villa,152,1964,-10 %
Bynkevejen 41 4874 Gedser,41,490000.0,22-03-2017,Alm.,7205,4,Sommerhus,68,1981,
Blåklokkevejen 9 4874 Gedser,9,186666.0,20-03-2017,Fam.,4552,3,Sommerhus,41,1972,
Fællesdigevej 7 4874 Gedser,7,1190000.0,08-03-2017,Fam.,11333,5,Sommerhus,105,1942,
Stavreby Strandvej 3 4874 Gedser,3,35000.0,27-02-2017,Alm.,448,3,Villa,78,1902,
Engvejen 15 4874 Gedser,15,50000.0,24-02-2017,Alm.,526,4,Rækkehus,95,1897,-75 %
Langgade 4B 4874 Gedser,0,230000.0,22-02-2017,Alm.,2705,3,Rækkehus,85,1954,
Gedser Feriepark 50 4874 Gedser,50,250000.0,20-02-2017,Alm.,5952,3,Sommerhus,42,1988,
V. Voldgade 4 4874 Gedser,4,430000.0,17-02-2017,Alm.,3115,6,Villa,138,1966,
Østre Alle 2 4874 Gedser,2,42000.0,07-02-2017,Alm.,1135,2,Villa,37,1960,-73 %
Krølstræde 2 4874 Gedser,2,75000.0,06-02-2017,Alm.,742,3,Villa,101,1877,
Cikorievej 13 4874 Gedser,13,325000.0,31-01-2017,Alm.,4850,3,Sommerhus,67,1976,0 %
Rugvejen 5 4874 Gedser,5,200000.0,06-01-2017,Fam.,4761,3,Sommerhus,42,1975,
Vibevejen 4 4874 Gedser,4,391000.0,03-01-2017,Fam.,6859,3,Sommerhus,57,1974,
Børsholmsvej 14 4874 Gedser,14,650000.0,21-12-2016,Alm.,4850,4,Villa,134,2009,-18 %
Fiskebækvej 1 4874 Gedser,1,250000.0,15-12-2016,Alm.,2551,3,Villa,98,1938,-28 %
Sortevej 20 4874 Gedser,20,380000.0,09-12-2016,Alm.,11515,3,Sommerhus,33,1957,
Lærkevejen 9 4874 Gedser,9,425000.0,08-12-2016,Fam.,5379,4,Sommerhus,79,1973,
Ørnevejen 18 4874 Gedser,18,395000.0,08-12-2016,Andet,7900,3,Sommerhus,50,1966,
Sortevej 45 4874 Gedser,45,540000.0,02-12-2016,Alm.,7605,6,Sommerhus,71,1969,-8 %
Burrevejen 1 4874 Gedser,1,375000.0,25-11-2016,Alm.,6250,4,Sommerhus,60,1972,-5 %
Fællesdigevej 13 4874 Gedser,13,1645000.0,24-11-2016,Alm.,17880,4,Sommerhus,92,2002,-8 %
Salimorvej 3 4874 Gedser,3,134000.0,23-11-2016,Alm.,1340,3,Villa,100,1900,-23 %
Bellisvejen 13 4874 Gedser,13,955000.0,22-11-2016,Alm.,10159,4,Sommerhus,94,2007,-4 %
Børsholmsvej 15 4874 Gedser,15,300000.0,15-11-2016,Alm.,2307,5,Villa,130,1965,-20 %
Krogedevej 4 4874 Gedser,4,250000.0,14-11-2016,Alm.,2293,3,Villa,109,1910,
Sortevej 53 4874 Gedser,53,660000.0,14-11-2016,Alm.,4258,3,Villa,155,1958,-22 %
Cikorievej 3 4874 Gedser,3,408000.0,11-11-2016,Alm.,7034,2,Sommerhus,58,1974,
Sdr. Boulevard 13 4874 Gedser,13,1195000.0,11-11-2016,Alm.,9192,5,Villa,130,1965,-8 %
Askevej 14 4874 Gedser,14,453000.0,04-11-2016,Alm.,5147,3,Sommerhus,88,1968,-7 %
Gedser Feriepark 39 4874 Gedser,39,125000.0,04-11-2016,Fam.,2976,3,Sommerhus,42,1988,
Ehlersvej 8 4874 Gedser,8,255000.0,01-11-2016,Alm.,4722,3,Sommerhus,54,1968,-35 %
Strandvej 29 4874 Gedser,29,200000.0,24-10-2016,Fam.,1834,5,Villa,109,1907,
Strandvej 5 4874 Gedser,5,185000.0,20-10-2016,Alm.,2102,5,Rækkehus,88,1905,
Fiskebækvej 13 4874 Gedser,13,145000.0,18-10-2016,Alm.,1342,3,Villa,108,1876,-26 %
Høgevejen 9 4874 Gedser,9,246707.0,12-10-2016,Alm.,6325,3,Sommerhus,39,1971,
Blåklokkevejen 11 4874 Gedser,11,435000.0,28-09-2016,Alm.,6214,3,Sommerhus,70,1971,-11 %
Sydfalstervej 18 4874 Gedser,18,850000.0,27-09-2016,Alm.,11643,4,Sommerhus,73,1956,13 %
Sortevej 1 4874 Gedser,1,370000.0,15-09-2016,Alm.,4302,6,Sommerhus,86,1986,-6 %
Sortevej 10 4874 Gedser,10,425000.0,14-09-2016,Alm.,6439,4,Sommerhus,66,1977,-14 %
Tværgade 1 4874 Gedser,1,225000.0,12-09-2016,Alm.,3629,3,Rækkehus,62,1900,-8 %
Brudelysvejen 13 4874 Gedser,13,675000.0,09-09-2016,Alm.,8881,3,Sommerhus,76,1976,-15 %
Kaarevejen 4 4874 Gedser,4,293500.0,07-09-2016,Fam.,4192,2,Villa,70,1920,
Askevej 13 4874 Gedser,13,250000.0,31-08-2016,Alm.,5555,3,Sommerhus,45,1968,
Ellebovej 5 4874 Gedser,5,500000.0,18-08-2016,Alm.,10416,4,Sommerhus,48,1969,-16 %
Svalebovej 15 4874 Gedser,15,337000.0,17-08-2016,Alm.,8023,3,Sommerhus,42,1967,-24 %
Burrevejen 15 4874 Gedser,15,550000.0,15-08-2016,Alm.,6547,5,Sommerhus,84,1973,-8 %
Birkemosevej 23 4874 Gedser,23,990000.0,05-08-2016,Alm.,3461,8,Villa,286,1877,-10 %
Firkløvervej 8 4874 Gedser,8,825000.0,04-08-2016,Alm.,13983,4,Sommerhus,59,1979,-8 %
Burrevejen 18 4874 Gedser,18,535000.0,21-07-2016,Alm.,11888,3,Sommerhus,45,1982,-3 %
Sv. Månssonsvej 10 4874 Gedser,10,660000.0,06-07-2016,Alm.,12941,3,Sommerhus,51,2002,-1 %
Pr. Alexandrinegade 22 4874 Gedser,22,15000.0,30-06-2016,Alm.,159,4,Rækkehus,94,1904,
Rasevej 1 4874 Gedser,1,800000.0,22-06-2016,Alm.,5714,6,Villa,140,1880,-11 %
Gedser Feriepark 5 4874 Gedser,5,240000.0,19-06-2016,Alm.,5714,3,Sommerhus,42,1988,-13 %
Bakken 3 4874 Gedser,3,310000.0,17-06-2016,Alm.,2500,3,Villa,124,1850,-37 %
Burrevejen 8 4874 Gedser,8,191250.0,15-06-2016,Fam.,3415,3,Sommerhus,56,1973,
Gl. Landevej 8 4874 Gedser,8,185000.0,14-06-2016,Alm.,2312,3,Villa,80,1900,-5 %
Vibevejen 3 4874 Gedser,3,300000.0,12-06-2016,Alm.,5172,3,Sommerhus,58,1973,
Havrevej 13 4874 Gedser,13,400000.0,10-06-2016,Alm.,7407,3,Sommerhus,54,1990,
Gedser Feriepark 46 4874 Gedser,46,350000.0,10-06-2016,Alm.,8333,3,Sommerhus,42,1988,
Gøgevej 6 4874 Gedser,6,990000.0,08-06-2016,Alm.,9900,4,Sommerhus,100,1975,
Sdr. Boulevard 14A 4874 Gedser,0,60000.0,01-06-2016,Alm.,1538,2,Villa,39,1934,
Ørnevejen 8 4874 Gedser,8,175900.0,31-05-2016,Alm.,3518,3,Sommerhus,50,1970,
Vesterled 14 4874 Gedser,14,325000.0,29-05-2016,Alm.,11607,2,Sommerhus,28,1968,-28 %
Sdr. Boulevard 10A 4874 Gedser,0,1200000.0,23-05-2016,Alm.,7272,7,Villa,165,1937,-7 %
Ahornvejen 6 4874 Gedser,6,415000.0,20-05-2016,Alm.,7155,3,Sommerhus,58,1974,-16 %
Frede Buchsvej 5 4874 Gedser,5,195000.0,12-05-2016,Alm.,5270,3,Sommerhus,37,1967,0 %
Burrevejen 21 4874 Gedser,21,330000.0,11-05-2016,Alm.,5689,4,Sommerhus,58,1974,-12 %
Brudelysvejen 8 4874 Gedser,8,505000.0,04-05-2016,Alm.,7426,4,Sommerhus,68,1981,-8 %
Firkløvervej 14 4874 Gedser,14,1025000.0,04-05-2016,Alm.,11918,4,Sommerhus,86,2004,-6 %
Kodrivervej 14 4874 Gedser,14,219000.0,03-05-2016,Andet,3650,4,Sommerhus,60,1973,
Birkemosevej 1 4874 Gedser,1,400000.0,03-05-2016,Alm.,881,12,Villa,454,1827,-33 %
Skelby Møllevej 4 4874 Gedser,4,143374.0,28-04-2016,Fam.,1352,5,Villa,106,1900,
Vesterled 12 4874 Gedser,12,300000.0,28-04-2016,Alm.,11538,2,Sommerhus,26,1961,-8 %
Alrunevej 15 4874 Gedser,15,425000.0,09-04-2016,Alm.,7203,3,Sommerhus,59,1975,-6 %
Aktievej 9 4874 Gedser,9,220000.0,07-04-2016,Alm.,11000,1,Sommerhus,20,1971,-15 %
Falkevejen 17 4874 Gedser,17,200000.0,07-04-2016,Alm.,3571,3,Sommerhus,56,1970,
Gedser Feriepark 40 4874 Gedser,40,495000.0,01-04-2016,Alm.,11785,3,Sommerhus,42,1988,
Laur. Jensensgade 2 4874 Gedser,2,360000.0,23-03-2016,Alm.,2666,4,Villa,135,1907,-4 %
Nybygade 6 4874 Gedser,6,235000.0,18-03-2016,Alm.,2117,5,Villa,111,1874,-4 %
Fyrblinkvej 2 4874 Gedser,2,432000.0,14-03-2016,Fam.,8470,3,Sommerhus,51,1973,
Birkemosevej 16 4874 Gedser,16,1100000.0,04-03-2016,Alm.,4330,9,Villa,254,1877,-15 %
Aktievej 19 4874 Gedser,19,460000.0,26-02-2016,Alm.,8679,3,Sommerhus,53,1974,
Strandvej 38 4874 Gedser,38,225000.0,09-02-2016,Alm.,1424,2,Villa,158,1990,-24 %
Gl. Landevej 25 4874 Gedser,25,36163000.0,27-01-2016,Alm.,129153,8,Stuehus,280,1894,
Birkevej 5 4874 Gedser,5,262500.0,22-01-2016,Alm.,2019,5,Villa,130,1966,-11 %
Danmarksgade 11 4874 Gedser,11,100000.0,15-01-2016,Alm.,1204,4,Rækkehus,83,1904,
Følfodvejen 8 4874 Gedser,8,250000.0,12-01-2016,Auktion,4807,4,Sommerhus,52,1989,
Langgade 27C 4874 Gedser,0,200000.0,11-01-2016,Alm.,2666,3,Rækkehus,75,1900,-20 %
Schüttsvej 5 4874 Gedser,5,150000.0,30-12-2015,Alm.,2142,3,Sommerhus,70,2016,
Birkebovej 3 4874 Gedser,3,650000.0,28-12-2015,Alm.,5652,4,Sommerhus,115,2010,
Gedser Feriepark 51 4874 Gedser,51,150000.0,28-12-2015,Alm.,3571,3,Sommerhus,42,1988,
Følfodvejen 3 4874 Gedser,3,365000.0,20-12-2015,Alm.,4055,4,Sommerhus,90,1969,
Gl. Landevej 56 4874 Gedser,56,440000.0,20-12-2015,Alm.,3464,4,Villa,127,1900,-20 %
Hvedevej 11 4874 Gedser,11,650000.0,16-12-2015,Alm.,6190,4,Sommerhus,105,2009,0 %
Pionervej 16 4874 Gedser,16,313300.0,15-12-2015,Fam.,20886,1,Sommerhus,15,2006,
Langgade 11 4874 Gedser,11,50000.0,14-12-2015,Alm.,657,4,Rækkehus,76,1903,
Gedser Feriepark 1 4874 Gedser,1,280000.0,14-12-2015,Alm.,6666,3,Sommerhus,42,1988,-5 %
Kildegårds Alle 3 4874 Gedser,3,225000.0,10-12-2015,Alm.,1906,4,Villa,118,1923,-24 %
Langgade 77 4874 Gedser,77,250000.0,04-12-2015,Alm.,2083,4,Villa,120,1935,-15 %
Lindevejen 4 4874 Gedser,4,525000.0,02-12-2015,Alm.,2949,5,Villa,178,1973,-24 %
Genvej 2 4874 Gedser,2,499000.0,24-11-2015,Alm.,5483,3,Villa,91,1900,0 %
Sv. Månssonsvej 11 4874 Gedser,11,500000.0,16-11-2015,Alm.,6410,5,Sommerhus,78,1968,0 %
Bynkevejen 30 4874 Gedser,30,525000.0,10-11-2015,Fam.,7000,4,Sommerhus,75,1975,
Blåklokkevejen 19 4874 Gedser,19,425000.0,08-11-2015,Alm.,5592,3,Sommerhus,76,1973,
Krusevej 1 4874 Gedser,1,20000.0,07-11-2015,Alm.,0,2,Fritid,0,1966,
Genvej 21 4874 Gedser,21,485000.0,06-11-2015,Alm.,3759,4,Villa,129,1974,-2 %
Falkevejen 7 4874 Gedser,7,230000.0,03-11-2015,Alm.,3593,2,Sommerhus,64,1970,
Langgade 25 4874 Gedser,25,350000.0,02-11-2015,Alm.,1741,4,Villa,201,1920,-10 %
Krusevej 6 4874 Gedser,6,550000.0,02-11-2015,Alm.,5555,5,Sommerhus,99,1959,-12 %
Sydfalstervej 10 4874 Gedser,10,541600.0,01-11-2015,Fam.,6943,4,Sommerhus,78,1972,
Codansvej 4 4874 Gedser,4,308380.0,27-10-2015,Andet,4343,4,Sommerhus,71,1979,
Birkevej 10 4874 Gedser,10,550000.0,21-10-2015,Alm.,4330,4,Villa,127,1965,
Lodsstræde 2 4874 Gedser,2,120000.0,15-10-2015,Alm.,1333,4,Villa,90,1909,-20 %
Schüttsvej 10 4874 Gedser,10,375000.0,11-10-2015,Fam.,6696,3,Sommerhus,56,1973,
Krogedevej 7 4874 Gedser,7,395000.0,09-10-2015,Alm.,2615,4,Villa,151,1991,0 %
Langgade 27E 4874 Gedser,0,206000.0,02-10-2015,Alm.,2641,3,Rækkehus,78,1900,
Sdr. Boulevard 20 4874 Gedser,20,650000.0,01-10-2015,Alm.,5416,4,Villa,120,1934,
Fællesdigevej 77 4874 Gedser,77,800000.0,15-09-2015,Alm.,11594,4,Sommerhus,69,2012,
Gl. Landevej 60 4874 Gedser,60,845000.0,14-09-2015,Alm.,4801,8,Villa,176,1925,-6 %
Sydfalstervej 14 4874 Gedser,14,295000.0,13-09-2015,Fam.,2633,4,Sommerhus,112,2017,-57 %
Græslodden 13 4874 Gedser,13,450000.0,05-09-2015,Alm.,6617,4,Sommerhus,68,1977,-17 %
Strandvej 25 4874 Gedser,25,270000.0,03-09-2015,Alm.,3461,2,Villa,78,1917,-8 %
Strandvej 35 4874 Gedser,35,125000.0,03-09-2015,Alm.,1190,4,Villa,105,1900,0 %
Cikorievej 6 4874 Gedser,6,255000.0,21-08-2015,Alm.,7500,2,Sommerhus,34,1969,-4 %
Østre Alle 3 4874 Gedser,3,125000.0,20-08-2015,Alm.,1168,4,Villa,107,1922,
Perikumvejen 9 4874 Gedser,9,655000.0,12-08-2015,Alm.,10564,3,Sommerhus,62,1975,
Ødevej 14 4874 Gedser,14,925000.0,11-08-2015,Alm.,10393,4,Sommerhus,89,1999,
Pr. Alexandrinegade 20 4874 Gedser,20,140000.0,10-08-2015,Alm.,1359,4,Villa,103,1904,-15 %
Bøgevejen 1 4874 Gedser,1,754000.0,07-08-2015,Alm.,11088,4,Sommerhus,68,1986,-5 %
Høfdevej 15 4874 Gedser,15,955000.0,07-08-2015,Alm.,16465,4,Sommerhus,58,1978,-4 %
Gl. Landevej 27 4874 Gedser,27,449000.0,05-08-2015,Auktion,2245,7,Villa,200,1877,0 %
Sdr. Boulevard 4A 4874 Gedser,0,150000.0,05-08-2015,Alm.,2142,3,Villa,70,1905,-35 %
Kaarevejen 2 4874 Gedser,2,540000.0,27-07-2015,Alm.,7200,3,Villa,75,1900,-9 %
Aktievej 36 4874 Gedser,36,301979.0,14-07-2015,Fam.,3728,5,Sommerhus,81,1971,
Glentevejen 6 4874 Gedser,6,475000.0,29-06-2015,Alm.,6884,3,Sommerhus,69,1984,-5 %
Genvej 13 4874 Gedser,13,115000.0,29-06-2015,Alm.,1210,2,Villa,95,1927,-41 %
Midtvej 6 4874 Gedser,6,552500.0,25-06-2015,Fam.,10625,4,Sommerhus,52,1976,
Kobbelsøvej 14 4874 Gedser,14,285000.0,22-06-2015,Alm.,1507,4,Villa,189,1979,-43 %
Engvejen 7 4874 Gedser,7,119000.0,18-06-2015,Alm.,1565,3,Rækkehus,76,1905,-18 %
Fællesdigevej 28 4874 Gedser,28,500000.0,16-06-2015,Fam.,5000,4,Sommerhus,100,1962,
Høgevejen 11 4874 Gedser,11,325000.0,16-06-2015,Alm.,5508,4,Sommerhus,59,1971,0 %
Askevej 7 4874 Gedser,7,575000.0,01-06-2015,Alm.,11500,3,Sommerhus,50,1969,
Burrevejen 14 4874 Gedser,14,208000.0,30-05-2015,Fam.,3781,4,Sommerhus,55,1983,
Aktievej 33 4874 Gedser,33,282000.0,20-05-2015,Alm.,5640,3,Sommerhus,50,1977,-5 %
Alrunevej 17 4874 Gedser,17,530000.0,11-05-2015,Alm.,10600,3,Sommerhus,50,1974,-3 %
Brudelysvejen 6 4874 Gedser,6,650000.0,07-05-2015,Alm.,9285,4,Sommerhus,70,1989,-6 %
Krogedevej 12 4874 Gedser,12,280000.0,02-05-2015,Alm.,1379,6,Stuehus,203,1868,-5 %
Pionervej 24 4874 Gedser,24,700000.0,30-04-2015,Alm.,8750,4,Sommerhus,80,1976,-7 %
Vendersvej 9 4874 Gedser,9,300000.0,17-04-2015,Alm.,4687,3,Sommerhus,64,1978,0 %
Porsevej 12 4874 Gedser,12,370000.0,07-04-2015,Fam.,9250,2,Sommerhus,40,1973,
Høfdevej 17 4874 Gedser,17,448500.0,28-03-2015,Fam.,6407,4,Sommerhus,70,1984,
Falkevejen 10 4874 Gedser,10,265000.0,26-03-2015,Alm.,4732,3,Sommerhus,56,1975,-24 %
Ørnevejen 3 4874 Gedser,3,399000.0,25-03-2015,Alm.,6650,4,Sommerhus,60,1986,
Kobbelsøvej 8A 4874 Gedser,0,23017000.0,20-03-2015,Alm.,146605,6,Stuehus,157,1912,
Bulmeurtvej 3 4874 Gedser,3,300000.0,10-03-2015,Alm.,5263,2,Sommerhus,57,1974,-18 %
Gedser Feriepark 56 4874 Gedser,56,210000.0,06-03-2015,Alm.,5000,3,Sommerhus,42,1988,-16 %
Høfdevej 9 4874 Gedser,9,331667.0,12-02-2015,Alm.,3454,5,Sommerhus,96,2000,
Vesterled 16 4874 Gedser,16,140000.0,04-02-2015,Auktion,3181,3,Sommerhus,44,1966,
Gedser Feriepark 28 4874 Gedser,28,200000.0,26-01-2015,Alm.,4761,3,Sommerhus,42,1988,-27 %
Gedser Feriepark 16 4874 Gedser,16,306000.0,21-01-2015,Alm.,7285,3,Sommerhus,42,1988,
Bynkevejen 1 4874 Gedser,1,400000.0,29-12-2014,Alm.,7692,4,Sommerhus,52,1974,-38 %
Gl. Landevej 49 4874 Gedser,49,650000.0,26-12-2014,Alm.,2731,10,Sommerhus,238,1887,-27 %
Langgade 30 4874 Gedser,30,350000.0,19-12-2014,Alm.,2892,4,Rækkehus,121,1922,-7 %
Engvejen 14 4874 Gedser,14,38558.0,10-12-2014,Auktion,341,4,Villa,113,1955,
Burrevejen 5 4874 Gedser,5,200000.0,28-11-2014,Alm.,3076,3,Sommerhus,65,1974,-32 %
