address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Flensborgvej 71 6360 Tinglev,71,90000.0,15-05-2017,Fam.,1125,3,Villa,80,1800,
Realskolevej 3 6360 Tinglev,3,300000.0,05-05-2017,Alm.,1807,5,Villa,166,1929,-14 %
Flensborglandevej 5 6360 Tinglev,5,290000.0,24-04-2017,Alm.,2710,5,Villa,107,1950,-17 %
Vestermarken 7 6360 Tinglev,7,700000.0,19-04-2017,Alm.,5833,5,Villa,120,1972,-5 %
Terkelsbøl Bygade 15 6360 Tinglev,15,247500.0,10-04-2017,Fam.,2270,3,Villa,109,1950,
Flensborglandevej 38 6360 Tinglev,38,260000.0,05-04-2017,Fam.,1452,5,Villa,179,1935,
Bajstrup Bygade 39 6360 Tinglev,39,365000.0,27-03-2017,Alm.,3258,4,Villa,112,1962,
Gammel Vippelvej 10 6360 Tinglev,10,2065000.0,24-03-2017,Alm.,9694,6,Villa,213,2008,-4 %
Grønnevej 19 6360 Tinglev,19,300000.0,21-03-2017,Alm.,2000,4,Villa,150,1920,-14 %
Hovedgaden 37 6360 Tinglev,37,425000.0,20-03-2017,Andet,4166,8,Lejlighed,102,1911,
Uge Allegade 26 6360 Tinglev,26,1995000.0,17-03-2017,Alm.,8636,7,Villa,231,1885,0 %
Grænsevejen 79 6360 Tinglev,79,2422500.0,16-03-2017,Fam.,16258,5,Stuehus,149,1979,
Timianvænget 17 6360 Tinglev,17,625000.0,22-02-2017,Alm.,5387,4,Villa,116,1978,-10 %
Uge Kådnervej 20 6360 Tinglev,20,835000.0,22-02-2017,Alm.,5758,4,Villa,145,1972,-12 %
Hovedgaden 95 6360 Tinglev,95,405639.0,21-02-2017,Alm.,2503,4,Villa,162,1975,
Lovtrup Vestermark 19 6360 Tinglev,19,1315000.0,13-02-2017,Alm.,5136,10,Villa,256,1910,-18 %
Lovtrup Vestermark 31 6360 Tinglev,31,11025000.0,30-01-2017,Alm.,68055,6,Stuehus,162,1927,
Eggebækvej 21 6360 Tinglev,21,775000.0,04-01-2017,Alm.,4967,5,Villa,156,1870,-13 %
Hovedgaden 49 6360 Tinglev,49,250000.0,03-01-2017,Alm.,2358,4,Villa,106,1961,-28 %
