address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kløvervej 9 4700 Næstved,9,945000.0,23-05-2017,Alm.,16875,4,Villa,56,1945,6 %
Klarinetvej 37 4700 Næstved,37,925000.0,16-05-2017,Andet,6851,4,Villa,135,2003,-51 %
"Roarsvej 8, ST. 8 4700 Næstved",8,585000.0,16-05-2017,Alm.,8239,2,Lejlighed,71,1980,0 %
Elverhøjsvej 13 4700 Næstved,13,975000.0,16-05-2017,Alm.,10263,4,Villa,95,1961,-7 %
Jørgen Jensens Vej 10 4700 Næstved,10,995000.0,16-05-2017,Alm.,8024,5,Villa,124,1930,0 %
Præstøvej 91 4700 Næstved,91,1112500.0,15-05-2017,Alm.,15239,3,Rækkehus,73,1988,-5 %
Bækgårdsvej 9A 4700 Næstved,0,220000.0,15-05-2017,Fam.,2291,4,Villa,96,1967,
"Niels W Gades Vej 80, 1. TH 4700 Næstved",0,795000.0,09-05-2017,Alm.,10192,3,Lejlighed,78,1989,0 %
Ferskenvej 127 4700 Næstved,127,1345000.0,09-05-2017,Alm.,12570,4,Rækkehus,107,1969,-2 %
Krogagervej 6 4700 Næstved,6,1575000.0,08-05-2017,Alm.,11250,4,Villa,140,1972,0 %
Åderupvej 113C 4700 Næstved,0,1795000.0,06-05-2017,Alm.,16318,4,Villa,110,2010,-5 %
"Parkvej 24, 6. TV 4700 Næstved",0,675000.0,05-05-2017,Alm.,8132,3,Lejlighed,83,1964,0 %
Hvedevænget 6 4700 Næstved,6,414721.0,04-05-2017,Andet,5681,3,Villa,73,1938,
Jørgen Jensens Vej 24 4700 Næstved,24,975000.0,04-05-2017,Alm.,6500,4,Villa,150,1915,-11 %
Frihedsvej 31 4700 Næstved,31,4125000.0,04-05-2017,Alm.,10364,9,Villa,398,1977,-3 %
"Parkvej 4, 3. TH 4700 Næstved",0,775000.0,03-05-2017,Alm.,8157,4,Lejlighed,95,1964,
Grøftestykkerne 3 4700 Næstved,3,2000000.0,02-05-2017,Alm.,9708,5,Villa,206,2016,
Hvedevænget 135 4700 Næstved,135,1945000.0,01-05-2017,Alm.,15436,5,Villa,126,1961,3 %
Tarupvej 47 4700 Næstved,47,740000.0,28-04-2017,Alm.,14509,2,Rækkehus,51,1972,-6 %
"Havnen 7B, 1 4700 Næstved",1,780000.0,27-04-2017,Alm.,14181,2,Lejlighed,55,1905,-5 %
