address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Brunbjergvej 2 7190 Billund,2,90000.0,17-05-2017,Alm.,242,6,Stuehus,371,1930,
Pilestien 361 7190 Billund,361,1650000.0,02-05-2017,Alm.,20121,4,Sommerhus,82,2009,
Pilestien 392 7190 Billund,392,2040000.0,28-04-2017,Fam.,16721,5,Sommerhus,122,2009,
Vestervang 31 7190 Billund,31,1630000.0,21-04-2017,Alm.,12164,6,Villa,134,1986,-4 %
Sønderkær 353 7190 Billund,353,1293000.0,12-04-2017,Alm.,14862,3,Rækkehus,87,1985,
Søndermarksvej 203 7190 Billund,203,1800000.0,07-04-2017,Alm.,8612,8,Villa,209,1970,-5 %
Pilestien 290 7190 Billund,290,1500000.0,03-04-2017,Alm.,20833,3,Sommerhus,72,2009,-2 %
Pilestien 305 7190 Billund,305,1873000.0,27-03-2017,Alm.,16723,4,Sommerhus,112,2009,-1 %
Åstvej 12 7190 Billund,12,3050000.0,24-03-2017,Andet,14950,4,Villa,204,1975,
Møllevænget 19 7190 Billund,19,1050000.0,23-03-2017,Alm.,13461,3,Villa,78,1965,-4 %
Hyldestien 270 7190 Billund,270,2225000.0,22-03-2017,Alm.,18237,5,Sommerhus,122,2008,
Pilestien 405 7190 Billund,405,1515000.0,12-03-2017,Alm.,21041,3,Sommerhus,72,2009,0 %
Vestervang 9 7190 Billund,9,1675000.0,10-03-2017,Alm.,9970,6,Villa,168,1986,0 %
Søndermarksvej 309 7190 Billund,309,2790000.0,09-03-2017,Alm.,12798,6,Villa,218,1970,
Flintemarken 17 7190 Billund,17,1775000.0,08-03-2017,Alm.,10628,5,Villa,167,1990,
Sønderkær 473 7190 Billund,473,1295000.0,05-03-2017,Alm.,13080,4,Rækkehus,99,1986,0 %
Tingstedet 103 7190 Billund,103,2200000.0,28-02-2017,Alm.,13017,6,Villa,169,1998,-10 %
Skovparken 320 7190 Billund,320,1910000.0,24-02-2017,Alm.,10730,6,Villa,178,1966,-4 %
Plougslundvej 171 7190 Billund,171,1745000.0,22-02-2017,Alm.,12288,6,Villa,142,1973,0 %
Åstvej 14 7190 Billund,14,3000000.0,22-02-2017,Andet,11029,7,Villa,272,1996,
Løvlundvej 29 7190 Billund,29,1000000.0,21-02-2017,Alm.,4878,8,Stuehus,205,1902,
Sønderkær 177 7190 Billund,177,1800000.0,21-02-2017,Alm.,11764,5,Villa,153,1978,
Pilestien 692 7190 Billund,692,1450000.0,16-02-2017,Alm.,20138,3,Sommerhus,72,2011,-3 %
Pilestien 273 7190 Billund,273,1584000.0,13-02-2017,Alm.,19317,4,Sommerhus,82,2009,-1 %
Sønderkær 112 7190 Billund,112,1695000.0,13-02-2017,Alm.,11770,5,Villa,144,1977,
Lillevang 35 7190 Billund,35,2495000.0,10-02-2017,Alm.,15593,6,Villa,160,2004,0 %
Sønderkær 528 7190 Billund,528,1765000.0,06-02-2017,Alm.,11535,6,Villa,153,1979,-1 %
Pilestien 380 7190 Billund,380,1770000.0,06-02-2017,Alm.,15803,4,Sommerhus,112,2009,-7 %
Sønderkær 271 7190 Billund,271,2675000.0,03-02-2017,Alm.,11580,8,Villa,231,1979,-3 %
Sønderkær 335 7190 Billund,335,1100000.0,01-02-2017,Fam.,12087,3,Rækkehus,91,1980,
Lillevang 110 7190 Billund,110,3400000.0,01-02-2017,Alm.,16190,6,Villa,210,2012,-3 %
Toften 11 7190 Billund,11,1375000.0,27-01-2017,Alm.,8814,5,Villa,156,1971,
Lysningen 30 7190 Billund,30,625000.0,18-01-2017,Fam.,6578,4,Rækkehus,95,1986,
Solsortvej 10 7190 Billund,10,645000.0,17-01-2017,Alm.,7678,4,Villa,84,1960,
Hans Jensensvej 3 7190 Billund,3,10000000.0,17-01-2017,Alm.,16313,12,Villa,613,1959,
Østerbo 2 7190 Billund,2,1920000.0,13-01-2017,Alm.,15483,5,Villa,124,1955,-4 %
"Lindevej 8, 1 7190 Billund",1,2150000.0,11-01-2017,Alm.,15467,3,Villa,139,1920,
Ole Kirks Vej 21 7190 Billund,21,1150000.0,09-01-2017,Alm.,8914,3,Villa,129,1956,-8 %
Sønderkær 451 7190 Billund,451,1237500.0,07-01-2017,Alm.,13750,3,Rækkehus,90,1983,-4 %
Flintemarken 79 7190 Billund,79,1695000.0,06-01-2017,Alm.,13242,5,Villa,128,1987,0 %
Hyldestien 74 7190 Billund,74,1475000.0,03-01-2017,Alm.,20486,3,Villa,72,2008,-1 %
Hyldestien 244 7190 Billund,244,2170000.0,03-01-2017,Alm.,17786,5,Sommerhus,122,2008,-1 %
Fyrrevænget 115 7190 Billund,115,1180000.0,02-01-2017,Alm.,9833,4,Villa,120,1969,-2 %
Tingstedet 111 7190 Billund,111,2845000.0,02-01-2017,Alm.,15378,6,Villa,185,1998,-1 %
Egevænget 202 7190 Billund,202,837448.0,01-01-2017,Alm.,4576,6,Villa,183,1972,
Lillevang 57 7190 Billund,57,2650000.0,21-12-2016,Alm.,14887,6,Villa,178,2003,-2 %
Kobjergvej 1A 7190 Billund,0,14050000.0,21-12-2016,Alm.,85670,6,Stuehus,164,1880,
Sønderkær 363 7190 Billund,363,2400000.0,19-12-2016,Alm.,12631,4,Villa,190,1986,
Mølleparken 274 7190 Billund,274,1660000.0,16-12-2016,Alm.,10060,5,Villa,165,1975,-2 %
Birkestien 119 7190 Billund,119,675209.0,11-12-2016,Andet,8234,4,Sommerhus,82,2008,
Kærvej 405 7190 Billund,405,1050000.0,30-11-2016,Alm.,4883,8,Villa,215,1973,
Elkjærhøjevej 3 7190 Billund,3,1130000.0,29-11-2016,Alm.,5824,6,Villa,194,1915,
Sønderkær 165 7190 Billund,165,1240000.0,28-11-2016,Alm.,9253,5,Villa,134,1976,
Sønderkær 395 7190 Billund,395,1395000.0,23-11-2016,Alm.,12025,4,Villa,116,1985,
Birkestien 44 7190 Billund,44,1700000.0,17-11-2016,Alm.,20731,4,Sommerhus,82,2008,
Grønningen 34 7190 Billund,34,1395000.0,16-11-2016,Alm.,13037,4,Rækkehus,107,1989,
Fyrrevænget 404 7190 Billund,404,1610000.0,15-11-2016,Alm.,13416,4,Villa,120,1971,
Skovparken 108B 7190 Billund,0,2550000.0,14-11-2016,Alm.,14010,5,Villa,182,1970,
Birkestien 20 7190 Billund,20,1600000.0,14-11-2016,Alm.,19512,4,Sommerhus,82,2008,
Pilestien 204 7190 Billund,204,1649000.0,14-11-2016,Alm.,22902,3,Sommerhus,72,2010,
Markskellet 48 7190 Billund,48,760000.0,13-11-2016,Alm.,5629,5,Villa,135,1996,
Sønderkær 424 7190 Billund,424,1700000.0,12-11-2016,Alm.,12408,5,Villa,137,1980,-3 %
Toften 61 7190 Billund,61,1375000.0,09-11-2016,Alm.,10036,4,Villa,137,1970,0 %
Elmelunden 111 7190 Billund,111,1375000.0,08-11-2016,Alm.,13349,4,Villa,103,1963,-1 %
Pilestien 301 7190 Billund,301,1550000.0,07-11-2016,Alm.,18902,4,Sommerhus,82,2009,-3 %
Markskellet 84 7190 Billund,84,2150000.0,03-11-2016,Alm.,14527,6,Villa,148,1994,-2 %
Markskellet 44 7190 Billund,44,1925000.0,01-11-2016,Alm.,12581,6,Villa,153,1993,-4 %
Sønderkær 385 7190 Billund,385,1575000.0,01-11-2016,Alm.,12115,4,Villa,130,1985,-1 %
Pilestien 205 7190 Billund,205,1570000.0,30-10-2016,Alm.,19146,4,Sommerhus,82,2009,-3 %
Grønningen 16 7190 Billund,16,1950000.0,29-10-2016,Alm.,11142,5,Villa,175,1998,-2 %
Præstevang 13 7190 Billund,13,1175000.0,27-10-2016,Alm.,8159,5,Villa,144,1959,
Pilestien 632 7190 Billund,632,1570000.0,18-10-2016,Alm.,21805,3,Sommerhus,72,2014,-2 %
Pilestien 501 7190 Billund,501,1820000.0,17-10-2016,Alm.,16250,4,Sommerhus,112,2009,
Lillevang 150 7190 Billund,150,3650000.0,14-10-2016,Alm.,17980,5,Villa,203,2013,
Elmelunden 218 7190 Billund,218,1300000.0,10-10-2016,Alm.,8783,6,Villa,148,1964,-3 %
Hyldestien 118 7190 Billund,118,1250000.0,06-10-2016,Alm.,21551,3,Sommerhus,58,2008,-7 %
Tingstedet 23 7190 Billund,23,2200000.0,06-10-2016,Alm.,10945,8,Villa,201,1996,
Pilestien 408 7190 Billund,408,2295000.0,06-10-2016,Alm.,18811,5,Sommerhus,122,2009,
Pilestien 624 7190 Billund,624,1570000.0,06-10-2016,Alm.,21805,3,Sommerhus,72,2014,
Pilestien 626 7190 Billund,626,1570000.0,06-10-2016,Alm.,21805,3,Sommerhus,72,2014,-2 %
Pilestien 360 7190 Billund,360,2295000.0,05-10-2016,Alm.,18811,5,Sommerhus,122,2009,
Tingstedet 19 7190 Billund,19,2040000.0,30-09-2016,Alm.,12993,7,Villa,157,1996,
Elmelunden 207 7190 Billund,207,650000.0,26-09-2016,Alm.,6989,4,Villa,93,1964,
Skovparken 228 7190 Billund,228,1645000.0,23-09-2016,Alm.,9088,7,Villa,181,1968,0 %
Birkestien 199 7190 Billund,199,2100000.0,22-09-2016,Alm.,17213,5,Sommerhus,122,2008,-16 %
Fasanvej 25 7190 Billund,25,1476300.0,16-09-2016,Alm.,11100,4,Villa,133,1966,
Toften 69 7190 Billund,69,2280000.0,15-09-2016,Alm.,11752,7,Villa,194,1968,-3 %
Plougslundvej 165 7190 Billund,165,1835000.0,14-09-2016,Alm.,11054,6,Villa,166,1973,
Plougslundvej 215 7190 Billund,215,1200000.0,14-09-2016,Alm.,10526,3,Villa,114,1973,0 %
Sønderkær 180 7190 Billund,180,1760000.0,14-09-2016,Alm.,9723,7,Villa,181,1977,
Lillevang 100 7190 Billund,100,1044567.0,14-09-2016,Fam.,6330,4,Villa,165,2009,
Hovedgaden 35 7190 Billund,35,1250000.0,13-09-2016,Alm.,20833,3,Villa,60,1953,
Sdr. Almstokvej 4 7190 Billund,4,1245000.0,12-09-2016,Alm.,7455,8,Stuehus,167,1894,-11 %
Pilestien 628 7190 Billund,628,1570000.0,07-09-2016,Alm.,21805,3,Sommerhus,72,2014,
Stilbjergvej 25 7190 Billund,25,1900000.0,02-09-2016,Alm.,11801,5,Stuehus,161,1928,-9 %
Pilestien 630 7190 Billund,630,1545000.0,30-08-2016,Alm.,21458,3,Sommerhus,72,2014,0 %
Tingstedet 104 7190 Billund,104,2350000.0,29-08-2016,Alm.,11633,7,Villa,202,1998,-9 %
Lillevang 145 7190 Billund,145,3000000.0,25-08-2016,Alm.,17543,6,Villa,171,2012,
Hyldestien 2 7190 Billund,2,1575000.0,23-08-2016,Alm.,19207,4,Sommerhus,82,2008,
Lillevang 72 7190 Billund,72,4145000.0,22-08-2016,Alm.,16918,5,Villa,245,2008,0 %
Pilestien 423 7190 Billund,423,1500000.0,21-08-2016,Alm.,20833,3,Sommerhus,72,2009,
Søndermarksvej 307 7190 Billund,307,1655000.0,19-08-2016,Alm.,9566,6,Villa,173,1970,-2 %
Egevænget 111 7190 Billund,111,1250000.0,19-08-2016,Alm.,10080,4,Villa,124,1972,
Hovedgaden 37 7190 Billund,37,1150000.0,19-08-2016,Alm.,11500,4,Villa,100,1943,
Hovedgaden 39 7190 Billund,39,1145000.0,19-08-2016,Alm.,10700,4,Villa,107,1945,-8 %
Hønseringen 9 7190 Billund,9,450000.0,19-08-2016,Alm.,3383,4,Villa,133,2017,
Hønseringen 7 7190 Billund,7,493750.0,19-08-2016,Alm.,2904,5,Villa,170,2017,
Plougslundvej 203 7190 Billund,203,1975000.0,11-08-2016,Alm.,9974,6,Villa,198,1974,-1 %
Lillevang 112 7190 Billund,112,3495000.0,11-08-2016,Alm.,18015,6,Villa,194,2011,0 %
Fyrrevænget 108 7190 Billund,108,2300000.0,07-08-2016,Alm.,11057,7,Villa,208,1969,-4 %
Tingstedet 61 7190 Billund,61,2045000.0,05-08-2016,Alm.,13453,6,Villa,152,1997,0 %
Hønseringen 27 7190 Billund,27,475000.0,02-08-2016,Alm.,2581,5,Villa,184,2017,
Tinsoldaten 17 7190 Billund,17,430000.0,01-08-2016,Alm.,2362,5,Villa,182,2017,
Lillevang 109 7190 Billund,109,2705000.0,30-07-2016,Alm.,12942,5,Villa,209,2009,-3 %
Puggårdsvej 1A 7190 Billund,0,1565000.0,28-07-2016,Fam.,5905,7,Stuehus,265,2000,
Almstokvej 17 7190 Billund,17,1440000.0,26-07-2016,Alm.,8470,6,Villa,170,1954,-3 %
Mølleparken 384 7190 Billund,384,1475000.0,21-07-2016,Alm.,11346,5,Villa,130,1980,
Pilestien 368 7190 Billund,368,986227.0,20-07-2016,Andet,8083,5,Sommerhus,122,2009,
Sønderkær 301 7190 Billund,301,1630000.0,18-07-2016,Alm.,10794,5,Villa,151,1984,
Toften 3 7190 Billund,3,1445000.0,15-07-2016,Alm.,11201,4,Villa,129,1969,0 %
Lillevang 97 7190 Billund,97,2900000.0,08-07-2016,Alm.,14646,6,Villa,198,2011,-3 %
Pilestien 244 7190 Billund,244,850000.0,06-07-2016,Fam.,11805,3,Sommerhus,72,2010,
Sønderkær 138 7190 Billund,138,1895000.0,27-06-2016,Alm.,11081,5,Villa,171,1977,0 %
Sønderkær 391 7190 Billund,391,1350000.0,23-06-2016,Alm.,11157,4,Villa,121,1985,-3 %
Birkestien 187 7190 Billund,187,2245000.0,22-06-2016,Alm.,18401,5,Sommerhus,122,2008,
Hedegårdsvej 14 7190 Billund,14,2095000.0,22-06-2016,Alm.,12932,6,Villa,162,1998,0 %
Pilestien 403 7190 Billund,403,1450000.0,22-06-2016,Alm.,20138,3,Sommerhus,72,2009,
Markskellet 15 7190 Billund,15,1150000.0,18-06-2016,Alm.,14197,3,Rækkehus,81,1988,
Mølleparken 402 7190 Billund,402,1545000.0,17-06-2016,Alm.,11444,5,Villa,135,1986,0 %
Pilestien 304 7190 Billund,304,2275000.0,14-06-2016,Alm.,18647,5,Sommerhus,122,2009,0 %
Hønseringen 11 7190 Billund,11,430000.0,14-06-2016,Alm.,2118,6,Villa,203,2017,
Pilestien 298 7190 Billund,298,499000.0,13-06-2016,Andet,6930,3,Sommerhus,72,2009,
Lillevang 48 7190 Billund,48,3060000.0,13-06-2016,Alm.,15300,6,Villa,200,2007,-4 %
Hyldestien 335 7190 Billund,335,1650000.0,10-06-2016,Alm.,20121,4,Sommerhus,82,2008,-3 %
Flintemarken 2 7190 Billund,2,1645000.0,10-06-2016,Alm.,10477,5,Villa,157,1987,0 %
Pilestien 610 7190 Billund,610,1545000.0,09-06-2016,Alm.,21458,3,Sommerhus,72,2014,
Hyldestien 172 7190 Billund,172,2175000.0,08-06-2016,Alm.,17827,5,Sommerhus,122,2008,-1 %
Birkestien 167 7190 Billund,167,1300000.0,08-06-2016,Alm.,22413,3,Sommerhus,58,2008,-6 %
Lillevang 87 7190 Billund,87,3237500.0,08-06-2016,Alm.,16434,6,Villa,197,2007,-5 %
Pilestien 625 7190 Billund,625,795000.0,06-06-2016,Andet,8932,4,Sommerhus,89,2011,
Tinsoldaten 11 7190 Billund,11,490000.0,03-06-2016,Alm.,2413,5,Villa,203,2016,
Søndermarksvej 105 7190 Billund,105,844693.0,01-06-2016,Andet,5279,6,Villa,160,1968,
Ankelbovej 9 7190 Billund,9,2050000.0,01-06-2016,Alm.,9534,6,Stuehus,215,1984,
Pilestien 323 7190 Billund,323,1675000.0,30-05-2016,Alm.,14955,4,Sommerhus,112,2009,-13 %
Tinsoldaten 3 7190 Billund,3,410000.0,30-05-2016,Alm.,2252,6,Villa,182,2016,
Pilestien 622 7190 Billund,622,1595000.0,27-05-2016,Alm.,22152,3,Sommerhus,72,2014,
Mølleparken 414 7190 Billund,414,1500000.0,24-05-2016,Alm.,10638,4,Villa,141,1985,-3 %
Mølleparken 145 7190 Billund,145,900000.0,20-05-2016,Fam.,4500,7,Villa,200,1976,
Plougslundvej 139 7190 Billund,139,2200000.0,20-05-2016,Alm.,12500,5,Villa,176,1973,-4 %
Egevænget 216 7190 Billund,216,1501000.0,18-05-2016,Alm.,11726,4,Villa,128,1987,11 %
Kærvej 325 7190 Billund,325,1200000.0,17-05-2016,Alm.,8759,5,Villa,137,1972,
Hyldestien 191 7190 Billund,191,1565000.0,16-05-2016,Alm.,19085,4,Sommerhus,82,2008,-2 %
Pilestien 614 7190 Billund,614,1485000.0,16-05-2016,Alm.,20625,3,Sommerhus,72,2014,-4 %
Lillevang 136 7190 Billund,136,445000.0,13-05-2016,Alm.,2486,5,Villa,179,2017,
Birkestien 66 7190 Billund,66,2300000.0,10-05-2016,Alm.,18852,5,Sommerhus,122,2007,-2 %
Plougslundvej 113 7190 Billund,113,800000.0,04-05-2016,Fam.,6015,5,Villa,133,1972,
Tinsoldaten 21 7190 Billund,21,490000.0,03-05-2016,Alm.,2139,6,Villa,229,2017,
Hønseringen 13 7190 Billund,13,405000.0,03-05-2016,Alm.,2469,5,Villa,164,2017,
Søndermarksvej 412 7190 Billund,412,2295000.0,29-04-2016,Alm.,12540,6,Villa,183,1973,
Birkestien 231 7190 Billund,231,1735000.0,27-04-2016,Alm.,15491,4,Sommerhus,112,2008,-10 %
Møllevænget 13 7190 Billund,13,950000.0,26-04-2016,Alm.,8189,4,Villa,116,1965,-5 %
Pilestien 400 7190 Billund,400,2106000.0,26-04-2016,Alm.,17262,5,Sommerhus,122,2009,
Pilestien 271 7190 Billund,271,1550000.0,23-04-2016,Alm.,18902,4,Sommerhus,82,2009,-9 %
Lindevej 10 7190 Billund,10,1525000.0,23-04-2016,Alm.,9838,6,Villa,155,1972,-4 %
Vibevej 6 7190 Billund,6,900000.0,21-04-2016,Alm.,8333,4,Villa,108,1964,-5 %
Vestervang 29 7190 Billund,29,1575000.0,15-04-2016,Alm.,11753,5,Villa,134,1986,
Pilestien 398 7190 Billund,398,2125000.0,14-04-2016,Alm.,17418,5,Sommerhus,122,2009,-6 %
Flintemarken 28 7190 Billund,28,1725000.0,06-04-2016,Alm.,11577,5,Villa,149,1994,
Hønseringen 21 7190 Billund,21,390000.0,05-04-2016,Alm.,2392,5,Villa,163,2016,
Sønderkær 361 7190 Billund,361,2595000.0,01-04-2016,Alm.,15446,6,Villa,168,1984,0 %
Granvej 5 7190 Billund,5,1225000.0,31-03-2016,Alm.,8166,3,Villa,150,1959,
Birkestien 8 7190 Billund,8,1750000.0,31-03-2016,Alm.,21341,4,Sommerhus,82,2008,0 %
Birkestien 68 7190 Billund,68,2190000.0,31-03-2016,Alm.,17950,5,Sommerhus,122,2007,-2 %
Møllevænget 21 7190 Billund,21,1448000.0,29-03-2016,Alm.,13163,4,Villa,110,1964,
