address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vandet Mosevej 3 8840 Rødkærsbro,3,1625000.0,03-04-2017,Alm.,16927,5,Stuehus,96,1910,-9 %
Vindumvej 172 8840 Rødkærsbro,172,2400000.0,28-02-2017,Alm.,11320,5,Villa,212,1975,-8 %
Klosterhøj 25 8840 Rødkærsbro,25,930000.0,23-02-2017,Alm.,7322,4,Villa,127,1978,-7 %
Elsborgvej 65 8840 Rødkærsbro,65,1400000.0,15-02-2017,Alm.,7291,6,Villa,192,1922,-6 %
Bjerrevej 43 8840 Rødkærsbro,43,300000.0,10-02-2017,Alm.,2500,4,Villa,120,1959,-24 %
Søndergade 39 8840 Rødkærsbro,39,400000.0,21-12-2016,Alm.,5555,3,Villa,72,1900,-19 %
Vindumvej 148 8840 Rødkærsbro,148,1737500.0,17-12-2016,Alm.,8119,8,Stuehus,214,1924,-42 %
Palstrupvej 15 8840 Rødkærsbro,15,5965000.0,08-12-2016,Alm.,29825,4,Stuehus,200,1961,
Valmuevej 1 8840 Rødkærsbro,1,650000.0,31-10-2016,Alm.,3987,5,Villa,163,1962,-6 %
Frederiksgade 6 8840 Rødkærsbro,6,545000.0,28-10-2016,Fam.,4954,6,Villa,110,1910,
Bredmosevej 7 8840 Rødkærsbro,7,225000.0,05-10-2016,Alm.,1165,6,Villa,193,1905,
Bjerrevej 49 8840 Rødkærsbro,49,1670000.0,30-09-2016,Alm.,8520,5,Villa,196,1987,-6 %
Valmuevej 7 8840 Rødkærsbro,7,1045000.0,29-09-2016,Alm.,4427,8,Villa,236,1969,-5 %
Brandstrup Søvej 1 8840 Rødkærsbro,1,18242000.0,26-09-2016,Alm.,120013,5,Stuehus,152,1937,
Bjerrevej 17 8840 Rødkærsbro,17,200000.0,14-09-2016,Alm.,1408,5,Villa,142,1932,
Frederiksgade 9 8840 Rødkærsbro,9,600000.0,14-09-2016,Alm.,4651,6,Villa,129,1934,
Århusvej 10 8840 Rødkærsbro,10,200000.0,14-09-2016,Alm.,1666,3,Villa,120,1927,
Frederiks Alle 9 8840 Rødkærsbro,9,125000.0,23-08-2016,Alm.,714,3,Villa,175,1989,
Liljevej 6 8840 Rødkærsbro,6,575000.0,22-08-2016,Alm.,4197,4,Villa,137,1975,-21 %
Kornvangen 7 8840 Rødkærsbro,7,1195000.0,22-08-2016,Alm.,10482,4,Villa,114,1973,
Vindumvej 127 8840 Rødkærsbro,127,1695000.0,26-07-2016,Alm.,7062,7,Stuehus,240,1912,-5 %
Tværvej 3 8840 Rødkærsbro,3,850000.0,12-07-2016,Fam.,6538,5,Villa,130,1965,
Klosterhøj 13 8840 Rødkærsbro,13,1150000.0,29-06-2016,Alm.,8041,5,Villa,143,1980,-18 %
Kornvangen 15 8840 Rødkærsbro,15,1125000.0,29-06-2016,Alm.,7653,6,Villa,147,1973,-6 %
Jens Birks Vej 2B 8840 Rødkærsbro,0,680000.0,28-06-2016,Fam.,8000,4,Rækkehus,85,1990,-15 %
Brandstrup Søvej 15 8840 Rødkærsbro,15,1100000.0,15-06-2016,Alm.,8148,6,Stuehus,135,1922,
Bjerrevej 37 8840 Rødkærsbro,37,580000.0,09-06-2016,Alm.,5132,4,Villa,113,1964,-3 %
Viborgvej 14 8840 Rødkærsbro,14,622285.0,02-06-2016,Fam.,5411,4,Stuehus,115,1925,
Røverhøjvej 6 8840 Rødkærsbro,6,1905000.0,26-05-2016,Alm.,12056,2,Stuehus,158,1909,1 %
Hindbærvej 3 8840 Rødkærsbro,3,1300000.0,19-05-2016,Alm.,8333,4,Villa,156,1999,-7 %
Liljevej 5 8840 Rødkærsbro,5,450000.0,12-05-2016,Alm.,3629,4,Villa,124,1976,
Vindumvej 115 8840 Rødkærsbro,115,1642000.0,12-05-2016,Alm.,13915,5,Stuehus,118,1906,
Højbjerg Huse 3 8840 Rødkærsbro,3,300000.0,12-04-2016,Alm.,2255,3,Villa,133,1915,-40 %
Højbjerg Huse 17 8840 Rødkærsbro,17,800000.0,23-03-2016,Fam.,4102,6,Stuehus,195,1905,
Hindbærvej 10 8840 Rødkærsbro,10,1715000.0,20-03-2016,Alm.,12077,6,Villa,142,2003,1 %
Frederiks Alle 13 8840 Rødkærsbro,13,686770.0,03-03-2016,Fam.,3270,5,Villa,210,1980,
Brandstrupvej 69 8840 Rødkærsbro,69,510000.0,29-02-2016,Alm.,5795,3,Villa,88,1927,
Klosterhøj 29 8840 Rødkærsbro,29,1850000.0,22-02-2016,Alm.,5138,9,Villa,360,1980,-2 %
Valmuevej 5 8840 Rødkærsbro,5,645000.0,03-02-2016,Alm.,5608,4,Villa,115,1965,-14 %
Klostervej 2 8840 Rødkærsbro,2,450000.0,01-02-2016,Alm.,4368,3,Villa,103,1967,
Duelundvej 14 8840 Rødkærsbro,14,1300000.0,26-01-2016,Alm.,3963,6,Villa,328,1900,-7 %
Klostervej 9 8840 Rødkærsbro,9,819580.0,22-12-2015,Andet,4878,5,Villa,168,1969,
Bjerrevej 11 8840 Rødkærsbro,11,263951.0,17-12-2015,Andet,2666,4,Villa,99,1932,
Østervang 21 8840 Rødkærsbro,21,1200000.0,08-12-2015,Fam.,8571,5,Villa,140,1964,
Viborgvej 15 8840 Rødkærsbro,15,1075000.0,21-11-2015,Alm.,5972,5,Stuehus,180,1934,
Kornvangen 3 8840 Rødkærsbro,3,596228.0,26-10-2015,Alm.,4001,5,Villa,149,1973,
N. P. Hansens Vej 5 8840 Rødkærsbro,5,720000.0,19-10-2015,Alm.,6486,5,Rækkehus,111,1980,-8 %
Bygvej 3 8840 Rødkærsbro,3,1025000.0,04-09-2015,Alm.,7321,4,Villa,140,1972,-7 %
Havevej 8 8840 Rødkærsbro,8,620000.0,03-09-2015,Alm.,7126,3,Villa,87,1960,
Højbjerg Huse 44 8840 Rødkærsbro,44,1775000.0,25-07-2015,Alm.,10823,5,Villa,164,1926,-4 %
Syrenvej 8 8840 Rødkærsbro,8,710000.0,24-07-2015,Alm.,5819,4,Villa,122,1972,-9 %
"Nørre Langgade 9, 1 8840 Rødkærsbro",1,1100000.0,15-07-2015,Alm.,8943,4,Lejlighed,123,1937,
Bjerrevej 40 8840 Rødkærsbro,40,800000.0,03-07-2015,Alm.,5333,4,Villa,150,1978,-9 %
Brombærvej 5 8840 Rødkærsbro,5,2000000.0,01-07-2015,Fam.,8620,5,Villa,232,1996,
Klosterhøj 35 8840 Rødkærsbro,35,1510000.0,18-06-2015,Alm.,11984,4,Villa,126,1978,2 %
N. P. Hansens Vej 10 8840 Rødkærsbro,10,975000.0,27-05-2015,Alm.,8783,5,Rækkehus,111,1980,-11 %
Skovbærvej 24 8840 Rødkærsbro,24,240000.0,24-04-2015,Alm.,1325,6,Villa,181,2016,
Brandstrupvej 110 8840 Rødkærsbro,110,2482500.0,16-04-2015,Alm.,9930,8,Stuehus,250,1980,-4 %
Vindumvej 162 8840 Rødkærsbro,162,430636.0,13-04-2015,Fam.,2142,6,Villa,201,1910,
Valmuevej 9 8840 Rødkærsbro,9,745000.0,09-04-2015,Alm.,4966,5,Villa,150,1972,-6 %
Vindelsbækvej 6 8840 Rødkærsbro,6,2000000.0,07-04-2015,Alm.,10989,4,Villa,182,1966,
