address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Haveforeningen Storaaen 39 7500 Holstebro,39,300000.0,10-05-2017,Fam.,5084,2,Kolonihavehus,59,1970,
Kroghsvej 44 7500 Holstebro,44,712057.0,09-05-2017,Andet,7192,3,Villa,99,1962,
Mjødurten 2 7500 Holstebro,2,1750000.0,08-05-2017,Alm.,15086,4,Rækkehus,116,2003,
Slåenvej 120 7500 Holstebro,120,1998000.0,02-05-2017,Alm.,12409,6,Villa,161,1980,
Bjarkesvej 12 7500 Holstebro,12,875000.0,01-05-2017,Alm.,5147,6,Villa,170,1965,
Offenbachsvej 97 7500 Holstebro,97,670000.0,20-04-2017,Alm.,11355,3,Rækkehus,59,1981,-4 %
Ternevej 9 7500 Holstebro,9,1319000.0,19-04-2017,Fam.,13190,4,Villa,100,1929,
Hajslundvej 2 7500 Holstebro,2,1140000.0,19-04-2017,Alm.,5816,4,Villa,196,1900,-5 %
Kirkebakken 6 7500 Holstebro,6,550000.0,18-04-2017,Alm.,4741,4,Villa,116,1961,-57 %
Kusken 5 7500 Holstebro,5,2300000.0,17-04-2017,Alm.,16312,5,Villa,141,2016,-4 %
Baldersvej 18 7500 Holstebro,18,549767.0,16-04-2017,Alm.,6247,4,Rækkehus,88,1965,
Under Kastanien 39 7500 Holstebro,39,2883000.0,14-04-2017,Alm.,16958,6,Villa,170,2008,
Brorsonsvej 3 7500 Holstebro,3,800000.0,12-04-2017,Alm.,8000,3,Villa,100,1962,-11 %
Mosebyvej 1B 7500 Holstebro,0,1190000.0,12-04-2017,Alm.,12934,4,Rækkehus,92,1984,-4 %
Skjernvej 146 7500 Holstebro,146,595000.0,10-04-2017,Alm.,3164,6,Stuehus,188,1915,
Bukdalvej 50 7500 Holstebro,50,675000.0,05-04-2017,Alm.,6750,5,Stuehus,100,1959,
Tvis Møllevej 5 7500 Holstebro,5,4000000.0,04-04-2017,Fam.,21739,8,Villa,184,1992,
Hvamvej 14A 7500 Holstebro,0,695000.0,04-04-2017,Alm.,6261,5,Villa,111,1979,0 %
Under Linden 35 7500 Holstebro,35,2785000.0,04-04-2017,Alm.,16981,6,Villa,164,2010,0 %
Elkjærvej 40C 7500 Holstebro,0,1750000.0,04-04-2017,Alm.,14957,4,Rækkehus,117,2014,-5 %
Knud Aggers Vej 125 7500 Holstebro,125,1500000.0,03-04-2017,Alm.,12295,4,Rækkehus,122,2000,
Idom Åvej 5 7500 Holstebro,5,2590000.0,03-04-2017,Alm.,22920,4,Stuehus,113,1905,
Steensgårdsvej 2 7500 Holstebro,2,1125000.0,30-03-2017,Fam.,6859,6,Villa,164,2005,
Kaj Munks Vej 18 7500 Holstebro,18,1295000.0,29-03-2017,Alm.,10196,4,Villa,127,1961,-7 %
Niels Kjeldsens Vej 14 7500 Holstebro,14,832500.0,29-03-2017,Alm.,8409,4,Rækkehus,99,1926,-20 %
Tangsvej 8 7500 Holstebro,8,2090000.0,28-03-2017,Alm.,10295,7,Villa,203,1967,-3 %
Knud Aggers Vej 105 7500 Holstebro,105,1400000.0,28-03-2017,Alm.,11475,4,Rækkehus,122,2000,-2 %
Knud Rasmussens Vej 18 7500 Holstebro,18,1625000.0,28-03-2017,Alm.,12500,6,Villa,130,1956,-4 %
Hingebjergvej 12 7500 Holstebro,12,940000.0,27-03-2017,Alm.,7460,4,Villa,126,1964,-6 %
Ravelsvej 12 7500 Holstebro,12,1525000.0,27-03-2017,Alm.,10166,6,Villa,150,1980,-4 %
Ewaldsvej 15 7500 Holstebro,15,1035000.0,24-03-2017,Alm.,8922,5,Villa,116,1940,-20 %
Elme Alle 1 7500 Holstebro,1,1015000.0,23-03-2017,Alm.,10252,4,Villa,99,1926,-18 %
Under Kastanien 53 7500 Holstebro,53,2925000.0,23-03-2017,Alm.,16071,4,Villa,182,2011,-2 %
Vadet 38 7500 Holstebro,38,2210000.0,23-03-2017,Alm.,14733,5,Rækkehus,150,2012,-4 %
Hjermvej 36 7500 Holstebro,36,1225000.0,22-03-2017,Alm.,9423,4,Stuehus,130,1956,
Bispebuen 21 7500 Holstebro,21,2712500.0,22-03-2017,Alm.,16743,6,Villa,162,2005,-6 %
Lyngbakken 2 7500 Holstebro,2,9499000.0,21-03-2017,Alm.,28270,8,Villa,336,1963,
Lægårdvej 120 7500 Holstebro,120,1043714.0,21-03-2017,Fam.,7618,5,Villa,137,1963,
Snedronningen 2 7500 Holstebro,2,2050000.0,20-03-2017,Alm.,16015,6,Villa,128,2007,-4 %
"Doktorvænget 9, 2. TH 7500 Holstebro",0,660000.0,17-03-2017,Alm.,8250,3,Lejlighed,80,1963,-9 %
Mosebyvej 9D 7500 Holstebro,0,1130000.0,17-03-2017,Alm.,11770,3,Lejlighed,96,1896,-3 %
