address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Løvstræde 20 4983 Dannemare,20,1030000.0,02-05-2017,Alm.,10300,4,Sommerhus,100,2007,
Skodsebøllevej 53 4983 Dannemare,53,60000.0,09-04-2017,Alm.,666,2,Villa,90,1900,
Stødby Strandvej 22 4983 Dannemare,22,325000.0,07-04-2017,Alm.,8125,4,Sommerhus,40,1942,
Smedestræde 4 4983 Dannemare,4,323000.0,07-04-2017,Fam.,5046,4,Sommerhus,64,1979,
Klokkevangen 47 4983 Dannemare,47,485000.0,31-03-2017,Alm.,3592,4,Villa,135,1978,-11 %
Østervænget 10 4983 Dannemare,10,465000.0,29-03-2017,Alm.,10568,3,Sommerhus,44,2002,-6 %
Arningevej 23 4983 Dannemare,23,30000.0,22-03-2017,Alm.,389,3,Villa,77,1943,
Maglehøjvej 210 4983 Dannemare,210,350000.0,20-03-2017,Alm.,3043,5,Villa,115,1941,0 %
Langholmvej 10 4983 Dannemare,10,175000.0,17-03-2017,Alm.,2272,3,Villa,77,1935,-10 %
Arningevej 1 4983 Dannemare,1,37780400.0,07-03-2017,Alm.,148741,9,Stuehus,254,1951,
Løngangsstræde 3 4983 Dannemare,3,130000.0,27-02-2017,Alm.,3611,2,Sommerhus,36,1978,-33 %
Skinnerstræde 2 4983 Dannemare,2,350000.0,13-02-2017,Alm.,5147,3,Sommerhus,68,1980,-11 %
Skipperstræde 4 4983 Dannemare,4,845000.0,09-02-2017,Alm.,10304,4,Sommerhus,82,2011,-14 %
Maglehøjvej 211 4983 Dannemare,211,40000.0,19-01-2017,Alm.,400,4,Villa,100,1850,
Elmestræde 17 4983 Dannemare,17,1120625.0,18-01-2017,Alm.,10879,5,Sommerhus,103,2006,-13 %
Skodsebøllevej 41 4983 Dannemare,41,625000.0,29-12-2016,Alm.,4310,4,Villa,145,2014,0 %
Hobyvej 33 4983 Dannemare,33,2700000.0,12-12-2016,Alm.,9000,7,Stuehus,300,1870,
Græshavevej 36 4983 Dannemare,36,250000.0,12-12-2016,Alm.,1923,3,Villa,130,1948,0 %
Hummingen Strandvej 38 4983 Dannemare,38,150000.0,01-12-2016,Alm.,1724,3,Sommerhus,87,1976,
Tillitsevej 4 4983 Dannemare,4,50000.0,25-11-2016,Alm.,595,3,Villa,84,1886,
Maglehøjvej 203 4983 Dannemare,203,50000.0,25-11-2016,Alm.,833,2,Villa,60,1890,
Engene 3 4983 Dannemare,3,135000.0,24-11-2016,Alm.,1451,5,Villa,93,1850,-10 %
Bygaden 2 4983 Dannemare,2,170000.0,22-11-2016,Alm.,1416,2,Villa,120,1880,
Øster Skovbyvej 14 4983 Dannemare,14,1735020.0,01-11-2016,Alm.,6940,7,Stuehus,250,1896,
Tillitsevej 15 4983 Dannemare,15,55000.0,31-10-2016,Alm.,528,4,Villa,104,1930,
Damstræde 3 4983 Dannemare,3,300000.0,27-10-2016,Fam.,3260,4,Sommerhus,92,1974,
Egebøllevej 3 4983 Dannemare,3,60001.0,26-10-2016,Auktion,416,5,Villa,144,1887,
Egebøllevej 5 4983 Dannemare,5,35520.0,26-10-2016,Auktion,301,4,Villa,118,1867,
Skodsebøllevej 59 4983 Dannemare,59,10000.0,25-10-2016,Alm.,125,4,Sommerhus,80,1825,
Bygaden 24 4983 Dannemare,24,330000.0,18-10-2016,Alm.,2820,6,Villa,117,1880,
Åstræde 14 4983 Dannemare,14,900000.0,17-10-2016,Alm.,8653,5,Sommerhus,104,2002,-10 %
Hummingen Strandvej 68A 4983 Dannemare,0,875000.0,04-10-2016,Alm.,6628,6,Sommerhus,132,1976,
Langholmparken 1 4983 Dannemare,1,250000.0,03-10-2016,Alm.,1953,4,Villa,128,1941,-15 %
Stenvadsvej 15 4983 Dannemare,15,235000.0,29-09-2016,Alm.,1424,4,Villa,165,1935,-20 %
Ll. Strandstræde 1 4983 Dannemare,1,395000.0,21-09-2016,Alm.,6583,3,Sommerhus,60,1972,
Stødby Strandvej 39 4983 Dannemare,39,350000.0,18-09-2016,Alm.,5833,3,Sommerhus,60,1938,-11 %
Filosofstræde 17 4983 Dannemare,17,575000.0,16-09-2016,Alm.,6609,5,Sommerhus,87,1973,-3 %
Tillitsevej 12 4983 Dannemare,12,40000.0,31-08-2016,Alm.,242,5,Villa,165,1925,
Stationsvej 6 4983 Dannemare,6,138438.0,24-08-2016,Auktion,1538,4,Villa,90,1940,
Skriverstræde 16 4983 Dannemare,16,410000.0,22-08-2016,Alm.,6119,3,Sommerhus,67,1984,
Stødby Strandvej 70 4983 Dannemare,70,240000.0,01-08-2016,Fam.,3428,3,Sommerhus,70,2008,
Klønge Byvej 1 4983 Dannemare,1,11572806.0,01-08-2016,Fam.,59044,7,Stuehus,196,1912,
Skovstræde 22 4983 Dannemare,22,497500.0,22-07-2016,Andet,5349,4,Sommerhus,93,2006,
Mensalvej 56 4983 Dannemare,56,285000.0,21-07-2016,Alm.,4384,3,Sommerhus,65,1962,-12 %
Søstræde 16 4983 Dannemare,16,580000.0,14-07-2016,Alm.,7073,5,Sommerhus,82,1977,-17 %
Gyldenbjergvej 1 4983 Dannemare,1,535000.0,12-07-2016,Alm.,9067,3,Sommerhus,59,1962,-10 %
Kuditsevej 5 4983 Dannemare,5,200000.0,06-07-2016,Alm.,2083,3,Sommerhus,96,1930,-48 %
Græshavevej 53 4983 Dannemare,53,75000.0,06-07-2016,Alm.,462,6,Villa,162,1939,
Kløngevej 1 4983 Dannemare,1,190000.0,01-07-2016,Fam.,2065,3,Villa,92,1926,
Bådesgaardsvej 1 4983 Dannemare,1,30000.0,30-06-2016,Alm.,267,2,Villa,112,1900,
Græshavevej 71 4983 Dannemare,71,150000.0,30-06-2016,Alm.,1327,3,Villa,113,1915,-23 %
Mensalvej 30 4983 Dannemare,30,110000.0,29-06-2016,Alm.,3666,3,Sommerhus,30,1955,
Smedestræde 15 4983 Dannemare,15,129625.0,19-06-2016,Fam.,1062,5,Sommerhus,122,1984,
Tillitsevej 11 4983 Dannemare,11,40000.0,08-06-2016,Alm.,421,3,Villa,95,1940,
Smallestræde 10 4983 Dannemare,10,425000.0,08-06-2016,Alm.,7456,4,Sommerhus,57,1976,-4 %
Engene 13 4983 Dannemare,13,400000.0,28-05-2016,Alm.,2666,6,Stuehus,150,1880,
Stationsvej 20 4983 Dannemare,20,197000.0,04-05-2016,Auktion,1774,5,Villa,111,1961,
Elmestræde 14 4983 Dannemare,14,280000.0,01-05-2016,Alm.,5833,3,Sommerhus,48,1972,-5 %
Fiolstræde 14 4983 Dannemare,14,1000000.0,27-04-2016,Alm.,9708,5,Sommerhus,103,2006,-9 %
Dyssestræde 21 4983 Dannemare,21,595000.0,25-04-2016,Alm.,7727,3,Sommerhus,77,1976,0 %
Diget 7. 3 4983 Dannemare,3,300000.0,18-03-2016,Fam.,6250,2,Fritid,48,1976,
Diget 7. 4 4983 Dannemare,4,300000.0,18-03-2016,Fam.,6250,2,Fritid,48,1976,
Diget 7. 5 4983 Dannemare,5,300000.0,18-03-2016,Fam.,6250,2,Fritid,48,1976,
Diget 7. 6 4983 Dannemare,6,300000.0,18-03-2016,Fam.,6250,2,Fritid,48,1976,
Grønnestræde 19 4983 Dannemare,19,510000.0,16-03-2016,Alm.,5049,4,Sommerhus,101,1975,-14 %
Maglehøjvej 201 4983 Dannemare,201,165000.0,15-03-2016,Alm.,1542,5,Villa,107,1938,0 %
Bygaden 18 4983 Dannemare,18,165000.0,09-03-2016,Alm.,1279,3,Villa,129,1877,0 %
Torvevej 17 4983 Dannemare,17,495000.0,07-03-2016,Alm.,2605,6,Villa,190,1877,0 %
Husbyvej 4 4983 Dannemare,4,132000.0,01-03-2016,Alm.,1375,3,Villa,96,1877,-12 %
Åstræde 8 4983 Dannemare,8,240000.0,28-02-2016,Alm.,4528,3,Sommerhus,53,1977,-20 %
Søstræde 10 4983 Dannemare,10,350000.0,15-02-2016,Alm.,6730,4,Sommerhus,52,1954,
Vestervej 11 4983 Dannemare,11,27884000.0,03-02-2016,Alm.,138039,4,Stuehus,202,1987,
Kramnitsevej 6 4983 Dannemare,6,99310.0,19-01-2016,Alm.,624,5,Stuehus,159,1890,
