address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tinghøjvej 4 8830 Tjele,4,222500.0,25-04-2017,Alm.,1002,4,Villa,222,1959,-55 %
Frederiksberg 18 8830 Tjele,18,720000.0,25-04-2017,Alm.,6050,5,Villa,119,1943,-9 %
Røddingvej 23 8830 Tjele,23,365000.0,10-04-2017,Fam.,2433,4,Villa,150,1966,
Kirkelund 9 8830 Tjele,9,1300000.0,05-04-2017,Alm.,10833,4,Villa,120,2001,-13 %
Østergade 79 8830 Tjele,79,775000.0,01-04-2017,Alm.,5065,5,Villa,153,1943,-3 %
Højmarken 1 8830 Tjele,1,645000.0,31-03-2017,Alm.,5657,4,Villa,114,1943,0 %
Møllevej 18 8830 Tjele,18,607035.0,31-03-2017,Alm.,3793,4,Villa,160,1953,
Ingstrupholmvej 1 8830 Tjele,1,170000.0,30-03-2017,Alm.,1024,5,Stuehus,166,1932,
Bytoften 3 8830 Tjele,3,1700000.0,30-03-2017,Alm.,9941,6,Villa,171,1995,0 %
Frederiksberg 28 8830 Tjele,28,875000.0,30-03-2017,Alm.,7291,4,Villa,120,1943,-2 %
Hobrovej 50 8830 Tjele,50,520000.0,27-03-2017,Alm.,5416,3,Villa,96,1906,0 %
Frederiksberg 2 8830 Tjele,2,653312.0,21-03-2017,Fam.,3266,5,Villa,200,1974,
Hovedgaden 40 8830 Tjele,40,150000.0,21-03-2017,Fam.,1630,2,Villa,92,1858,
Fælledvej 6 8830 Tjele,6,965000.0,13-03-2017,Alm.,4849,7,Villa,199,1797,0 %
Havrebakken 2 8830 Tjele,2,1590000.0,10-03-2017,Alm.,9814,6,Villa,162,1954,-6 %
Hobro Landevej 98 8830 Tjele,98,125000.0,08-03-2017,Alm.,1644,4,Villa,76,1954,
Kirkegade 16 8830 Tjele,16,680000.0,08-03-2017,Alm.,4146,5,Villa,164,1914,-14 %
Overlundvej 13 8830 Tjele,13,890000.0,04-03-2017,Alm.,6312,3,Stuehus,141,1930,-15 %
Hobro Landevej 150 8830 Tjele,150,80000.0,02-03-2017,Alm.,898,5,Villa,89,1912,
Degnevænget 33 8830 Tjele,33,995000.0,01-03-2017,Alm.,8361,4,Villa,119,1980,
