address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Olymposvej 35 2300 København S,2300,4550000.0,23-05-2017,Alm.,40990,5,Villa,111,1922,-5 %
"Sorrentovej 10, ST. MF 2300 København S",2300,1070000.0,22-05-2017,Alm.,41153,1,Lejlighed,26,1935,7 %
"Reberbanegade 53, 4. TV 2300 København S",2300,1100000.0,22-05-2017,Fam.,21153,2,Lejlighed,52,1940,
"Telemarksgade 5, 1 2300 København S",2300,200000.0,17-05-2017,Alm.,2352,3,Lejlighed,85,1915,
Engvej 68 2300 København S,2300,3750000.0,17-05-2017,Alm.,51369,3,Villa,73,1929,-6 %
"Ved Amagerport 8, ST. TV 2300 København S",2300,1265000.0,16-05-2017,Fam.,18333,2,Lejlighed,69,1915,
Bregnegangen 9 2300 København S,2300,352750.0,16-05-2017,Alm.,4409,4,Villa,80,2008,-89 %
"Ålandsgade 17, 1. TH 2300 København S",2300,1425589.0,16-05-2017,Alm.,27952,2,Lejlighed,51,1901,
"Thorshavnsgade 16, 3. TH 2300 København S",2300,1952447.0,16-05-2017,Fam.,23243,3,Lejlighed,84,1907,
"Weidekampsgade 53, 4. TV 2300 København S",2300,3000000.0,16-05-2017,Fam.,28301,3,Lejlighed,106,2006,
Tom Kristensens Vej 47 2300 København S,2300,4625000.0,11-05-2017,Alm.,40217,5,Rækkehus,115,2014,-2 %
"Norgesgade 19, ST 2300 København S",2300,5551000.0,11-05-2017,Alm.,41425,4,Lejlighed,134,1917,1 %
"C.F. Møllers Allé 60, 6. TH 2300 København S",2300,3100000.0,10-05-2017,Alm.,32978,3,Lejlighed,94,2007,-5 %
"Englandsvej 12B, 4. TV 2300 København S",2300,2175000.0,10-05-2017,Alm.,31521,2,Lejlighed,69,1935,-3 %
"Tjørnerækken 7, 2. TV 2300 København S",2300,1350000.0,09-05-2017,Alm.,32926,1,Lejlighed,41,1938,0 %
"Jens Otto Krags Gade 13, 7. 2 2300 København S",2300,1425000.0,09-05-2017,Andet,10401,4,Lejlighed,137,2006,
"Islands Brygge 31, ST. TH 2300 København S",2300,3695000.0,09-05-2017,Alm.,43470,3,Lejlighed,85,1913,-3 %
"Digevej 52, 3. TH 2300 København S",2300,3400000.0,08-05-2017,Alm.,34000,3,Lejlighed,100,2005,-3 %
"Dalføret 5, 3. TV 2300 København S",2300,1750000.0,08-05-2017,Alm.,28688,2,Lejlighed,61,1936,
