address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Musvågevej 74 9982 Ålbæk,74,915000.0,18-04-2017,Alm.,10054,4,Sommerhus,91,1988,-3 %
Gl. Kirkevej 54 9982 Ålbæk,54,1147500.0,04-04-2017,Fam.,10527,5,Sommerhus,109,2005,-39 %
Hirtshalsvej 201 9982 Ålbæk,201,580000.0,30-03-2017,Alm.,5471,4,Villa,106,1942,
Mågevej 45 9982 Ålbæk,45,2650000.0,28-03-2017,Alm.,12740,7,Sommerhus,208,1989,-12 %
Kystvej 11 9982 Ålbæk,11,835000.0,17-03-2017,Alm.,6523,4,Villa,128,1964,-12 %
Hirtshalsvej 93 9982 Ålbæk,93,122890.0,13-03-2017,Alm.,945,4,Stuehus,130,1907,
Tyttebærvej 3 9982 Ålbæk,3,1850000.0,13-03-2017,Alm.,18686,5,Sommerhus,99,1980,-7 %
Musvågevej 136 9982 Ålbæk,136,1149000.0,08-03-2017,Alm.,11048,6,Sommerhus,104,2005,0 %
Sneppevej 2 9982 Ålbæk,2,895000.0,02-03-2017,Alm.,11049,3,Sommerhus,81,1970,-6 %
Askevej 12 9982 Ålbæk,12,5000000.0,01-03-2017,Andet,55555,4,Rækkehus,90,2005,
Lyngstien 11 9982 Ålbæk,11,1420000.0,22-02-2017,Fam.,12241,4,Sommerhus,116,1998,
Musvågevej 71 9982 Ålbæk,71,1175000.0,21-02-2017,Alm.,11084,4,Sommerhus,106,2001,-4 %
Vølvensvej 2 9982 Ålbæk,2,765000.0,14-02-2017,Alm.,13909,4,Sommerhus,55,1986,-15 %
Bjørnevej 4 9982 Ålbæk,4,1100000.0,13-02-2017,Alm.,11956,4,Sommerhus,92,1996,-15 %
Bundgarnsvej 16 9982 Ålbæk,16,1487500.0,09-02-2017,Fam.,7828,6,Villa,190,1986,
Råbjergvej 367 9982 Ålbæk,367,756000.0,31-01-2017,Fam.,5641,5,Villa,134,1970,
Ålbækvej 369 9982 Ålbæk,369,300000.0,27-01-2017,Fam.,3614,3,Stuehus,83,1896,
Gl. Kirkevej 60 9982 Ålbæk,60,1650000.0,26-01-2017,Alm.,15420,4,Sommerhus,107,2001,-3 %
Råbjergvej 199 9982 Ålbæk,199,2750000.0,20-01-2017,Alm.,10576,6,Stuehus,260,1905,
Gl. Kirkevej 28 9982 Ålbæk,28,950000.0,18-01-2017,Alm.,12666,4,Sommerhus,75,1992,-5 %
Musvågevej 16 9982 Ålbæk,16,277666.0,05-01-2017,Fam.,3228,5,Sommerhus,86,1991,
Grævlingevej 38 9982 Ålbæk,38,1595000.0,19-12-2016,Alm.,16614,4,Sommerhus,96,2007,0 %
Gråandevej 1 9982 Ålbæk,1,1175000.0,09-12-2016,Alm.,15064,4,Sommerhus,78,1971,-19 %
Spættevej 6 9982 Ålbæk,6,552500.0,01-12-2016,Fam.,8125,4,Sommerhus,68,1972,
Ulvevej 12 9982 Ålbæk,12,606000.0,01-12-2016,Alm.,5315,4,Sommerhus,114,2003,
