address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lintrupvej 17 6660 Lintrup,17,375000.0,10-03-2017,Alm.,3605,3,Villa,104,1972,
Nyvej 20 6660 Lintrup,20,56522.0,08-02-2017,Auktion,565,3,Villa,100,1955,
Nyvej 16 6660 Lintrup,16,5530000.0,29-12-2016,Alm.,20481,8,Stuehus,270,1880,
Skovlundvej 4 6660 Lintrup,4,1600000.0,20-10-2016,Alm.,6611,7,Stuehus,242,1891,-6 %
Mads Jensensvej 10 6660 Lintrup,10,544000.0,08-09-2016,Fam.,4352,4,Villa,125,1974,
Dovervej 10 6660 Lintrup,10,1125000.0,14-07-2016,Alm.,5569,5,Stuehus,202,1955,
Mejlbyvej 8 6660 Lintrup,8,100000.0,06-07-2016,Auktion,909,2,Villa,110,1906,
Dover Kirkevej 10 6660 Lintrup,10,2385000.0,06-07-2016,Alm.,22714,4,Stuehus,105,1700,
Mejlbyvej 1 6660 Lintrup,1,1600000.0,01-07-2016,Alm.,9090,6,Stuehus,176,1940,
Tornumgårdsvej 11 6660 Lintrup,11,700000.0,12-06-2016,Alm.,3684,7,Stuehus,190,1934,
Gl Møllevej 13 6660 Lintrup,13,295000.0,28-04-2016,Alm.,4214,3,Villa,70,1964,
Toftager 3 6660 Lintrup,3,665000.0,22-03-2016,Alm.,3325,7,Villa,200,1977,0 %
Grænsevej 10 6660 Lintrup,10,6000000.0,12-03-2016,Alm.,17341,8,Stuehus,346,2011,
Kongeåvej 131 6660 Lintrup,131,1895000.0,25-01-2016,Alm.,10586,6,Stuehus,179,1988,0 %
Tornumgårdsvej 14 6660 Lintrup,14,434558.0,05-01-2016,Alm.,2109,6,Villa,206,1904,
Toftager 13 6660 Lintrup,13,400000.0,25-06-2015,Alm.,3174,4,Villa,126,1979,-20 %
Kongeåvej 121 6660 Lintrup,121,970000.0,19-05-2015,Fam.,4850,7,Villa,200,2000,
Gl Møllevej 7 6660 Lintrup,7,2558000.0,24-02-2015,Alm.,15597,6,Stuehus,164,1960,
Tornumgårdsvej 8 6660 Lintrup,8,506790.0,29-01-2015,Alm.,1403,12,Stuehus,361,1890,
Nørretoft 9 6660 Lintrup,9,600000.0,23-09-2014,Fam.,4347,5,Villa,138,1970,
Gl Tornumvej 2 6660 Lintrup,2,79301.0,20-08-2014,Auktion,474,5,Villa,167,1902,
Kastbjergvej 1 6660 Lintrup,1,345000.0,28-05-2014,Alm.,3165,4,Villa,109,1880,0 %
Nyvej 26 6660 Lintrup,26,450000.0,24-03-2014,Alm.,2903,5,Villa,155,1967,
Grænsevej 1 6660 Lintrup,1,325000.0,02-02-2014,Alm.,1041,15,Villa,312,1888,-45 %
Lintrupvej 9 6660 Lintrup,9,600000.0,14-10-2013,Alm.,4081,5,Villa,147,1974,-14 %
