address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kistehøjvej 10 8592 Anholt,10,1285328.0,15-02-2017,Alm.,20083,3,Sommerhus,64,2007,
Nordbjerg 7 8592 Anholt,7,1162500.0,01-10-2016,Andet,17613,3,Sommerhus,66,1973,
Skiftervej 4 8592 Anholt,4,1600000.0,28-09-2016,Alm.,18390,4,Sommerhus,87,1974,
Under Bakkerne 9 8592 Anholt,9,850000.0,09-09-2016,Alm.,5743,5,Villa,148,1950,-11 %
Bygaden 28 8592 Anholt,28,674000.0,31-08-2016,Alm.,3918,8,Villa,172,1904,
Kistehøjvej 86 8592 Anholt,86,569500.0,28-06-2016,Alm.,16271,3,Sommerhus,35,1963,
Nordstrandvej 56D 8592 Anholt,0,410000.0,16-06-2016,Fam.,8541,2,Sommerhus,48,1965,
Bygaden 9 8592 Anholt,9,800000.0,25-04-2016,Alm.,18181,5,Ukendt,44,1915,
Kistehøjstien 1 8592 Anholt,1,1125000.0,21-03-2016,Alm.,17857,3,Sommerhus,63,1982,
Gennem Landet 20 8592 Anholt,20,950000.0,15-02-2016,Alm.,17272,2,Sommerhus,55,1965,
Østervej 51 8592 Anholt,51,200000.0,01-02-2016,Fam.,2857,4,Sommerhus,70,1897,
Gennem Landet 32 8592 Anholt,32,714000.0,30-12-2015,Fam.,4462,8,Sommerhus,160,1902,
Bygaden 34 8592 Anholt,34,650000.0,28-12-2015,Alm.,6250,4,Villa,104,1886,
Bygaden 42 8592 Anholt,42,1700000.0,28-12-2015,Alm.,9941,9,Sommerhus,171,1908,
Nordstrandvej 56B 8592 Anholt,0,1200000.0,16-12-2015,Fam.,10810,5,Sommerhus,111,1976,
Gennem Landet 106 8592 Anholt,106,199073.0,01-12-2015,Alm.,5380,3,Fritid,37,1984,
Nordstrandvej 2C 8592 Anholt,0,2700000.0,27-11-2015,Alm.,14754,5,Villa,183,2002,-10 %
Sønderbjerg 13 8592 Anholt,13,2750000.0,14-11-2015,Alm.,25229,3,Sommerhus,109,1938,-5 %
Østervej 4 8592 Anholt,4,900000.0,17-09-2015,Alm.,9473,6,Villa,95,1910,-10 %
