address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Middelfartvej 149, 1. TV 5200 Odense V",5200,1245000.0,02-05-2017,Alm.,15562,4,Lejlighed,80,1943,0 %
Højstrupvangen 17 5200 Odense V,5200,1000000.0,26-04-2017,Alm.,16393,2,Rækkehus,61,1979,
Birkelunden 8 5200 Odense V,5200,900000.0,07-04-2017,Alm.,6293,5,Villa,143,1961,-10 %
Højemarksvej 64 5200 Odense V,5200,962500.0,04-04-2017,Alm.,11323,4,Rækkehus,85,1954,-8 %
"Christmas Møllers Vej 7, 1. TV 5200 Odense V",5200,1020000.0,28-03-2017,Alm.,14571,2,Lejlighed,70,1940,
Sigurd Rings Vej 20 5200 Odense V,5200,1149000.0,24-03-2017,Fam.,7763,5,Villa,148,1925,
"Christmas Møllers Vej 1, ST. 2 5200 Odense V",5200,750000.0,20-03-2017,Alm.,11718,2,Lejlighed,64,1940,-6 %
Rismarksvej 36 5200 Odense V,5200,1600000.0,14-03-2017,Alm.,9937,6,Villa,161,1951,-6 %
Højemarksvej 58 5200 Odense V,5200,845000.0,06-03-2017,Alm.,10059,4,Rækkehus,84,1952,-6 %
Dybdevej 11 5200 Odense V,5200,1200000.0,27-02-2017,Alm.,11764,5,Villa,102,1925,
Hyacintvænget 1 5200 Odense V,5200,1135000.0,23-02-2017,Alm.,15133,3,Rækkehus,75,1961,-5 %
Freysvænget 11 5200 Odense V,5200,1050000.0,23-02-2017,Alm.,11052,4,Villa,95,1962,-12 %
Rødtjørnvej 39 5200 Odense V,5200,2450000.0,23-02-2017,Alm.,15806,5,Villa,155,2007,-4 %
"Middelfartvej 145, 2. TV 5200 Odense V",5200,1025000.0,22-02-2017,Alm.,16532,2,Lejlighed,62,1943,-2 %
Stadionvej 91 5200 Odense V,5200,800000.0,15-02-2017,Fam.,6779,5,Rækkehus,118,1943,
Borchsvej 15 5200 Odense V,5200,1355000.0,15-02-2017,Alm.,12904,5,Rækkehus,105,1951,5 %
Holstedvej 27 5200 Odense V,5200,1600000.0,14-02-2017,Alm.,13445,5,Villa,119,1955,-3 %
"Christmas Møllers Vej 3, 1. TH 5200 Odense V",5200,880000.0,09-02-2017,Alm.,18333,2,Lejlighed,48,1956,-2 %
Æblevænget 14 5200 Odense V,5200,1750000.0,06-02-2017,Alm.,12500,4,Villa,140,1963,
Højstrupvangen 30 5200 Odense V,5200,1045000.0,03-02-2017,Alm.,17131,2,Rækkehus,61,1979,0 %
Ellekratvej 21 5200 Odense V,5200,1995000.0,03-02-2017,Alm.,15346,5,Villa,130,1999,-1 %
"Middelfartvej 52, 2. TH 5200 Odense V",5200,1110000.0,31-01-2017,Alm.,12758,3,Lejlighed,87,1956,-5 %
Stadionvej 117 5200 Odense V,5200,2101031.0,30-01-2017,Alm.,18112,4,Rækkehus,116,1942,5 %
Hvidtjørnvej 41 5200 Odense V,5200,2575000.0,26-01-2017,Alm.,15993,5,Villa,161,2005,-1 %
Sigurd Rings Vej 30 5200 Odense V,5200,1100000.0,20-01-2017,Alm.,12222,3,Villa,90,1949,-8 %
Sigurd Rings Vej 10 5200 Odense V,5200,1995000.0,19-01-2017,Alm.,17198,5,Villa,116,1939,0 %
Rolf Krakes Vej 23 5200 Odense V,5200,825000.0,17-01-2017,Alm.,10312,3,Villa,80,1947,-17 %
"Middelfartvej 54, 1. TV 5200 Odense V",5200,1175000.0,12-01-2017,Alm.,13055,4,Lejlighed,90,1956,-2 %
Roesskovsvej 1 5200 Odense V,5200,650000.0,06-01-2017,Alm.,14444,2,Villa,45,1959,-6 %
Middelfartvej 293 5200 Odense V,5200,1150000.0,14-12-2016,Alm.,11057,4,Villa,104,1937,
"Christmas Møllers Vej 1, ST. 1 5200 Odense V",5200,910000.0,09-12-2016,Alm.,11518,4,Lejlighed,79,1940,-4 %
"Christmas Møllers Vej 1, 2. 2 5200 Odense V",5200,995000.0,01-12-2016,Alm.,16864,2,Lejlighed,59,1940,0 %
Egevej 32 5200 Odense V,5200,2165000.0,29-11-2016,Alm.,9020,6,Villa,240,1972,-10 %
Kancellivej 18 5200 Odense V,5200,1150000.0,24-11-2016,Alm.,10267,5,Rækkehus,112,1908,-11 %
Højstrupvangen 50 5200 Odense V,5200,1004000.0,22-11-2016,Alm.,16459,2,Rækkehus,61,1979,
Birkelunden 2 5200 Odense V,5200,632000.0,18-11-2016,Fam.,3717,4,Villa,170,1961,
Jellingvej 6 5200 Odense V,5200,1650000.0,05-11-2016,Alm.,11619,4,Villa,142,1937,-6 %
Rismarksvej 37 5200 Odense V,5200,1500000.0,03-11-2016,Alm.,15000,6,Villa,100,1964,-6 %
Elmelundsvej 122 5200 Odense V,5200,2925000.0,03-11-2016,Alm.,17105,6,Villa,171,1850,-2 %
Holstedvej 41 5200 Odense V,5200,2795000.0,31-10-2016,Alm.,18758,6,Villa,149,1950,-3 %
Holstedvej 23 5200 Odense V,5200,1525000.0,21-10-2016,Alm.,15099,5,Villa,101,1952,-4 %
Ivarsvej 23 5200 Odense V,5200,675000.0,17-10-2016,Alm.,4623,5,Villa,146,1952,
Borchsvej 14 5200 Odense V,5200,1795000.0,10-10-2016,Alm.,18697,4,Rækkehus,96,1951,0 %
Brørupvænget 10 5200 Odense V,5200,1585000.0,10-10-2016,Alm.,11006,5,Villa,144,1965,-1 %
"Christmas Møllers Vej 1, 1. 2 5200 Odense V",5200,989000.0,30-09-2016,Alm.,15215,2,Lejlighed,65,1940,-1 %
Dybdevej 21 5200 Odense V,5200,2555000.0,29-09-2016,Alm.,19653,5,Villa,130,1924,2 %
Sigurd Rings Vej 6 5200 Odense V,5200,2450000.0,26-09-2016,Alm.,17500,6,Villa,140,1938,2 %
Højbjergvej 18 5200 Odense V,5200,2360000.0,14-09-2016,Alm.,16054,3,Stuehus,147,1915,-5 %
"Middelfartvej 137, 1. TH 5200 Odense V",5200,860000.0,09-09-2016,Alm.,12285,3,Lejlighed,70,1943,-4 %
"Christmas Møllers Vej 3, ST. MF 5200 Odense V",5200,540000.0,08-09-2016,Alm.,14210,1,Lejlighed,38,1956,-4 %
Roesskovsvej 111 5200 Odense V,5200,975000.0,06-09-2016,Alm.,11470,2,Villa,85,1926,-2 %
Holstedvej 38 5200 Odense V,5200,1325000.0,02-09-2016,Alm.,23660,2,Rækkehus,56,1934,-1 %
Højstrupvangen 46 5200 Odense V,5200,1050000.0,29-08-2016,Alm.,17213,2,Rækkehus,61,1979,
Rismarksvej 9 5200 Odense V,5200,1550000.0,27-08-2016,Alm.,11742,5,Villa,132,1978,-6 %
Anemonevænget 7 5200 Odense V,5200,2800000.0,26-08-2016,Alm.,9556,9,Villa,293,1967,-2 %
Højstrupvangen 16 5200 Odense V,5200,1050000.0,24-08-2016,Alm.,17500,2,Rækkehus,60,1979,0 %
"Middelfartvej 54, 3. TV 5200 Odense V",5200,1095000.0,19-08-2016,Alm.,12586,4,Lejlighed,87,1956,-3 %
"Middelfartvej 143, 2. TV 5200 Odense V",5200,995000.0,18-08-2016,Alm.,16048,3,Lejlighed,62,1943,0 %
"Christmas Møllers Vej 3, ST. TH 5200 Odense V",5200,710000.0,17-08-2016,Alm.,14791,2,Lejlighed,48,1956,-5 %
Roesskovsvej 94 5200 Odense V,5200,1070000.0,04-08-2016,Alm.,11263,3,Villa,95,1925,-7 %
Ellekratvej 10 5200 Odense V,5200,1150000.0,01-08-2016,Alm.,12777,4,Villa,90,1965,-18 %
