address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Fjordbakken 41 8930 Randers NØ,8930,960000.0,04-05-2017,Alm.,8000,3,Villa,120,1973,-4 %
Christiansborgvej 19 8930 Randers NØ,8930,466312.0,04-05-2017,Fam.,4399,3,Villa,106,1920,
Dronningborg Boulevard 35 8930 Randers NØ,8930,1150000.0,03-05-2017,Alm.,10648,4,Villa,108,1948,
Egevej 9 8930 Randers NØ,8930,1545000.0,25-04-2017,Alm.,9537,4,Villa,162,1971,-3 %
Svinget 63 8930 Randers NØ,8930,1500000.0,21-04-2017,Alm.,35714,2,Sommerhus,42,1982,-3 %
Klostervej 4 8930 Randers NØ,8930,1895000.0,21-04-2017,Alm.,14689,5,Villa,129,1950,0 %
Løvenholmvej 6H 8930 Randers NØ,8930,575000.0,21-04-2017,Alm.,9274,1,Lejlighed,62,1975,
"Lathyrusvej 2, ST. TV 8930 Randers NØ",8930,395000.0,19-04-2017,Alm.,5808,3,Lejlighed,68,1956,0 %
Tjærbyvej 23 8930 Randers NØ,8930,439233.0,19-04-2017,Alm.,4392,3,Villa,100,1924,
"Lervangen 57, 1. TV 8930 Randers NØ",8930,900000.0,18-04-2017,Alm.,13043,3,Lejlighed,69,1957,
Infanterivej 36G 8930 Randers NØ,8930,970000.0,18-04-2017,Alm.,11279,3,Rækkehus,86,1956,-2 %
"Infanterivej 14, ST. 116 8930 Randers NØ",8930,405000.0,06-04-2017,Andet,5062,2,Lejlighed,80,1970,
"Infanterivej 14, 1. 124 8930 Randers NØ",8930,405000.0,06-04-2017,Andet,5062,2,Lejlighed,80,1970,
"Infanterivej 14, ST. 117 8930 Randers NØ",8930,405000.0,06-04-2017,Andet,5000,2,Lejlighed,81,1970,
"Infanterivej 32, ST. 3 8930 Randers NØ",8930,158337.0,06-04-2017,Andet,1979,2,Lejlighed,80,1968,
Friheden 17 8930 Randers NØ,8930,520000.0,04-04-2017,Alm.,10400,3,Villa,50,1957,-20 %
"Lathyrusvej 10, ST. TH 8930 Randers NØ",8930,645000.0,30-03-2017,Alm.,10078,3,Lejlighed,64,1954,0 %
Poppelvej 18 8930 Randers NØ,8930,1875000.0,29-03-2017,Alm.,13586,5,Villa,138,1972,-1 %
Mejlgårdsvej 1 8930 Randers NØ,8930,890000.0,28-03-2017,Alm.,7542,4,Villa,118,1972,-11 %
Lindbjergvej 94 8930 Randers NØ,8930,40000.0,22-03-2017,Alm.,157,9,Stuehus,254,1872,
Valløvej 6 8930 Randers NØ,8930,1350000.0,16-03-2017,Alm.,10800,4,Villa,125,1963,-5 %
"Meisnersgade 9, 2 8930 Randers NØ",8930,1285000.0,12-03-2017,Alm.,13817,3,Lejlighed,93,1908,-4 %
Almisbakken 9 8930 Randers NØ,8930,1450000.0,11-03-2017,Alm.,7880,7,Villa,184,1968,
Skovvej 6 8930 Randers NØ,8930,311000.0,08-03-2017,Alm.,2827,4,Villa,110,1967,
"Løvenholmvej 8D, 1. 241 8930 Randers NØ",8930,475000.0,08-03-2017,Alm.,7421,2,Lejlighed,64,1975,
Nørreskovvej 7 8930 Randers NØ,8930,665000.0,07-03-2017,Alm.,6045,2,Villa,110,1880,0 %
Kildevældet 22 8930 Randers NØ,8930,3450000.0,07-03-2017,Alm.,16666,6,Villa,207,2003,-4 %
Mærsk Andersens Vej 5 8930 Randers NØ,8930,2235000.0,07-03-2017,Alm.,16555,4,Villa,135,1960,
"Lervangen 41, 1. TH 8930 Randers NØ",8930,675000.0,07-03-2017,Alm.,11440,3,Lejlighed,59,1953,8 %
Mejlgårdsvej 7 8930 Randers NØ,8930,875000.0,07-03-2017,Alm.,10057,3,Villa,87,1958,-10 %
Vangvejen 29 8930 Randers NØ,8930,800000.0,01-03-2017,Alm.,10810,3,Rækkehus,74,1991,
Udbyhøjvej 85 8930 Randers NØ,8930,3400000.0,28-02-2017,Alm.,17708,12,Industri o.l.,192,1912,
Tjærbyvej 120 8930 Randers NØ,8930,1050000.0,28-02-2017,Alm.,9292,4,Villa,113,1927,-4 %
