address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Harres 55 6261 Bredebro,55,1500000.0,01-05-2017,Alm.,11029,5,Stuehus,136,1939,
Sct Hansvej 16 6261 Bredebro,16,800000.0,01-05-2017,Alm.,6504,4,Villa,123,1977,
Byvej 35 6261 Bredebro,35,750000.0,24-03-2017,Alm.,4261,5,Villa,176,1905,-12 %
Midsommervej 89 6261 Bredebro,89,825000.0,20-03-2017,Alm.,3985,7,Villa,207,1978,-15 %
Munketoft 6 6261 Bredebro,6,600000.0,19-03-2017,Alm.,3750,5,Villa,160,1934,
Strandvej 6 6261 Bredebro,6,736730.0,16-03-2017,Fam.,3007,7,Villa,245,1902,
Harres 47 6261 Bredebro,47,1200000.0,06-03-2017,Alm.,10434,4,Stuehus,115,1938,
Randerup Østermark 3 6261 Bredebro,3,406284.0,01-03-2017,Andet,3149,5,Villa,129,1960,
Møllevej 2 6261 Bredebro,2,135000.0,01-03-2017,Alm.,608,5,Villa,222,1899,
Skomagergade 5 6261 Bredebro,5,305000.0,01-02-2017,Alm.,3812,4,Villa,80,1877,0 %
Kummerlev 17 6261 Bredebro,17,3452500.0,31-01-2017,Fam.,21578,8,Stuehus,160,1972,
Vollum Østermark 10 6261 Bredebro,10,4348000.0,25-01-2017,Alm.,33446,5,Stuehus,130,1938,
Borg 75 6261 Bredebro,75,500000.0,23-01-2017,Alm.,4000,4,Stuehus,125,1939,
Trælborgvej 12 6261 Bredebro,12,250000.0,20-01-2017,Alm.,2525,3,Villa,99,1963,-16 %
Møllebakken 6 6261 Bredebro,6,525000.0,18-01-2017,Alm.,5048,3,Villa,104,1964,
Nr Vollum 10 6261 Bredebro,10,50000.0,17-01-2017,Alm.,357,5,Villa,140,1914,
Borg 45 6261 Bredebro,45,263500.0,26-12-2016,Fam.,3063,3,Villa,86,1877,
Strandvej 3 6261 Bredebro,3,405000.0,22-12-2016,Alm.,9418,2,Villa,43,2004,-19 %
Nr Vollum 24 6261 Bredebro,24,14758000.0,19-12-2016,Alm.,88903,5,Stuehus,166,1983,
Harknagvej 17 6261 Bredebro,17,25000.0,14-12-2016,Andet,352,2,Villa,71,1770,-87 %
Harknagvej 18 6261 Bredebro,18,600000.0,09-12-2016,Alm.,2298,8,Villa,261,1859,-20 %
Krovej 17 6261 Bredebro,17,1300000.0,02-12-2016,Alm.,7027,6,Villa,185,1980,
Aaspe 20 6261 Bredebro,20,3300000.0,01-12-2016,Alm.,10216,12,Stuehus,323,1914,
Nygade 7 6261 Bredebro,7,230000.0,29-11-2016,Alm.,2371,6,Villa,97,1926,-23 %
Borgvej 1B 6261 Bredebro,0,590000.0,14-11-2016,Alm.,6781,5,Villa,87,1954,
Høybergvej 12 6261 Bredebro,12,20719.0,11-11-2016,Alm.,246,3,Villa,84,1775,
Nørhus 5 6261 Bredebro,5,217000.0,11-11-2016,Alm.,1205,6,Stuehus,180,1889,
Kystvej 37 6261 Bredebro,37,2800000.0,10-11-2016,Alm.,45901,4,"Ferie, andet",61,1994,
Harres 18 6261 Bredebro,18,135000.0,12-10-2016,Alm.,665,8,Stuehus,203,1933,
Harres 39 6261 Bredebro,39,215000.0,12-10-2016,Alm.,1207,7,Stuehus,178,1907,
Munketoft 4 6261 Bredebro,4,350000.0,12-10-2016,Alm.,2916,5,Villa,120,1964,
Randerup 5 6261 Bredebro,5,1538000.0,12-10-2016,Fam.,17678,2,Stuehus,87,1996,
Østerende 16 6261 Bredebro,16,450000.0,05-10-2016,Alm.,3082,4,Villa,146,1998,
Catharinasvej 1 6261 Bredebro,1,25000.0,05-10-2016,Alm.,255,4,Villa,98,1970,
Sportsvej 3 6261 Bredebro,3,520000.0,30-09-2016,Alm.,5000,4,Villa,104,1949,-5 %
Høybergvej 77 6261 Bredebro,77,1900000.0,26-09-2016,Andet,8016,7,Stuehus,237,1927,
Stationsvej 3 6261 Bredebro,3,50000.0,14-09-2016,Alm.,581,3,Villa,86,1954,
Søndervang 55C 6261 Bredebro,0,299000.0,05-09-2016,Alm.,3285,4,Rækkehus,91,1980,
Harres 13 6261 Bredebro,13,153000.0,29-08-2016,Alm.,1100,6,Villa,139,1956,-48 %
Østervang 31 6261 Bredebro,31,323000.0,16-08-2016,Alm.,3047,4,Villa,106,1968,-15 %
Høybergvej 55 6261 Bredebro,55,199000.0,11-07-2016,Alm.,1372,3,Villa,145,1934,0 %
Borgvej 2 6261 Bredebro,2,170000.0,10-07-2016,Alm.,1478,4,Villa,115,1961,-36 %
