address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Byvejen 15 4320 Lejre,15,883917.0,01-05-2017,Alm.,6547,3,Villa,135,1925,
Flintebjerg 3 4320 Lejre,3,1175000.0,28-04-2017,Fam.,8453,5,Villa,139,2003,
Rødkildebanken 32 4320 Lejre,32,3850000.0,27-04-2017,Alm.,20263,7,Villa,190,2003,-3 %
Nørregårdsvej 15 4320 Lejre,15,2600000.0,24-04-2017,Alm.,17567,4,Villa,148,1971,-4 %
Lysholmparken 46 4320 Lejre,46,2020000.0,24-04-2017,Alm.,11160,5,Villa,181,1971,-6 %
Bregnetvedvej 27A 4320 Lejre,0,2500000.0,20-04-2017,Fam.,13888,7,Stuehus,180,1943,
Hovedvejen 151A 4320 Lejre,0,5860000.0,30-03-2017,Alm.,37806,4,Villa,155,1970,
Hovedvejen 151B 4320 Lejre,0,5860000.0,30-03-2017,Alm.,418571,9,Anden beboelse,14,1925,
Hestehavevej 36 4320 Lejre,36,3050000.0,21-03-2017,Alm.,23461,3,Stuehus,130,1900,-13 %
Bregnetvedvej 35 4320 Lejre,35,4650000.0,15-03-2017,Alm.,24218,8,Villa,192,1727,-7 %
Emmersvej 4 4320 Lejre,4,3075000.0,15-03-2017,Alm.,23473,4,Rækkehus,131,2009,
Hovedvejen 145 4320 Lejre,145,4825000.0,10-03-2017,Alm.,15871,7,Stuehus,304,1918,-12 %
Egens Kvarter 2 4320 Lejre,2,1765000.0,07-03-2017,Alm.,10632,6,Villa,166,1974,-2 %
Birkens Kvarter 6 4320 Lejre,6,2225000.0,28-02-2017,Alm.,14171,5,Villa,157,1973,-3 %
Mannerupvej 2 4320 Lejre,2,1984000.0,28-02-2017,Alm.,9821,6,Villa,202,1900,-1 %
Lejrevej 8K 4320 Lejre,0,3275000.0,24-02-2017,Alm.,21833,5,Rækkehus,150,2016,0 %
Mannerupvej 17 4320 Lejre,17,3890000.0,19-02-2017,Alm.,22102,7,Stuehus,176,1910,
Sandbanken 2 4320 Lejre,2,3175000.0,06-02-2017,Alm.,22678,6,Villa,140,1999,-4 %
Orehøjvej 24 4320 Lejre,24,3650000.0,31-01-2017,Alm.,17804,8,Villa,205,1900,
Flintebjerg 1 4320 Lejre,1,2300000.0,29-01-2017,Alm.,13294,7,Villa,173,2001,-6 %
Hovedvejen 40 4320 Lejre,40,850000.0,23-01-2017,Alm.,10625,3,Stuehus,80,1900,
Søndergårdsvej 12 4320 Lejre,12,1995000.0,19-01-2017,Alm.,14352,5,Rækkehus,139,1973,-5 %
Røglebakken 13 4320 Lejre,13,1175000.0,17-01-2017,Fam.,9400,4,Rækkehus,125,1979,
Lejrevej 72 4320 Lejre,72,1895000.0,09-01-2017,Alm.,10026,4,Villa,189,1947,-5 %
Hovedvejen 138B 4320 Lejre,0,2230000.0,04-01-2017,Alm.,15594,5,Villa,143,2000,-7 %
Gammel Byvej 8 4320 Lejre,8,5200000.0,20-12-2016,Alm.,24761,6,Villa,210,2010,
Helgesvej 1 4320 Lejre,1,1595000.0,12-12-2016,Alm.,22152,3,Villa,72,1950,-6 %
Hovedvejen 34 4320 Lejre,34,12500000.0,30-11-2016,Alm.,68681,4,Villa,182,1952,
Nørretoften 2 4320 Lejre,2,1800000.0,30-11-2016,Alm.,18367,4,Villa,98,1965,-3 %
Hovedvejen 116 4320 Lejre,116,1100000.0,29-11-2016,Alm.,11956,4,Villa,92,1977,-8 %
Flintevænget 29 4320 Lejre,29,1995000.0,23-11-2016,Alm.,19950,4,Rækkehus,100,2006,-5 %
Baunehøj 48 4320 Lejre,48,1875000.0,22-11-2016,Alm.,9282,7,Villa,202,1977,-4 %
Lysholmparken 70 4320 Lejre,70,1495000.0,22-11-2016,Alm.,11240,4,Villa,133,1977,-2 %
Hovedvejen 108 4320 Lejre,108,600880.0,13-11-2016,Fam.,4925,4,Villa,122,1936,
Hovedvejen 209 4320 Lejre,209,1520000.0,09-11-2016,Alm.,13818,3,Villa,110,1951,-2 %
Lysholmparken 30 4320 Lejre,30,2000000.0,01-11-2016,Alm.,16666,4,Villa,120,1971,-5 %
Lønspjæld 29 4320 Lejre,29,2395000.0,20-10-2016,Alm.,19958,4,Villa,120,1985,-4 %
Hovedvejen 32A 4320 Lejre,0,1235000.0,16-10-2016,Alm.,11990,4,Villa,103,1935,0 %
Agertoften 25 4320 Lejre,25,1875000.0,13-10-2016,Alm.,16163,4,Villa,116,1968,-6 %
Lønspjæld 26 4320 Lejre,26,3395000.0,03-10-2016,Alm.,22045,5,Villa,154,1984,0 %
Bygaden 10 4320 Lejre,10,5200000.0,28-09-2016,Alm.,31325,6,Villa,166,1957,-1 %
Vibevænget 13A 4320 Lejre,0,1950000.0,26-09-2016,Alm.,21666,4,Rækkehus,90,1983,
Højbyvej 48 4320 Lejre,48,2400000.0,26-09-2016,Alm.,18045,6,Villa,133,1941,-4 %
Søndergårdsvej 10 4320 Lejre,10,2500000.0,23-09-2016,Alm.,17985,4,Rækkehus,139,1973,-4 %
Amager Huse 3 4320 Lejre,3,1900000.0,22-09-2016,Alm.,13768,3,Villa,138,1890,-4 %
Flintebjerg 19 4320 Lejre,19,1087804.0,20-09-2016,Alm.,6928,6,Villa,157,2001,
Hovedvejen 185B 4320 Lejre,0,1625000.0,02-09-2016,Alm.,14508,4,Villa,112,1986,-4 %
Flintevænget 24 4320 Lejre,24,2295000.0,31-08-2016,Alm.,18658,4,Rækkehus,123,2006,0 %
Lejrevej 14 4320 Lejre,14,1795000.0,29-08-2016,Alm.,14713,4,Villa,122,1968,
Sandbanken 37 4320 Lejre,37,1600000.0,29-08-2016,Andet,11428,5,Villa,140,1999,
Lønspjæld 8 4320 Lejre,8,2698000.0,28-08-2016,Alm.,19985,6,Villa,135,1984,0 %
Agertoften 28 4320 Lejre,28,1375000.0,28-08-2016,Alm.,12614,4,Villa,109,1967,
Lønspjæld 5 4320 Lejre,5,2948000.0,18-08-2016,Alm.,22000,6,Villa,134,1984,-2 %
Agertoften 30 4320 Lejre,30,2050000.0,29-07-2016,Alm.,10301,5,Villa,199,1968,
Egens Kvarter 8 4320 Lejre,8,1875000.0,26-07-2016,Alm.,13392,5,Villa,140,1973,-6 %
Åbanken 86 4320 Lejre,86,2975000.0,25-07-2016,Alm.,22537,5,Rækkehus,132,2006,
Orehøjvej 18 4320 Lejre,18,1995000.0,22-07-2016,Alm.,15708,3,Villa,127,1898,0 %
Åbanken 34 4320 Lejre,34,2875000.0,19-07-2016,Alm.,24364,4,Rækkehus,118,2006,-3 %
Holmegårdsvej 17 4320 Lejre,17,3200000.0,18-07-2016,Alm.,15920,8,Villa,201,1972,-6 %
Vibevænget 15B 4320 Lejre,0,1695000.0,14-07-2016,Alm.,19482,4,Rækkehus,87,1984,0 %
Kongebrovej 17 4320 Lejre,17,1925000.0,06-07-2016,Alm.,12833,3,Villa,150,1953,3 %
Åbanken 90 4320 Lejre,90,2915000.0,22-06-2016,Alm.,22083,4,Rækkehus,132,2006,-4 %
