address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sneppevej 59 8723 Løsning,59,380375.0,09-05-2017,Alm.,4695,3,Rækkehus,81,1985,
Solvangs Alle 11 8723 Løsning,11,2115000.0,27-04-2017,Alm.,12017,5,Villa,176,2006,-4 %
Lundagervej 69 8723 Løsning,69,900000.0,03-04-2017,Alm.,5696,7,Villa,158,1800,
Frederiksbergvej 6 8723 Løsning,6,700000.0,28-03-2017,Alm.,3867,5,Villa,181,1949,-12 %
Lindvedvej 39 8723 Løsning,39,522500.0,26-03-2017,Andet,3732,6,Villa,140,1898,
Sneppevej 60 8723 Løsning,60,500000.0,17-03-2017,Andet,4000,5,Villa,125,1987,
Jupitervej 27 8723 Løsning,27,750000.0,10-03-2017,Alm.,5514,5,Villa,136,1977,
Tranebovej 59 8723 Løsning,59,2212500.0,06-03-2017,Alm.,13915,5,Villa,159,2000,
Kingos Alle 6 8723 Løsning,6,942151.0,06-03-2017,Fam.,6000,5,Villa,157,1971,
Rævebjergvej 12 8723 Løsning,12,546000.0,23-02-2017,Alm.,6578,3,Villa,83,1890,
Kingos Alle 19 8723 Løsning,19,1225000.0,16-02-2017,Alm.,11666,5,Rækkehus,105,1969,-4 %
M Iversens Vej 5 8723 Løsning,5,800000.0,08-02-2017,Andet,6106,5,Villa,131,2006,
Jernbanegade 13 8723 Løsning,13,1200000.0,03-02-2017,Alm.,7500,6,Villa,160,1921,-20 %
Herredsvej 10 8723 Løsning,10,2375000.0,30-01-2017,Alm.,9576,7,Villa,248,2003,-8 %
Lysagervej 11 8723 Løsning,11,1585000.0,25-01-2017,Alm.,10160,4,Villa,156,1973,-1 %
Venusvej 19 8723 Løsning,19,1550000.0,13-01-2017,Fam.,8908,6,Villa,174,1975,
Trompholmsvej 4 8723 Løsning,4,125000.0,13-01-2017,Auktion,822,5,Villa,152,1925,
Merkurvej 11 8723 Løsning,11,1375000.0,12-01-2017,Alm.,10036,5,Villa,137,1973,-4 %
Lindvedvej 40 8723 Løsning,40,375000.0,11-01-2017,Alm.,3048,4,Villa,123,1887,0 %
Bottrupvej 4A 8723 Løsning,0,875000.0,06-01-2017,Alm.,5872,5,Villa,149,1962,-12 %
Ege Alle 5 8723 Løsning,5,1151000.0,15-12-2016,Alm.,8048,5,Villa,143,1979,
