address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kornblomstvej 5 9430 Vadum,5,1100000.0,10-05-2017,Alm.,9401,4,Villa,117,1967,
Engvej 38 9430 Vadum,38,1500000.0,30-04-2017,Alm.,7812,6,Villa,192,1918,-3 %
Sneumvej 31 9430 Vadum,31,1700000.0,06-04-2017,Alm.,15315,4,Villa,111,2013,-3 %
Sandagervej 21 9430 Vadum,21,745000.0,29-03-2017,Fam.,4138,5,Villa,180,1974,
Vestmarken 3 9430 Vadum,3,860000.0,23-03-2017,Alm.,6099,5,Villa,141,1965,-14 %
Vejlen 78 9430 Vadum,78,1985000.0,20-03-2017,Alm.,11676,5,Stuehus,170,1929,-1 %
Sandagervej 34 9430 Vadum,34,1500000.0,12-03-2017,Alm.,12396,5,Villa,121,1999,-9 %
Gustav Zimmersvej 72 9430 Vadum,72,1303000.0,22-02-2017,Fam.,8924,6,Villa,146,2009,
Parallelvej 9 9430 Vadum,9,1930000.0,21-02-2017,Alm.,12138,5,Villa,159,1966,0 %
Gustav Zimmersvej 21 9430 Vadum,21,1550000.0,21-02-2017,Alm.,11071,4,Villa,140,1987,-3 %
Parallelvej 5 9430 Vadum,5,614026.0,14-02-2017,Alm.,3837,4,Villa,160,1964,
Sneumvej 43 9430 Vadum,43,1775000.0,14-02-2017,Alm.,15990,4,Villa,111,2013,-1 %
Ellehammersvej 151 9430 Vadum,151,355000.0,13-02-2017,Alm.,2535,2,Villa,140,1943,18 %
Lærkevænget 19 9430 Vadum,19,2325000.0,10-02-2017,Alm.,16034,4,Villa,145,1969,-3 %
Vejlen 16 9430 Vadum,16,3140000.0,09-02-2017,Alm.,15544,7,Stuehus,202,1980,
Gustav Zimmersvej 42 9430 Vadum,42,1925000.0,08-02-2017,Alm.,13556,4,Villa,142,2004,-4 %
Vester Halne Vej 1 9430 Vadum,1,1825000.0,02-02-2017,Alm.,12006,6,Villa,152,1962,-1 %
Vadumvej 25 9430 Vadum,25,1575000.0,26-01-2017,Alm.,12304,5,Villa,128,1976,0 %
Vadumvej 41 9430 Vadum,41,1775000.0,22-01-2017,Alm.,11163,6,Villa,159,1940,0 %
Ellehammersvej 49 9430 Vadum,49,1350000.0,16-01-2017,Alm.,9000,5,Lejlighed,150,1955,-10 %
Gartnervænget 29 9430 Vadum,29,1175000.0,05-01-2017,Alm.,6601,3,Villa,178,1973,-9 %
Brorholtvej 50 9430 Vadum,50,315000.0,09-12-2016,Alm.,2625,4,Villa,120,1944,
Lærkevænget 22 9430 Vadum,22,1825000.0,07-12-2016,Alm.,12166,5,Villa,150,1970,-6 %
Vadum Kirkevej 20 9430 Vadum,20,300000.0,03-12-2016,Alm.,3571,4,Villa,84,1966,
Nervøsvej 110 9430 Vadum,110,1645000.0,30-11-2016,Alm.,14059,4,Villa,117,1983,3 %
Glentevej 27 9430 Vadum,27,1425000.0,28-11-2016,Alm.,5377,7,Villa,265,1973,-5 %
Rødkløvervej 26 9430 Vadum,26,2125000.0,22-11-2016,Alm.,14554,6,Villa,146,1956,-3 %
Ellehammersvej 34 9430 Vadum,34,1525000.0,19-11-2016,Alm.,12815,5,Villa,119,1950,0 %
Foltmannsvej 22 9430 Vadum,22,1040000.0,09-11-2016,Alm.,12530,3,Villa,83,1954,
E.J. Overbyes Vej 24 9430 Vadum,24,2500000.0,08-11-2016,Alm.,15060,6,Villa,166,2005,-7 %
Sulstedvej 51 9430 Vadum,51,1036500.0,01-11-2016,Fam.,6819,5,Stuehus,152,1939,
Møllevænget 10 9430 Vadum,10,685000.0,31-10-2016,Alm.,8154,3,Rækkehus,84,1910,-8 %
Bakmøllevej 59 9430 Vadum,59,965000.0,28-10-2016,Alm.,7255,6,Villa,133,1964,-6 %
Nervøsvej 106 9430 Vadum,106,2395000.0,28-10-2016,Alm.,12157,5,Villa,197,1975,0 %
Nicolajs Have 23 9430 Vadum,23,495000.0,24-10-2016,Alm.,3256,6,Villa,152,2017,
Grønslet 14 9430 Vadum,14,1000000.0,18-10-2016,Alm.,10000,4,Villa,100,1966,-13 %
Vejlen 73 9430 Vadum,73,2195000.0,14-10-2016,Alm.,11737,5,Stuehus,187,1825,-4 %
Vejlen 12 9430 Vadum,12,545000.0,12-10-2016,Alm.,4954,3,Villa,110,1952,0 %
Mejerivej 12 9430 Vadum,12,1925000.0,09-10-2016,Alm.,11956,6,Villa,161,1968,-4 %
Lærkevænget 8 9430 Vadum,8,2050000.0,30-09-2016,Alm.,15073,4,Villa,136,1970,-2 %
Glentevej 38 9430 Vadum,38,898000.0,29-09-2016,Alm.,6803,4,Villa,132,1974,0 %
Sulstedvej 31 9430 Vadum,31,70000.0,29-09-2016,Alm.,411,5,Stuehus,170,1885,
"Nervøsvej 55, ST 9430 Vadum",0,525000.0,28-09-2016,Alm.,8606,2,Lejlighed,61,1970,
Bakmøllevej 44 9430 Vadum,44,1295000.0,23-09-2016,Alm.,12102,3,Villa,107,1925,0 %
"Mejerivej 2B, ST 9430 Vadum",0,830000.0,14-09-2016,Alm.,10779,3,Lejlighed,77,1987,-2 %
Parallelvej 19 9430 Vadum,19,392605.0,04-09-2016,Fam.,2784,5,Villa,141,1975,
Ellehammersvej 51A 9430 Vadum,0,1000000.0,03-09-2016,Alm.,6134,6,Villa,163,1952,
Vævergårdvej 15 9430 Vadum,15,125000.0,29-08-2016,Alm.,1041,4,Villa,120,1800,
Lærkevænget 29 9430 Vadum,29,2400000.0,26-08-2016,Alm.,10169,6,Villa,236,1972,
Rødslet 9 9430 Vadum,9,1375000.0,11-08-2016,Alm.,10576,5,Villa,130,1964,-14 %
Holtebakkevej 82 9430 Vadum,82,965000.0,11-08-2016,Alm.,3683,9,Villa,262,1877,-3 %
Øster Halne Hedevej 4 9430 Vadum,4,2192350.0,02-08-2016,Auktion,14913,6,Stuehus,147,1931,
"Mejerivej 2G, 1 9430 Vadum",1,810000.0,20-07-2016,Alm.,10384,3,Lejlighed,78,1987,-2 %
Sandagervej 7 9430 Vadum,7,1355000.0,20-07-2016,Alm.,9678,5,Villa,140,1973,-3 %
Ellehammersvej 7 9430 Vadum,7,882620.0,13-07-2016,Fam.,5101,5,Villa,173,1977,
Gustav Zimmersvej 80 9430 Vadum,80,3600000.0,30-06-2016,Alm.,18000,5,Villa,200,2014,-5 %
"Nervøsvej 57, ST 9430 Vadum",0,350000.0,26-06-2016,Fam.,5737,2,Lejlighed,61,1970,
Ellehammersvej 104 9430 Vadum,104,8231122.0,24-06-2016,Alm.,35787,6,Stuehus,230,1900,10 %
Bygaden 20 9430 Vadum,20,1425000.0,24-06-2016,Alm.,7744,6,Villa,184,1928,-5 %
Gustav Zimmersvej 45 9430 Vadum,45,2295000.0,23-06-2016,Alm.,16161,5,Villa,142,2013,-4 %
Kornblomstvej 6 9430 Vadum,6,2425000.0,21-06-2016,Alm.,9938,8,Villa,244,1918,-7 %
Birkevej 18 9430 Vadum,18,1100000.0,14-06-2016,Alm.,6875,6,Villa,160,1964,-8 %
Havrevænget 12 9430 Vadum,12,1300000.0,12-06-2016,Alm.,10655,4,Villa,122,1968,-4 %
Bøgevej 10 9430 Vadum,10,1170000.0,02-06-2016,Alm.,12857,2,Villa,91,1970,-2 %
E.J. Overbyes Vej 2 9430 Vadum,2,1550000.0,01-06-2016,Alm.,9451,6,Villa,164,1970,
Vester Halne Vej 45 9430 Vadum,45,1000000.0,30-05-2016,Alm.,7246,5,Villa,138,1959,
Ellehammersvej 144 9430 Vadum,144,5600000.0,24-05-2016,Alm.,26923,9,Villa,208,1976,
Ellehammersvej 36 9430 Vadum,36,865000.0,17-05-2016,Alm.,7456,4,Villa,116,1959,0 %
Bakmøllevej 77 9430 Vadum,77,300000.0,11-05-2016,Andet,1176,8,Stuehus,255,1900,-89 %
Botvedsvej 1 9430 Vadum,1,1285000.0,09-05-2016,Alm.,13526,3,Villa,95,1984,-1 %
Æblerosevej 2 9430 Vadum,2,1190000.0,08-05-2016,Alm.,11018,4,Villa,108,1969,-5 %
Parallelvej 6 9430 Vadum,6,1000000.0,25-04-2016,Alm.,9090,4,Villa,110,1966,-7 %
Bygaden 5 9430 Vadum,5,420000.0,19-04-2016,Alm.,3750,4,Villa,112,1957,-29 %
Bakmøllevej 75 9430 Vadum,75,525000.0,23-03-2016,Alm.,7291,2,Villa,72,1967,-4 %
Rødslet 85 9430 Vadum,85,1625000.0,18-03-2016,Alm.,11775,5,Villa,138,1971,-1 %
Egevej 4 9430 Vadum,4,1150000.0,07-03-2016,Alm.,10648,4,Villa,108,1963,-4 %
Gustav Zimmersvej 24 9430 Vadum,24,985000.0,07-03-2016,Alm.,7189,5,Villa,137,1969,-14 %
Nervøsvej 11C 9430 Vadum,0,1295000.0,26-02-2016,Alm.,14885,3,Rækkehus,87,2008,0 %
Bakmøllevej 104 9430 Vadum,104,240000.0,05-02-2016,Alm.,1016,4,Stuehus,236,1917,
Nervøsvej 38 9430 Vadum,38,934409.0,05-02-2016,Alm.,5529,5,Villa,169,1978,
Egestedvej 21 9430 Vadum,21,2900000.0,26-01-2016,Alm.,14356,7,Stuehus,202,1924,-3 %
Rødslet 81 9430 Vadum,81,1245000.0,22-01-2016,Alm.,9803,3,Villa,127,1970,
Ellehammersvej 75 9430 Vadum,75,876000.0,12-01-2016,Auktion,4949,4,Villa,177,1950,
Brorholtvej 56 9430 Vadum,56,2485000.0,11-01-2016,Alm.,11295,7,Villa,220,1970,-10 %
"Nervøsvej 137, 1 9430 Vadum",1,700000.0,21-12-2015,Alm.,8139,3,Lejlighed,86,1971,-7 %
Nervøsvej 9 9430 Vadum,9,1000000.0,19-12-2015,Fam.,5882,7,Villa,170,1924,
Foltmannsvej 3 9430 Vadum,3,950000.0,08-12-2015,Alm.,7037,5,Villa,135,1972,
Rødslet 69C 9430 Vadum,0,870000.0,07-12-2015,Alm.,11600,3,Rækkehus,75,1971,-3 %
Birkevej 7 9430 Vadum,7,895000.0,25-11-2015,Alm.,6780,5,Villa,132,1964,-5 %
"Nervøsvej 43, 1 9430 Vadum",1,390000.0,21-11-2015,Alm.,6393,2,Lejlighed,61,1970,
Pilgårdsvej 1 9430 Vadum,1,1265000.0,18-11-2015,Alm.,7441,5,Villa,170,1850,-2 %
"Nervøsvej 61, ST 9430 Vadum",0,520000.0,17-11-2015,Alm.,8524,2,Lejlighed,61,1970,-5 %
Østergårdsvej 15 9430 Vadum,15,1600000.0,17-11-2015,Alm.,7692,6,Stuehus,208,1913,-4 %
Gustav Zimmersvej 25A 9430 Vadum,0,710000.0,16-11-2015,Alm.,7473,4,Rækkehus,95,1988,-29 %
Gammel Thistedvej 12 9430 Vadum,12,680000.0,11-11-2015,Alm.,5862,3,Villa,116,1935,-15 %
Hedevej 94 9430 Vadum,94,600000.0,10-11-2015,Alm.,4800,5,Villa,125,1940,
"Rødslet 62, 1 9430 Vadum",1,550000.0,10-11-2015,Alm.,6179,4,Lejlighed,89,1970,
Rugmarken 10 9430 Vadum,10,795000.0,05-11-2015,Alm.,6360,3,Villa,125,1960,
Grønslet 20 9430 Vadum,20,1650000.0,30-10-2015,Alm.,11073,5,Villa,149,1966,-8 %
Bryggervænget 14 9430 Vadum,14,1310000.0,29-10-2015,Alm.,9849,4,Villa,133,1969,-6 %
Bakmøllevej 84 9430 Vadum,84,495000.0,21-10-2015,Fam.,4583,4,Stuehus,108,1900,
"Nervøsvej 95, ST 9430 Vadum",0,650000.0,19-10-2015,Alm.,7558,3,Lejlighed,86,1971,
Konvalvej 18 9430 Vadum,18,999000.0,13-10-2015,Alm.,6660,5,Villa,150,1968,0 %
Gartnervænget 3A 9430 Vadum,0,1515000.0,08-10-2015,Alm.,10669,5,Villa,142,1980,-5 %
Brorholtvej 40 9430 Vadum,40,1175000.0,30-09-2015,Alm.,8703,5,Villa,135,1948,-4 %
Sandagervej 32 9430 Vadum,32,1147500.0,20-09-2015,Fam.,6557,6,Villa,175,2001,
Kærvangen 26 9430 Vadum,26,900000.0,16-09-2015,Auktion,4306,5,Villa,209,1965,-40 %
"Nervøsvej 91, ST 9430 Vadum",0,650000.0,11-09-2015,Alm.,7558,3,Lejlighed,86,1971,
Nervøsvej 159 9430 Vadum,159,1475000.0,07-09-2015,Alm.,10845,5,Villa,136,1970,-5 %
Lærkevænget 2 9430 Vadum,2,1050000.0,04-09-2015,Fam.,6603,5,Villa,159,1970,
Mejerivej 2 9430 Vadum,2,700000.0,31-08-2015,Alm.,7142,3,Villa,98,1925,-17 %
Vadumvej 45 9430 Vadum,45,422000.0,26-08-2015,Auktion,5861,4,Villa,72,1830,
"Nervøsvej 115, 1 9430 Vadum",1,564392.0,20-08-2015,Alm.,6413,3,Lejlighed,88,1971,
Ellehammersvej 46 9430 Vadum,46,650000.0,13-08-2015,Fam.,2914,8,Villa,223,1963,
Vejlen 31 9430 Vadum,31,1995000.0,06-08-2015,Alm.,9410,5,Villa,212,1908,0 %
Egevænget 22 9430 Vadum,22,497500.0,03-08-2015,Andet,4738,5,Villa,105,1950,-50 %
Ellehammersvej 132 9430 Vadum,132,875000.0,29-07-2015,Alm.,7954,3,Villa,110,1956,-2 %
Taksvej 8 9430 Vadum,8,900000.0,25-07-2015,Alm.,6617,5,Villa,136,1956,
Gartnervænget 13 9430 Vadum,13,700000.0,23-07-2015,Alm.,5109,4,Villa,137,1974,-12 %
Rødslet 65C 9430 Vadum,0,775000.0,22-07-2015,Alm.,13362,2,Rækkehus,58,1969,0 %
Sandagervej 29 9430 Vadum,29,1330000.0,15-07-2015,Alm.,9300,4,Villa,143,1973,-1 %
Kærvangen 6 9430 Vadum,6,860000.0,06-07-2015,Alm.,5375,5,Villa,160,1964,-4 %
E.J. Overbyes Vej 17 9430 Vadum,17,2150000.0,18-06-2015,Alm.,15808,5,Villa,136,2000,-2 %
Gustav Zimmersvej 10 9430 Vadum,10,1200000.0,18-06-2015,Alm.,10000,4,Villa,120,1972,-7 %
Pallisdam 71 9430 Vadum,71,1445000.0,15-06-2015,Alm.,9633,5,Villa,150,1971,-3 %
Vadumvej 30 9430 Vadum,30,750000.0,04-06-2015,Alm.,5136,5,Villa,146,1965,
Husmandsvej 44 9430 Vadum,44,536000.0,20-05-2015,Fam.,7052,5,Villa,76,1827,
Gustav Zimmersvej 2 9430 Vadum,2,999000.0,18-05-2015,Alm.,8325,4,Villa,120,1972,0 %
Rugmarken 3 9430 Vadum,3,1625000.0,08-05-2015,Alm.,11206,5,Villa,145,1875,-9 %
Gustav Zimmersvej 51 9430 Vadum,51,2275000.0,07-05-2015,Alm.,13704,5,Villa,166,2008,-3 %
Glentevej 11 9430 Vadum,11,1360000.0,30-04-2015,Alm.,10000,5,Villa,136,1972,-3 %
Gustav Zimmersvej 19 9430 Vadum,19,1475000.0,30-04-2015,Alm.,11523,4,Villa,128,1986,-2 %
Vadum Kirkevej 22 9430 Vadum,22,1475000.0,28-04-2015,Alm.,9577,3,Villa,154,1880,-1 %
