address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gammelbyvej 11 6100 Haderslev,11,430500.0,15-05-2017,Fam.,2968,6,Villa,145,1961,
Gammel Havvej 1 6100 Haderslev,1,960000.0,12-05-2017,Alm.,10105,4,Sommerhus,95,1958,-3 %
Tormajvej 53 6100 Haderslev,53,85000.0,04-05-2017,Fam.,2361,4,Sommerhus,36,1933,
Kærsmindevej 9 6100 Haderslev,9,696000.0,02-05-2017,Fam.,4833,4,Villa,144,1930,
Elmevej 5 6100 Haderslev,5,531250.0,27-04-2017,Fam.,2918,7,Villa,182,1935,
Hoptrup Hovedgade 100 6100 Haderslev,100,725000.0,26-04-2017,Andet,4239,8,Villa,171,1931,
Ryes Møllevej 49 6100 Haderslev,49,1495000.0,21-04-2017,Alm.,14238,3,Villa,105,1932,-3 %
Diernæs Strandby 50 6100 Haderslev,50,845000.0,15-04-2017,Alm.,8894,4,Sommerhus,95,1964,
Aastrupvej 156 6100 Haderslev,156,1875000.0,13-04-2017,Alm.,12668,5,Villa,148,1955,-5 %
Moltrupvej 20 6100 Haderslev,20,1520000.0,13-04-2017,Alm.,14476,5,Villa,105,1907,
Fredstedvænget 35 6100 Haderslev,35,3150000.0,13-04-2017,Alm.,14125,7,Villa,223,2012,-4 %
Siøvej 24 6100 Haderslev,24,762500.0,11-04-2017,Fam.,4649,6,Villa,164,1981,
Fredskovparken 72 6100 Haderslev,72,1125000.0,10-04-2017,Alm.,17307,4,Sommerhus,65,1979,-6 %
Hejsager Strandvej 274 6100 Haderslev,274,675000.0,06-04-2017,Fam.,12980,3,Sommerhus,52,1996,
Småkærvej 64 6100 Haderslev,64,650000.0,04-04-2017,Alm.,3631,5,Villa,179,1877,-6 %
Hejsager Strandvej 191 6100 Haderslev,191,4400000.0,03-04-2017,Alm.,97777,3,Sommerhus,45,1999,
Øsby Søndergade 31 6100 Haderslev,31,18490000.0,03-04-2017,Alm.,80391,6,Stuehus,230,1857,
Ejsbølvej 26 6100 Haderslev,26,975000.0,30-03-2017,Alm.,8125,3,Villa,120,1962,-18 %
Sønderballe Strand 109 6100 Haderslev,109,990000.0,30-03-2017,Alm.,13200,3,Sommerhus,75,1963,-10 %
Podehaven 3 6100 Haderslev,3,1800000.0,30-03-2017,Alm.,12857,5,Sommerhus,140,2014,-5 %
Lysmosen 6 6100 Haderslev,6,1125000.0,28-03-2017,Alm.,7305,5,Villa,154,1968,-6 %
Podehaven 12 6100 Haderslev,12,1350000.0,28-03-2017,Alm.,13366,4,Sommerhus,101,2010,-3 %
Langstrengvej 28 6100 Haderslev,28,3000000.0,23-03-2017,Alm.,12605,6,Villa,238,1939,-3 %
Nederbyvænget 222 6100 Haderslev,222,780000.0,23-03-2017,Andet,6093,4,Villa,128,1980,
Ægirsvej 18 6100 Haderslev,18,975000.0,23-03-2017,Fam.,4372,7,Villa,223,2002,
Fjelstrupvej 12 6100 Haderslev,12,1200000.0,23-03-2017,Alm.,11650,5,Villa,103,1954,
Aarø 49 6100 Haderslev,49,1045000.0,23-03-2017,Alm.,9166,1,Villa,114,1900,-5 %
Aarøsund Landevej 189 6100 Haderslev,189,1260000.0,23-03-2017,Alm.,9843,4,Villa,128,1954,-8 %
Nyvej 1 6100 Haderslev,1,1495000.0,22-03-2017,Alm.,11771,4,Villa,127,1920,0 %
Nederbyvænget 408 6100 Haderslev,408,1995000.0,22-03-2017,Alm.,12018,6,Villa,166,1985,0 %
Aarø 187 6100 Haderslev,187,1525000.0,17-03-2017,Fam.,12103,4,Villa,126,1915,
Aarøsund Havn 20 6100 Haderslev,20,2500000.0,17-03-2017,Fam.,16666,4,Villa,150,2010,
Ballehøj 15 6100 Haderslev,15,1320000.0,15-03-2017,Alm.,8000,4,Villa,165,1969,-5 %
Aarøsundvej 51A 6100 Haderslev,0,1708000.0,13-03-2017,Alm.,11779,4,Villa,145,1971,-5 %
Småkærvej 25 6100 Haderslev,25,400000.0,13-03-2017,Alm.,2702,4,Villa,148,1968,
Moltrupvej 72 6100 Haderslev,72,1098000.0,10-03-2017,Fam.,9305,4,Rækkehus,118,1970,
Ejsbølvej 64 6100 Haderslev,64,2425000.0,07-03-2017,Alm.,13324,7,Villa,182,2005,-3 %
Kildevænget 13 6100 Haderslev,13,695000.0,06-03-2017,Alm.,5940,4,Villa,117,1959,-16 %
Fuglebakkevej 8 6100 Haderslev,8,925000.0,06-03-2017,Alm.,9438,5,Villa,98,1947,-7 %
Tøndervej 180 6100 Haderslev,180,95000.0,05-03-2017,Alm.,714,5,Villa,133,1900,-14 %
Eskærhøjvej 80A 6100 Haderslev,0,1200000.0,03-03-2017,Alm.,10000,3,Villa,120,1977,
Rosenbakken 46 6100 Haderslev,46,1785000.0,03-03-2017,Alm.,12060,5,Villa,148,1976,-6 %
Tjørnebakken 5 6100 Haderslev,5,2225000.0,03-03-2017,Alm.,13088,5,Villa,170,1965,-20 %
Ottanggårdvej 10 6100 Haderslev,10,1100000.0,02-03-2017,Alm.,5339,8,Villa,206,1978,-8 %
Rosenbakken 15 6100 Haderslev,15,1500000.0,02-03-2017,Alm.,11029,4,Villa,136,1973,-5 %
Præstevænget 9 6100 Haderslev,9,650000.0,01-03-2017,Alm.,5803,4,Villa,112,1965,-4 %
Carl Plougs Vej 8 6100 Haderslev,8,1225000.0,28-02-2017,Alm.,9423,5,Villa,130,1972,12 %
Fredstedvænget 33 6100 Haderslev,33,1129107.0,28-02-2017,Alm.,6415,5,Villa,176,2012,
Aastrup Alle 76 6100 Haderslev,76,1435000.0,26-02-2017,Alm.,8441,6,Villa,170,1976,-4 %
Ryes Møllevej 61 6100 Haderslev,61,1125000.0,24-02-2017,Alm.,14062,4,Villa,80,1931,-15 %
Thorsvej 29 6100 Haderslev,29,500000.0,21-02-2017,Fam.,5555,4,Rækkehus,90,1962,
Laurids Skaus Gade 20 6100 Haderslev,20,1140000.0,21-02-2017,Fam.,5728,7,Villa,199,1850,
