address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ramsøvejen 16 4621 Gadstrup,16,4550000.0,20-04-2017,Alm.,14772,9,Villa,308,1969,-2 %
Absalonsvænget 8 4621 Gadstrup,8,2075000.0,10-04-2017,Alm.,10427,7,Villa,199,1965,-5 %
Damvej 3 4621 Gadstrup,3,1900000.0,07-04-2017,Alm.,11377,6,Villa,167,1971,-9 %
Gammel Skolevej 13 4621 Gadstrup,13,1195000.0,13-03-2017,Alm.,19274,2,Rækkehus,62,1973,-2 %
Søndervænget 2 4621 Gadstrup,2,2380000.0,21-02-2017,Alm.,15354,5,Villa,155,1980,-3 %
Fruervej 18 4621 Gadstrup,18,2275000.0,19-01-2017,Alm.,10435,6,Villa,218,1976,-1 %
Hyldevænget 5 4621 Gadstrup,5,2325000.0,18-01-2017,Alm.,19214,4,Villa,121,1986,-1 %
Søndervænget 10 4621 Gadstrup,10,1050000.0,16-01-2017,Fam.,7608,4,Villa,138,1980,
Søvænget 1 4621 Gadstrup,1,1700000.0,15-01-2017,Alm.,16831,4,Villa,101,1972,-5 %
Snoldelev Bygade 22B 4621 Gadstrup,0,1450000.0,10-01-2017,Alm.,14215,3,Villa,102,1988,-3 %
Sikærsvej 4 4621 Gadstrup,4,1615000.0,10-01-2017,Alm.,13024,4,Villa,124,1979,-5 %
Ramsøvejen 26 4621 Gadstrup,26,2100000.0,09-01-2017,Alm.,15328,5,Villa,137,1965,-11 %
Karlslundevejen 9 4621 Gadstrup,9,4600000.0,06-01-2017,Alm.,31724,5,Stuehus,145,1938,
Ramsøbakken 99 4621 Gadstrup,99,1296480.0,06-01-2017,Fam.,6787,7,Villa,191,2013,
Hastrup Bygade 5 4621 Gadstrup,5,1489864.0,31-12-2016,Alm.,14325,4,Villa,104,1904,
Brordrupvej 22 4621 Gadstrup,22,1200000.0,21-12-2016,Fam.,6451,5,Villa,186,1978,
Tornegårdsvej 2E 4621 Gadstrup,0,2225000.0,14-12-2016,Alm.,15239,5,Villa,146,1977,-6 %
Fruervej 32 4621 Gadstrup,32,2575000.0,12-12-2016,Alm.,21106,4,Villa,122,1975,0 %
Nyvej 26 4621 Gadstrup,26,1850000.0,06-12-2016,Alm.,13703,4,Villa,135,1966,0 %
Biensvej 17 4621 Gadstrup,17,2570000.0,04-12-2016,Alm.,19323,4,Villa,133,1918,-8 %
Ramsøvejen 36 4621 Gadstrup,36,215955.0,26-11-2016,Alm.,1599,5,Stuehus,135,1950,
Biensvej 23 4621 Gadstrup,23,2550000.0,24-11-2016,Alm.,13858,5,Villa,184,1968,
Pilehaven 1B 4621 Gadstrup,0,2375000.0,21-11-2016,Alm.,15939,4,Villa,149,1980,-4 %
Ramsøbakken 6 4621 Gadstrup,6,3295000.0,20-11-2016,Alm.,20723,6,Villa,159,2006,0 %
Gadstrupparken 5 4621 Gadstrup,5,1825000.0,11-11-2016,Alm.,14600,5,Villa,125,1969,0 %
Parkagervej 3 4621 Gadstrup,3,1995000.0,03-11-2016,Alm.,19000,3,Villa,105,1966,0 %
Gadstrupparken 69 4621 Gadstrup,69,4495000.0,28-10-2016,Alm.,22587,6,Villa,199,2008,0 %
Hørvænget 4 4621 Gadstrup,4,488750.0,30-09-2016,Andet,5888,3,Villa,83,1961,
