address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hyltebjerg Allé 79A 2720 Vanløse,0,2930000.0,23-05-2017,Alm.,24830,6,Villa,118,1952,
"Gennemløbet 19, 2. TH 2720 Vanløse",0,1768000.0,18-05-2017,Alm.,28983,2,Lejlighed,61,1935,-2 %
"Gudenåvej 20, 1. TH 2720 Vanløse",0,1575000.0,15-05-2017,Fam.,24609,2,Lejlighed,64,1938,
"Sallingvej 62, 3. TH 2720 Vanløse",0,1780000.0,10-05-2017,Alm.,31228,2,Lejlighed,57,1941,-6 %
"Flakholmen 36, ST. TH 2720 Vanløse",0,2295000.0,09-05-2017,Alm.,35307,3,Lejlighed,65,1940,0 %
"Byhøjen 5, ST. TH 2720 Vanløse",0,1775000.0,03-05-2017,Alm.,33490,2,Lejlighed,53,1940,
"Rydsletten 17, 2. TV 2720 Vanløse",0,946371.0,01-05-2017,Fam.,16603,2,Lejlighed,57,1939,
"Bogholder Allé 76B, 4. TH 2720 Vanløse",0,900000.0,01-05-2017,Fam.,15000,2,Lejlighed,60,1958,
"Kastanie Allé 5, 1. TV 2720 Vanløse",0,2678000.0,30-04-2017,Alm.,35236,3,Lejlighed,76,1993,-1 %
"Kastanie Allé 9, 2. TH 2720 Vanløse",0,2300000.0,28-04-2017,Alm.,31081,3,Lejlighed,74,1967,0 %
"Slotsherrensvej 1, 1. TV 2720 Vanløse",0,2575000.0,28-04-2017,Alm.,33441,3,Lejlighed,77,1932,-1 %
"Flakholmen 23, 2. 1 2720 Vanløse",1,2040000.0,27-04-2017,Alm.,30000,2,Lejlighed,68,1937,-5 %
"Kastanie Allé 9, ST. TH 2720 Vanløse",0,1875000.0,26-04-2017,Alm.,30241,2,Lejlighed,62,1967,-1 %
"Nedertoften 35, 2. TH 2720 Vanløse",0,1850000.0,26-04-2017,Alm.,34259,2,Lejlighed,54,1939,-3 %
"Sallingvej 67, ST. TV 2720 Vanløse",0,876000.0,25-04-2017,Fam.,10068,3,Lejlighed,87,1937,
Slotsherrensvej 132F 2720 Vanløse,0,110000.0,25-04-2017,Fam.,833,3,Rækkehus,132,1979,
Sandhøjen 7 2720 Vanløse,7,4695000.0,24-04-2017,Alm.,24076,7,Villa,195,1930,0 %
"Nedertoften 25, 2. TH 2720 Vanløse",0,1850000.0,23-04-2017,Alm.,34905,2,Lejlighed,53,1939,0 %
"Markskellet 6, 3. TV 2720 Vanløse",0,2000000.0,21-04-2017,Alm.,24096,3,Lejlighed,83,1932,
"Slotsherrensvej 17, 1. TH 2720 Vanløse",0,970000.0,19-04-2017,Fam.,19795,2,Lejlighed,49,1936,
"Gennemløbet 19, 2. TV 2720 Vanløse",0,1680000.0,14-04-2017,Alm.,28965,2,Lejlighed,58,1935,-1 %
Egholmvej 4 2720 Vanløse,4,4175000.0,13-04-2017,Alm.,37276,4,Villa,112,1927,-2 %
"Ålekistevej 108A, 4. TH 2720 Vanløse",0,1750000.0,11-04-2017,Alm.,36458,2,Lejlighed,48,1937,
"Arnestedet 1, 1. TH 2720 Vanløse",0,1750000.0,06-04-2017,Alm.,30172,2,Lejlighed,58,1935,0 %
