address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Elverbo 1 2840 Holte,1,6700000.0,22-05-2017,Andet,33838,6,Villa,198,1930,
Poppel Alle 28A 2840 Holte,0,7150000.0,10-05-2017,Alm.,43333,6,Villa,165,1927,2 %
Dronninggårds Alle 35A 2840 Holte,0,9500000.0,10-05-2017,Alm.,53370,7,Villa,178,1947,0 %
Vasevej 17A 2840 Holte,0,3850000.0,10-05-2017,Alm.,27500,6,Villa,140,1960,-4 %
Søllerødgårdsvej 15 2840 Holte,15,4912500.0,08-05-2017,Alm.,23847,5,Villa,206,2001,
Parcelvej 30B 2840 Holte,0,4850000.0,01-05-2017,Alm.,40756,5,Rækkehus,119,1952,
"Søllerød Park 4, 1. 15 2840 Holte",15,603500.0,28-04-2017,Fam.,6857,3,Lejlighed,88,1956,
"Rønnebærvej 14, 3. TV 2840 Holte",0,2300000.0,26-04-2017,Alm.,31944,2,Lejlighed,72,1963,-4 %
"Kongevejen 339B, 3. TH 2840 Holte",0,720000.0,25-04-2017,Fam.,11612,3,Lejlighed,62,1963,
Morlenesvej 35 2840 Holte,35,6550000.0,25-04-2017,Alm.,39457,5,Villa,166,1997,
"Ernst Bojesens Vej 1A, 2. TH 2840 Holte",0,612000.0,24-04-2017,Fam.,10200,2,Lejlighed,60,1963,
"Søllerød Park 4, 1. 11 2840 Holte",11,2495000.0,23-04-2017,Alm.,28352,3,Lejlighed,88,1956,
Bjerggårdsvænget 21 2840 Holte,21,4350000.0,21-04-2017,Alm.,18750,5,Villa,232,1980,-6 %
Morlenesvej 38 2840 Holte,38,5295000.0,21-04-2017,Alm.,85403,3,Villa,62,1910,0 %
"Søllerød Park 13, 1. 16 2840 Holte",16,2420000.0,21-04-2017,Alm.,27500,3,Lejlighed,88,1956,-3 %
"Sofievej 14, 2. TH 2840 Holte",0,2125000.0,20-04-2017,Alm.,30357,3,Lejlighed,70,1938,-3 %
