address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Silkeborgvej 237, ST 8230 Åbyhøj",0,3450000.0,28-04-2017,Alm.,23154,3,Rækkehus,149,1907,-2 %
Johannes Ewalds Vej 30 8230 Åbyhøj,30,2874000.0,27-04-2017,Alm.,41652,2,Villa,69,1939,
"Dr. Holsts Vej 46, 2. 212 8230 Åbyhøj",212,525000.0,25-04-2017,Alm.,19444,1,Lejlighed,27,1970,0 %
"Tousvej 83, 1. TV 8230 Åbyhøj",0,1900000.0,25-04-2017,Alm.,24358,3,Lejlighed,78,1960,-5 %
"Dr. Holsts Vej 36, 1. 39 8230 Åbyhøj",39,1380000.0,07-04-2017,Alm.,22258,2,Lejlighed,62,1970,-1 %
Thomas Thaarups Vej 46 8230 Åbyhøj,46,2400000.0,05-04-2017,Alm.,21818,3,Villa,110,1966,-9 %
Tousvej 36 8230 Åbyhøj,36,3350000.0,05-04-2017,Alm.,30454,4,Rækkehus,110,1967,-1 %
"Silkeborgvej 319A, 1. TV 8230 Åbyhøj",0,1375000.0,04-04-2017,Alm.,22540,2,Lejlighed,61,1938,-8 %
"Dr. Holsts Vej 36, ST. 32 8230 Åbyhøj",32,1200000.0,03-04-2017,Alm.,18461,2,Lejlighed,65,1970,-8 %
"Dr. Holsts Vej 40, 1. 184 8230 Åbyhøj",184,450000.0,30-03-2017,Alm.,16666,1,Lejlighed,27,1970,
Fenrisvej 10 8230 Åbyhøj,10,3450000.0,29-03-2017,Alm.,26136,6,Villa,132,1958,
St. Blichers Vej 42A 8230 Åbyhøj,0,3380000.0,29-03-2017,Alm.,24316,7,Villa,139,1964,-3 %
"Dr. Holsts Vej 46, 1. 226 8230 Åbyhøj",226,522000.0,25-03-2017,Alm.,18642,1,Lejlighed,28,1970,-1 %
Gefionsvej 33B 8230 Åbyhøj,0,4550000.0,23-03-2017,Alm.,26608,5,Villa,171,1974,-3 %
Silkeborgvej 225 8230 Åbyhøj,225,3350000.0,22-03-2017,Alm.,25378,5,Rækkehus,132,1903,-4 %
Tousvej 35 8230 Åbyhøj,35,3050000.0,17-03-2017,Alm.,30500,4,Villa,100,1948,-4 %
Helgesvej 20 8230 Åbyhøj,20,2800000.0,16-03-2017,Fam.,16969,4,Villa,165,1909,
"Trygsvej 2F, 2. 1 8230 Åbyhøj",1,1898000.0,15-03-2017,Alm.,30612,2,Lejlighed,62,2004,0 %
"Åbyvej 27, ST. TV 8230 Åbyhøj",0,1298000.0,15-03-2017,Alm.,22379,2,Lejlighed,58,1936,0 %
"Silkeborgvej 311C, 2. TH 8230 Åbyhøj",0,1835000.0,15-03-2017,Alm.,23227,3,Lejlighed,79,1936,-3 %
Tousvej 39 8230 Åbyhøj,39,3700000.0,13-03-2017,Alm.,32743,4,Villa,113,1938,0 %
Johannes Ewalds Vej 41 8230 Åbyhøj,41,5798000.0,11-03-2017,Alm.,32391,8,Villa,179,1952,0 %
Åbyvej 162 8230 Åbyhøj,162,2175000.0,10-03-2017,Alm.,26851,3,Rækkehus,81,1952,-1 %
"Odinsvej 2A, ST. 1 8230 Åbyhøj",1,22850532.0,10-03-2017,Alm.,374598,2,Lejlighed,61,2017,
"Åbyvej 27, 1. TH 8230 Åbyhøj",0,1575000.0,09-03-2017,Alm.,27155,2,Lejlighed,58,1936,0 %
Thorsvej 33 8230 Åbyhøj,33,3400000.0,06-03-2017,Alm.,28333,5,Villa,120,1929,-3 %
"Sophus Bauditz Vej 7B, ST. 1 8230 Åbyhøj",1,975000.0,06-03-2017,Alm.,22674,1,Lejlighed,43,1890,-2 %
Kresten Kolds Vej 14 8230 Åbyhøj,14,3585000.0,03-03-2017,Alm.,32590,4,Villa,110,1958,-7 %
