address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rørsangervej 22 7900 Nykøbing M,7900,1295000.0,24-05-2017,Alm.,6962,7,Villa,186,1964,0 %
Rørsangervej 29 7900 Nykøbing M,7900,1100000.0,17-05-2017,Andet,8333,4,Villa,132,1961,
Kærvej 74 7900 Nykøbing M,7900,1680000.0,17-05-2017,Andet,8316,6,Villa,202,1968,
Smallegade 3 7900 Nykøbing M,7900,272665.0,10-05-2017,Alm.,2004,5,Rækkehus,136,1889,
Syrenvej 13 7900 Nykøbing M,7900,1195000.0,09-05-2017,Alm.,9335,4,Villa,128,1974,
Markedsgade 56 7900 Nykøbing M,7900,50000.0,08-05-2017,Alm.,724,3,Rækkehus,69,1913,
Præstegårdsvej 20 7900 Nykøbing M,7900,180000.0,07-05-2017,Alm.,2000,3,Sommerhus,90,1897,-8 %
Frederiksvej 13 7900 Nykøbing M,7900,75000.0,05-05-2017,Alm.,765,4,Rækkehus,98,1914,
Gasværksvej 21 7900 Nykøbing M,7900,275000.0,01-05-2017,Alm.,3767,3,Rækkehus,73,1920,
Grønnegade 34 7900 Nykøbing M,7900,575000.0,01-05-2017,Alm.,4423,5,Rækkehus,130,1929,-18 %
Kastanie Alle 33 7900 Nykøbing M,7900,612500.0,24-04-2017,Andet,5020,9,Villa,122,1957,
Utkæret 27 7900 Nykøbing M,7900,493000.0,22-04-2017,Fam.,7144,4,Sommerhus,69,1969,
Klingenbergsgade 20 7900 Nykøbing M,7900,58000.0,19-04-2017,Alm.,500,5,Villa,116,1935,
Jens Juhls Kaj 24 7900 Nykøbing M,7900,2050000.0,17-04-2017,Alm.,20098,3,Rækkehus,102,2008,
Hanklitvej 16 7900 Nykøbing M,7900,375000.0,08-04-2017,Alm.,2929,6,Villa,128,1827,-37 %
Morsingvej 11 7900 Nykøbing M,7900,330000.0,06-04-2017,Alm.,2820,4,Villa,117,1888,-10 %
