address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Østerbækvej 6 6893 Hemmet,6,495000.0,17-05-2017,Alm.,4459,4,Villa,111,1964,
Kirkehøjvej 36A 6893 Hemmet,0,525000.0,08-05-2017,Alm.,10096,3,Sommerhus,52,1992,
Lærkevænget 13 6893 Hemmet,13,1030000.0,08-05-2017,Alm.,12875,4,Sommerhus,80,2000,-5 %
Kirkehøjvej 42A 6893 Hemmet,0,1625000.0,08-05-2017,Alm.,12126,5,Sommerhus,134,2009,
Galgebjergevej 11 6893 Hemmet,11,325000.0,03-05-2017,Alm.,2138,5,Villa,152,1943,-18 %
Spurvevænget 10 6893 Hemmet,10,950000.0,03-05-2017,Alm.,11309,4,Sommerhus,84,1998,-7 %
Bork Hytteby 63 6893 Hemmet,63,500000.0,03-05-2017,Alm.,10000,3,Sommerhus,50,2001,-15 %
Strandvænget 42 6893 Hemmet,42,1000000.0,03-05-2017,Alm.,10526,4,Sommerhus,95,1996,-7 %
Bork Hytteby 43 6893 Hemmet,43,500000.0,01-05-2017,Alm.,10000,3,Sommerhus,50,1997,-5 %
Vester Fælled 62 6893 Hemmet,62,460000.0,01-05-2017,Alm.,10222,3,Sommerhus,45,1979,-8 %
Klydevænget 5 6893 Hemmet,5,825000.0,28-04-2017,Alm.,8967,4,Sommerhus,92,2003,
Bork Hytteby 190 6893 Hemmet,190,275000.0,26-04-2017,Alm.,9166,3,Sommerhus,30,1984,
Tinghedevej 1 6893 Hemmet,1,450000.0,23-04-2017,Alm.,2153,6,Stuehus,209,1957,
Strandvænget 15 6893 Hemmet,15,790000.0,17-04-2017,Alm.,7821,5,Sommerhus,101,1980,-4 %
Rylevænget 36 6893 Hemmet,36,212734.0,11-04-2017,Fam.,3487,4,Sommerhus,61,1973,
Vestergade 10 6893 Hemmet,10,190000.0,04-04-2017,Alm.,2500,3,Villa,76,1957,-17 %
Vejrupsøvej 5 6893 Hemmet,5,3145000.0,04-04-2017,Fam.,18609,5,Stuehus,169,1900,
Tarmvej 89 6893 Hemmet,89,230000.0,03-04-2017,Alm.,3194,3,Villa,72,1959,
Kornblomstvænget 6 6893 Hemmet,6,1180000.0,27-03-2017,Alm.,9915,4,Sommerhus,119,2016,-12 %
Borbjergvej 4 6893 Hemmet,4,596160.0,24-03-2017,Alm.,3821,4,Villa,156,1900,
