address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hjarup Byvej 26 6580 Vamdrup,26,731000.0,08-05-2017,Fam.,7237,3,Villa,101,1967,
Svanemosevej 8 6580 Vamdrup,8,820000.0,04-05-2017,Alm.,4555,5,Villa,180,1877,-25 %
Ahornvej 13 6580 Vamdrup,13,1195000.0,02-05-2017,Alm.,7966,5,Villa,150,1967,0 %
Søndermarken 11 6580 Vamdrup,11,1600000.0,01-05-2017,Alm.,11764,5,Villa,136,2004,-6 %
Jernbanegade 35 6580 Vamdrup,35,790500.0,06-04-2017,Fam.,7186,4,Villa,110,1964,
Østermarksvej 11 6580 Vamdrup,11,6700000.0,05-04-2017,Alm.,40853,4,Villa,164,1973,
Danmarksgade 8 6580 Vamdrup,8,916000.0,28-03-2017,Alm.,7633,5,Rækkehus,120,1913,-2 %
Grønnegade 7C 6580 Vamdrup,0,600000.0,21-03-2017,Fam.,5504,4,Rækkehus,109,1979,
Østergade 98 6580 Vamdrup,98,1080000.0,09-03-2017,Fam.,9729,4,Villa,111,1965,
Møllevej 21 6580 Vamdrup,21,140000.0,25-02-2017,Alm.,619,6,Stuehus,226,1880,
Drenderupvej 7 6580 Vamdrup,7,698000.0,24-02-2017,Alm.,3008,7,Stuehus,232,1869,
Søbjergvej 9 6580 Vamdrup,9,725000.0,23-02-2017,Alm.,7552,4,Stuehus,96,1900,
Kongeåparken 31 6580 Vamdrup,31,1975000.0,10-02-2017,Alm.,12660,5,Villa,156,2000,-1 %
Farrisvej 10 6580 Vamdrup,10,150000.0,31-01-2017,Auktion,614,8,Villa,244,1847,
Tyrings Ager 39 6580 Vamdrup,39,1614000.0,26-01-2017,Alm.,12809,5,Villa,126,1998,-2 %
Egevej 22 6580 Vamdrup,22,1080000.0,18-01-2017,Alm.,8372,5,Villa,129,1969,-1 %
Sangfuglevej 7 6580 Vamdrup,7,500000.0,18-01-2017,Alm.,6666,3,Villa,75,1860,-12 %
Nygade 24 6580 Vamdrup,24,783274.0,05-01-2017,Alm.,5187,8,Villa,151,1895,
Dysse Ager 35 6580 Vamdrup,35,640000.0,03-01-2017,Alm.,7356,3,Rækkehus,87,1981,-1 %
Højvang Nord 76 6580 Vamdrup,76,737500.0,27-12-2016,Fam.,5761,5,Villa,128,1978,-52 %
Hvidøre 19 6580 Vamdrup,19,516000.0,22-12-2016,Fam.,5375,3,Villa,96,1963,
Søparken 24 6580 Vamdrup,24,754500.0,22-12-2016,Fam.,5467,4,Villa,138,1972,
Bavnevej 1 6580 Vamdrup,1,285000.0,20-12-2016,Alm.,2456,5,Villa,116,1914,
Møllevej 14 6580 Vamdrup,14,270000.0,20-12-2016,Alm.,2673,4,Villa,101,1890,
Skovborglundvej 3 6580 Vamdrup,3,1350000.0,13-12-2016,Fam.,9121,3,Villa,148,1952,4 %
Byvænget 2 6580 Vamdrup,2,945000.0,12-12-2016,Alm.,7052,4,Villa,134,1978,0 %
Ahornvej 25 6580 Vamdrup,25,1150000.0,12-12-2016,Alm.,7615,5,Villa,151,1966,-4 %
Fløjbjergvej 40 6580 Vamdrup,40,925000.0,07-12-2016,Alm.,9250,5,Stuehus,100,1921,-7 %
Kirkevej 9 6580 Vamdrup,9,950000.0,25-11-2016,Alm.,7421,5,Villa,128,1897,-13 %
Søndergade 16 6580 Vamdrup,16,1025000.0,25-11-2016,Alm.,6528,5,Villa,157,1896,-10 %
Røddingvej 8 6580 Vamdrup,8,4070000.0,24-11-2016,Auktion,17695,9,Stuehus,230,1966,
Jernbanegade 16 6580 Vamdrup,16,860000.0,18-11-2016,Alm.,9347,4,Villa,92,1954,0 %
Søndermarken 13 6580 Vamdrup,13,1650000.0,18-11-2016,Alm.,11224,4,Villa,147,1999,
Søbjergvej 5 6580 Vamdrup,5,320000.0,16-11-2016,Alm.,2807,5,Villa,114,1910,-8 %
Birkevej 1 6580 Vamdrup,1,1212500.0,11-11-2016,Alm.,7976,5,Villa,152,1971,-6 %
Østergade 16 6580 Vamdrup,16,331529.0,10-11-2016,Alm.,3041,5,Villa,109,1900,-59 %
Kæmpes Ager 23A 6580 Vamdrup,0,1500000.0,10-11-2016,Alm.,16666,3,Rækkehus,90,2016,-5 %
Fløjbjergvej 4 6580 Vamdrup,4,1355000.0,02-11-2016,Alm.,6131,9,Villa,221,1914,-3 %
Skovvang 10 6580 Vamdrup,10,960000.0,02-11-2016,Alm.,7218,5,Villa,133,1971,-3 %
Dysse Ager 26A 6580 Vamdrup,0,1000031.0,01-11-2016,Alm.,11111,2,Rækkehus,90,1997,1 %
Kæmpes Ager 11D 6580 Vamdrup,0,1295000.0,27-10-2016,Alm.,14076,2,Rækkehus,92,2008,0 %
Ødis Byvej 10 6580 Vamdrup,10,113300.0,27-10-2016,Auktion,472,8,Villa,240,1812,
Herredsvej 4 6580 Vamdrup,4,1300000.0,27-10-2016,Alm.,9558,5,Villa,136,1950,-5 %
Enggårdsvej 1 6580 Vamdrup,1,490000.0,24-10-2016,Alm.,4224,5,Villa,116,1850,
Østergade 72 6580 Vamdrup,72,1265000.0,20-10-2016,Alm.,9960,5,Villa,127,1929,-2 %
Engparken 30 6580 Vamdrup,30,483767.0,05-10-2016,Andet,3406,4,Villa,142,1972,
Bastrup Skovvej 1B 6580 Vamdrup,0,975000.0,30-09-2016,Alm.,4826,6,Villa,202,1963,-2 %
Drenderupvej 4 6580 Vamdrup,4,1170000.0,22-09-2016,Alm.,5850,7,Villa,200,1904,-2 %
Jernbanegade 10 6580 Vamdrup,10,600000.0,20-09-2016,Alm.,4000,6,Villa,150,1936,-25 %
Ny Østerbyvej 1 6580 Vamdrup,1,1200000.0,17-09-2016,Alm.,5529,7,Villa,217,1932,-17 %
Skovbrynet 38 6580 Vamdrup,38,2100000.0,16-09-2016,Alm.,14189,5,Villa,148,2007,5 %
Egevej 14 6580 Vamdrup,14,695050.0,16-09-2016,Alm.,4793,6,Villa,145,1966,
Hovvej 2 6580 Vamdrup,2,1050000.0,06-09-2016,Alm.,10194,4,Stuehus,103,1964,-19 %
Vamdrupvej 7 6580 Vamdrup,7,900000.0,01-09-2016,Alm.,7758,5,Villa,116,1967,-5 %
Bastrup Skolevej 7 6580 Vamdrup,7,565000.0,29-08-2016,Alm.,3531,6,Villa,160,1852,-28 %
Vestergade 50 6580 Vamdrup,50,861000.0,29-08-2016,Andet,6888,5,Rækkehus,125,1891,-12 %
Østergårdsvej 22 6580 Vamdrup,22,2250000.0,23-08-2016,Andet,13636,4,Villa,165,2004,-10 %
Trelle Ager 3D 6580 Vamdrup,0,1095000.0,22-08-2016,Alm.,10841,4,Rækkehus,101,1989,0 %
Havegade 8 6580 Vamdrup,8,420000.0,22-08-2016,Alm.,3181,5,Villa,132,1902,-15 %
Trelle Ager 74E 6580 Vamdrup,0,675000.0,18-08-2016,Alm.,10384,2,Rækkehus,65,1980,-3 %
Højvang Nord 44 6580 Vamdrup,44,2070000.0,18-08-2016,Alm.,11828,4,Villa,175,1976,
Ødis Byvej 5 6580 Vamdrup,5,595827.0,15-08-2016,Fam.,2636,6,Villa,226,1900,
