address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kirkegade 4 7790 Thyholm,4,300000.0,29-04-2017,Alm.,2362,5,Villa,127,1980,
Agertoften 5 7790 Thyholm,5,500000.0,25-04-2017,Alm.,6578,4,Sommerhus,76,1974,-16 %
Søndervænget 12 7790 Thyholm,12,408000.0,03-04-2017,Fam.,3777,5,Villa,108,1969,
Skovstien 31 7790 Thyholm,31,600000.0,29-03-2017,Fam.,4347,6,Sommerhus,138,1972,-33 %
Hamletsvej 10 7790 Thyholm,10,187000.0,27-03-2017,Alm.,2561,4,Sommerhus,73,1962,
Baldersvej 2 7790 Thyholm,2,390000.0,27-03-2017,Alm.,7222,3,Sommerhus,54,1962,-21 %
Kongevejen 23 7790 Thyholm,23,193007.0,21-03-2017,Fam.,1206,6,Villa,160,1973,
Vesterfjordsvej 5A 7790 Thyholm,0,675000.0,20-03-2017,Andet,4017,7,Villa,168,2003,
"Ålkærvej 29, 1 7790 Thyholm",1,995000.0,17-03-2017,Alm.,3015,5,Villa,330,1901,0 %
Hellerødvej 5 7790 Thyholm,5,2647000.0,16-03-2017,Alm.,16042,7,Stuehus,165,1916,
Tambobakken 10 7790 Thyholm,10,750000.0,13-03-2017,Alm.,7894,3,Villa,95,1993,
Tambobakken 8 7790 Thyholm,8,750000.0,13-03-2017,Alm.,7894,4,Villa,95,1993,
Mellemvej 7 7790 Thyholm,7,565000.0,01-03-2017,Alm.,3766,5,Villa,150,1928,-5 %
Aavej 1 7790 Thyholm,1,381000.0,28-02-2017,Alm.,2241,7,Villa,170,1873,
Søndbjerg Strandvej 10 7790 Thyholm,10,25000.0,13-02-2017,Alm.,221,4,Villa,113,1911,-94 %
Ballevej 5 7790 Thyholm,5,50000.0,13-02-2017,Alm.,471,5,Villa,106,1875,-90 %
Søndbjerg Strandvej 4 7790 Thyholm,4,25000.0,13-02-2017,Alm.,211,4,Villa,118,1917,-94 %
Havnevej 3 7790 Thyholm,3,375000.0,12-02-2017,Alm.,2329,7,Villa,161,1965,-13 %
Dagmarsvej 7 7790 Thyholm,7,425000.0,08-02-2017,Alm.,5592,3,Sommerhus,76,1959,-14 %
Mærkedalsvej 3 7790 Thyholm,3,2795000.0,06-02-2017,Alm.,30714,3,Stuehus,91,1862,
Lærkevej 8 7790 Thyholm,8,1355000.0,29-01-2017,Alm.,12783,4,Sommerhus,106,2009,-8 %
Hindselsvej 9 7790 Thyholm,9,110000.0,27-01-2017,Alm.,1170,4,Stuehus,94,1890,-63 %
Fasanvej 5 7790 Thyholm,5,489000.0,26-01-2017,Alm.,3304,6,Villa,148,1973,-18 %
Frejasvej 17 7790 Thyholm,17,1900000.0,23-01-2017,Alm.,17924,5,Sommerhus,106,1991,
Bjørndalvej 1 7790 Thyholm,1,545000.0,23-01-2017,Alm.,1981,8,Villa,275,1916,-16 %
Valmuevej 21 7790 Thyholm,21,450000.0,16-01-2017,Alm.,4090,4,Villa,110,2009,-53 %
Fjordstien 4 7790 Thyholm,4,250000.0,13-01-2017,Fam.,3787,3,Sommerhus,66,1968,-64 %
Trinoddevej 3 7790 Thyholm,3,316000.0,10-01-2017,Alm.,1580,5,Stuehus,200,1900,
Trinoddevej 6 7790 Thyholm,6,2022400.0,10-01-2017,Alm.,9406,10,Stuehus,215,1915,
Bjørndalvej 4 7790 Thyholm,4,50000.0,05-01-2017,Alm.,390,5,Villa,128,1897,
Mellemvej 4 7790 Thyholm,4,188200.0,05-01-2017,Auktion,807,9,Stuehus,233,1900,
Grøndalvej 22 7790 Thyholm,22,2090000.0,02-01-2017,Alm.,9288,7,Stuehus,225,1938,-22 %
Gl Landevej 9 7790 Thyholm,9,4750000.0,22-12-2016,Alm.,31250,4,Stuehus,152,2003,-5 %
Tambogade 6 7790 Thyholm,6,1050000.0,09-12-2016,Alm.,7142,4,Villa,147,1907,-34 %
Fjordglimt 5 7790 Thyholm,5,259736.0,02-12-2016,Fam.,2885,3,Villa,90,1967,
Tambogade 7 7790 Thyholm,7,300000.0,30-11-2016,Alm.,2097,5,Villa,143,1940,-29 %
Kløvervænget 9 7790 Thyholm,9,950000.0,29-11-2016,Alm.,7600,4,Villa,125,1967,
Munkevej 12 7790 Thyholm,12,2190000.0,29-11-2016,Alm.,10682,6,Stuehus,205,1900,
Kalkværksvej 10 7790 Thyholm,10,12175000.0,24-11-2016,Alm.,73787,5,Stuehus,165,1910,
Hindselsvej 20 7790 Thyholm,20,65000.0,16-11-2016,Alm.,485,5,Villa,134,1883,-32 %
Birkevej 23 7790 Thyholm,23,663000.0,11-11-2016,Fam.,6765,4,Sommerhus,98,1971,
Valmuevej 23 7790 Thyholm,23,700000.0,19-10-2016,Alm.,4761,4,Villa,147,1998,
Vinkelvej 4 7790 Thyholm,4,60000.0,19-10-2016,Alm.,895,3,Villa,67,1916,0 %
Sønderlandsgade 6 7790 Thyholm,6,1300000.0,11-10-2016,Alm.,8125,6,Villa,160,1935,5 %
Østergade 29 7790 Thyholm,29,800000.0,11-10-2016,Alm.,4819,5,Villa,166,1963,
Rolighedsvej 20 7790 Thyholm,20,650000.0,10-10-2016,Alm.,4545,5,Villa,143,1976,-4 %
Stokhøjvej 14 7790 Thyholm,14,3095000.0,07-10-2016,Alm.,21198,5,Stuehus,146,1880,
Søndergade 5 7790 Thyholm,5,245000.0,04-10-2016,Alm.,3062,3,Villa,80,1900,
Nygade 16 7790 Thyholm,16,350000.0,01-10-2016,Alm.,3500,3,Villa,100,1971,-7 %
Fjordglimt 11 7790 Thyholm,11,566132.0,28-09-2016,Alm.,5550,5,Sommerhus,102,1867,-54 %
Gravgårdsvej 11 7790 Thyholm,11,2200000.0,26-09-2016,Alm.,5116,10,Stuehus,430,1863,0 %
Serup Kirkevej 19 7790 Thyholm,19,865000.0,14-09-2016,Alm.,6223,5,Stuehus,139,1903,-11 %
Engblommevej 12 7790 Thyholm,12,475000.0,09-09-2016,Alm.,7539,3,Sommerhus,63,1986,-13 %
Gl Landevej 7B 7790 Thyholm,0,950000.0,09-09-2016,Alm.,13970,3,Sommerhus,68,1986,-21 %
Lyngs Kirkevej 1 7790 Thyholm,1,200000.0,08-09-2016,Auktion,1960,5,Villa,102,1938,
Kongevejen 9 7790 Thyholm,9,425000.0,02-09-2016,Fam.,3728,5,Villa,114,1929,
Firhøjvej 3 7790 Thyholm,3,527000.0,02-09-2016,Fam.,7319,2,Sommerhus,72,1972,
"Bredgade 19, 1 7790 Thyholm",1,400000.0,31-08-2016,Alm.,3773,5,Anden beboelse,106,1929,
Orkidevej 10A 7790 Thyholm,0,380000.0,31-08-2016,Alm.,3838,4,Rækkehus,99,1982,
Skovvej 17A 7790 Thyholm,0,380000.0,18-08-2016,Alm.,5588,4,Sommerhus,68,1972,0 %
Søvej 5 7790 Thyholm,5,575000.0,12-08-2016,Alm.,7012,3,Sommerhus,82,1971,0 %
Rosenvænget 5 7790 Thyholm,5,1275000.0,28-07-2016,Alm.,8673,5,Villa,147,1972,
Gormsvej 15 7790 Thyholm,15,885000.0,28-07-2016,Alm.,10925,4,Sommerhus,81,2005,-1 %
Havnegade 17 7790 Thyholm,17,1200000.0,21-07-2016,Alm.,6896,5,Villa,174,1957,-20 %
Vestergade 25 7790 Thyholm,25,370000.0,15-07-2016,Alm.,2936,3,Villa,126,1967,-6 %
Merkurvej 3 7790 Thyholm,3,350000.0,14-07-2016,Alm.,2651,6,Villa,132,1907,-11 %
Rønbakken 15 7790 Thyholm,15,500000.0,13-07-2016,Alm.,10000,2,Sommerhus,50,1926,-16 %
J P Lauritsensvej 10 7790 Thyholm,10,150000.0,08-07-2016,Alm.,1442,2,Villa,104,1964,
Teglbjergvej 3 7790 Thyholm,3,320000.0,04-07-2016,Alm.,2285,5,Villa,140,1900,-15 %
Tambogade 17 7790 Thyholm,17,312500.0,29-06-2016,Fam.,2200,5,Villa,142,1907,
Bøhlørevej 10 7790 Thyholm,10,860000.0,27-06-2016,Alm.,8600,3,Sommerhus,100,1900,-4 %
Søndervænget 54 7790 Thyholm,54,800000.0,25-06-2016,Alm.,4444,8,Villa,180,1972,
Tambogade 49 7790 Thyholm,49,500000.0,24-06-2016,Alm.,10416,3,Sommerhus,48,1967,-29 %
Ibstedvej 18 7790 Thyholm,18,200000.0,09-06-2016,Auktion,1000,6,Villa,200,1842,
Birkevej 24 7790 Thyholm,24,816000.0,01-06-2016,Fam.,8774,5,Sommerhus,93,1968,
Siriusvej 23 7790 Thyholm,23,395000.0,23-05-2016,Alm.,2453,5,Villa,161,1973,0 %
Ringvejen 22 7790 Thyholm,22,375000.0,18-05-2016,Alm.,5281,2,Sommerhus,71,1973,-25 %
Munkevej 4 7790 Thyholm,4,300001.0,12-05-2016,Auktion,1546,8,Villa,194,1972,
Skovvej 1A 7790 Thyholm,0,485000.0,04-05-2016,Alm.,7348,3,Sommerhus,66,1978,-3 %
Stokhøjvej 15 7790 Thyholm,15,850000.0,02-05-2016,Alm.,4009,6,Stuehus,212,1903,
Gl Landevej 4 7790 Thyholm,4,650000.0,28-04-2016,Andet,2407,7,Villa,270,1907,
Sommerstedvej 22 7790 Thyholm,22,275000.0,27-04-2016,Alm.,3716,4,Sommerhus,74,1973,-27 %
Havnevej 44 7790 Thyholm,44,375000.0,21-04-2016,Alm.,5681,3,Villa,66,1960,-16 %
Helgesvej 7 7790 Thyholm,7,500000.0,19-04-2016,Alm.,5434,6,Sommerhus,92,1977,-8 %
Vestergade 15 7790 Thyholm,15,65000.0,14-04-2016,Alm.,698,4,Villa,93,1908,-13 %
Fuglebakken 1 7790 Thyholm,1,735000.0,13-04-2016,Alm.,5787,4,Villa,127,1976,-6 %
Torpvej 1 7790 Thyholm,1,1100000.0,05-04-2016,Alm.,5263,6,Villa,209,1996,
Mosevej 10 7790 Thyholm,10,1172000.0,05-04-2016,Alm.,12739,2,Stuehus,92,1930,-6 %
Skibdalvej 16 7790 Thyholm,16,2750000.0,31-03-2016,Alm.,20370,4,Sommerhus,135,1975,0 %
Nygade 9 7790 Thyholm,9,1012500.0,28-03-2016,Alm.,8035,4,Villa,126,1970,
Skibdalvej 10 7790 Thyholm,10,800000.0,21-03-2016,Alm.,15686,3,Sommerhus,51,1967,-20 %
Skovstien 33 7790 Thyholm,33,544000.0,15-03-2016,Fam.,7555,2,Sommerhus,72,1969,
Møllegade 11 7790 Thyholm,11,245000.0,07-03-2016,Andet,1750,4,Villa,140,1977,
Fjordvej 4 7790 Thyholm,4,995000.0,26-02-2016,Alm.,18090,4,Sommerhus,55,1965,
Jestrupvej 10 7790 Thyholm,10,725000.0,19-02-2016,Alm.,4264,7,Stuehus,170,1910,-9 %
Hellerødvej 7 7790 Thyholm,7,500000.0,14-02-2016,Fam.,2617,7,Villa,191,1887,
Fasanvej 1 7790 Thyholm,1,298000.0,12-02-2016,Alm.,2310,4,Villa,129,1973,0 %
Østergade 23 7790 Thyholm,23,295000.0,12-02-2016,Alm.,2304,5,Villa,128,1957,-9 %
Orkidevej 17 7790 Thyholm,17,500000.0,12-02-2016,Alm.,4032,5,Villa,124,1979,-16 %
Aavej 8 7790 Thyholm,8,210000.0,04-02-2016,Alm.,2333,4,Villa,90,1905,-18 %
Engblommevej 32 7790 Thyholm,32,260000.0,22-01-2016,Alm.,2736,4,Sommerhus,95,1974,
Siriusvej 16 7790 Thyholm,16,275000.0,07-01-2016,Alm.,2370,4,Villa,116,1976,0 %
Havnefronten 18 7790 Thyholm,18,1600000.0,10-12-2015,Alm.,12500,4,Rækkehus,128,2007,-3 %
Orionsgade 26 7790 Thyholm,26,100000.0,27-11-2015,Alm.,714,6,Villa,140,1920,
Hovedvejen 126 7790 Thyholm,126,20000.0,26-11-2015,Auktion,173,4,Villa,115,1910,
Hyldagervej 6 7790 Thyholm,6,349000.0,26-11-2015,Auktion,1171,9,Villa,298,1909,
Hovedvejen 49 7790 Thyholm,49,2000000.0,26-11-2015,Alm.,17391,4,Stuehus,115,1897,-17 %
Kirkebakken 2 7790 Thyholm,2,330000.0,23-11-2015,Alm.,2946,3,Villa,112,1929,-15 %
Hindselsvej 7 7790 Thyholm,7,345000.0,15-11-2015,Andet,2363,6,Villa,146,1880,
Barslevvej 10 7790 Thyholm,10,314686.0,12-11-2015,Alm.,2579,5,Villa,122,1954,
Mosevej 1 7790 Thyholm,1,795000.0,11-11-2015,Alm.,5300,6,Stuehus,150,1825,
Tambogade 24 7790 Thyholm,24,1757500.0,08-10-2015,Fam.,8966,7,Sommerhus,196,1920,
Fasanvej 8 7790 Thyholm,8,230000.0,18-09-2015,Alm.,1385,5,Villa,166,1973,-33 %
Helligkildevej 24 7790 Thyholm,24,320878.0,17-09-2015,Auktion,1688,7,Villa,190,1917,-54 %
Trekløvervej 7 7790 Thyholm,7,650000.0,24-08-2015,Andet,6018,4,Villa,108,1900,
Havnevej 42 7790 Thyholm,42,700000.0,24-08-2015,Alm.,5223,4,Villa,134,1915,-12 %
Havnevej 17 7790 Thyholm,17,800000.0,19-08-2015,Alm.,7142,3,Stuehus,112,1879,-16 %
Sortevej 3 7790 Thyholm,3,750000.0,17-08-2015,Alm.,7425,3,Villa,101,1942,-6 %
Nannasvej 9 7790 Thyholm,9,290000.0,06-08-2015,Alm.,14500,1,Sommerhus,20,1961,-13 %
Ulvkærvej 3 7790 Thyholm,3,650000.0,01-08-2015,Alm.,5000,6,Villa,130,1900,0 %
Ternevej 12 7790 Thyholm,12,1075000.0,26-07-2015,Alm.,6039,6,Stuehus,178,1959,-9 %
Orionsgade 38 7790 Thyholm,38,270000.0,21-07-2015,Alm.,2250,4,Villa,120,1960,-8 %
Valborgsvej 4 7790 Thyholm,4,461000.0,19-07-2015,Fam.,5554,4,Sommerhus,83,1970,
Elmevej 7 7790 Thyholm,7,550000.0,17-07-2015,Fam.,5555,7,Sommerhus,99,1966,
A C Hoppesvej 7 7790 Thyholm,7,6625000.0,14-07-2015,Alm.,18661,13,Stuehus,355,1892,
Havrelandsvej 27 7790 Thyholm,27,762000.0,09-07-2015,Alm.,5644,5,Stuehus,135,1777,
Vestergade 53 7790 Thyholm,53,2160275.0,09-07-2015,Fam.,7942,7,Villa,272,1900,
Østergade 26 7790 Thyholm,26,800000.0,09-07-2015,Fam.,5128,5,Villa,156,1971,
Kalkværksvej 1 7790 Thyholm,1,1050000.0,08-07-2015,Alm.,6176,4,Villa,170,1909,-11 %
Rønvej 49 7790 Thyholm,49,2350000.0,04-07-2015,Alm.,18951,3,Sommerhus,124,1989,-9 %
Hærvej 15 7790 Thyholm,15,315000.0,22-06-2015,Alm.,5526,3,Sommerhus,57,1971,-16 %
Sommerstedvej 21 7790 Thyholm,21,299000.0,22-06-2015,Alm.,5537,3,Sommerhus,54,2004,0 %
Orionsgade 37 7790 Thyholm,37,70000.0,17-06-2015,Alm.,843,4,Villa,83,1952,
Munkevej 11 7790 Thyholm,11,1005000.0,13-06-2015,Alm.,4902,6,Villa,205,1875,1 %
Østergade 30 7790 Thyholm,30,187000.0,04-06-2015,Auktion,1289,7,Villa,145,1957,-76 %
Valborgsvej 1 7790 Thyholm,1,640000.0,28-05-2015,Alm.,11034,3,Sommerhus,58,1967,-2 %
Niels Lousdahls Vej 3 7790 Thyholm,3,400000.0,22-05-2015,Fam.,5000,2,Sommerhus,80,1972,
Hærvej 18 7790 Thyholm,18,575000.0,20-05-2015,Alm.,8582,3,Sommerhus,67,1980,-12 %
Tjørnevej 1 7790 Thyholm,1,300000.0,19-05-2015,Alm.,4477,4,Sommerhus,67,1972,-24 %
Søndergade 20 7790 Thyholm,20,325000.0,13-05-2015,Alm.,2500,6,Villa,130,1926,-18 %
Sønderlandsgade 24 7790 Thyholm,24,200000.0,13-05-2015,Alm.,1562,6,Villa,128,1887,
Fjordstien 17 7790 Thyholm,17,104795.0,11-05-2015,Fam.,1277,5,Sommerhus,82,1961,
Kongevejen 22 7790 Thyholm,22,815000.0,05-05-2015,Alm.,3899,6,Villa,209,1878,-7 %
Hovedvejen 152 7790 Thyholm,152,400000.0,27-04-2015,Alm.,5714,2,Villa,70,1887,-6 %
