address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Østergade 43 4863 Eskilstrup,43,100000.0,05-04-2017,Alm.,909,4,Villa,110,1889,-59 %
Eskilstrup Nygade 10 4863 Eskilstrup,10,300000.0,23-03-2017,Alm.,3409,3,Villa,88,1963,
Tårngade 24A 4863 Eskilstrup,0,50000.0,02-03-2017,Alm.,362,4,Villa,138,1976,
Bøgevej 3 4863 Eskilstrup,3,300000.0,06-02-2017,Alm.,3191,3,Villa,94,1969,-33 %
Eskilstrup Nygade 9 4863 Eskilstrup,9,580000.0,10-01-2017,Alm.,5132,4,Villa,113,1972,-3 %
Froensevej 19 4863 Eskilstrup,19,149334.0,04-01-2017,Auktion,1051,5,Rækkehus,142,1900,
Eskilstrup Vestergade 44 4863 Eskilstrup,44,325000.0,22-12-2016,Alm.,2954,3,Villa,110,1966,-13 %
Østerled 6 4863 Eskilstrup,6,730000.0,20-12-2016,Alm.,4679,4,Villa,156,1973,-8 %
Torkilstrupvej 9 4863 Eskilstrup,9,50000.0,12-12-2016,Alm.,322,5,Villa,155,1912,
Søndergade 29 4863 Eskilstrup,29,275000.0,10-12-2016,Fam.,2570,6,Villa,107,1905,
Nørregade 32 4863 Eskilstrup,32,1745000.0,06-12-2016,Alm.,8078,10,Villa,216,1924,-2 %
Froensevej 49 4863 Eskilstrup,49,1265000.0,08-11-2016,Alm.,4791,9,Villa,264,1875,
Strædet 7 4863 Eskilstrup,7,370000.0,02-11-2016,Alm.,2642,5,Villa,140,1967,-6 %
Nybyvej 32 4863 Eskilstrup,32,84300.0,26-10-2016,Auktion,526,4,Villa,160,1827,
Tårngade 18 4863 Eskilstrup,18,625000.0,13-10-2016,Alm.,3980,4,Villa,157,1974,-5 %
Højagervej 5 4863 Eskilstrup,5,525000.0,30-09-2016,Alm.,4906,3,Villa,107,1966,0 %
Boderupvej 1 4863 Eskilstrup,1,525000.0,16-09-2016,Alm.,3832,4,Villa,137,1910,
Froensevej 51 4863 Eskilstrup,51,900000.0,13-09-2016,Alm.,6617,4,Villa,136,1900,
"Eskilstrup Jernbanegade 1B, 1 4863 Eskilstrup",1,1032000.0,01-09-2016,Alm.,14742,3,Lejlighed,70,1950,
Havrevænget 4 4863 Eskilstrup,4,225000.0,29-08-2016,Alm.,2445,3,Villa,92,1948,-35 %
Eskilstrup Vestergade 59 4863 Eskilstrup,59,555000.0,22-08-2016,Alm.,4370,4,Villa,127,1856,0 %
Eskilstrup Vestergade 37 4863 Eskilstrup,37,233086.0,17-08-2016,Alm.,1513,5,Villa,154,1946,
Stødstrupvej 8 4863 Eskilstrup,8,350000.0,10-08-2016,Alm.,3240,5,Villa,108,1959,-18 %
Elvervej 2 4863 Eskilstrup,2,1155000.0,28-07-2016,Alm.,8619,4,Villa,134,1974,-3 %
Klodskovvej 72 4863 Eskilstrup,72,535000.0,22-07-2016,Alm.,4179,3,Villa,128,1898,-17 %
Torkilstrupvej 32 4863 Eskilstrup,32,325000.0,13-07-2016,Auktion,1540,6,Villa,211,1900,-40 %
Stødstrupvej 24 4863 Eskilstrup,24,420000.0,08-07-2016,Alm.,3360,5,Villa,125,1902,-7 %
Østergade 39 4863 Eskilstrup,39,300000.0,16-06-2016,Alm.,2608,3,Villa,115,1947,
Klodskovvej 97 4863 Eskilstrup,97,1840000.0,13-06-2016,Alm.,12026,6,Villa,153,1830,-8 %
Sørupvej 7 4863 Eskilstrup,7,310000.0,01-06-2016,Alm.,3163,3,Villa,98,1946,
Kirkevænget 2 4863 Eskilstrup,2,850000.0,24-05-2016,Alm.,5029,6,Villa,169,1974,-5 %
Søndergade 26 4863 Eskilstrup,26,675000.0,11-05-2016,Alm.,5625,4,Villa,120,1925,-15 %
Torkilstrupvej 15 4863 Eskilstrup,15,1245000.0,29-04-2016,Alm.,5297,8,Villa,235,1865,-4 %
Kirkevænget 22 4863 Eskilstrup,22,650000.0,27-04-2016,Alm.,5855,5,Villa,111,1979,-6 %
Eskilstrup Parkvej 26 4863 Eskilstrup,26,700000.0,15-04-2016,Alm.,5785,4,Villa,121,1975,-5 %
Skolestrædet 3 4863 Eskilstrup,3,645000.0,05-04-2016,Alm.,6935,4,Villa,93,1934,-4 %
Klodskovvej 87 4863 Eskilstrup,87,170000.0,23-03-2016,Alm.,1416,4,Villa,120,1914,
Stødstrupvej 12 4863 Eskilstrup,12,300000.0,16-03-2016,Alm.,2631,5,Villa,114,1953,
Eskilstrup Nygade 11 4863 Eskilstrup,11,570000.0,07-03-2016,Alm.,4418,4,Villa,129,1973,-12 %
Reinholdt Hansensvej 8 4863 Eskilstrup,8,1650000.0,26-02-2016,Alm.,8967,6,Villa,184,2008,-8 %
